PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 166                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P173"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:50.02                        
START_TIME                    = 2001-12-26T05:55:38.23Z                       
STOP_TIME                     = 2001-12-26T06:04:53.23Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 127                                           
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 173       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-360T05:55:38.229   0.100   0.100   0.000   0.000                         
2001-360T05:56:19.229   0.200   0.200   0.000   0.000                         
2001-360T05:56:43.229   0.300   0.300   0.000   0.000                         
2001-360T05:56:54.229   0.400   0.400   0.000   0.000                         
2001-360T05:57:00.229   0.500   0.500   0.000   0.000                         
2001-360T05:57:04.229   0.600   0.600   0.000   0.000                         
2001-360T05:57:09.229   0.700   0.700   0.000   0.000                         
2001-360T05:57:12.229   0.800   0.800   0.000   0.000                         
2001-360T05:57:15.229   0.900   0.900   0.000   0.000                         
2001-360T05:57:17.229   1.000   1.000   0.000   0.000                         
2001-360T05:57:21.229   1.100   1.100   0.000   0.000                         
2001-360T05:57:23.229   1.200   1.200   0.000   0.000                         
2001-360T05:57:25.229   1.300   1.300   0.000   0.000                         
2001-360T05:57:27.229   1.400   1.400   0.000   0.000                         
2001-360T05:57:30.229   1.500   1.500   0.000   0.000                         
2001-360T05:57:32.229   1.600   1.600   0.000   0.000                         
2001-360T05:57:34.229   1.700   1.700   0.000   0.000                         
2001-360T05:57:35.229   1.800   1.800   0.000   0.000                         
2001-360T05:57:37.229   1.900   1.900   0.000   0.000                         
2001-360T05:57:38.229   2.000   2.000   0.000   0.000                         
2001-360T05:57:41.229   2.100   2.100   0.000   0.000                         
2001-360T05:57:43.229   2.200   2.200   0.000   0.000                         
2001-360T05:57:44.229   2.300   2.300   0.000   0.000                         
2001-360T05:57:46.229   2.400   2.400   0.000   0.000                         
2001-360T05:57:47.229   2.500   2.500   0.000   0.000                         
2001-360T05:57:49.229   2.600   2.600   0.000   0.000                         
2001-360T05:57:52.229   2.700   2.700   0.000   0.000                         
2001-360T05:57:53.229   2.800   2.800   0.000   0.000                         
2001-360T05:57:54.229   2.900   2.900   0.000   0.000                         
2001-360T05:57:56.229   3.000   3.000   0.000   0.000                         
2001-360T05:57:57.229   3.100   3.100   0.000   0.000                         
2001-360T05:57:59.229   3.200   3.200   0.000   0.000                         
2001-360T05:58:00.229   3.300   3.300   0.000   0.000                         
2001-360T05:58:01.229   3.400   3.400   0.000   0.000                         
2001-360T05:58:03.229   3.500   3.500   0.000   0.000                         
2001-360T05:58:05.229   3.600   3.600   0.000   0.000                         
2001-360T05:58:06.229   3.700   3.700   0.000   0.000                         
2001-360T05:58:08.229   3.800   3.800   0.000   0.000                         
2001-360T05:58:09.229   3.900   3.900   0.000   0.000                         
2001-360T05:58:10.229   4.000   4.000   0.000   0.000                         
2001-360T05:58:11.229   4.100   4.100   0.000   0.000                         
2001-360T05:58:12.229   4.200   4.200   0.000   0.000                         
2001-360T05:58:15.229   4.300   4.300   0.000   0.000                         
2001-360T05:58:16.229   4.400   4.400   0.000   0.000                         
2001-360T05:58:17.229   4.500   4.500   0.000   0.000                         
2001-360T05:58:18.229   4.600   4.600   0.000   0.000                         
2001-360T05:58:19.229   4.700   4.700   0.000   0.000                         
2001-360T05:58:21.229   4.900   4.900   0.000   0.000                         
2001-360T05:58:23.229   5.000   5.000   0.000   0.000                         
2001-360T05:58:25.229   5.100   5.100   0.000   0.000                         
2001-360T05:58:26.229   5.200   5.200   0.000   0.000                         
2001-360T05:58:27.229   5.300   5.300   0.000   0.000                         
2001-360T05:58:28.229   5.400   5.400   0.000   0.000                         
2001-360T05:58:30.229   5.500   5.500   0.000   0.000                         
2001-360T05:58:31.229   5.600   5.600   0.000   0.000                         
2001-360T05:58:32.229   5.800   5.800   0.000   0.000                         
2001-360T05:58:34.229   5.900   5.900   0.000   0.000                         
2001-360T05:58:36.229   6.000   6.000   0.000   0.000                         
2001-360T05:58:37.229   6.100   6.100   0.000   0.000                         
2001-360T05:58:38.229   6.200   6.200   0.000   0.000                         
2001-360T05:58:39.229   6.300   6.300   0.000   0.000                         
2001-360T05:58:40.229   6.400   6.400   0.000   0.000                         
2001-360T05:58:41.229   6.500   6.500   0.000   0.000                         
2001-360T05:58:42.229   6.600   6.600   0.000   0.000                         
2001-360T05:58:43.229   6.700   6.700   0.000   0.000                         
2001-360T05:58:44.229   6.800   6.800   0.000   0.000                         
2001-360T05:58:45.229   6.900   6.900   0.000   0.000                         
2001-360T05:58:47.229   7.000   7.000   0.000   0.000                         
2001-360T05:58:48.229   7.100   7.100   0.000   0.000                         
2001-360T05:58:49.229   7.200   7.200   0.000   0.000                         
2001-360T05:58:50.229   7.300   7.300   0.000   0.000                         
2001-360T05:58:51.229   7.400   7.400   0.000   0.000                         
2001-360T05:58:52.229   7.500   7.500   0.000   0.000                         
2001-360T05:58:54.229   7.600   7.600   0.000   0.000                         
2001-360T05:58:55.229   7.700   7.700   0.000   0.000                         
2001-360T05:58:56.229   7.800   7.800   0.000   0.000                         
2001-360T05:58:58.229   7.900   7.900   0.000   0.000                         
2001-360T05:58:59.229   8.000   8.000   0.000   0.000                         
2001-360T05:59:00.229   8.100   8.100   0.000   0.000                         
2001-360T05:59:02.229   8.200   8.200   0.000   0.000                         
2001-360T05:59:03.229   8.400   8.400   0.000   0.000                         
2001-360T05:59:05.229   8.600   8.600   0.000   0.000                         
2001-360T05:59:07.229   8.800   8.800   0.000   0.000                         
2001-360T05:59:10.229   8.900   8.900   0.000   0.000                         
2001-360T05:59:11.229   9.000   9.000   0.000   0.000                         
2001-360T05:59:12.229   9.100   9.100   0.000   0.000                         
2001-360T05:59:13.229   9.200   9.200   0.000   0.000                         
2001-360T05:59:14.229   9.300   9.300   0.000   0.000                         
2001-360T05:59:15.229   9.400   9.400   0.000   0.000                         
2001-360T05:59:17.229   9.600   9.600   0.000   0.000                         
2001-360T05:59:20.229   9.700   9.700   0.000   0.000                         
2001-360T05:59:21.229   9.800   9.800   0.000   0.000                         
