007  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
008  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
009  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
010  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
011  2001-10-31T19:27:43.884      74.50906     268.08651      18.33250     115.36608     263.28458   1.30752E+00   6.36142E-02   8.14368E+00   9.99170E-01   1.46737E+02   1.80036E+01   1.06529E-02   4.60000E+01
012  2001-11-01T13:46:08.070      74.22500       0.20549      18.28176     115.17237     263.76677   2.16358E+00   6.15660E-02   9.75998E+00   8.52712E-01   1.75861E+02   1.53646E+01   8.95867E-02   5.10000E+01
013  2001-11-02T08:00:45.266      76.05414      95.27716      18.36668     115.59085     264.24714   2.18457E+00   6.62851E-02   1.17192E+01   1.39920E+00   2.11162E+02   2.52116E+01   1.73273E-02   3.70000E+01
014  2001-11-03T02:09:57.259      75.94755     189.72681      18.32243     115.44771     264.72497   2.71437E+00   7.11710E-02   6.20038E+00   3.04582E-01   1.11722E+02   5.48812E+00   1.10059E-01   3.90000E+01
015  2001-11-03T20:13:24.555      76.96357     286.94286      18.36920     115.65342     265.20012   2.92995E+00   7.81454E-02   5.75988E+00   2.64001E-01   1.03785E+02   4.75692E+00   3.35330E-02   3.50000E+01
016  2001-11-04T14:07:22.609      76.87651      25.18589      18.33057     115.53830     265.67096   4.91317E+00   7.11232E-02   1.42911E+01   1.02190E+00   2.57505E+02   1.84132E+01   9.96088E-02   3.50000E+01
017  2001-11-05T07:50:08.988      78.08146     127.88757      18.40792     115.81373     266.13671   1.30546E+00   7.00618E-02   1.09706E+01   2.05644E+00   1.97674E+02   3.70541E+01   1.91490E-03   3.20000E+01
018  2001-11-06T01:23:54.896      78.15530     231.23436      18.38222     115.74722     266.59835   1.89616E+00   8.28239E-02   4.68849E+00   2.82985E-01   8.44798E+01   5.09899E+00   3.58141E-02   3.10000E+01
019  2001-11-06T18:42:41.930      78.35046     338.37772      18.36662     115.71119     267.05325   1.61691E+00   7.72620E-02   5.66971E+00   4.36747E-01   1.02160E+02   7.86955E+00   1.62001E-01   3.20000E+01
020  2001-11-07T11:49:06.945      78.81748      89.11091      18.38981     115.78825     267.50257   1.94869E+00   7.85786E-02   7.66063E+00   7.48265E-01   1.38033E+02   1.34826E+01   9.36233E-03   3.00000E+01
021  2001-11-08T04:42:12.192      78.80166     202.18718      18.35326     115.68979     267.94589   2.10629E+00   7.95459E-02   6.52721E+00   5.08219E-01   1.17611E+02   9.15738E+00   1.45583E-02   3.10000E+01
