007  2001-10-28T17:47:52.101      63.77988     259.34970      18.09179     112.77482     261.34287   6.77885E-01   5.25739E-02   5.93094E+00   9.52526E-01   1.06263E+02   1.70662E+01   1.82612E-02   7.90000E+01
008  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
009  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
010  2001-10-31T01:07:27.588      61.49534     169.82719      17.94347     111.38714     262.80143   9.04932E-01   6.92878E-02   5.85963E+00   7.63996E-01   1.04986E+02   1.36883E+01   8.27537E-04   4.30000E+01
011  2001-10-31T19:31:06.971      59.22590     260.35411      17.87177     110.34201     263.28607   5.39885E-01   7.57307E-02   6.98538E+00   1.97824E+00   1.25156E+02   3.54436E+01   4.58404E-02   3.10000E+01
012  2001-11-01T13:49:20.782      59.72905     352.88668      17.84605     110.30418     263.76818   2.07214E+00   7.32177E-02   8.50882E+00   8.33388E-01   1.52451E+02   1.49316E+01   1.81082E-02   3.20000E+01
013  2001-11-02T08:04:37.768      58.56571      85.74722      17.79426     109.62658     264.24884   8.04103E-01   7.51634E-02   9.96592E+00   3.04228E+00   1.78557E+02   5.45079E+01   1.75637E-03   2.80000E+01
014  2001-11-03T02:13:42.600      59.00297     180.46621      17.76572     109.55518     264.72662   8.08229E-01   7.72936E-02   9.77964E+00   3.10250E+00   1.75220E+02   5.55868E+01   7.63736E-03   2.80000E+01
015  2001-11-03T20:17:30.943      58.44414     276.27342      17.72452     109.10199     265.20193   9.12924E-01   7.97643E-02   8.45116E+00   1.97987E+00   1.51418E+02   3.54729E+01   4.39766E-04   2.70000E+01
016  2001-11-04T14:11:23.153      58.81059      14.71128      17.69740     109.02292     265.67271   1.49492E+00   7.55377E-02   1.00812E+01   1.66233E+00   1.80622E+02   2.97836E+01   4.27111E-03   2.80000E+01
017  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
018  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
019  2001-11-06T18:47:07.396      58.45078     325.70466      17.59334     108.17457     267.05519   1.38924E+00   7.67586E-02   1.06186E+01   2.03145E+00   1.90251E+02   3.63970E+01   9.20334E-04   2.60000E+01
020  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
021  2001-11-08T04:46:41.753      58.62957     188.78910      17.53279     107.79981     267.94786   5.74417E-01   8.70848E-02   1.01589E+01   5.20918E+00   1.82014E+02   9.33316E+01   1.25168E-03   2.30000E+01
022  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
023  2001-11-09T13:49:45.487      58.48522      65.60634      17.47172     107.30986     268.81513   9.65014E-01   8.19107E-02   1.00201E+01   2.81543E+00   1.79527E+02   5.04434E+01   2.16781E-04   2.40000E+01
024  2001-11-10T05:55:39.969      58.83275     190.31317      17.44554     107.24170     269.23731   1.18479E+00   8.05669E-02   9.25897E+00   1.88104E+00   1.65891E+02   3.37022E+01   4.21498E-03   2.50000E+01
025  2001-11-10T21:44:49.562      58.87868     319.07788      17.41834     107.06224     269.65200   6.02023E-01   8.28567E-02   1.10613E+01   5.39059E+00   1.98183E+02   9.65820E+01   5.58233E-04   2.50000E+01
026  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
027  2001-11-12T04:28:25.896      59.29029     229.99476      17.36947     106.85745     270.45702   5.97883E-01   7.86655E-02   1.15736E+01   5.78130E+00   2.07362E+02   1.03582E+02   3.81886E-04   2.50000E+01
028  2001-11-12T19:34:27.416      59.61240       9.28207      17.34460     106.79528     270.85239   1.16004E+00   8.39947E-02   7.50668E+00   1.28832E+00   1.34496E+02   2.30825E+01   9.98340E-03   2.50000E+01
029  2001-11-13T10:22:18.181      59.87757     153.00620      17.32074     106.72160     271.23969   2.54628E+00   7.71197E-02   1.55682E+01   2.54360E+00   2.78931E+02   4.55732E+01   8.17980E-02   2.60000E+01
030  2001-11-14T00:57:20.873      59.94172     299.85120      17.29738     106.57840     271.62124   1.34914E+00   8.94579E-02   6.27418E+00   8.14841E-01   1.12413E+02   1.45993E+01   2.99446E-03   2.50000E+01
031  2001-11-14T15:22:20.222      59.81901      89.10044      17.27124     106.34567     271.99826   1.11247E+00   8.27442E-02   7.90185E+00   1.50658E+00   1.41576E+02   2.69931E+01   3.35073E-03   2.50000E+01
032  2001-11-15T05:28:42.537      60.00586     242.92027      17.24824     106.24951     272.36702   6.34839E-01   8.68629E-02   9.90718E+00   4.29353E+00   1.77505E+02   7.69263E+01   4.45155E-04   2.50000E+01
033  2001-11-15T19:27:09.714      60.22193      38.64095      17.22334     106.15420     272.73217   7.91966E-01   8.35193E-02   6.53462E+00   1.34269E+00   1.17079E+02   2.40566E+01   2.18497E-03   2.60000E+01
034  2001-11-16T09:14:32.020      60.18916     197.00930      17.19532     105.94186     273.09236   8.73544E-01   7.60961E-02   1.40099E+01   5.49674E+00   2.51012E+02   9.84839E+01   5.78883E-04   2.60000E+01
035  2001-11-16T22:49:01.688      60.37670     358.60010      17.17331     105.85735     273.44680   7.10714E-01   7.85854E-02   1.29511E+01   6.10871E+00   2.32042E+02   1.09448E+02   7.80710E-03   2.60000E+01
036  2001-11-17T12:15:28.276      60.61696     162.15552      17.15198     105.79778     273.79759   1.57649E+00   8.53961E-02   6.94650E+00   8.17346E-01   1.24459E+02   1.46442E+01   6.94479E-03   2.50000E+01
037  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
038  2001-11-18T14:31:41.044      60.90355     138.24376      17.11286     105.63065     274.48281   2.00633E+00   8.65213E-02   7.17824E+00   6.91549E-01   1.28611E+02   1.23903E+01   8.07275E-04   2.50000E+01
039  2001-11-19T03:23:48.779      61.04863     310.19461      17.09486     105.55809     274.81826   6.58794E-01   8.05274E-02   9.74732E+00   3.87006E+00   1.74641E+02   6.93391E+01   2.18173E-04   2.50000E+01
040  2001-11-19T16:06:30.111      61.13753     124.43137      17.07609     105.45875     275.14949   8.61680E-01   8.65158E-02   7.32132E+00   1.66966E+00   1.31174E+02   2.99150E+01   3.66783E-03   2.50000E+01
041  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
042  2001-11-20T17:07:18.457      61.38234     118.91026      17.04074     105.30166     275.80086   7.75622E-01   8.57791E-02   7.08478E+00   1.75436E+00   1.26936E+02   3.14325E+01   1.83252E-03   2.50000E+01
043  2001-11-21T05:24:29.702      61.55875     299.37704      17.02399     105.25218     276.12062   7.54414E-01   8.16532E-02   8.41032E+00   2.48309E+00   1.50686E+02   4.44890E+01   2.13045E-03   2.50000E+01
044  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
045  2001-11-22T05:31:49.838      61.85088     306.90616      16.99180     105.13815     276.74803   5.51034E-01   9.22203E-02   9.17463E+00   4.57597E+00   1.64380E+02   8.19867E+01   2.62610E-04   2.20000E+01
046  2001-11-22T17:21:35.809      61.82018     134.00397      16.97270     104.98646     277.05551   6.79865E-01   8.97752E-02   7.10700E+00   2.11747E+00   1.27334E+02   3.79383E+01   6.27763E-04   2.30000E+01
047  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
048  2001-11-23T16:39:11.720      62.23145     153.66810      16.94322     104.94295     277.66062   9.53482E-01   8.59829E-02   7.65698E+00   1.72358E+00   1.37188E+02   3.08809E+01   4.51596E-03   2.50000E+01
049  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
050  2001-11-24T15:25:35.371      62.50483     180.85944      16.90962     104.81690     278.25174   8.65894E-01   9.63384E-02   6.00041E+00   1.24909E+00   1.07508E+02   2.23796E+01   1.03198E-02   2.30000E+01
051  2001-11-25T02:37:34.069      62.66631      17.17775      16.89247     104.76332     278.54227   6.20425E-01   7.86323E-02   1.20696E+01   6.11271E+00   2.16248E+02   1.09520E+02   1.96974E-03   2.50000E+01
052  YYYY-MM-DDTHH:MM:SS.SSS       0.00000       0.00000       0.00000       0.00000       0.00000   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
053  2001-11-26T00:40:49.726      62.78602      54.72875      16.85043     104.51973     279.11403   7.87153E-01   8.63583E-02   8.24927E+00   2.38639E+00   1.47800E+02   4.27565E+01   2.00812E-03   2.40000E+01
054  2001-11-26T11:34:18.450      62.96531     255.55483      16.83381     104.47987     279.39622   7.61774E-01   8.15857E-02   1.10508E+01   4.33936E+00   1.97994E+02   7.77474E+01   4.02116E-03   2.50000E+01
