032  2001-11-15T05:27:39.163      64.72396     244.55390      17.33994     108.54811     272.36655   9.85863E+00   8.70945E-02   9.18315E+00   2.95946E-01   1.66410E+02   5.36288E+00   2.12871E-01   4.40000E+01
033  2001-11-15T19:26:05.963      64.96506      40.29475      17.31627     108.48227     272.73171   1.27117E+01   9.49972E-02   8.11664E+00   1.83833E-01   1.47083E+02   3.33127E+00   5.77642E-02   4.40000E+01
034  2001-11-16T09:13:29.939      64.80519     198.60260      17.28466     108.23059     273.09191   8.96366E+00   8.51318E-02   6.26740E+00   1.35435E-01   1.13573E+02   2.45424E+00   2.49151E-01   4.20000E+01
035  2001-11-16T22:47:59.703      64.98276       0.20372      17.26356     108.15846     273.44635   8.73820E+00   8.27589E-02   6.60978E+00   1.36732E-01   1.19777E+02   2.47774E+00   3.53782E-01   4.20000E+01
036  2001-11-17T12:14:25.723      65.26087     163.79437      17.24432     108.13445     273.79714   2.34379E+01   1.36967E-01   8.39969E+00   1.43987E-01   1.52212E+02   2.60921E+00   3.82870E-02   4.20000E+01
037  2001-11-18T01:25:34.355      65.40990     331.13014      17.22684     108.07570     274.14114   7.90043E+00   8.07655E-02   6.13750E+00   1.26719E-01   1.11219E+02   2.29629E+00   7.26750E-02   4.20000E+01
038  2001-11-18T14:30:38.464      65.54191     139.92013      17.20779     108.00222     274.48235   2.42353E+01   1.34594E-01   7.75991E+00   1.14113E-01   1.40619E+02   2.06787E+00   4.58416E-01   4.30000E+01
039  2001-11-19T03:22:46.292      65.67649     311.88976      17.19097     107.94294     274.81782   9.76191E+00   8.17768E-02   8.07899E+00   1.86149E-01   1.46401E+02   3.37323E+00   4.54626E-01   4.20000E+01
040  2001-11-19T16:05:27.964      65.73642     126.13328      17.17287     107.84853     275.14904   1.07438E+01   8.44292E-02   7.97841E+00   1.66905E-01   1.44578E+02   3.02452E+00   2.94640E-01   4.20000E+01
041  2001-11-20T04:40:45.314      65.90968     302.21355      17.15706     107.80991     275.47691   9.57689E+00   7.94896E-02   1.07136E+01   3.12116E-01   1.94143E+02   5.65591E+00   2.02625E-01   4.30000E+01
042  2001-11-20T17:06:16.462      65.96217     120.64815      17.13991     107.71844     275.80041   9.42463E+00   7.83126E-02   1.02210E+01   2.89092E-01   1.85216E+02   5.23870E+00   2.61361E-01   4.20000E+01
043  2001-11-21T05:23:27.496      66.15074     301.14549      17.12508     107.69173     276.12017   9.50186E+00   8.32635E-02   6.67690E+00   1.27098E-01   1.20993E+02   2.30316E+00   5.20119E-01   4.20000E+01
044  2001-11-21T17:30:43.724      66.24433     124.04331      17.10976     107.62568     276.43550   8.85603E+00   8.23944E-02   7.81558E+00   1.91504E-01   1.41628E+02   3.47028E+00   1.95581E+00   4.20000E+01
045  2001-11-22T05:30:47.419      66.45040     308.73038      17.09666     107.61613     276.74757   8.36959E+00   8.42182E-02   5.32424E+00   9.63629E-02   9.64815E+01   1.74621E+00   1.84412E-01   4.20000E+01
046  2001-11-22T17:20:34.940      66.30223     135.78022      17.07460     107.42116     277.05507   8.69875E+00   8.04361E-02   8.79143E+00   2.42122E-01   1.59311E+02   4.38754E+00   1.88094E-01   4.00000E+01
047  2001-11-23T05:04:50.295      66.52277     324.33215      17.06303     107.42584     277.36005   4.57940E+00   7.52045E-02   5.26769E+00   1.32595E-01   9.54568E+01   2.40278E+00   1.67111E+00   4.10000E+01
048  2001-11-23T16:38:10.282      66.74734     155.52084      17.05012     107.42547     277.66018   1.28825E+01   1.01185E-01   7.19416E+00   1.32249E-01   1.30367E+02   2.39652E+00   2.87272E-01   4.10000E+01
049  2001-11-24T04:04:34.999      67.02067     348.43860      17.04016     107.46125     277.95719   9.93161E+00   8.50707E-02   7.11324E+00   1.44160E-01   1.28900E+02   2.61235E+00   1.51672E-01   4.10000E+01
050  2001-11-24T15:24:34.743      66.95450     182.71871      17.01718     107.29316     278.25131   1.14383E+01   8.95150E-02   8.60408E+00   1.91988E-01   1.55916E+02   3.47904E+00   9.30280E-02   4.00000E+01
051  2001-11-25T02:36:33.508      67.10724      19.04887      17.00092     107.24772     278.54183   8.46936E+00   8.91250E-02   5.06342E+00   9.09291E-02   9.17553E+01   1.64774E+00   5.66664E-01   4.00000E+01
052  2001-11-25T13:40:38.377      67.31930     217.29944      16.98449     107.22660     278.82883   9.36518E+00   8.53145E-02   6.77507E+00   1.41585E-01   1.22772E+02   2.56569E+00   1.74281E-01   4.00000E+01
053  2001-11-26T00:39:50.499      67.12497      56.54585      16.95557     106.97471     279.11361   1.02498E+01   8.81722E-02   9.64146E+00   2.90266E-01   1.74715E+02   5.25996E+00   1.13911E-01   3.80000E+01
054  2001-11-26T11:33:18.548      67.35227     257.41375      16.94155     106.97413     279.39580   4.27915E+00   7.18595E-02   7.95012E+00   3.32130E-01   1.44066E+02   6.01859E+00   2.93227E-01   3.90000E+01
055  2001-11-26T22:22:22.883      66.89266      99.08728      16.91002     106.59736     279.67597   5.61771E+00   7.85476E-02   7.99355E+00   2.90785E-01   1.44853E+02   5.26936E+00   9.83295E-02   3.60000E+01
056  2001-11-27T09:05:46.059      67.10677     302.45133      16.89927     106.60827     279.95358   9.38942E+00   1.01843E-01   5.80152E+00   1.53434E-01   1.05130E+02   2.78040E+00   8.44501E-01   3.60000E+01
057  2001-11-27T19:35:55.516      67.37947     149.07745      16.89128     106.66015     280.22536   9.27699E+00   8.84223E-02   7.49254E+00   1.81924E-01   1.35774E+02   3.29668E+00   6.93889E-01   3.70000E+01
058  2001-11-28T06:01:01.845      67.69060     356.94996      16.88468     106.73446     280.49487   1.35734E+01   1.00265E-01   9.09310E+00   2.12019E-01   1.64778E+02   3.84203E+00   1.69360E-01   3.70000E+01
059  2001-11-28T16:13:18.134      67.86016     207.82270      16.86981     106.70848     280.75874   9.61523E+00   8.70674E-02   8.08726E+00   1.96418E-01   1.46551E+02   3.55932E+00   5.21044E-02   3.80000E+01
060  2001-11-29T02:20:14.730      67.60150      59.78471      16.84126     106.43052     281.02020   5.90995E+00   8.02384E-02   7.30266E+00   2.33730E-01   1.32333E+02   4.23547E+00   2.24182E-01   3.50000E+01
061  2001-11-29T12:18:13.166      67.80121     274.17842      16.82952     106.43371     281.27771   7.59848E+00   8.51311E-02   6.85525E+00   1.83764E-01   1.24225E+02   3.33002E+00   8.52623E-02   3.60000E+01
062  2001-11-29T22:07:55.273      68.16826     130.71260      16.82633     106.55283     281.53155   9.61816E+00   8.88742E-02   8.38580E+00   2.30216E-01   1.51961E+02   4.17178E+00   1.37713E-01   3.70000E+01
063  2001-11-30T07:52:33.468      68.55857     348.50506      16.82493     106.69024     281.78311   1.44051E+01   1.04476E-01   7.37926E+00   1.37289E-01   1.33721E+02   2.48784E+00   9.20298E-01   3.80000E+01
064  2001-11-30T17:29:02.497      68.69779     208.09551      16.81115     106.65947     282.03107   6.81586E+00   8.16256E-02   6.73391E+00   1.76939E-01   1.22026E+02   3.20635E+00   1.44665E-01   3.80000E+01
065  2001-12-01T03:01:14.414      68.38870      68.49978      16.78204     106.35995     282.27709   6.95038E+00   8.46202E-02   7.34854E+00   2.15866E-01   1.33164E+02   3.91176E+00   3.28280E-02   3.60000E+01
066  2001-12-01T12:26:34.469      68.59317     290.87018      16.77297     106.38101     282.52006   8.93015E+00   8.45365E-02   9.73619E+00   2.98384E-01   1.76431E+02   5.40708E+00   1.47812E-01   3.70000E+01
067  2001-12-01T21:46:54.100      68.46974     154.32673      16.75507     106.21541     282.76079   7.92642E+00   8.24027E-02   1.17643E+01   4.79505E-01   2.13184E+02   8.68920E+00   2.01290E-01   3.50000E+01
