PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 648                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P073"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:23.13                                     
START_TIME                    = 2001-12-04T03:13:52.00Z                                    
STOP_TIME                     = 2001-12-04T03:24:01.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 610                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 073 of aerobraking at Mars.  The data comes from                       
  p073_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-338T03:13:52.000  0.001128  0.000185  0.000101  0.067489 -0.085744  0.495483 -0.861736
2001-338T03:13:53.000  0.001124  0.000180  0.000108  0.066957 -0.085547  0.495489 -0.861794
2001-338T03:13:54.000  0.001113  0.000178  0.000110  0.066427 -0.085351  0.495495 -0.861851
2001-338T03:13:55.000  0.001127  0.000185  0.000103  0.065895 -0.085156  0.495502 -0.861907
2001-338T03:13:56.000  0.001128  0.000181  0.000118  0.065362 -0.084960  0.495508 -0.861963
2001-338T03:13:57.000  0.001121  0.000182  0.000119  0.064828 -0.084765  0.495514 -0.862020
2001-338T03:13:58.000  0.001114  0.000185  0.000125  0.064296 -0.084571  0.495519 -0.862076
2001-338T03:13:59.000  0.001121  0.000188  0.000119  0.063762 -0.084376  0.495526 -0.862131
2001-338T03:13:60.000  0.001139  0.000178  0.000111  0.063232 -0.084183  0.495531 -0.862185
2001-338T03:14:01.000  0.001116  0.000182  0.000124  0.062697 -0.083989  0.495536 -0.862241
2001-338T03:14:02.000  0.001119  0.000193  0.000130  0.062164 -0.083797  0.495540 -0.862296
2001-338T03:14:03.000  0.001118  0.000183  0.000121  0.061629 -0.083605  0.495544 -0.862350
2001-338T03:14:04.000  0.001129  0.000180  0.000123  0.061096 -0.083414  0.495547 -0.862405
2001-338T03:14:05.000  0.001127  0.000185  0.000119  0.060561 -0.083223  0.495552 -0.862458
2001-338T03:14:06.000  0.001119  0.000183  0.000103  0.060028 -0.083033  0.495557 -0.862511
2001-338T03:14:07.000  0.001112  0.000184  0.000107  0.059492 -0.082843  0.495560 -0.862565
2001-338T03:14:08.000  0.001117  0.000193  0.000102  0.058958 -0.082654  0.495563 -0.862618
2001-338T03:14:09.000  0.001124  0.000211  0.000114  0.058422 -0.082465  0.495566 -0.862671
2001-338T03:14:10.000  0.001124  0.000193  0.000115  0.057888 -0.082276  0.495567 -0.862724
2001-338T03:14:11.000  0.001116  0.000184  0.000108  0.057353 -0.082089  0.495570 -0.862776
2001-338T03:14:12.000  0.001116  0.000208  0.000114  0.056817 -0.081903  0.495573 -0.862828
2001-338T03:14:13.000  0.001110  0.000211  0.000121  0.056282 -0.081717  0.495574 -0.862879
2001-338T03:14:14.000  0.001105  0.000204  0.000103  0.055745 -0.081530  0.495576 -0.862931
2001-338T03:14:15.000  0.001113  0.000206  0.000109  0.055207 -0.081343  0.495578 -0.862982
2001-338T03:14:16.000  0.001115  0.000207  0.000123  0.054676 -0.081160  0.495578 -0.863033
2001-338T03:14:17.000  0.001131  0.000208  0.000132  0.054135 -0.080975  0.495580 -0.863083
2001-338T03:14:18.000  0.001120  0.000195  0.000107  0.053599 -0.080791  0.495581 -0.863133
2001-338T03:14:19.000  0.001109  0.000216  0.000108  0.053062 -0.080608  0.495581 -0.863184
2001-338T03:14:20.000  0.001124  0.000210  0.000104  0.052524 -0.080425  0.495580 -0.863234
2001-338T03:14:21.000  0.001112  0.000216  0.000111  0.051986 -0.080243  0.495581 -0.863283
2001-338T03:14:22.000  0.001116  0.000215  0.000125  0.051450 -0.080061  0.495581 -0.863332
2001-338T03:14:23.000  0.001107  0.000211  0.000129  0.050910 -0.079879  0.495580 -0.863382
2001-338T03:14:24.000  0.001126  0.000210  0.000134  0.050371 -0.079698  0.495579 -0.863430
2001-338T03:14:25.000  0.001118  0.000223  0.000117  0.049834 -0.079518  0.495579 -0.863478
2001-338T03:14:26.000  0.001116  0.000219  0.000116  0.049297 -0.079339  0.495578 -0.863526
2001-338T03:14:27.000  0.001105  0.000215  0.000119  0.048759 -0.079160  0.495576 -0.863574
2001-338T03:14:28.000  0.001109  0.000214  0.000116  0.048222 -0.078981  0.495576 -0.863621
2001-338T03:14:29.000  0.001111  0.000227  0.000112  0.047681 -0.078803  0.495575 -0.863668
2001-338T03:14:30.000  0.001120  0.000219  0.000119  0.047142 -0.078625  0.495574 -0.863714
2001-338T03:14:31.000  0.001098  0.000227  0.000123  0.046602 -0.078447  0.495571 -0.863761
2001-338T03:14:32.000  0.001101  0.000224  0.000118  0.046064 -0.078271  0.495569 -0.863807
2001-338T03:14:33.000  0.001106  0.000224  0.000124  0.045522 -0.078094  0.495566 -0.863854
2001-338T03:14:34.000  0.001109  0.000219  0.000130  0.044982 -0.077918  0.495564 -0.863899
2001-338T03:14:35.000  0.001118  0.000210  0.000126  0.044440 -0.077741  0.495562 -0.863944
2001-338T03:14:36.000  0.001099  0.000223  0.000127  0.043901 -0.077567  0.495559 -0.863989
2001-338T03:14:37.000  0.001109  0.000226  0.000112  0.043358 -0.077392  0.495556 -0.864034
2001-338T03:14:38.000  0.001121  0.000238  0.000129  0.042817 -0.077219  0.495553 -0.864078
2001-338T03:14:39.000  0.001110  0.000230  0.000127  0.042275 -0.077045  0.495549 -0.864123
2001-338T03:14:40.000  0.001105  0.000230  0.000118  0.041733 -0.076872  0.495546 -0.864166
2001-338T03:14:41.000  0.001104  0.000236  0.000110  0.041191 -0.076699  0.495542 -0.864210
2001-338T03:14:42.000  0.001110  0.000257  0.000120  0.040651 -0.076529  0.495538 -0.864253
2001-338T03:14:43.000  0.001105  0.000241  0.000118  0.040110 -0.076357  0.495533 -0.864296
2001-338T03:14:44.000  0.001114  0.000240  0.000106  0.039566 -0.076186  0.495530 -0.864338
2001-338T03:14:45.000  0.001110  0.000241  0.000115  0.039022 -0.076015  0.495527 -0.864380
2001-338T03:14:46.000  0.001114  0.000241  0.000111  0.038480 -0.075846  0.495523 -0.864421
2001-338T03:14:47.000  0.001114  0.000241  0.000107  0.037935 -0.075676  0.495518 -0.864463
2001-338T03:14:48.000  0.001109  0.000231  0.000120  0.037396 -0.075508  0.495513 -0.864504
2001-338T03:14:49.000  0.001112  0.000247  0.000116  0.036848 -0.075339  0.495508 -0.864545
2001-338T03:14:50.000  0.001111  0.000260  0.000114  0.036305 -0.075171  0.495503 -0.864585
2001-338T03:14:51.000  0.001129  0.000235  0.000111  0.035768 -0.075005  0.495497 -0.864625
2001-338T03:14:52.000  0.001116  0.000246  0.000126  0.035214 -0.074835  0.495491 -0.864666
2001-338T03:14:53.000  0.001119  0.000259  0.000130  0.034667 -0.074668  0.495486 -0.864706
2001-338T03:14:54.000  0.001118  0.000252  0.000120  0.034123 -0.074501  0.495480 -0.864745
2001-338T03:14:55.000  0.001092  0.000245  0.000122  0.033576 -0.074336  0.495474 -0.864785
2001-338T03:14:56.000  0.001108  0.000245  0.000129  0.033030 -0.074169  0.495467 -0.864824
2001-338T03:14:57.000  0.001113  0.000252  0.000119  0.032483 -0.074004  0.495461 -0.864862
2001-338T03:14:58.000  0.001123  0.000264  0.000114  0.031938 -0.073841  0.495455 -0.864900
2001-338T03:14:59.000  0.001125  0.000254  0.000115  0.031391 -0.073676  0.495448 -0.864938
2001-338T03:14:60.000  0.001125  0.000247  0.000134  0.030844 -0.073512  0.495442 -0.864975
2001-338T03:15:01.000  0.001127  0.000254  0.000145  0.030293 -0.073347  0.495436 -0.865012
2001-338T03:15:02.000  0.001121  0.000263  0.000125  0.029746 -0.073185  0.495429 -0.865049
2001-338T03:15:03.000  0.001114  0.000257  0.000108  0.029196 -0.073022  0.495423 -0.865085
2001-338T03:15:04.000  0.001107  0.000245  0.000115  0.028650 -0.072860  0.495416 -0.865120
2001-338T03:15:05.000  0.001102  0.000267  0.000115  0.028095 -0.072697  0.495409 -0.865156
2001-338T03:15:06.000  0.001091  0.000275  0.000121  0.027546 -0.072536  0.495403 -0.865191
2001-338T03:15:07.000  0.001111  0.000263  0.000112  0.026993 -0.072373  0.495396 -0.865226
