PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 853                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P187"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:53.91                                     
START_TIME                    = 2001-12-28T02:31:20.00Z                                    
STOP_TIME                     = 2001-12-28T02:44:54.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 815                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 187 of aerobraking at Mars.  The data comes from                       
  p187_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-362T02:31:20.000  0.000992 -0.000208 -0.000266 -0.283329  0.173029 -0.450915  0.828529
2001-362T02:31:21.000  0.000986 -0.000214 -0.000250 -0.282992  0.172685 -0.451073  0.828630
2001-362T02:31:22.000  0.000982 -0.000201 -0.000242 -0.282654  0.172338 -0.451233  0.828731
2001-362T02:31:23.000  0.000979 -0.000220 -0.000249 -0.282319  0.171993 -0.451393  0.828830
2001-362T02:31:24.000  0.000976 -0.000220 -0.000252 -0.281983  0.171646 -0.451552  0.828930
2001-362T02:31:25.000  0.000992 -0.000223 -0.000263 -0.281649  0.171300 -0.451711  0.829028
2001-362T02:31:26.000  0.000972 -0.000209 -0.000264 -0.281311  0.170948 -0.451872  0.829127
2001-362T02:31:27.000  0.000989 -0.000211 -0.000265 -0.280977  0.170600 -0.452032  0.829225
2001-362T02:31:28.000  0.000970 -0.000227 -0.000259 -0.280642  0.170250 -0.452191  0.829324
2001-362T02:31:29.000  0.000981 -0.000228 -0.000257 -0.280309  0.169902 -0.452350  0.829421
2001-362T02:31:30.000  0.000990 -0.000219 -0.000256 -0.279977  0.169553 -0.452509  0.829518
2001-362T02:31:31.000  0.000960 -0.000229 -0.000246 -0.279644  0.169201 -0.452669  0.829615
2001-362T02:31:32.000  0.000963 -0.000238 -0.000256 -0.279311  0.168848 -0.452829  0.829711
2001-362T02:31:33.000  0.000965 -0.000225 -0.000273 -0.278980  0.168497 -0.452990  0.829807
2001-362T02:31:34.000  0.000994 -0.000223 -0.000262 -0.278650  0.168146 -0.453150  0.829901
2001-362T02:31:35.000  0.000973 -0.000223 -0.000258 -0.278321  0.167793 -0.453310  0.829996
2001-362T02:31:36.000  0.000962 -0.000242 -0.000280 -0.277990  0.167438 -0.453472  0.830090
2001-362T02:31:37.000  0.000976 -0.000227 -0.000262 -0.277662  0.167086 -0.453631  0.830184
2001-362T02:31:38.000  0.000987 -0.000229 -0.000290 -0.277333  0.166730 -0.453793  0.830277
2001-362T02:31:39.000  0.000962 -0.000247 -0.000270 -0.277005  0.166376 -0.453953  0.830369
2001-362T02:31:40.000  0.000966 -0.000232 -0.000273 -0.276678  0.166021 -0.454115  0.830461
2001-362T02:31:41.000  0.000979 -0.000224 -0.000265 -0.276353  0.165668 -0.454274  0.830553
2001-362T02:31:42.000  0.000968 -0.000232 -0.000270 -0.276024  0.165309 -0.454437  0.830645
2001-362T02:31:43.000  0.000949 -0.000235 -0.000294 -0.275702  0.164953 -0.454598  0.830735
2001-362T02:31:44.000  0.000978 -0.000246 -0.000279 -0.275376  0.164595 -0.454759  0.830825
2001-362T02:31:45.000  0.000974 -0.000242 -0.000265 -0.275051  0.164237 -0.454921  0.830915
2001-362T02:31:46.000  0.000962 -0.000243 -0.000258 -0.274728  0.163880 -0.455082  0.831004
2001-362T02:31:47.000  0.000965 -0.000246 -0.000276 -0.274404  0.163518 -0.455245  0.831093
2001-362T02:31:48.000  0.000962 -0.000251 -0.000279 -0.274081  0.163157 -0.455407  0.831182
2001-362T02:31:49.000  0.000959 -0.000254 -0.000297 -0.273759  0.162797 -0.455569  0.831270
2001-362T02:31:50.000  0.000975 -0.000245 -0.000270 -0.273438  0.162438 -0.455730  0.831358
2001-362T02:31:51.000  0.000964 -0.000253 -0.000285 -0.273116  0.162077 -0.455892  0.831445
2001-362T02:31:52.000  0.000949 -0.000250 -0.000293 -0.272796  0.161716 -0.456054  0.831532
2001-362T02:31:53.000  0.000952 -0.000263 -0.000275 -0.272477  0.161355 -0.456215  0.831618
2001-362T02:31:54.000  0.000961 -0.000246 -0.000277 -0.272157  0.160992 -0.456378  0.831703
2001-362T02:31:55.000  0.000947 -0.000256 -0.000273 -0.271840  0.160629 -0.456541  0.831788
2001-362T02:31:56.000  0.000956 -0.000249 -0.000298 -0.271522  0.160266 -0.456704  0.831873
2001-362T02:31:57.000  0.000944 -0.000264 -0.000290 -0.271206  0.159904 -0.456865  0.831957
2001-362T02:31:58.000  0.000947 -0.000240 -0.000297 -0.270886  0.159536 -0.457029  0.832042
2001-362T02:31:59.000  0.000950 -0.000267 -0.000283 -0.270571  0.159173 -0.457190  0.832125
2001-362T02:32:00.000  0.000950 -0.000252 -0.000315 -0.270255  0.158805 -0.457355  0.832207
2001-362T02:32:01.000  0.000964 -0.000254 -0.000289 -0.269940  0.158442 -0.457517  0.832290
2001-362T02:32:02.000  0.000960 -0.000253 -0.000283 -0.269627  0.158077 -0.457679  0.832372
2001-362T02:32:03.000  0.000972 -0.000267 -0.000292 -0.269312  0.157709 -0.457843  0.832454
2001-362T02:32:04.000  0.000946 -0.000272 -0.000299 -0.268997  0.157341 -0.458006  0.832535
2001-362T02:32:05.000  0.000955 -0.000268 -0.000304 -0.268686  0.156975 -0.458168  0.832616
2001-362T02:32:06.000  0.000960 -0.000252 -0.000294 -0.268372  0.156606 -0.458333  0.832695
2001-362T02:32:07.000  0.000958 -0.000265 -0.000306 -0.268060  0.156237 -0.458496  0.832776
2001-362T02:32:08.000  0.000954 -0.000286 -0.000293 -0.267747  0.155866 -0.458660  0.832856
2001-362T02:32:09.000  0.000934 -0.000271 -0.000300 -0.267438  0.155498 -0.458823  0.832934
2001-362T02:32:10.000  0.000952 -0.000262 -0.000305 -0.267126  0.155126 -0.458987  0.833013
2001-362T02:32:11.000  0.000939 -0.000271 -0.000304 -0.266818  0.154757 -0.459149  0.833091
2001-362T02:32:12.000  0.000937 -0.000268 -0.000312 -0.266508  0.154385 -0.459313  0.833169
2001-362T02:32:13.000  0.000954 -0.000282 -0.000309 -0.266201  0.154016 -0.459475  0.833246
2001-362T02:32:14.000  0.000929 -0.000265 -0.000305 -0.265890  0.153640 -0.459640  0.833324
2001-362T02:32:15.000  0.000959 -0.000266 -0.000328 -0.265583  0.153270 -0.459804  0.833399
2001-362T02:32:16.000  0.000940 -0.000288 -0.000293 -0.265277  0.152897 -0.459967  0.833475
2001-362T02:32:17.000  0.000951 -0.000289 -0.000313 -0.264971  0.152523 -0.460130  0.833551
2001-362T02:32:18.000  0.000923 -0.000288 -0.000304 -0.264667  0.152151 -0.460293  0.833626
2001-362T02:32:19.000  0.000941 -0.000280 -0.000302 -0.264360  0.151775 -0.460458  0.833700
2001-362T02:32:20.000  0.000932 -0.000272 -0.000330 -0.264055  0.151400 -0.460623  0.833775
2001-362T02:32:21.000  0.000935 -0.000279 -0.000323 -0.263752  0.151025 -0.460786  0.833848
2001-362T02:32:22.000  0.000944 -0.000289 -0.000304 -0.263448  0.150651 -0.460949  0.833922
2001-362T02:32:23.000  0.000935 -0.000296 -0.000302 -0.263145  0.150275 -0.461112  0.833995
2001-362T02:32:24.000  0.000949 -0.000288 -0.000310 -0.262841  0.149897 -0.461277  0.834068
