PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 904                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P204"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:58.88                                     
START_TIME                    = 2001-12-30T04:21:27.00Z                                    
STOP_TIME                     = 2001-12-30T04:35:52.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 866                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 204 of aerobraking at Mars.  The data comes from                       
  p204_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-364T04:21:27.000  0.001017 -0.000070 -0.000295 -0.336411  0.207742 -0.432967  0.810068
2001-364T04:21:28.000  0.001025 -0.000072 -0.000286 -0.336043  0.207443 -0.433182  0.810183
2001-364T04:21:29.000  0.001007 -0.000064 -0.000296 -0.335677  0.207143 -0.433398  0.810296
2001-364T04:21:30.000  0.001012 -0.000075 -0.000312 -0.335312  0.206843 -0.433613  0.810408
2001-364T04:21:31.000  0.001029 -0.000067 -0.000312 -0.334943  0.206541 -0.433832  0.810521
2001-364T04:21:32.000  0.001022 -0.000047 -0.000310 -0.334579  0.206241 -0.434049  0.810631
2001-364T04:21:33.000  0.001011 -0.000048 -0.000321 -0.334213  0.205938 -0.434268  0.810742
2001-364T04:21:34.000  0.001030 -0.000080 -0.000318 -0.333848  0.205635 -0.434486  0.810853
2001-364T04:21:35.000  0.001010 -0.000085 -0.000309 -0.333485  0.205333 -0.434704  0.810962
2001-364T04:21:36.000  0.001015 -0.000068 -0.000315 -0.333122  0.205032 -0.434922  0.811070
2001-364T04:21:37.000  0.001022 -0.000073 -0.000305 -0.332756  0.204726 -0.435143  0.811179
2001-364T04:21:38.000  0.001016 -0.000096 -0.000307 -0.332395  0.204422 -0.435361  0.811287
2001-364T04:21:39.000  0.001024 -0.000062 -0.000320 -0.332031  0.204119 -0.435581  0.811394
2001-364T04:21:40.000  0.001013 -0.000076 -0.000326 -0.331668  0.203813 -0.435803  0.811500
2001-364T04:21:41.000  0.001020 -0.000091 -0.000325 -0.331307  0.203507 -0.436023  0.811606
2001-364T04:21:42.000  0.001020 -0.000070 -0.000328 -0.330948  0.203204 -0.436243  0.811710
2001-364T04:21:43.000  0.000991 -0.000076 -0.000326 -0.330587  0.202897 -0.436466  0.811814
2001-364T04:21:44.000  0.000999 -0.000082 -0.000327 -0.330229  0.202591 -0.436688  0.811917
2001-364T04:21:45.000  0.001010 -0.000078 -0.000319 -0.329867  0.202283 -0.436912  0.812020
2001-364T04:21:46.000  0.001001 -0.000096 -0.000335 -0.329508  0.201976 -0.437137  0.812122
2001-364T04:21:47.000  0.000997 -0.000079 -0.000338 -0.329151  0.201669 -0.437360  0.812223
2001-364T04:21:48.000  0.001000 -0.000084 -0.000340 -0.328795  0.201361 -0.437583  0.812323
2001-364T04:21:49.000  0.001003 -0.000083 -0.000344 -0.328435  0.201052 -0.437808  0.812424
2001-364T04:21:50.000  0.001013 -0.000087 -0.000342 -0.328078  0.200744 -0.438031  0.812524
2001-364T04:21:51.000  0.001004 -0.000089 -0.000348 -0.327721  0.200435 -0.438256  0.812623
2001-364T04:21:52.000  0.000998 -0.000087 -0.000330 -0.327365  0.200126 -0.438482  0.812721
2001-364T04:21:53.000  0.001007 -0.000081 -0.000353 -0.327008  0.199815 -0.438709  0.812819
2001-364T04:21:54.000  0.000992 -0.000093 -0.000339 -0.326655  0.199506 -0.438934  0.812915
2001-364T04:21:55.000  0.000999 -0.000077 -0.000328 -0.326299  0.199195 -0.439162  0.813011
2001-364T04:21:56.000  0.001008 -0.000092 -0.000347 -0.325946  0.198883 -0.439389  0.813106
2001-364T04:21:57.000  0.001003 -0.000087 -0.000331 -0.325612  0.198589 -0.439602  0.813197
2001-364T04:21:58.000  0.000992 -0.000090 -0.000336 -0.325238  0.198260 -0.439844  0.813296
2001-364T04:21:59.000  0.000999 -0.000088 -0.000347 -0.324884  0.197947 -0.440073  0.813390
2001-364T04:21:60.000  0.001003 -0.000092 -0.000340 -0.324534  0.197636 -0.440300  0.813483
2001-364T04:22:01.000  0.000995 -0.000091 -0.000345 -0.324181  0.197321 -0.440531  0.813575
2001-364T04:22:02.000  0.000996 -0.000077 -0.000347 -0.323831  0.197010 -0.440759  0.813666
2001-364T04:22:03.000  0.001007 -0.000099 -0.000360 -0.323478  0.196696 -0.440991  0.813756
2001-364T04:22:04.000  0.000988 -0.000102 -0.000385 -0.323132  0.196383 -0.441220  0.813846
2001-364T04:22:05.000  0.000981 -0.000091 -0.000363 -0.322780  0.196068 -0.441452  0.813935
