PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 797                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P160"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:46.38                                     
START_TIME                    = 2001-12-24T08:34:47.00Z                                    
STOP_TIME                     = 2001-12-24T08:47:25.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 759                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 160 of aerobraking at Mars.  The data comes from                       
  p160_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-358T08:34:47.000  0.001027 -0.000145 -0.000152  0.227976 -0.152497  0.464861 -0.841829
2001-358T08:34:48.000  0.001054 -0.000139 -0.000153  0.227588 -0.152178  0.464988 -0.841922
2001-358T08:34:49.000  0.001040 -0.000139 -0.000167  0.227196 -0.151855  0.465116 -0.842015
2001-358T08:34:50.000  0.001056 -0.000143 -0.000153  0.226808 -0.151536  0.465243 -0.842107
2001-358T08:34:51.000  0.001054 -0.000157 -0.000149  0.226418 -0.151213  0.465370 -0.842200
2001-358T08:34:52.000  0.001037 -0.000155 -0.000147  0.226029 -0.150891  0.465497 -0.842292
2001-358T08:34:53.000  0.001034 -0.000154 -0.000158  0.225640 -0.150569  0.465625 -0.842383
2001-358T08:34:54.000  0.001052 -0.000144 -0.000163  0.225251 -0.150248  0.465752 -0.842474
2001-358T08:34:55.000  0.001040 -0.000137 -0.000152  0.224862 -0.149924  0.465879 -0.842565
2001-358T08:34:56.000  0.001038 -0.000151 -0.000156  0.224475 -0.149600  0.466007 -0.842656
2001-358T08:34:57.000  0.001038 -0.000155 -0.000170  0.224088 -0.149275  0.466134 -0.842746
2001-358T08:34:58.000  0.001034 -0.000157 -0.000162  0.223701 -0.148950  0.466262 -0.842836
2001-358T08:34:59.000  0.001035 -0.000155 -0.000157  0.223314 -0.148624  0.466390 -0.842925
2001-358T08:35:00.000  0.001034 -0.000156 -0.000156  0.222930 -0.148301  0.466517 -0.843013
2001-358T08:35:01.000  0.001042 -0.000159 -0.000146  0.222543 -0.147974  0.466644 -0.843102
2001-358T08:35:02.000  0.001038 -0.000167 -0.000166  0.222158 -0.147649  0.466770 -0.843191
2001-358T08:35:03.000  0.001035 -0.000165 -0.000169  0.221771 -0.147321  0.466898 -0.843279
