2001-343T11:43:37.000  0.001134  0.000071 -0.000028 -0.101904  0.098633 -0.493802  0.857932
2001-343T11:43:38.000  0.001149  0.000067 -0.000025 -0.101421  0.098387 -0.493869  0.857978
2001-343T11:43:39.000  0.001149  0.000058 -0.000028 -0.100897  0.098120 -0.493943  0.858028
2001-343T11:43:40.000  0.001148  0.000062 -0.000024 -0.100394  0.097864 -0.494014  0.858076
2001-343T11:43:41.000  0.001136  0.000066 -0.000032 -0.099889  0.097608 -0.494084  0.858123
2001-343T11:43:42.000  0.001133  0.000065 -0.000031 -0.099385  0.097352 -0.494155  0.858170
2001-343T11:43:43.000  0.001143  0.000072 -0.000034 -0.098882  0.097097 -0.494225  0.858217
2001-343T11:43:44.000  0.001149  0.000073 -0.000037 -0.098378  0.096841 -0.494295  0.858263
2001-343T11:43:45.000  0.001148  0.000068 -0.000032 -0.097872  0.096585 -0.494364  0.858310
2001-343T11:43:46.000  0.001138  0.000073 -0.000026 -0.097367  0.096330 -0.494434  0.858356
2001-343T11:43:47.000  0.001139  0.000066 -0.000021 -0.096862  0.096075 -0.494503  0.858402
2001-343T11:43:48.000  0.001143  0.000068 -0.000016 -0.096357  0.095820 -0.494572  0.858448
2001-343T11:43:49.000  0.001147  0.000074 -0.000021 -0.095852  0.095565 -0.494641  0.858493
2001-343T11:43:50.000  0.001144  0.000071 -0.000021 -0.095348  0.095311 -0.494711  0.858537
2001-343T11:43:51.000  0.001134  0.000059 -0.000018 -0.094845  0.095057 -0.494779  0.858581
2001-343T11:43:52.000  0.001133  0.000062 -0.000013 -0.094338  0.094800 -0.494847  0.858626
2001-343T11:43:53.000  0.001142  0.000070 -0.000008 -0.093832  0.094545 -0.494915  0.858671
2001-343T11:43:54.000  0.001143  0.000067 -0.000025 -0.093328  0.094292 -0.494983  0.858714
2001-343T11:43:55.000  0.001136  0.000060 -0.000026 -0.092824  0.094039 -0.495051  0.858758
2001-343T11:43:56.000  0.001141  0.000059 -0.000024 -0.092315  0.093783 -0.495119  0.858801
2001-343T11:43:57.000  0.001144  0.000064 -0.000024 -0.091808  0.093529 -0.495187  0.858844
2001-343T11:43:58.000  0.001144  0.000055 -0.000022 -0.091302  0.093275 -0.495255  0.858887
2001-343T11:43:59.000  0.001143  0.000065 -0.000031 -0.090796  0.093022 -0.495323  0.858929
2001-343T11:44:00.000  0.001138  0.000071 -0.000024 -0.090290  0.092768 -0.495390  0.858970
2001-343T11:44:01.000  0.001145  0.000064 -0.000011 -0.089782  0.092514 -0.495457  0.859013
2001-343T11:44:02.000  0.001144  0.000071 -0.000016 -0.089275  0.092260 -0.495524  0.859054
2001-343T11:44:03.000  0.001144  0.000078 -0.000020 -0.088768  0.092006 -0.495591  0.859095
2001-343T11:44:04.000  0.001155  0.000080 -0.000022 -0.088262  0.091753 -0.495658  0.859136
2001-343T11:44:05.000  0.001148  0.000076 -0.000021 -0.087753  0.091500 -0.495725  0.859176
2001-343T11:44:06.000  0.001139  0.000076 -0.000021 -0.087246  0.091247 -0.495792  0.859216
2001-343T11:44:07.000  0.001141  0.000068 -0.000035 -0.086739  0.090995 -0.495859  0.859256
2001-343T11:44:08.000  0.001137  0.000061 -0.000038 -0.086229  0.090740 -0.495925  0.859295
2001-343T11:44:09.000  0.001140  0.000072 -0.000035 -0.085719  0.090487 -0.495992  0.859335
2001-343T11:44:10.000  0.001151  0.000079 -0.000026 -0.085214  0.090237 -0.496058  0.859373
2001-343T11:44:11.000  0.001151  0.000069 -0.000016 -0.084705  0.089983 -0.496123  0.859413
2001-343T11:44:12.000  0.001137  0.000072 -0.000010 -0.084194  0.089729 -0.496188  0.859452
2001-343T11:44:13.000  0.001147  0.000078 -0.000002 -0.083683  0.089475 -0.496253  0.859491
2001-343T11:44:14.000  0.001158  0.000064 -0.000013 -0.083172  0.089221 -0.496318  0.859529
2001-343T11:44:15.000  0.001148  0.000063 -0.000030 -0.082662  0.088968 -0.496384  0.859566
2001-343T11:44:16.000  0.001144  0.000075 -0.000028 -0.082152  0.088715 -0.496449  0.859604
2001-343T11:44:17.000  0.001149  0.000071 -0.000019 -0.081639  0.088461 -0.496514  0.859641
2001-343T11:44:18.000  0.001145  0.000074 -0.000023 -0.081126  0.088208 -0.496580  0.859678
2001-343T11:44:19.000  0.001146  0.000069 -0.000019 -0.080614  0.087955 -0.496645  0.859715
2001-343T11:44:20.000  0.001150  0.000072 -0.000014 -0.080100  0.087702 -0.496709  0.859751
2001-343T11:44:21.000  0.001157  0.000078 -0.000019 -0.079585  0.087449 -0.496773  0.859788
2001-343T11:44:22.000  0.001152  0.000080 -0.000026 -0.079080  0.087200 -0.496836  0.859823
2001-343T11:44:23.000  0.001148  0.000087 -0.000033 -0.078568  0.086949 -0.496900  0.859859
2001-343T11:44:24.000  0.001151  0.000083 -0.000027 -0.078043  0.086691 -0.496966  0.859895
2001-343T11:44:25.000  0.001153  0.000073 -0.000018 -0.077526  0.086436 -0.497030  0.859930
2001-343T11:44:26.000  0.001161  0.000078 -0.000024 -0.077011  0.086183 -0.497094  0.859965
2001-343T11:44:27.000  0.001172  0.000085 -0.000033 -0.076494  0.085929 -0.497158  0.859999
2001-343T11:44:28.000  0.001173  0.000084 -0.000027 -0.075976  0.085675 -0.497221  0.860034
2001-343T11:44:29.000  0.001158  0.000083 -0.000025 -0.075457  0.085421 -0.497286  0.860068
2001-343T11:44:30.000  0.001165  0.000084 -0.000026 -0.074937  0.085167 -0.497349  0.860101
2001-343T11:44:31.000  0.001171  0.000092 -0.000025 -0.074418  0.084913 -0.497413  0.860135
2001-343T11:44:32.000  0.001169  0.000077 -0.000033 -0.073898  0.084658 -0.497476  0.860169
2001-343T11:44:33.000  0.001176  0.000073 -0.000025 -0.073375  0.084402 -0.497538  0.860202
2001-343T11:44:34.000  0.001168  0.000088 -0.000016 -0.072853  0.084146 -0.497601  0.860236
2001-343T11:44:35.000  0.001162  0.000092 -0.000028 -0.072332  0.083892 -0.497663  0.860268
2001-343T11:44:36.000  0.001167  0.000077 -0.000033 -0.071808  0.083635 -0.497727  0.860300
2001-343T11:44:37.000  0.001178  0.000074 -0.000028 -0.071283  0.083377 -0.497788  0.860333
2001-343T11:44:38.000  0.001187  0.000081 -0.000021 -0.070759  0.083121 -0.497850  0.860366
2001-343T11:44:39.000  0.001182  0.000090 -0.000012 -0.070236  0.082866 -0.497914  0.860396
2001-343T11:44:40.000  0.001185  0.000090 -0.000025 -0.069705  0.082606 -0.497977  0.860428
2001-343T11:44:41.000  0.001174  0.000092 -0.000024 -0.069175  0.082347 -0.498040  0.860459
2001-343T11:44:42.000  0.001202  0.000079 -0.000032 -0.068667  0.082099 -0.498100  0.860489
2001-343T11:44:43.000  0.001193  0.000079 -0.000021 -0.068117  0.081831 -0.498164  0.860521
2001-343T11:44:44.000  0.001195  0.000092 -0.000017 -0.067582  0.081570 -0.498227  0.860551
2001-343T11:44:45.000  0.001195  0.000091 -0.000023 -0.067047  0.081310 -0.498290  0.860581
2001-343T11:44:46.000  0.001199  0.000091 -0.000016 -0.066512  0.081049 -0.498353  0.860611
2001-343T11:44:47.000  0.001188  0.000089 -0.000024 -0.065977  0.080789 -0.498416  0.860640
2001-343T11:44:48.000  0.001188  0.000082 -0.000037 -0.065441  0.080527 -0.498480  0.860669
2001-343T11:44:49.000  0.001202  0.000081 -0.000031 -0.064901  0.080264 -0.498543  0.860697
2001-343T11:44:50.000  0.001202  0.000097 -0.000020 -0.064362  0.080001 -0.498606  0.860726
2001-343T11:44:51.000  0.001206  0.000102 -0.000029 -0.063821  0.079738 -0.498670  0.860753
2001-343T11:44:52.000  0.001208  0.000082 -0.000040 -0.063281  0.079476 -0.498733  0.860781
2001-343T11:44:53.000  0.001208  0.000075 -0.000037 -0.062737  0.079211 -0.498797  0.860809
2001-343T11:44:54.000  0.001215  0.000081 -0.000030 -0.062193  0.078947 -0.498861  0.860835
2001-343T11:44:55.000  0.001221  0.000083 -0.000019 -0.061649  0.078683 -0.498924  0.860862
2001-343T11:44:56.000  0.001227  0.000090 -0.000021 -0.061101  0.078416 -0.498988  0.860888
2001-343T11:44:57.000  0.001231  0.000099 -0.000033 -0.060552  0.078149 -0.499051  0.860914
2001-343T11:44:58.000  0.001227  0.000090 -0.000035 -0.060005  0.077882 -0.499115  0.860940
2001-343T11:44:59.000  0.001228  0.000083 -0.000040 -0.059456  0.077614 -0.499179  0.860966
2001-343T11:45:00.000  0.001240  0.000093 -0.000034 -0.058900  0.077344 -0.499243  0.860991
2001-343T11:45:01.000  0.001239  0.000095 -0.000025 -0.058345  0.077074 -0.499306  0.861016
2001-343T11:45:02.000  0.001235  0.000095 -0.000024 -0.057789  0.076802 -0.499370  0.861041
2001-343T11:45:03.000  0.001243  0.000106 -0.000033 -0.057230  0.076529 -0.499434  0.861066
2001-343T11:45:04.000  0.001253  0.000102 -0.000036 -0.056669  0.076257 -0.499498  0.861090
2001-343T11:45:05.000  0.001256  0.000088 -0.000030 -0.056105  0.075982 -0.499562  0.861114
2001-343T11:45:06.000  0.001255  0.000094 -0.000029 -0.055539  0.075706 -0.499625  0.861138
2001-343T11:45:07.000  0.001265  0.000098 -0.000021 -0.054972  0.075429 -0.499688  0.861162
2001-343T11:45:08.000  0.001273  0.000086 -0.000022 -0.054402  0.075149 -0.499753  0.861185
2001-343T11:45:09.000  0.001272  0.000084 -0.000027 -0.053827  0.074868 -0.499817  0.861209
2001-343T11:45:10.000  0.001295  0.000088 -0.000027 -0.053253  0.074586 -0.499882  0.861231
2001-343T11:45:11.000  0.001307  0.000094 -0.000026 -0.052675  0.074303 -0.499946  0.861254
2001-343T11:45:12.000  0.001316  0.000090 -0.000029 -0.052091  0.074017 -0.500011  0.861276
2001-343T11:45:13.000  0.001315  0.000088 -0.000034 -0.051504  0.073729 -0.500076  0.861299
2001-343T11:45:14.000  0.001323  0.000086 -0.000043 -0.050942  0.073453 -0.500138  0.861320
2001-343T11:45:15.000  0.001332  0.000092 -0.000033 -0.050320  0.073146 -0.500206  0.861343
2001-343T11:45:16.000  0.001338  0.000103 -0.000027 -0.049723  0.072852 -0.500271  0.861365
2001-343T11:45:17.000  0.001357  0.000102 -0.000033 -0.049119  0.072554 -0.500336  0.861387
2001-343T11:45:18.000  0.001366  0.000099 -0.000033 -0.048513  0.072253 -0.500401  0.861409
2001-343T11:45:19.000  0.001364  0.000094 -0.000032 -0.047903  0.071951 -0.500466  0.861430
2001-343T11:45:20.000  0.001380  0.000090 -0.000037 -0.047287  0.071645 -0.500532  0.861452
2001-343T11:45:21.000  0.001397  0.000085 -0.000026 -0.046664  0.071334 -0.500598  0.861473
2001-343T11:45:22.000  0.001400  0.000082 -0.000018 -0.046038  0.071022 -0.500664  0.861494
2001-343T11:45:23.000  0.001411  0.000089 -0.000031 -0.045408  0.070707 -0.500730  0.861515
2001-343T11:45:24.000  0.001437  0.000099 -0.000039 -0.044770  0.070388 -0.500796  0.861536
2001-343T11:45:25.000  0.001457  0.000089 -0.000035 -0.044125  0.070065 -0.500862  0.861557
2001-343T11:45:26.000  0.001471  0.000084 -0.000034 -0.043476  0.069738 -0.500929  0.861578
2001-343T11:45:27.000  0.001485  0.000093 -0.000026 -0.042824  0.069409 -0.500996  0.861598
2001-343T11:45:28.000  0.001498  0.000098 -0.000035 -0.042157  0.069072 -0.501064  0.861619
2001-343T11:45:29.000  0.001512  0.000094 -0.000041 -0.041485  0.068733 -0.501131  0.861639
2001-343T11:45:30.000  0.001541  0.000087 -0.000025 -0.040809  0.068390 -0.501197  0.861660
2001-343T11:45:31.000  0.001562  0.000094 -0.000020 -0.040125  0.068042 -0.501264  0.861681
2001-343T11:45:32.000  0.001579  0.000091 -0.000022 -0.039429  0.067687 -0.501332  0.861702
2001-343T11:45:33.000  0.001593  0.000078 -0.000021 -0.038724  0.067326 -0.501398  0.861723
2001-343T11:45:34.000  0.001620  0.000081 -0.000028 -0.038011  0.066960 -0.501466  0.861745
2001-343T11:45:35.000  0.001645  0.000093 -0.000039 -0.037290  0.066589 -0.501533  0.861766
2001-343T11:45:36.000  0.001656  0.000091 -0.000031 -0.036557  0.066211 -0.501600  0.861787
2001-343T11:45:37.000  0.001689  0.000086 -0.000019 -0.035811  0.065823 -0.501668  0.861808
2001-343T11:45:38.000  0.001719  0.000084 -0.000018 -0.035056  0.065430 -0.501737  0.861829
2001-343T11:45:39.000  0.001741  0.000082 -0.000028 -0.034289  0.065029 -0.501805  0.861851
2001-343T11:45:40.000  0.001766  0.000073 -0.000029 -0.033515  0.064624 -0.501874  0.861872
2001-343T11:45:41.000  0.001795  0.000075 -0.000028 -0.032725  0.064209 -0.501943  0.861893
2001-343T11:45:42.000  0.001819  0.000085 -0.000033 -0.031926  0.063789 -0.502011  0.861914
2001-343T11:45:43.000  0.001847  0.000081 -0.000036 -0.031117  0.063362 -0.502080  0.861935
2001-343T11:45:44.000  0.001882  0.000077 -0.000029 -0.030294  0.062925 -0.502148  0.861957
2001-343T11:45:45.000  0.001915  0.000078 -0.000017 -0.029457  0.062479 -0.502217  0.861978
2001-343T11:45:46.000  0.001932  0.000067 -0.000017 -0.028646  0.062047 -0.502284  0.861998
2001-343T11:45:47.000  0.001969  0.000066 -0.000013 -0.027755  0.061569 -0.502356  0.862019
2001-343T11:45:48.000  0.002017  0.000078 -0.000020 -0.026876  0.061098 -0.502428  0.862039
2001-343T11:45:49.000  0.002052  0.000073 -0.000021 -0.025986  0.060618 -0.502499  0.862059
2001-343T11:45:50.000  0.002076  0.000068 -0.000030 -0.025083  0.060128 -0.502571  0.862077
2001-343T11:45:51.000  0.002113  0.000069 -0.000017 -0.024165  0.059630 -0.502644  0.862096
2001-343T11:45:52.000  0.002155  0.000067 -0.000015 -0.023232  0.059122 -0.502718  0.862113
2001-343T11:45:53.000  0.002192  0.000053 -0.000037 -0.022281  0.058602 -0.502795  0.862129
2001-343T11:45:54.000  0.002214  0.000052 -0.000047 -0.021316  0.058072 -0.502874  0.862143
2001-343T11:45:55.000  0.002258  0.000059 -0.000043 -0.020339  0.057534 -0.502954  0.862156
2001-343T11:45:56.000  0.002303  0.000053 -0.000043 -0.019345  0.056984 -0.503037  0.862167
2001-343T11:45:57.000  0.002335  0.000050 -0.000038 -0.018336  0.056424 -0.503120  0.862177
2001-343T11:45:58.000  0.002377  0.000052 -0.000043 -0.017311  0.055853 -0.503205  0.862186
2001-343T11:45:59.000  0.002412  0.000039 -0.000058 -0.016276  0.055274 -0.503293  0.862193
2001-343T11:46:00.000  0.002436  0.000032 -0.000071 -0.015224  0.054683 -0.503383  0.862197
2001-343T11:46:01.000  0.002472  0.000035 -0.000073 -0.014157  0.054081 -0.503475  0.862199
2001-343T11:46:02.000  0.002500  0.000031 -0.000067 -0.013080  0.053472 -0.503569  0.862199
2001-343T11:46:03.000  0.002534  0.000028 -0.000067 -0.011983  0.052849 -0.503666  0.862197
2001-343T11:46:04.000  0.002576  0.000026 -0.000076 -0.010876  0.052217 -0.503766  0.862191
2001-343T11:46:05.000  0.002605  0.000010 -0.000077 -0.009755  0.051570 -0.503869  0.862184
2001-343T11:46:06.000  0.002622 -0.000017 -0.000092 -0.008630  0.050907 -0.503973  0.862174
2001-343T11:46:07.000  0.002631 -0.000031 -0.000116 -0.007507  0.050234 -0.504085  0.862159
2001-343T11:46:08.000  0.002644 -0.000029 -0.000125 -0.006376  0.049554 -0.504205  0.862137
2001-343T11:46:09.000  0.002676 -0.000015 -0.000156 -0.005236  0.048868 -0.504334  0.862109
2001-343T11:46:10.000  0.002687 -0.000016 -0.000175 -0.004090  0.048182 -0.504467  0.862075
2001-343T11:46:11.000  0.002696 -0.000009 -0.000170 -0.002939  0.047495 -0.504604  0.862038
2001-343T11:46:12.000  0.002734  0.000000 -0.000169 -0.001778  0.046802 -0.504743  0.861998
2001-343T11:46:13.000  0.002744 -0.000005 -0.000172 -0.000606  0.046105 -0.504883  0.861955
2001-343T11:46:14.000  0.002741 -0.000010 -0.000183  0.000569  0.045409 -0.505025  0.861909
2001-343T11:46:15.000  0.002758 -0.000004 -0.000192  0.001743  0.044714 -0.505169  0.861859
2001-343T11:46:16.000  0.002768 -0.000006 -0.000203  0.002933  0.044010 -0.505319  0.861804
2001-343T11:46:17.000  0.002751 -0.000012 -0.000220  0.004115  0.043307 -0.505471  0.861746
2001-343T11:46:18.000  0.002747 -0.000015 -0.000236  0.005284  0.042611 -0.505625  0.861684
2001-343T11:46:19.000  0.002731 -0.000024 -0.000242  0.006455  0.041913 -0.505781  0.861619
2001-343T11:46:20.000  0.002714 -0.000015 -0.000226  0.007625  0.041216 -0.505938  0.861551
2001-343T11:46:21.000  0.002700 -0.000018 -0.000229  0.008784  0.040523 -0.506095  0.861481
2001-343T11:46:22.000  0.002684 -0.000027 -0.000238  0.009928  0.039832 -0.506252  0.861407
2001-343T11:46:23.000  0.002656 -0.000043 -0.000243  0.011059  0.039144 -0.506410  0.861332
2001-343T11:46:24.000  0.002633 -0.000057 -0.000243  0.012177  0.038458 -0.506567  0.861256
2001-343T11:46:25.000  0.002624 -0.000059 -0.000245  0.013288  0.037769 -0.506725  0.861177
2001-343T11:46:26.000  0.002592 -0.000078 -0.000260  0.014386  0.037079 -0.506884  0.861096
2001-343T11:46:27.000  0.002551 -0.000097 -0.000273  0.015466  0.036391 -0.507046  0.861011
2001-343T11:46:28.000  0.002520 -0.000100 -0.000285  0.016526  0.035705 -0.507214  0.860922
2001-343T11:46:29.000  0.002492 -0.000112 -0.000303  0.017571  0.035019 -0.507386  0.860827
2001-343T11:46:30.000  0.002441 -0.000146 -0.000311  0.018590  0.034342 -0.507562  0.860730
2001-343T11:46:31.000  0.002380 -0.000163 -0.000331  0.019584  0.033673 -0.507740  0.860629
2001-343T11:46:32.000  0.002339 -0.000165 -0.000356  0.020559  0.033006 -0.507925  0.860523
2001-343T11:46:33.000  0.002283 -0.000187 -0.000368  0.021509  0.032346 -0.508119  0.860410
2001-343T11:46:34.000  0.002230 -0.000203 -0.000364  0.022422  0.031699 -0.508311  0.860298
2001-343T11:46:35.000  0.002163 -0.000202 -0.000346  0.023306  0.031062 -0.508497  0.860187
2001-343T11:46:36.000  0.002073 -0.000225 -0.000309  0.024161  0.030433 -0.508675  0.860081
2001-343T11:46:37.000  0.002008 -0.000244 -0.000285  0.024979  0.029818 -0.508837  0.859983
2001-343T11:46:38.000  0.001934 -0.000239 -0.000277  0.025759  0.029218 -0.508990  0.859890
2001-343T11:46:39.000  0.001829 -0.000251 -0.000262  0.026500  0.028633 -0.509134  0.859802
2001-343T11:46:40.000  0.001725 -0.000278 -0.000242  0.027193  0.028069 -0.509267  0.859721
2001-343T11:46:41.000  0.001607 -0.000294 -0.000177  0.027839  0.027525 -0.509385  0.859648
2001-343T11:46:42.000  0.001493 -0.000306 -0.000135  0.028430  0.027006 -0.509483  0.859587
2001-343T11:46:43.000  0.001372 -0.000311 -0.000101  0.028964  0.026511 -0.509560  0.859539
2001-343T11:46:44.000  0.001238 -0.000324 -0.000055  0.029441  0.026041 -0.509619  0.859502
2001-343T11:46:45.000  0.001123 -0.000348 -0.000032  0.029862  0.025595 -0.509663  0.859475
2001-343T11:46:46.000  0.001011 -0.000365 -0.000020  0.030223  0.025174 -0.509696  0.859455
2001-343T11:46:47.000  0.000872 -0.000384  0.000005  0.030528  0.024777 -0.509715  0.859444
2001-343T11:46:48.000  0.000724 -0.000413  0.000024  0.030770  0.024403 -0.509722  0.859442
2001-343T11:46:49.000  0.000568 -0.000434  0.000030  0.030941  0.024058 -0.509720  0.859447
2001-343T11:46:50.000  0.000413 -0.000458  0.000044  0.031036  0.023757 -0.509713  0.859457
2001-343T11:46:51.000  0.000254 -0.000485  0.000072  0.031061  0.023460 -0.509693  0.859476
2001-343T11:46:52.000  0.000107 -0.000516  0.000082  0.031012  0.023198 -0.509662  0.859503
2001-343T11:46:53.000 -0.000066 -0.000553  0.000078  0.030884  0.022966 -0.509629  0.859533
2001-343T11:46:54.000 -0.000232 -0.000581  0.000094  0.030677  0.022763 -0.509594  0.859567
2001-343T11:46:55.000 -0.000383 -0.000608  0.000130  0.030393  0.022589 -0.509550  0.859607
2001-343T11:46:56.000 -0.000547 -0.000644  0.000159  0.030029  0.022440 -0.509496  0.859656
2001-343T11:46:57.000 -0.000730 -0.000674  0.000178  0.029583  0.022319 -0.509426  0.859716
2001-343T11:46:58.000 -0.000895 -0.000701  0.000204  0.029055  0.022226 -0.509343  0.859786
2001-343T11:46:59.000 -0.001029 -0.000744  0.000219  0.028457  0.022156 -0.509252  0.859861
2001-343T11:47:00.000 -0.001165 -0.000780  0.000208  0.027787  0.022105 -0.509160  0.859939
2001-343T11:47:01.000 -0.001305 -0.000819  0.000197  0.027047  0.022074 -0.509074  0.860014
2001-343T11:47:02.000 -0.001432 -0.000866  0.000186  0.026244  0.022058 -0.508998  0.860084
2001-343T11:47:03.000 -0.001545 -0.000906  0.000136  0.025388  0.022052 -0.508935  0.860148
2001-343T11:47:04.000 -0.001636 -0.000954  0.000085  0.024460  0.022058 -0.508888  0.860202
2001-343T11:47:05.000 -0.001709 -0.000996  0.000028  0.023488  0.022067 -0.508855  0.860248
2001-343T11:47:06.000 -0.001763 -0.001039 -0.000009  0.022480  0.022074 -0.508841  0.860283
2001-343T11:47:07.000 -0.001787 -0.001102 -0.000006  0.021445  0.022071 -0.508842  0.860309
2001-343T11:47:08.000 -0.001802 -0.001150 -0.000033  0.020384  0.022049 -0.508859  0.860326
2001-343T11:47:09.000 -0.001804 -0.001186 -0.000079  0.019308  0.022008 -0.508891  0.860333
2001-343T11:47:10.000 -0.001784 -0.001242 -0.000106  0.018228  0.021939 -0.508934  0.860333
2001-343T11:47:11.000 -0.001752 -0.001302 -0.000091  0.017149  0.021839 -0.508970  0.860336
2001-343T11:47:12.000 -0.001711 -0.001358 -0.000069  0.016068  0.021706 -0.508991  0.860348
2001-343T11:47:13.000 -0.001670 -0.001420 -0.000085  0.014985  0.021539 -0.509005  0.860363
2001-343T11:47:14.000 -0.001629 -0.001458 -0.000113  0.013906  0.021338 -0.509028  0.860373
2001-343T11:47:15.000 -0.001553 -0.001306 -0.000202  0.012886  0.021179 -0.509085  0.860359
2001-343T11:47:16.000 -0.001453 -0.001149 -0.000310  0.011955  0.021077 -0.509188  0.860314
2001-343T11:47:17.000 -0.001336 -0.001213 -0.000363  0.011050  0.020926 -0.509326  0.860248
2001-343T11:47:18.000 -0.001201 -0.001282 -0.000398  0.010184  0.020713 -0.509487  0.860169
2001-343T11:47:19.000 -0.001063 -0.001144 -0.000448  0.009371  0.020448 -0.509661  0.860081
2001-343T11:47:20.000 -0.000916 -0.000980 -0.000519  0.008647  0.020196 -0.509859  0.859977
2001-343T11:47:21.000 -0.000730 -0.001097 -0.000546  0.008015  0.019949 -0.510086  0.859855
2001-343T11:47:22.000 -0.000553 -0.001204 -0.000601  0.007469  0.019632 -0.510321  0.859727
2001-343T11:47:23.000 -0.000370 -0.001144 -0.000619  0.006951  0.019229 -0.510593  0.859579
2001-343T11:47:24.000 -0.000164 -0.001035 -0.000712  0.006558  0.018839 -0.510884  0.859418
2001-343T11:47:25.000  0.000089 -0.001123 -0.000791  0.006266  0.018391 -0.511205  0.859239
2001-343T11:47:26.000  0.000340 -0.001078 -0.000847  0.006080  0.017867 -0.511557  0.859042
2001-343T11:47:27.000  0.000600 -0.000979 -0.000941  0.006021  0.017318 -0.511947  0.858821
2001-343T11:47:28.000  0.000893 -0.001063 -0.001055  0.006080  0.016695 -0.512387  0.858571
2001-343T11:47:29.000  0.001164 -0.001010 -0.001087  0.006247  0.015993 -0.512867  0.858296
2001-343T11:47:30.000  0.001473 -0.000889 -0.001124  0.006568  0.015254 -0.513379  0.858001
2001-343T11:47:31.000  0.001885 -0.000992 -0.001223  0.007045  0.014420 -0.513896  0.857702
2001-343T11:47:32.000  0.002214 -0.000973 -0.001172  0.007672  0.013483 -0.514391  0.857415
2001-343T11:47:33.000  0.002464 -0.000875 -0.001065  0.008444  0.012506 -0.514854  0.857145
2001-343T11:47:34.000  0.002708 -0.000973 -0.000916  0.009325  0.011450 -0.515267  0.856902
2001-343T11:47:35.000  0.002923 -0.000915 -0.000800  0.010302  0.010337 -0.515644  0.856679
