PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 830                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P172"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:49.66                                     
START_TIME                    = 2001-12-26T02:31:22.00Z                                    
STOP_TIME                     = 2001-12-26T02:44:33.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 792                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 172 of aerobraking at Mars.  The data comes from                       
  p172_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-360T02:31:22.000  0.001022 -0.000198 -0.000144  0.238759 -0.152973  0.459927 -0.841463
2001-360T02:31:23.000  0.001027 -0.000197 -0.000150  0.238386 -0.152637  0.460043 -0.841567
2001-360T02:31:24.000  0.001030 -0.000208 -0.000146  0.238017 -0.152304  0.460159 -0.841668
2001-360T02:31:25.000  0.001025 -0.000207 -0.000143  0.237646 -0.151969  0.460273 -0.841771
2001-360T02:31:26.000  0.001013 -0.000198 -0.000141  0.237275 -0.151634  0.460388 -0.841873
2001-360T02:31:27.000  0.001020 -0.000204 -0.000149  0.236905 -0.151298  0.460503 -0.841975
2001-360T02:31:28.000  0.001022 -0.000208 -0.000153  0.236537 -0.150963  0.460617 -0.842076
2001-360T02:31:29.000  0.001018 -0.000204 -0.000154  0.236167 -0.150625  0.460732 -0.842178
2001-360T02:31:30.000  0.001013 -0.000211 -0.000152  0.235798 -0.150288  0.460846 -0.842279
2001-360T02:31:31.000  0.001009 -0.000210 -0.000155  0.235429 -0.149951  0.460960 -0.842380
2001-360T02:31:32.000  0.001011 -0.000192 -0.000160  0.235060 -0.149613  0.461075 -0.842480
2001-360T02:31:33.000  0.001023 -0.000208 -0.000150  0.234692 -0.149275  0.461190 -0.842580
2001-360T02:31:34.000  0.001016 -0.000212 -0.000153  0.234326 -0.148938  0.461303 -0.842679
2001-360T02:31:35.000  0.001012 -0.000211 -0.000145  0.233956 -0.148596  0.461419 -0.842779
2001-360T02:31:36.000  0.001012 -0.000203 -0.000145  0.233589 -0.148256  0.461532 -0.842878
2001-360T02:31:37.000  0.001008 -0.000209 -0.000154  0.233223 -0.147916  0.461646 -0.842977
2001-360T02:31:38.000  0.001002 -0.000208 -0.000155  0.232859 -0.147577  0.461759 -0.843075
