PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 884                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P199"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:57.38                                     
START_TIME                    = 2001-12-29T14:11:20.00Z                                    
STOP_TIME                     = 2001-12-29T14:25:25.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 846                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 199 of aerobraking at Mars.  The data comes from                       
  p199_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-363T14:11:20.000  0.001040 -0.000036 -0.000231 -0.318372  0.200343 -0.438107  0.816434
2001-363T14:11:21.000  0.001053 -0.000040 -0.000224 -0.317976  0.200061 -0.438301  0.816553
2001-363T14:11:22.000  0.001033 -0.000034 -0.000242 -0.317584  0.199780 -0.438496  0.816670
2001-363T14:11:23.000  0.001034 -0.000038 -0.000230 -0.317188  0.199497 -0.438689  0.816789
2001-363T14:11:24.000  0.001051 -0.000041 -0.000234 -0.316797  0.199217 -0.438884  0.816905
2001-363T14:11:25.000  0.001040 -0.000050 -0.000256 -0.316403  0.198934 -0.439079  0.817022
2001-363T14:11:26.000  0.001028 -0.000056 -0.000242 -0.316010  0.198650 -0.439274  0.817138
2001-363T14:11:27.000  0.001047 -0.000031 -0.000244 -0.315617  0.198368 -0.439469  0.817253
2001-363T14:11:28.000  0.001028 -0.000038 -0.000250 -0.315227  0.198088 -0.439663  0.817367
2001-363T14:11:29.000  0.001038 -0.000035 -0.000231 -0.314833  0.197803 -0.439860  0.817482
2001-363T14:11:30.000  0.001060 -0.000044 -0.000235 -0.314442  0.197521 -0.440055  0.817596
2001-363T14:11:31.000  0.001049 -0.000032 -0.000238 -0.314048  0.197237 -0.440251  0.817711
2001-363T14:11:32.000  0.001030 -0.000047 -0.000237 -0.313658  0.196954 -0.440446  0.817823
2001-363T14:11:33.000  0.001041 -0.000032 -0.000264 -0.313264  0.196668 -0.440644  0.817936
2001-363T14:11:34.000  0.001026 -0.000053 -0.000239 -0.312878  0.196387 -0.440838  0.818047
2001-363T14:11:35.000  0.001057 -0.000029 -0.000266 -0.312482  0.196100 -0.441038  0.818159
2001-363T14:11:36.000  0.001039 -0.000029 -0.000248 -0.312093  0.195817 -0.441235  0.818270
2001-363T14:11:37.000  0.001034 -0.000017 -0.000242 -0.311701  0.195531 -0.441434  0.818380
2001-363T14:11:38.000  0.001036 -0.000038 -0.000255 -0.311312  0.195247 -0.441630  0.818490
2001-363T14:11:39.000  0.001031 -0.000062 -0.000259 -0.310920  0.194959 -0.441829  0.818600
2001-363T14:11:40.000  0.001007 -0.000041 -0.000260 -0.310532  0.194676 -0.442026  0.818709
2001-363T14:11:41.000  0.001039 -0.000056 -0.000246 -0.310141  0.194387 -0.442226  0.818818
2001-363T14:11:42.000  0.001044 -0.000038 -0.000258 -0.309752  0.194100 -0.442425  0.818926
2001-363T14:11:43.000  0.001016 -0.000052 -0.000267 -0.309362  0.193813 -0.442624  0.819033
2001-363T14:11:44.000  0.001049 -0.000042 -0.000265 -0.308975  0.193527 -0.442824  0.819139
2001-363T14:11:45.000  0.001034 -0.000050 -0.000250 -0.308586  0.193239 -0.443023  0.819246
2001-363T14:11:46.000  0.001029 -0.000036 -0.000253 -0.308199  0.192953 -0.443222  0.819351
2001-363T14:11:47.000  0.001036 -0.000031 -0.000260 -0.307809  0.192665 -0.443423  0.819457
2001-363T14:11:48.000  0.001036 -0.000040 -0.000255 -0.307422  0.192378 -0.443621  0.819562
2001-363T14:11:49.000  0.001027 -0.000047 -0.000257 -0.307032  0.192087 -0.443823  0.819668
2001-363T14:11:50.000  0.001019 -0.000041 -0.000282 -0.306649  0.191803 -0.444022  0.819770
2001-363T14:11:51.000  0.001042 -0.000042 -0.000261 -0.306257  0.191511 -0.444223  0.819875
2001-363T14:11:52.000  0.001029 -0.000016 -0.000263 -0.305871  0.191222 -0.444425  0.819978
2001-363T14:11:53.000  0.001041 -0.000028 -0.000268 -0.305483  0.190932 -0.444627  0.820080
2001-363T14:11:54.000  0.001027 -0.000049 -0.000255 -0.305097  0.190644 -0.444828  0.820182
2001-363T14:11:55.000  0.001035 -0.000047 -0.000272 -0.304709  0.190352 -0.445030  0.820284
2001-363T14:11:56.000  0.001031 -0.000037 -0.000272 -0.304324  0.190064 -0.445232  0.820385
2001-363T14:11:57.000  0.001015 -0.000061 -0.000275 -0.303938  0.189772 -0.445435  0.820485
2001-363T14:11:58.000  0.001034 -0.000040 -0.000284 -0.303551  0.189482 -0.445637  0.820586
2001-363T14:11:59.000  0.001017 -0.000034 -0.000269 -0.303166  0.189191 -0.445840  0.820685
2001-363T14:12:00.000  0.001010 -0.000034 -0.000283 -0.302784  0.188900 -0.446043  0.820783
2001-363T14:12:01.000  0.001039 -0.000048 -0.000290 -0.302396  0.188608 -0.446247  0.820882
2001-363T14:12:02.000  0.001045 -0.000040 -0.000270 -0.302012  0.188317 -0.446448  0.820981
2001-363T14:12:03.000  0.001001 -0.000061 -0.000283 -0.301627  0.188025 -0.446653  0.821078
2001-363T14:12:04.000  0.001022 -0.000063 -0.000265 -0.301244  0.187733 -0.446856  0.821175
2001-363T14:12:05.000  0.001020 -0.000045 -0.000272 -0.300858  0.187440 -0.447060  0.821272
2001-363T14:12:06.000  0.001022 -0.000047 -0.000266 -0.300479  0.187150 -0.447263  0.821367
2001-363T14:12:07.000  0.001027 -0.000043 -0.000286 -0.300090  0.186854 -0.447469  0.821464
2001-363T14:12:08.000  0.001031 -0.000052 -0.000293 -0.299709  0.186561 -0.447674  0.821558
2001-363T14:12:09.000  0.001012 -0.000057 -0.000280 -0.299325  0.186267 -0.447879  0.821653
2001-363T14:12:10.000  0.001030 -0.000046 -0.000282 -0.298942  0.185974 -0.448084  0.821747
2001-363T14:12:11.000  0.001030 -0.000061 -0.000296 -0.298557  0.185678 -0.448289  0.821842
2001-363T14:12:12.000  0.001018 -0.000063 -0.000298 -0.298175  0.185383 -0.448495  0.821935
2001-363T14:12:13.000  0.001034 -0.000045 -0.000294 -0.297791  0.185088 -0.448703  0.822027
2001-363T14:12:14.000  0.001036 -0.000058 -0.000278 -0.297409  0.184793 -0.448909  0.822120
2001-363T14:12:15.000  0.001039 -0.000055 -0.000291 -0.297027  0.184497 -0.449116  0.822211
2001-363T14:12:16.000  0.001024 -0.000038 -0.000283 -0.296646  0.184203 -0.449321  0.822302
2001-363T14:12:17.000  0.001035 -0.000055 -0.000287 -0.296262  0.183906 -0.449530  0.822393
