PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 580                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P017"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:08.09                        
START_TIME                    = 2001-11-05T07:47:34.00Z                       
STOP_TIME                     = 2001-11-05T07:56:31.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 538                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 017 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -268.6  86.5  204.1 23.4 118.6 210.84   0.131  0.503                         
 -267.6  86.5  202.9 23.4 118.6 210.12  -0.029  0.502                         
 -266.6  86.5  201.7 23.3 118.6 209.41   0.054  0.502                         
 -265.6  86.5  200.6 23.2 118.6 208.70   0.214  0.504                         
 -264.6  86.5  199.4 23.1 118.6 207.99   0.059  0.502                         
 -263.6  86.5  198.2 23.1 118.6 207.29   0.037  0.502                         
 -262.6  86.5  197.0 23.0 118.5 206.58  -0.095  0.503                         
 -261.6  86.5  195.8 22.9 118.5 205.88  -0.084  0.502                         
 -260.6  86.5  194.7 22.8 118.5 205.18  -0.012  0.502                         
 -259.6  86.5  193.5 22.7 118.5 204.49   0.058  0.502                         
 -258.6  86.5  192.3 22.7 118.5 203.80   0.185  0.503                         
 -257.6  86.4  191.2 22.6 118.5 203.10  -0.025  0.502                         
 -256.6  86.4  190.0 22.5 118.5 202.42  -0.087  0.502                         
 -255.6  86.4  188.9 22.4 118.4 201.73  -0.014  0.502                         
 -254.6  86.4  187.8 22.4 118.4 201.05   0.149  0.503                         
 -253.6  86.4  186.6 22.3 118.4 200.37   0.000  0.502                         
 -252.6  86.4  185.5 22.2 118.4 199.69  -0.062  0.502                         
 -251.6  86.3  184.4 22.1 118.4 199.01   0.017  0.502                         
 -250.6  86.3  183.4 22.1 118.4 198.34  -0.083  0.502                         
 -249.6  86.3  182.3 22.0 118.4 197.66   0.012  0.502                         
 -248.6  86.3  181.2 21.9 118.3 197.00   0.051  0.502                         
 -247.6  86.2  180.2 21.9 118.3 196.33  -0.021  0.502                         
 -246.6  86.2  179.2 21.8 118.3 195.67   0.058  0.502                         
 -245.6  86.2  178.1 21.7 118.3 195.00   0.075  0.502                         
 -244.6  86.2  177.1 21.7 118.3 194.34  -0.073  0.502                         
 -243.6  86.1  176.2 21.6 118.3 193.69  -0.040  0.502                         
 -242.6  86.1  175.2 21.5 118.2 193.03   0.035  0.502                         
 -241.6  86.1  174.2 21.5 118.2 192.38   0.009  0.502                         
 -240.6  86.0  173.3 21.4 118.2 191.73  -0.149  0.503                         
 -239.6  86.0  172.4 21.3 118.2 191.09  -0.087  0.502                         
 -238.6  86.0  171.5 21.3 118.2 190.44   0.014  0.502                         
 -237.6  85.9  170.6 21.2 118.2 189.80  -0.021  0.502                         
 -236.6  85.9  169.7 21.2 118.2 189.16  -0.047  0.502                         
 -235.6  85.9  168.8 21.1 118.1 188.52  -0.076  0.502                         
 -234.6  85.8  168.0 21.0 118.1 187.89  -0.047  0.502                         
 -233.6  85.8  167.1 21.0 118.1 187.26  -0.073  0.502                         
 -232.6  85.7  166.3 20.9 118.1 186.63   0.007  0.502                         
 -231.6  85.7  165.5 20.9 118.1 186.00   0.011  0.502                         
 -230.6  85.6  164.8 20.8 118.1 185.37  -0.009  0.502                         
 -229.6  85.6  164.0 20.8 118.0 184.75   0.034  0.502                         
 -228.6  85.6  163.2 20.7 118.0 184.13  -0.025  0.502                         
 -227.6  85.5  162.5 20.7 118.0 183.52  -0.036  0.502                         
 -226.6  85.5  161.8 20.6 118.0 182.90  -0.034  0.502                         
 -225.6  85.4  161.1 20.6 118.0 182.29   0.068  0.502                         
 -224.6  85.4  160.4 20.5 118.0 181.68  -0.004  0.502                         
 -223.6  85.3  159.7 20.5 117.9 181.07   0.093  0.503                         
 -222.6  85.3  159.0 20.5 117.9 180.47   0.087  0.502                         
 -221.6  85.2  158.4 20.4 117.9 179.86   0.001  0.502                         
 -220.6  85.2  157.7 20.4 117.9 179.26   0.089  0.502                         
 -219.6  85.1  157.1 20.3 117.9 178.67  -0.129  0.503                         
 -218.6  85.1  156.5 20.3 117.9 178.07   0.001  0.502                         
 -217.6  85.0  155.9 20.2 117.8 177.48  -0.034  0.502                         
 -216.6  85.0  155.3 20.2 117.8 176.89   0.000  0.502                         
 -215.6  84.9  154.7 20.2 117.8 176.30   0.094  0.503                         
 -214.6  84.9  154.1 20.1 117.8 175.72  -0.023  0.502                         
 -213.6  84.8  153.6 20.1 117.8 175.13   0.098  0.503                         
 -212.6  84.8  153.0 20.1 117.8 174.55   0.086  0.502                         
 -211.6  84.7  152.5 20.0 117.7 173.98   0.037  0.502                         
 -210.6  84.6  152.0 20.0 117.7 173.40  -0.015  0.502                         
 -209.6  84.6  151.5 20.0 117.7 172.83  -0.076  0.502                         
 -208.6  84.5  151.0 19.9 117.7 172.26  -0.033  0.502                         
 -207.6  84.5  150.5 19.9 117.7 171.69   0.099  0.503                         
 -206.6  84.4  150.0 19.9 117.7 171.13  -0.068  0.502                         
 -205.6  84.4  149.5 19.8 117.6 170.57  -0.014  0.502                         
 -204.6  84.3  149.0 19.8 117.6 170.01   0.084  0.502                         
 -203.6  84.2  148.6 19.8 117.6 169.45   0.006  0.502                         
 -202.6  84.2  148.1 19.7 117.6 168.89   0.077  0.502                         
 -201.6  84.1  147.7 19.7 117.6 168.34  -0.040  0.502                         
 -200.6  84.1  147.3 19.7 117.6 167.79  -0.072  0.502                         
 -199.6  84.0  146.9 19.7 117.5 167.25  -0.051  0.502                         
 -198.6  83.9  146.4 19.6 117.5 166.70   0.104  0.503                         
 -197.6  83.9  146.0 19.6 117.5 166.16   0.107  0.503                         
 -196.6  83.8  145.6 19.6 117.5 165.62  -0.004  0.502                         
 -195.6  83.8  145.3 19.5 117.5 165.08  -0.073  0.502                         
 -194.6  83.7  144.9 19.5 117.4 164.55  -0.025  0.502                         
 -193.6  83.6  144.5 19.5 117.4 164.02   0.003  0.502                         
 -192.6  83.6  144.1 19.5 117.4 163.49  -0.100  0.503                         
 -191.6  83.5  143.8 19.4 117.4 162.96  -0.011  0.502                         
 -190.6  83.5  143.4 19.4 117.4 162.44  -0.175  0.503                         
 -189.6  83.4  143.1 19.4 117.4 161.91  -0.087  0.502                         
 -188.6  83.3  142.7 19.4 117.3 161.40   0.211  0.504                         
 -187.6  83.3  142.4 19.4 117.3 160.88   0.117  0.503                         
 -186.6  83.2  142.1 19.3 117.3 160.36  -0.070  0.502                         
 -185.6  83.1  141.7 19.3 117.3 159.85  -0.012  0.502                         
 -184.6  83.1  141.4 19.3 117.3 159.34   0.116  0.503                         
 -183.6  83.0  141.1 19.3 117.2 158.84   0.080  0.502                         
 -182.6  83.0  140.8 19.3 117.2 158.33   0.130  0.503                         
 -181.6  82.9  140.5 19.2 117.2 157.83  -0.047  0.502                         
 -180.6  82.8  140.2 19.2 117.2 157.33  -0.092  0.503                         
 -179.6  82.8  139.9 19.2 117.2 156.84  -0.029  0.502                         
 -178.6  82.7  139.6 19.2 117.2 156.34  -0.000  0.502                         
 -177.6  82.6  139.3 19.2 117.1 155.85  -0.036  0.502                         
 -176.6  82.6  139.1 19.1 117.1 155.37   0.007  0.502                         
 -175.6  82.5  138.8 19.1 117.1 154.88   0.051  0.502                         
 -174.6  82.4  138.5 19.1 117.1 154.40  -0.050  0.502                         
 -173.6  82.4  138.3 19.1 117.1 153.92  -0.007  0.502                         
 -172.6  82.3  138.0 19.1 117.0 153.44  -0.001  0.502                         
 -171.6  82.2  137.8 19.1 117.0 152.96   0.114  0.503                         
 -170.6  82.2  137.5 19.0 117.0 152.49   0.069  0.502                         
 -169.6  82.1  137.3 19.0 117.0 152.02   0.136  0.503                         
 -168.6  82.0  137.0 19.0 117.0 151.55   0.149  0.503                         
 -167.6  82.0  136.8 19.0 116.9 151.09  -0.017  0.502                         
 -166.6  81.9  136.5 19.0 116.9 150.62   0.063  0.502                         
 -165.6  81.8  136.3 19.0 116.9 150.16   0.074  0.502                         
 -164.6  81.8  136.1 18.9 116.9 149.70   0.096  0.503                         
 -163.6  81.7  135.9 18.9 116.9 149.25   0.026  0.502                         
 -162.6  81.6  135.6 18.9 116.8 148.80   0.152  0.503                         
 -161.6  81.6  135.4 18.9 116.8 148.35   0.137  0.503                         
 -160.6  81.5  135.2 18.9 116.8 147.90  -0.014  0.502                         
 -159.6  81.4  135.0 18.9 116.8 147.46   0.215  0.504                         
 -158.6  81.4  134.8 18.9 116.8 147.01   0.169  0.503                         
 -157.6  81.3  134.6 18.8 116.7 146.58   0.123  0.503                         
 -156.6  81.2  134.4 18.8 116.7 146.14   0.142  0.503                         
 -155.6  81.2  134.2 18.8 116.7 145.70   0.067  0.502                         
 -154.6  81.1  134.0 18.8 116.7 145.27   0.123  0.503                         
 -153.6  81.0  133.8 18.8 116.7 144.84   0.205  0.504                         
 -152.6  80.9  133.6 18.8 116.6 144.42   0.216  0.504                         
 -151.6  80.9  133.4 18.8 116.6 143.99   0.301  0.505                         
 -150.6  80.8  133.2 18.8 116.6 143.57   0.238  0.504                         
 -149.6  80.7  133.1 18.7 116.6 143.15   0.228  0.504                         
 -148.6  80.7  132.9 18.7 116.6 142.74   0.285  0.504                         
 -147.6  80.6  132.7 18.7 116.5 142.32   0.290  0.504                         
 -146.6  80.5  132.5 18.7 116.5 141.91   0.356  0.505                         
 -145.6  80.5  132.4 18.7 116.5 141.51   0.409  0.506                         
 -144.6  80.4  132.2 18.7 116.5 141.10   0.291  0.504                         
 -143.6  80.3  132.0 18.7 116.5 140.70   0.306  0.505                         
 -142.6  80.3  131.9 18.7 116.4 140.30   0.467  0.506                         
 -141.6  80.2  131.7 18.7 116.4 139.90   0.408  0.506                         
 -140.6  80.1  131.5 18.6 116.4 139.50   0.594  0.508                         
 -139.6  80.0  131.4 18.6 116.4 139.11   0.559  0.507                         
 -138.6  80.0  131.2 18.6 116.4 138.72   0.340  0.505                         
 -137.6  79.9  131.1 18.6 116.3 138.34   0.560  0.507                         
 -136.6  79.8  130.9 18.6 116.3 137.95   0.572  0.507                         
 -135.6  79.8  130.8 18.6 116.3 137.57   0.639  0.508                         
 -134.6  79.7  130.6 18.6 116.3 137.19   0.737  0.509                         
 -133.6  79.6  130.5 18.6 116.3 136.81   0.588  0.507                         
 -132.6  79.6  130.3 18.6 116.2 136.44   0.756  0.509                         
 -131.6  79.5  130.2 18.6 116.2 136.07   0.716  0.509                         
 -130.6  79.4  130.0 18.5 116.2 135.70   0.702  0.509                         
 -129.6  79.3  129.9 18.5 116.2 135.33   0.875  0.510                         
 -128.6  79.3  129.8 18.5 116.1 134.97   0.748  0.509                         
 -127.6  79.2  129.6 18.5 116.1 134.61   0.804  0.510                         
 -126.6  79.1  129.5 18.5 116.1 134.25   1.010  0.512                         
 -125.6  79.1  129.4 18.5 116.1 133.89   0.884  0.510                         
 -124.6  79.0  129.2 18.5 116.1 133.54   0.981  0.511                         
 -123.6  78.9  129.1 18.5 116.0 133.19   1.163  0.513                         
 -122.6  78.8  129.0 18.5 116.0 132.84   1.038  0.512                         
 -121.6  78.8  128.9 18.5 116.0 132.50   1.004  0.512                         
 -120.6  78.7  128.7 18.5 116.0 132.16   1.159  0.513                         
 -119.6  78.6  128.6 18.5 116.0 131.82   1.214  0.514                         
 -118.6  78.6  128.5 18.4 115.9 131.48   1.065  0.512                         
 -117.6  78.5  128.4 18.4 115.9 131.14   1.084  0.512                         
 -116.6  78.4  128.3 18.4 115.9 130.81   1.093  0.513                         
 -115.6  78.3  128.1 18.4 115.9 130.48   1.079  0.512                         
 -114.6  78.3  128.0 18.4 115.8 130.16   1.060  0.512                         
 -113.6  78.2  127.9 18.4 115.8 129.83   1.124  0.513                         
 -112.6  78.1  127.8 18.4 115.8 129.51   1.392  0.516                         
 -111.6  78.1  127.7 18.4 115.8 129.19   1.458  0.516                         
 -110.6  78.0  127.6 18.4 115.8 128.88   1.386  0.515                         
 -109.6  77.9  127.5 18.4 115.7 128.56   1.355  0.515                         
 -108.6  77.8  127.4 18.4 115.7 128.25   1.402  0.516                         
 -107.6  77.8  127.2 18.4 115.7 127.95   1.626  0.518                         
 -106.6  77.7  127.1 18.4 115.7 127.64   1.610  0.518                         
 -105.6  77.6  127.0 18.4 115.6 127.34   1.463  0.516                         
 -104.6  77.5  126.9 18.3 115.6 127.04   1.464  0.516                         
 -103.6  77.5  126.8 18.3 115.6 126.74   1.553  0.517                         
 -102.6  77.4  126.7 18.3 115.6 126.45   1.764  0.519                         
 -101.6  77.3  126.6 18.3 115.6 126.15   1.935  0.521                         
