PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 674                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P085"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:32.81                        
START_TIME                    = 2001-12-08T05:38:14.00Z                       
STOP_TIME                     = 2001-12-08T05:48:45.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 632                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 085 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -315.4  75.2  251.1  2.9 124.3 206.80  -0.023  0.569                         
 -314.4  75.3  251.0  2.9 124.2 206.14  -0.050  0.569                         
 -313.4  75.4  251.0  2.9 124.2 205.48   0.168  0.571                         
 -312.4  75.4  250.9  2.9 124.2 204.82  -0.131  0.570                         
 -311.4  75.5  250.8  2.9 124.1 204.16   0.005  0.569                         
 -310.4  75.6  250.8  2.9 124.1 203.50  -0.052  0.570                         
 -309.4  75.6  250.7  2.9 124.1 202.85  -0.027  0.569                         
 -308.4  75.7  250.6  2.9 124.0 202.19  -0.013  0.569                         
 -307.4  75.8  250.5  2.9 124.0 201.54  -0.161  0.571                         
 -306.4  75.8  250.4  2.9 124.0 200.89  -0.015  0.569                         
 -305.4  75.9  250.4  2.9 124.0 200.25  -0.047  0.569                         
 -304.4  76.0  250.3  2.9 123.9 199.60  -0.100  0.570                         
 -303.4  76.0  250.2  2.9 123.9 198.96   0.045  0.569                         
 -302.4  76.1  250.1  2.9 123.9 198.32   0.093  0.570                         
 -301.4  76.2  250.0  2.9 123.8 197.68  -0.141  0.570                         
 -300.4  76.2  250.0  2.9 123.8 197.04  -0.168  0.571                         
 -299.4  76.3  249.9  2.9 123.8 196.40   0.041  0.569                         
 -298.4  76.4  249.8  2.9 123.7 195.77  -0.059  0.570                         
 -297.4  76.4  249.7  2.9 123.7 195.14   0.048  0.569                         
 -296.4  76.5  249.6  2.8 123.7 194.51  -0.368  0.573                         
 -295.4  76.6  249.5  2.8 123.7 193.88   0.023  0.569                         
 -294.4  76.6  249.5  2.8 123.6 193.25  -0.115  0.570                         
 -293.4  76.7  249.4  2.8 123.6 192.63   0.152  0.570                         
 -292.4  76.8  249.3  2.8 123.6 192.01   0.098  0.570                         
 -291.4  76.8  249.2  2.8 123.5 191.39  -0.061  0.570                         
 -290.4  76.9  249.1  2.8 123.5 190.77   0.052  0.569                         
 -289.4  77.0  249.0  2.8 123.5 190.15  -0.031  0.569                         
 -288.4  77.0  248.9  2.8 123.4 189.54  -0.100  0.570                         
 -287.4  77.1  248.8  2.8 123.4 188.92  -0.163  0.571                         
 -286.4  77.2  248.7  2.8 123.4 188.31  -0.087  0.570                         
 -285.4  77.2  248.6  2.8 123.3 187.70  -0.032  0.569                         
 -284.4  77.3  248.5  2.8 123.3 187.10  -0.193  0.571                         
 -283.4  77.4  248.4  2.8 123.3 186.49   0.011  0.569                         
 -282.4  77.4  248.4  2.8 123.2 185.89  -0.021  0.569                         
 -281.4  77.5  248.3  2.8 123.2 185.29  -0.025  0.569                         
 -280.4  77.6  248.2  2.8 123.2 184.69  -0.226  0.571                         
 -279.4  77.6  248.1  2.7 123.2 184.09  -0.046  0.569                         
 -278.4  77.7  248.0  2.7 123.1 183.50   0.059  0.570                         
 -277.4  77.8  247.8  2.7 123.1 182.91  -0.104  0.570                         
 -276.4  77.8  247.7  2.7 123.1 182.31  -0.189  0.571                         
 -275.4  77.9  247.6  2.7 123.0 181.72   0.043  0.569                         
 -274.4  78.0  247.5  2.7 123.0 181.14   0.066  0.570                         
 -273.4  78.0  247.4  2.7 123.0 180.55   0.013  0.569                         
 -272.4  78.1  247.3  2.7 122.9 179.97   0.098  0.570                         
 -271.4  78.2  247.2  2.7 122.9 179.39  -0.140  0.570                         
 -270.4  78.2  247.1  2.7 122.9 178.81   0.082  0.570                         
 -269.4  78.3  247.0  2.7 122.8 178.23   0.037  0.569                         
 -268.4  78.4  246.9  2.7 122.8 177.66   0.175  0.571                         
 -267.4  78.4  246.8  2.7 122.8 177.08  -0.095  0.570                         
 -266.4  78.5  246.6  2.7 122.7 176.51   0.028  0.569                         
 -265.4  78.6  246.5  2.6 122.7 175.94  -0.037  0.569                         
 -264.4  78.6  246.4  2.6 122.7 175.37  -0.083  0.570                         
 -263.4  78.7  246.3  2.6 122.6 174.81   0.034  0.569                         
 -262.4  78.8  246.2  2.6 122.6 174.24   0.187  0.571                         
 -261.4  78.8  246.0  2.6 122.6 173.68   0.021  0.569                         
 -260.4  78.9  245.9  2.6 122.5 173.12  -0.143  0.570                         
 -259.4  79.0  245.8  2.6 122.5 172.57   0.098  0.570                         
 -258.4  79.0  245.7  2.6 122.5 172.01   0.045  0.569                         
