PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 538                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P012"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:06.31                        
START_TIME                    = 2001-11-01T13:43:12.00Z                       
STOP_TIME                     = 2001-11-01T13:51:27.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 496                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 012 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -247.8  85.9   46.3 21.3 118.2 207.44   0.085  0.225                         
 -246.8  85.8   45.4 21.2 118.2 206.78   0.081  0.225                         
 -245.8  85.8   44.6 21.2 118.1 206.12  -0.031  0.224                         
 -244.8  85.8   43.8 21.1 118.1 205.46  -0.106  0.225                         
 -243.8  85.7   42.9 21.1 118.1 204.80   0.049  0.224                         
 -242.8  85.7   42.2 21.0 118.1 204.15  -0.126  0.225                         
 -241.8  85.6   41.4 21.0 118.1 203.50  -0.094  0.225                         
 -240.8  85.6   40.6 20.9 118.1 202.85   0.015  0.224                         
 -239.8  85.5   39.9 20.9 118.1 202.20   0.112  0.225                         
 -238.8  85.5   39.2 20.8 118.1 201.56  -0.061  0.225                         
 -237.8  85.5   38.4 20.8 118.0 200.92   0.039  0.224                         
 -236.8  85.4   37.7 20.7 118.0 200.28  -0.229  0.226                         
 -235.8  85.4   37.1 20.7 118.0 199.64   0.013  0.224                         
 -234.8  85.3   36.4 20.7 118.0 199.01  -0.277  0.227                         
 -233.8  85.3   35.7 20.6 118.0 198.37  -0.133  0.225                         
 -232.8  85.2   35.1 20.6 118.0 197.75  -0.084  0.225                         
 -231.8  85.2   34.4 20.5 118.0 197.12   0.098  0.225                         
 -230.8  85.1   33.8 20.5 117.9 196.49   0.145  0.225                         
 -229.8  85.1   33.2 20.4 117.9 195.87  -0.065  0.225                         
 -228.8  85.0   32.6 20.4 117.9 195.25   0.141  0.225                         
 -227.8  85.0   32.0 20.4 117.9 194.64  -0.066  0.225                         
 -226.8  84.9   31.5 20.3 117.9 194.02   0.169  0.226                         
 -225.8  84.9   30.9 20.3 117.9 193.41   0.135  0.225                         
 -224.8  84.8   30.4 20.3 117.9 192.80  -0.005  0.224                         
 -223.8  84.7   29.8 20.2 117.9 192.19  -0.111  0.225                         
 -222.8  84.7   29.3 20.2 117.8 191.59   0.140  0.225                         
 -221.8  84.6   28.8 20.1 117.8 190.99  -0.082  0.225                         
 -220.8  84.6   28.3 20.1 117.8 190.39   0.041  0.224                         
 -219.8  84.5   27.8 20.1 117.8 189.79   0.029  0.224                         
 -218.8  84.5   27.3 20.0 117.8 189.20  -0.025  0.224                         
 -217.8  84.4   26.8 20.0 117.8 188.61   0.097  0.225                         
 -216.8  84.4   26.3 20.0 117.8 188.02  -0.067  0.225                         
 -215.8  84.3   25.9 20.0 117.7 187.43   0.089  0.225                         
 -214.8  84.2   25.4 19.9 117.7 186.85  -0.148  0.225                         
 -213.8  84.2   25.0 19.9 117.7 186.26  -0.076  0.225                         
 -212.8  84.1   24.5 19.9 117.7 185.68   0.103  0.225                         
 -211.8  84.1   24.1 19.8 117.7 185.11   0.028  0.224                         
 -210.8  84.0   23.7 19.8 117.7 184.53   0.101  0.225                         
 -209.8  83.9   23.3 19.8 117.7 183.96  -0.038  0.224                         
 -208.8  83.9   22.9 19.8 117.6 183.39   0.087  0.225                         
 -207.8  83.8   22.5 19.7 117.6 182.83  -0.164  0.226                         
 -206.8  83.8   22.1 19.7 117.6 182.26   0.164  0.226                         
 -205.8  83.7   21.7 19.7 117.6 181.70  -0.086  0.225                         
 -204.8  83.6   21.4 19.7 117.6 181.14   0.232  0.226                         
 -203.8  83.6   21.0 19.6 117.6 180.58  -0.014  0.224                         
 -202.8  83.5   20.6 19.6 117.6 180.03  -0.015  0.224                         
 -201.8  83.5   20.3 19.6 117.5 179.48   0.146  0.225                         
 -200.8  83.4   19.9 19.6 117.5 178.93  -0.062  0.225                         
 -199.8  83.3   19.6 19.5 117.5 178.38   0.053  0.224                         
 -198.8  83.3   19.3 19.5 117.5 177.84  -0.072  0.225                         
 -197.8  83.2   18.9 19.5 117.5 177.30   0.072  0.225                         
 -196.8  83.1   18.6 19.5 117.5 176.76  -0.071  0.225                         
 -195.8  83.1   18.3 19.5 117.5 176.22  -0.029  0.224                         
 -194.8  83.0   18.0 19.4 117.4 175.69  -0.054  0.224                         
 -193.8  83.0   17.7 19.4 117.4 175.16   0.012  0.224                         
 -192.8  82.9   17.4 19.4 117.4 174.63   0.009  0.224                         
 -191.8  82.8   17.1 19.4 117.4 174.10   0.002  0.224                         
 -190.8  82.8   16.8 19.4 117.4 173.58   0.018  0.224                         
 -189.8  82.7   16.5 19.3 117.4 173.06  -0.041  0.224                         
 -188.8  82.6   16.3 19.3 117.3 172.54   0.094  0.225                         
 -187.8  82.6   16.0 19.3 117.3 172.02   0.062  0.225                         
 -186.8  82.5   15.7 19.3 117.3 171.51  -0.054  0.224                         
 -185.8  82.4   15.4 19.3 117.3 171.00   0.005  0.224                         
 -184.8  82.4   15.2 19.3 117.3 170.49   0.036  0.224                         
 -183.8  82.3   14.9 19.2 117.3 169.99   0.078  0.225                         
 -182.8  82.2   14.7 19.2 117.2 169.48  -0.144  0.225                         
 -181.8  82.2   14.4 19.2 117.2 168.98  -0.023  0.224                         
