PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 633                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P063"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:24.63                        
START_TIME                    = 2001-11-30T07:45:41.00Z                       
STOP_TIME                     = 2001-11-30T07:55:31.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 591                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 063 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -295.0  80.2  139.1  2.8 121.9 208.00  -0.046  0.442                         
 -294.0  80.2  138.9  2.7 121.9 207.32   0.081  0.442                         
 -293.0  80.3  138.8  2.7 121.8 206.65   0.068  0.442                         
 -292.0  80.4  138.6  2.7 121.8 205.98  -0.076  0.442                         
 -291.0  80.4  138.5  2.7 121.8 205.31  -0.067  0.442                         
 -290.0  80.5  138.3  2.7 121.8 204.64   0.026  0.442                         
 -289.0  80.5  138.1  2.7 121.7 203.98   0.103  0.443                         
 -288.0  80.6  138.0  2.7 121.7 203.31  -0.151  0.443                         
 -287.0  80.7  137.8  2.7 121.7 202.65  -0.114  0.443                         
 -286.0  80.7  137.6  2.7 121.6 201.99   0.017  0.442                         
 -285.0  80.8  137.4  2.6 121.6 201.34   0.095  0.442                         
 -284.0  80.9  137.2  2.6 121.6 200.68   0.076  0.442                         
 -283.0  80.9  137.1  2.6 121.6 200.03   0.082  0.442                         
 -282.0  81.0  136.9  2.6 121.5 199.38   0.052  0.442                         
 -281.0  81.1  136.7  2.6 121.5 198.73  -0.200  0.444                         
 -280.0  81.1  136.5  2.6 121.5 198.08  -0.141  0.443                         
 -279.0  81.2  136.3  2.6 121.4 197.44   0.117  0.443                         
 -278.0  81.3  136.1  2.6 121.4 196.80   0.030  0.442                         
 -277.0  81.3  135.9  2.5 121.4 196.16  -0.042  0.442                         
 -276.0  81.4  135.7  2.5 121.4 195.52  -0.126  0.443                         
 -275.0  81.4  135.5  2.5 121.3 194.89  -0.060  0.442                         
 -274.0  81.5  135.3  2.5 121.3 194.25   0.115  0.443                         
 -273.0  81.6  135.1  2.5 121.3 193.62   0.065  0.442                         
 -272.0  81.6  134.9  2.5 121.2 192.99  -0.042  0.442                         
 -271.0  81.7  134.6  2.5 121.2 192.36   0.080  0.442                         
 -270.0  81.8  134.4  2.4 121.2 191.74   0.045  0.442                         
 -269.0  81.8  134.2  2.4 121.2 191.12  -0.022  0.442                         
 -268.0  81.9  134.0  2.4 121.1 190.50   0.008  0.442                         
 -267.0  81.9  133.7  2.4 121.1 189.88   0.072  0.442                         
 -266.0  82.0  133.5  2.4 121.1 189.26   0.032  0.442                         
 -265.0  82.1  133.3  2.4 121.0 188.65  -0.038  0.442                         
 -264.0  82.1  133.0  2.4 121.0 188.03   0.008  0.442                         
 -263.0  82.2  132.8  2.3 121.0 187.42   0.006  0.442                         
 -262.0  82.3  132.5  2.3 120.9 186.81  -0.026  0.442                         
 -261.0  82.3  132.3  2.3 120.9 186.21  -0.030  0.442                         
 -260.0  82.4  132.0  2.3 120.9 185.61  -0.035  0.442                         
 -259.0  82.4  131.8  2.3 120.9 185.00   0.021  0.442                         
 -258.0  82.5  131.5  2.3 120.8 184.40   0.061  0.442                         
 -257.0  82.6  131.2  2.2 120.8 183.81  -0.096  0.442                         
 -256.0  82.6  130.9  2.2 120.8 183.21  -0.073  0.442                         
 -255.0  82.7  130.7  2.2 120.7 182.62   0.024  0.442                         
 -254.0  82.8  130.4  2.2 120.7 182.03   0.101  0.443                         
 -253.0  82.8  130.1  2.2 120.7 181.44  -0.094  0.442                         
 -252.0  82.9  129.8  2.1 120.7 180.85  -0.045  0.442                         
 -251.0  82.9  129.5  2.1 120.6 180.27   0.006  0.442                         
 -250.0  83.0  129.2  2.1 120.6 179.68  -0.039  0.442                         
 -249.0  83.1  128.9  2.1 120.6 179.10  -0.059  0.442                         
 -248.0  83.1  128.5  2.1 120.5 178.53  -0.084  0.442                         
 -247.0  83.2  128.2  2.0 120.5 177.95  -0.071  0.442                         
 -246.0  83.2  127.9  2.0 120.5 177.38  -0.048  0.442                         
 -245.0  83.3  127.6  2.0 120.4 176.80  -0.001  0.442                         
 -244.0  83.4  127.2  2.0 120.4 176.24   0.006  0.442                         
 -243.0  83.4  126.9  2.0 120.4 175.67   0.072  0.442                         
 -242.0  83.5  126.5  1.9 120.3 175.10  -0.126  0.443                         
 -241.0  83.5  126.2  1.9 120.3 174.54  -0.089  0.442                         
 -240.0  83.6  125.8  1.9 120.3 173.98  -0.039  0.442                         
 -239.0  83.7  125.4  1.9 120.3 173.42   0.020  0.442                         
 -238.0  83.7  125.0  1.8 120.2 172.86   0.053  0.442                         
 -237.0  83.8  124.7  1.8 120.2 172.31  -0.118  0.443                         
 -236.0  83.8  124.3  1.8 120.2 171.76  -0.049  0.442                         
 -235.0  83.9  123.9  1.8 120.1 171.21   0.066  0.442                         
 -234.0  83.9  123.5  1.7 120.1 170.66  -0.080  0.442                         
 -233.0  84.0  123.0  1.7 120.1 170.11  -0.013  0.442                         
 -232.0  84.1  122.6  1.7 120.0 169.57   0.043  0.442                         
 -231.0  84.1  122.2  1.6 120.0 169.03   0.014  0.442                         
 -230.0  84.2  121.7  1.6 120.0 168.49  -0.080  0.442                         
 -229.0  84.2  121.3  1.6 119.9 167.95   0.040  0.442                         
 -228.0  84.3  120.8  1.6 119.9 167.42   0.015  0.442                         
 -227.0  84.3  120.4  1.5 119.9 166.89   0.057  0.442                         
 -226.0  84.4  119.9  1.5 119.9 166.36  -0.018  0.442                         
 -225.0  84.4  119.4  1.5 119.8 165.83   0.094  0.442                         
 -224.0  84.5  118.9  1.4 119.8 165.30  -0.005  0.442                         
 -223.0  84.5  118.4  1.4 119.8 164.78   0.044  0.442                         
 -222.0  84.6  117.9  1.4 119.7 164.26  -0.007  0.442                         
 -221.0  84.6  117.4  1.3 119.7 163.74   0.127  0.443                         
 -220.0  84.7  116.8  1.3 119.7 163.22  -0.012  0.442                         
 -219.0  84.8  116.3  1.3 119.6 162.70  -0.078  0.442                         
 -218.0  84.8  115.7  1.2 119.6 162.19   0.116  0.443                         
