PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 629                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P056"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:22.09                        
START_TIME                    = 2001-11-27T08:58:53.00Z                       
STOP_TIME                     = 2001-11-27T09:08:39.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 587                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 056 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -293.1  81.3   90.9  2.7 121.3 208.62   0.082  1.162                         
 -292.1  81.4   90.7  2.7 121.3 207.93   0.026  1.161                         
 -291.1  81.4   90.5  2.7 121.3 207.24  -0.032  1.161                         
 -290.1  81.5   90.3  2.6 121.3 206.55   0.046  1.161                         
 -289.1  81.6   90.1  2.6 121.2 205.87   0.005  1.161                         
 -288.1  81.6   89.8  2.6 121.2 205.19  -0.240  1.163                         
 -287.1  81.7   89.6  2.6 121.2 204.51  -0.039  1.161                         
 -286.1  81.7   89.4  2.6 121.2 203.83   0.056  1.162                         
 -285.1  81.8   89.2  2.6 121.1 203.16   0.117  1.162                         
 -284.1  81.9   89.0  2.6 121.1 202.48   0.067  1.162                         
 -283.1  81.9   88.7  2.5 121.1 201.81   0.069  1.162                         
 -282.1  82.0   88.5  2.5 121.0 201.14   0.003  1.161                         
 -281.1  82.1   88.3  2.5 121.0 200.48  -0.081  1.162                         
 -280.1  82.1   88.0  2.5 121.0 199.81   0.138  1.162                         
 -279.1  82.2   87.8  2.5 121.0 199.15  -0.127  1.162                         
 -278.1  82.3   87.5  2.5 120.9 198.49   0.005  1.161                         
 -277.1  82.3   87.3  2.4 120.9 197.83   0.048  1.162                         
 -276.1  82.4   87.0  2.4 120.9 197.17  -0.010  1.161                         
 -275.1  82.4   86.8  2.4 120.9 196.52  -0.139  1.162                         
 -274.1  82.5   86.5  2.4 120.8 195.87   0.062  1.162                         
 -273.1  82.6   86.2  2.4 120.8 195.22   0.004  1.161                         
 -272.1  82.6   86.0  2.4 120.8 194.57   0.028  1.161                         
 -271.1  82.7   85.7  2.3 120.7 193.93   0.052  1.162                         
 -270.1  82.7   85.4  2.3 120.7 193.28   0.119  1.162                         
 -269.1  82.8   85.1  2.3 120.7 192.64  -0.007  1.161                         
 -268.1  82.9   84.8  2.3 120.7 192.00  -0.118  1.162                         
 -267.1  82.9   84.5  2.3 120.6 191.37  -0.058  1.162                         
 -266.1  83.0   84.2  2.2 120.6 190.73   0.009  1.161                         
 -265.1  83.1   83.9  2.2 120.6 190.10  -0.068  1.162                         
 -264.1  83.1   83.6  2.2 120.6 189.47  -0.006  1.161                         
 -263.1  83.2   83.3  2.2 120.5 188.84  -0.060  1.162                         
 -262.1  83.2   82.9  2.2 120.5 188.22  -0.042  1.161                         
 -261.1  83.3   82.6  2.1 120.5 187.59  -0.133  1.162                         
 -260.1  83.4   82.3  2.1 120.4 186.97   0.002  1.161                         
 -259.1  83.4   81.9  2.1 120.4 186.35   0.059  1.162                         
 -258.1  83.5   81.6  2.1 120.4 185.74   0.059  1.162                         
 -257.1  83.5   81.2  2.0 120.4 185.12  -0.014  1.161                         
 -256.1  83.6   80.9  2.0 120.3 184.51   0.004  1.161                         
 -255.1  83.6   80.5  2.0 120.3 183.90  -0.151  1.163                         
 -254.1  83.7   80.1  2.0 120.3 183.29  -0.188  1.163                         
 -253.1  83.8   79.7  2.0 120.2 182.69  -0.049  1.162                         
 -252.1  83.8   79.3  1.9 120.2 182.08  -0.012  1.161                         
 -251.1  83.9   78.9  1.9 120.2 181.48   0.000  1.161                         
 -250.1  83.9   78.5  1.9 120.2 180.88  -0.058  1.162                         
 -249.1  84.0   78.1  1.8 120.1 180.28   0.068  1.162                         
 -248.1  84.0   77.7  1.8 120.1 179.69   0.021  1.161                         
 -247.1  84.1   77.3  1.8 120.1 179.10   0.029  1.161                         
 -246.1  84.2   76.8  1.8 120.0 178.51   0.097  1.162                         
 -245.1  84.2   76.4  1.7 120.0 177.92   0.061  1.162                         
 -244.1  84.3   75.9  1.7 120.0 177.33   0.035  1.161                         
 -243.1  84.3   75.5  1.7 120.0 176.75  -0.246  1.163                         
 -242.1  84.4   75.0  1.6 119.9 176.17   0.001  1.161                         
 -241.1  84.4   74.5  1.6 119.9 175.59  -0.059  1.162                         
 -240.1  84.5   74.0  1.6 119.9 175.01  -0.097  1.162                         
 -239.1  84.5   73.5  1.5 119.8 174.44   0.111  1.162                         
 -238.1  84.6   73.0  1.5 119.8 173.86   0.049  1.162                         
 -237.1  84.6   72.5  1.5 119.8 173.29  -0.081  1.162                         
 -236.1  84.7   72.0  1.4 119.7 172.72   0.048  1.161                         
 -235.1  84.8   71.4  1.4 119.7 172.16  -0.083  1.162                         
 -234.1  84.8   70.9  1.4 119.7 171.59  -0.007  1.161                         
 -233.1  84.9   70.3  1.3 119.7 171.03   0.093  1.162                         
 -232.1  84.9   69.7  1.3 119.6 170.47  -0.042  1.161                         
 -231.1  85.0   69.2  1.3 119.6 169.92   0.029  1.161                         
 -230.1  85.0   68.6  1.2 119.6 169.36  -0.079  1.162                         
 -229.1  85.1   67.9  1.2 119.5 168.81  -0.164  1.163                         
 -228.1  85.1   67.3  1.1 119.5 168.26   0.005  1.161                         
 -227.1  85.2   66.7  1.1 119.5 167.71  -0.111  1.162                         
 -226.1  85.2   66.0  1.0 119.5 167.16  -0.111  1.162                         
 -225.1  85.2   65.4  1.0 119.4 166.62  -0.035  1.161                         
 -224.1  85.3   64.7  1.0 119.4 166.08   0.065  1.162                         
 -223.1  85.3   64.0  0.9 119.4 165.54  -0.009  1.161                         
 -222.1  85.4   63.3  0.9 119.3 165.00  -0.072  1.162                         
 -221.1  85.4   62.6  0.8 119.3 164.47  -0.008  1.161                         
 -220.1  85.5   61.9  0.8 119.3 163.94   0.056  1.162                         
 -219.1  85.5   61.1  0.7 119.2 163.41  -0.011  1.161                         
 -218.1  85.6   60.4  0.7 119.2 162.88  -0.033  1.161                         
 -217.1  85.6   59.6  0.6 119.2 162.35  -0.071  1.162                         
 -216.1  85.6   58.8  0.6 119.1 161.83  -0.124  1.162                         
