PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 618                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P052"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:20.63                        
START_TIME                    = 2001-11-25T13:34:02.00Z                       
STOP_TIME                     = 2001-11-25T13:43:37.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 576                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 052 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -287.2  82.2    2.4  2.5 121.0 208.20  -0.072  0.221                         
 -286.2  82.2    2.1  2.5 120.9 207.51  -0.022  0.220                         
 -285.2  82.3    1.9  2.5 120.9 206.83   0.024  0.220                         
 -284.2  82.4    1.6  2.5 120.9 206.15   0.046  0.220                         
 -283.2  82.4    1.4  2.5 120.9 205.48   0.057  0.221                         
 -282.2  82.5    1.1  2.5 120.8 204.80  -0.091  0.221                         
 -281.2  82.5    0.8  2.4 120.8 204.13  -0.038  0.220                         
 -280.2  82.6    0.5  2.4 120.8 203.46  -0.094  0.221                         
 -279.2  82.7    0.3  2.4 120.8 202.79   0.035  0.220                         
 -278.2  82.7   -0.0  2.4 120.7 202.13   0.006  0.220                         
 -277.2  82.8   -0.3  2.4 120.7 201.46  -0.125  0.221                         
 -276.2  82.8   -0.6  2.4 120.7 200.80  -0.161  0.222                         
 -275.2  82.9   -0.9  2.3 120.7 200.14   0.070  0.221                         
 -274.2  83.0   -1.2  2.3 120.6 199.49   0.102  0.221                         
 -273.2  83.0   -1.5  2.3 120.6 198.83   0.009  0.220                         
 -272.2  83.1   -1.8  2.3 120.6 198.18  -0.042  0.220                         
 -271.2  83.1   -2.1  2.3 120.6 197.53  -0.068  0.221                         
 -270.2  83.2   -2.5  2.2 120.5 196.88   0.079  0.221                         
 -269.2  83.3   -2.8  2.2 120.5 196.23   0.063  0.221                         
 -268.2  83.3   -3.1  2.2 120.5 195.59   0.060  0.221                         
 -267.2  83.4   -3.5  2.2 120.5 194.95  -0.007  0.220                         
 -266.2  83.4   -3.8  2.1 120.4 194.31  -0.133  0.221                         
 -265.2  83.5   -4.2  2.1 120.4 193.67  -0.103  0.221                         
 -264.2  83.6   -4.5  2.1 120.4 193.03   0.052  0.221                         
 -263.2  83.6   -4.9  2.1 120.3 192.40   0.041  0.220                         
 -262.2  83.7   -5.3  2.0 120.3 191.77  -0.004  0.220                         
 -261.2  83.7   -5.6  2.0 120.3 191.14  -0.024  0.220                         
 -260.2  83.8   -6.0  2.0 120.3 190.52   0.075  0.221                         
 -259.2  83.9   -6.4  2.0 120.2 189.89   0.041  0.220                         
 -258.2  83.9   -6.8  1.9 120.2 189.27   0.085  0.221                         
 -257.2  84.0   -7.2  1.9 120.2 188.65  -0.032  0.220                         
 -256.2  84.0   -7.7  1.9 120.2 188.03   0.042  0.220                         
 -255.2  84.1   -8.1  1.9 120.1 187.42   0.172  0.222                         
 -254.2  84.1   -8.5  1.8 120.1 186.80   0.112  0.221                         
 -253.2  84.2   -9.0  1.8 120.1 186.19  -0.084  0.221                         
 -252.2  84.2   -9.4  1.8 120.0 185.58  -0.099  0.221                         
 -251.2  84.3   -9.9  1.7 120.0 184.98  -0.131  0.221                         
 -250.2  84.4  -10.3  1.7 120.0 184.37  -0.104  0.221                         
 -249.2  84.4  -10.8  1.7 120.0 183.77  -0.021  0.220                         
 -248.2  84.5  -11.3  1.6 119.9 183.17   0.011  0.220                         
 -247.2  84.5  -11.8  1.6 119.9 182.57  -0.040  0.220                         
 -246.2  84.6  -12.3  1.6 119.9 181.98  -0.103  0.221                         
 -245.2  84.6  -12.8  1.5 119.8 181.39  -0.056  0.221                         
 -244.2  84.7  -13.4  1.5 119.8 180.79   0.010  0.220                         
 -243.2  84.7  -13.9  1.5 119.8 180.21  -0.029  0.220                         
 -242.2  84.8  -14.4  1.4 119.8 179.62  -0.119  0.221                         
 -241.2  84.8  -15.0  1.4 119.7 179.04  -0.149  0.222                         
 -240.2  84.9  -15.6  1.4 119.7 178.45  -0.112  0.221                         
 -239.2  84.9  -16.2  1.3 119.7 177.87   0.083  0.221                         
 -238.2  85.0  -16.8  1.3 119.7 177.30  -0.029  0.220                         
 -237.2  85.0  -17.4  1.2 119.6 176.72   0.010  0.220                         
 -236.2  85.1  -18.0  1.2 119.6 176.15  -0.050  0.221                         
 -235.2  85.1  -18.6  1.2 119.6 175.58  -0.014  0.220                         
 -234.2  85.2  -19.2  1.1 119.5 175.01   0.031  0.220                         
 -233.2  85.2  -19.9  1.1 119.5 174.44  -0.039  0.220                         
 -232.2  85.3  -20.6  1.0 119.5 173.88  -0.106  0.221                         
 -231.2  85.3  -21.3  1.0 119.5 173.32   0.080  0.221                         
 -230.2  85.4  -21.9  0.9 119.4 172.76   0.068  0.221                         
 -229.2  85.4  -22.7  0.9 119.4 172.20   0.037  0.220                         
 -228.2  85.4  -23.4  0.8 119.4 171.64   0.056  0.221                         
 -227.2  85.5  -24.1  0.8 119.3 171.09  -0.124  0.221                         
 -226.2  85.5  -24.9  0.8 119.3 170.54   0.067  0.221                         
 -225.2  85.6  -25.6  0.7 119.3 169.99   0.001  0.220                         
 -224.2  85.6  -26.4  0.6 119.2 169.45   0.128  0.221                         
 -223.2  85.6  -27.2  0.6 119.2 168.90   0.147  0.222                         
 -222.2  85.7  -28.0  0.5 119.2 168.36  -0.088  0.221                         
 -221.2  85.7  -28.8  0.5 119.2 167.82  -0.022  0.220                         
 -220.2  85.8  -29.7  0.4 119.1 167.28   0.104  0.221                         
 -219.2  85.8  -30.5  0.4 119.1 166.75  -0.063  0.221                         
 -218.2  85.8  -31.4  0.3 119.1 166.22   0.115  0.221                         
 -217.2  85.9  -32.2  0.3 119.0 165.69   0.135  0.221                         
 -216.2  85.9  -33.1  0.2 119.0 165.16   0.111  0.221                         
 -215.2  85.9  -34.0  0.1 119.0 164.63   0.044  0.220                         
 -214.2  86.0  -35.0  0.1 119.0 164.11   0.078  0.221                         
 -213.2  86.0  -35.9  0.0 118.9 163.59   0.062  0.221                         
 -212.2  86.0  -36.9 24.0 118.9 163.07   0.109  0.221                         
