PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 592                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P084"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:32.45                        
START_TIME                    = 2001-12-07T21:52:39.00Z                       
STOP_TIME                     = 2001-12-07T22:01:48.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 550                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 084 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -312.3  75.6    4.1  2.9 124.1 206.34   0.142  0.809                         
 -311.3  75.7    4.1  2.9 124.0 205.68   0.078  0.809                         
 -310.3  75.8    4.0  2.9 124.0 205.02  -0.148  0.809                         
 -309.3  75.8    3.9  2.9 124.0 204.36   0.111  0.809                         
 -308.3  75.9    3.8  2.9 124.0 203.71  -0.122  0.809                         
 -307.3  76.0    3.7  2.9 123.9 203.05   0.193  0.810                         
 -306.3  76.0    3.7  2.9 123.9 202.40  -0.214  0.810                         
 -305.3  76.1    3.6  2.9 123.9 201.75  -0.010  0.808                         
 -304.3  76.2    3.5  2.9 123.8 201.11  -0.201  0.810                         
 -303.3  76.2    3.4  2.9 123.8 200.46   0.099  0.809                         
 -302.3  76.3    3.3  2.9 123.8 199.82  -0.282  0.811                         
 -301.3  76.4    3.3  2.9 123.7 199.17   0.035  0.808                         
 -300.3  76.4    3.2  2.9 123.7 198.54  -0.052  0.808                         
 -299.3  76.5    3.1  2.9 123.7 197.90   0.113  0.809                         
 -298.3  76.6    3.0  2.9 123.6 197.26   0.137  0.809                         
 -297.3  76.6    2.9  2.8 123.6 196.63   0.260  0.810                         
 -296.3  76.7    2.8  2.8 123.6 196.00  -0.057  0.808                         
 -295.3  76.8    2.7  2.8 123.6 195.37   0.030  0.808                         
 -294.3  76.8    2.7  2.8 123.5 194.74   0.015  0.808                         
 -293.3  76.9    2.6  2.8 123.5 194.11   0.171  0.809                         
 -292.3  77.0    2.5  2.8 123.5 193.49   0.001  0.808                         
 -291.3  77.0    2.4  2.8 123.4 192.87   0.048  0.808                         
 -290.3  77.1    2.3  2.8 123.4 192.24  -0.167  0.809                         
 -289.3  77.2    2.2  2.8 123.4 191.63  -0.114  0.809                         
