PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 679                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P089"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:34.27                        
START_TIME                    = 2001-12-09T11:43:19.00Z                       
STOP_TIME                     = 2001-12-09T11:53:55.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 637                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 089 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -318.1  74.4  172.2  2.9 124.7 206.21   0.140  0.345                         
 -317.1  74.5  172.1  2.9 124.6 205.55   0.145  0.345                         
 -316.1  74.5  172.1  2.9 124.6 204.90  -0.107  0.344                         
 -315.1  74.6  172.0  2.9 124.6 204.24  -0.239  0.346                         
 -314.1  74.7  171.9  2.9 124.5 203.59  -0.104  0.344                         
 -313.1  74.7  171.9  2.9 124.5 202.94   0.162  0.345                         
 -312.1  74.8  171.8  2.9 124.5 202.30  -0.063  0.344                         
 -311.1  74.9  171.7  2.9 124.5 201.65   0.008  0.343                         
 -310.1  74.9  171.7  2.9 124.4 201.01   0.008  0.343                         
 -309.1  75.0  171.6  2.9 124.4 200.36   0.028  0.343                         
 -308.1  75.1  171.5  2.9 124.4 199.72   0.053  0.344                         
 -307.1  75.1  171.5  2.9 124.3 199.09   0.045  0.344                         
 -306.1  75.2  171.4  2.9 124.3 198.45  -0.154  0.345                         
 -305.1  75.3  171.3  2.9 124.3 197.82   0.096  0.344                         
 -304.1  75.3  171.2  2.9 124.2 197.18  -0.127  0.344                         
 -303.1  75.4  171.2  2.9 124.2 196.55   0.161  0.345                         
 -302.1  75.5  171.1  2.9 124.2 195.92  -0.154  0.345                         
 -301.1  75.5  171.0  2.9 124.2 195.30   0.058  0.344                         
 -300.1  75.6  170.9  2.9 124.1 194.67  -0.090  0.344                         
 -299.1  75.7  170.9  2.9 124.1 194.05  -0.030  0.343                         
 -298.1  75.7  170.8  2.9 124.1 193.43   0.081  0.344                         
 -297.1  75.8  170.7  2.9 124.0 192.81   0.128  0.344                         
 -296.1  75.9  170.6  2.8 124.0 192.19  -0.219  0.345                         
 -295.1  75.9  170.6  2.8 124.0 191.58   0.010  0.343                         
 -294.1  76.0  170.5  2.8 123.9 190.96   0.175  0.345                         
 -293.1  76.1  170.4  2.8 123.9 190.35  -0.060  0.344                         
 -292.1  76.1  170.3  2.8 123.9 189.74   0.136  0.344                         
 -291.1  76.2  170.2  2.8 123.8 189.13   0.068  0.344                         
 -290.1  76.3  170.2  2.8 123.8 188.53  -0.213  0.345                         
 -289.1  76.3  170.1  2.8 123.8 187.92  -0.098  0.344                         
 -288.1  76.4  170.0  2.8 123.7 187.32   0.130  0.344                         
 -287.1  76.5  169.9  2.8 123.7 186.72   0.044  0.344                         
 -286.1  76.5  169.8  2.8 123.7 186.12  -0.124  0.344                         
 -285.1  76.6  169.7  2.8 123.7 185.53  -0.041  0.344                         
 -284.1  76.7  169.6  2.8 123.6 184.93  -0.011  0.343                         
 -283.1  76.7  169.6  2.8 123.6 184.34   0.176  0.345                         
 -282.1  76.8  169.5  2.8 123.6 183.75   0.136  0.344                         
 -281.1  76.9  169.4  2.8 123.5 183.16  -0.044  0.344                         
 -280.1  76.9  169.3  2.8 123.5 182.57   0.141  0.345                         
 -279.1  77.0  169.2  2.8 123.5 181.99  -0.095  0.344                         
 -278.1  77.1  169.1  2.8 123.4 181.41  -0.058  0.344                         
 -277.1  77.1  169.0  2.7 123.4 180.83  -0.039  0.343                         
 -276.1  77.2  168.9  2.7 123.4 180.25   0.227  0.345                         
 -275.1  77.3  168.8  2.7 123.3 179.67  -0.238  0.345                         
 -274.1  77.3  168.7  2.7 123.3 179.09   0.017  0.343                         
 -273.1  77.4  168.6  2.7 123.3 178.52  -0.178  0.345                         
 -272.1  77.5  168.5  2.7 123.2 177.95   0.106  0.344                         
 -271.1  77.5  168.4  2.7 123.2 177.38   0.025  0.343                         
 -270.1  77.6  168.3  2.7 123.2 176.81   0.182  0.345                         
 -269.1  77.7  168.2  2.7 123.1 176.25  -0.326  0.346                         
 -268.1  77.7  168.1  2.7 123.1 175.68   0.196  0.345                         
 -267.1  77.8  168.0  2.7 123.1 175.12   0.034  0.343                         
 -266.1  77.9  167.9  2.7 123.0 174.56   0.119  0.344                         
 -265.1  77.9  167.8  2.7 123.0 174.01  -0.099  0.344                         
 -264.1  78.0  167.7  2.7 123.0 173.45  -0.007  0.343                         
 -263.1  78.1  167.6  2.7 122.9 172.90   0.074  0.344                         
 -262.1  78.1  167.5  2.6 122.9 172.34   0.117  0.344                         
 -261.1  78.2  167.4  2.6 122.9 171.79  -0.144  0.345                         
 -260.1  78.3  167.3  2.6 122.8 171.25   0.170  0.345                         
 -259.1  78.3  167.2  2.6 122.8 170.70  -0.077  0.344                         
 -258.1  78.4  167.0  2.6 122.8 170.16   0.112  0.344                         
 -257.1  78.5  166.9  2.6 122.7 169.61   0.177  0.345                         
 -256.1  78.5  166.8  2.6 122.7 169.07  -0.095  0.344                         
 -255.1  78.6  166.7  2.6 122.7 168.54   0.255  0.346                         
 -254.1  78.7  166.6  2.6 122.6 168.00   0.142  0.345                         
 -253.1  78.7  166.5  2.6 122.6 167.46  -0.053  0.344                         
 -252.1  78.8  166.3  2.6 122.6 166.93  -0.270  0.346                         
 -251.1  78.9  166.2  2.6 122.5 166.40  -0.012  0.343                         
 -250.1  78.9  166.1  2.6 122.5 165.87  -0.239  0.346                         
 -249.1  79.0  166.0  2.5 122.5 165.35  -0.034  0.343                         
 -248.1  79.1  165.8  2.5 122.4 164.82   0.142  0.345                         
 -247.1  79.1  165.7  2.5 122.4 164.30  -0.023  0.343                         
 -246.1  79.2  165.6  2.5 122.4 163.78  -0.176  0.345                         
 -245.1  79.3  165.4  2.5 122.3 163.26   0.060  0.344                         
 -244.1  79.3  165.3  2.5 122.3 162.74   0.011  0.343                         
 -243.1  79.4  165.2  2.5 122.3 162.23   0.205  0.345                         
 -242.1  79.5  165.0  2.5 122.2 161.72  -0.052  0.344                         
 -241.1  79.5  164.9  2.5 122.2 161.21   0.255  0.346                         
 -240.1  79.6  164.8  2.5 122.2 160.70  -0.084  0.344                         
 -239.1  79.6  164.6  2.5 122.1 160.19  -0.043  0.344                         
 -238.1  79.7  164.5  2.5 122.1 159.69   0.306  0.346                         
 -237.1  79.8  164.3  2.4 122.1 159.18   0.069  0.344                         
 -236.1  79.8  164.2  2.4 122.0 158.68   0.042  0.344                         
 -235.1  79.9  164.0  2.4 122.0 158.18  -0.074  0.344                         
 -234.1  80.0  163.9  2.4 122.0 157.69   0.071  0.344                         
 -233.1  80.0  163.7  2.4 121.9 157.19   0.062  0.344                         
 -232.1  80.1  163.6  2.4 121.9 156.70   0.138  0.344                         
 -231.1  80.2  163.4  2.4 121.9 156.21   0.227  0.345                         
 -230.1  80.2  163.3  2.4 121.8 155.72   0.232  0.345                         
 -229.1  80.3  163.1  2.4 121.8 155.23   0.050  0.344                         
