PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 643                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P075"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:29.14                        
START_TIME                    = 2001-12-04T20:23:25.00Z                       
STOP_TIME                     = 2001-12-04T20:33:25.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 601                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 075 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -299.8  78.0   -4.6  2.9 122.9 206.08  -0.053  0.565                         
 -298.8  78.0   -4.7  2.8 122.9 205.43  -0.109  0.565                         
 -297.8  78.1   -4.8  2.8 122.9 204.77   0.026  0.564                         
 -296.8  78.2   -4.9  2.8 122.8 204.12   0.031  0.564                         
 -295.8  78.2   -5.0  2.8 122.8 203.47   0.184  0.566                         
 -294.8  78.3   -5.1  2.8 122.8 202.83  -0.015  0.564                         
 -293.8  78.4   -5.3  2.8 122.7 202.18  -0.197  0.566                         
 -292.8  78.4   -5.4  2.8 122.7 201.54   0.138  0.565                         
 -291.8  78.5   -5.5  2.8 122.7 200.90  -0.097  0.565                         
 -290.8  78.6   -5.6  2.8 122.7 200.26  -0.054  0.565                         
 -289.8  78.6   -5.7  2.8 122.6 199.62   0.002  0.564                         
 -288.8  78.7   -5.8  2.8 122.6 198.99   0.011  0.564                         
 -287.8  78.8   -6.0  2.8 122.6 198.35  -0.153  0.566                         
 -286.8  78.8   -6.1  2.8 122.5 197.72   0.026  0.564                         
 -285.8  78.9   -6.2  2.7 122.5 197.09   0.102  0.565                         
 -284.8  79.0   -6.3  2.7 122.5 196.46   0.025  0.564                         
 -283.8  79.0   -6.5  2.7 122.4 195.84   0.180  0.566                         
 -282.8  79.1   -6.6  2.7 122.4 195.22   0.112  0.565                         
 -281.8  79.2   -6.7  2.7 122.4 194.60  -0.004  0.564                         
 -280.8  79.2   -6.8  2.7 122.4 193.98  -0.077  0.565                         
 -279.8  79.3   -7.0  2.7 122.3 193.36   0.083  0.565                         
 -278.8  79.4   -7.1  2.7 122.3 192.74  -0.132  0.565                         
 -277.8  79.4   -7.2  2.7 122.3 192.13   0.063  0.565                         
 -276.8  79.5   -7.4  2.7 122.2 191.52   0.008  0.564                         
