PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 788                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P157"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:45.55                                     
START_TIME                    = 2001-12-23T21:36:34.00Z                                    
STOP_TIME                     = 2001-12-23T21:49:03.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 750                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 157 of aerobraking at Mars.  The data comes from                       
  p157_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-357T21:36:34.000  0.001050 -0.000117 -0.000170 -0.246893  0.167630 -0.460696  0.835885
2001-357T21:36:35.000  0.001057 -0.000112 -0.000173 -0.246490  0.167326 -0.460847  0.835981
2001-357T21:36:36.000  0.001069 -0.000104 -0.000174 -0.246083  0.167019 -0.461000  0.836078
2001-357T21:36:37.000  0.001060 -0.000087 -0.000169 -0.245681  0.166715 -0.461152  0.836173
2001-357T21:36:38.000  0.001062 -0.000092 -0.000174 -0.245277  0.166409 -0.461304  0.836269
2001-357T21:36:39.000  0.001043 -0.000096 -0.000196 -0.244889  0.166114 -0.461452  0.836360
2001-357T21:36:40.000  0.001038 -0.000112 -0.000198 -0.244478  0.165799 -0.461608  0.836456
2001-357T21:36:41.000  0.001042 -0.000106 -0.000175 -0.244073  0.165490 -0.461761  0.836551
2001-357T21:36:42.000  0.001049 -0.000094 -0.000189 -0.243670  0.165181 -0.461915  0.836645
2001-357T21:36:43.000  0.001059 -0.000093 -0.000195 -0.243270  0.164874 -0.462067  0.836737
2001-357T21:36:44.000  0.001069 -0.000102 -0.000192 -0.242871  0.164566 -0.462220  0.836830
2001-357T21:36:45.000  0.001052 -0.000101 -0.000190 -0.242470  0.164256 -0.462374  0.836922
2001-357T21:36:46.000  0.001045 -0.000094 -0.000194 -0.242070  0.163947 -0.462528  0.837013
2001-357T21:36:47.000  0.001033 -0.000098 -0.000182 -0.241671  0.163637 -0.462682  0.837104
2001-357T21:36:48.000  0.001059 -0.000110 -0.000188 -0.241270  0.163324 -0.462836  0.837196
2001-357T21:36:49.000  0.001059 -0.000089 -0.000187 -0.240875  0.163017 -0.462989  0.837285
2001-357T21:36:50.000  0.001050 -0.000106 -0.000195 -0.240474  0.162703 -0.463144  0.837376
2001-357T21:36:51.000  0.001047 -0.000106 -0.000193 -0.240077  0.162393 -0.463297  0.837465
2001-357T21:36:52.000  0.001039 -0.000106 -0.000196 -0.239678  0.162079 -0.463452  0.837554
2001-357T21:36:53.000  0.001034 -0.000120 -0.000204 -0.239281  0.161766 -0.463606  0.837643
2001-357T21:36:54.000  0.001043 -0.000111 -0.000217 -0.238883  0.161454 -0.463761  0.837731
2001-357T21:36:55.000  0.001029 -0.000103 -0.000208 -0.238486  0.161142 -0.463916  0.837818
