2001-346T08:48:47.000  0.001140  0.000061  0.000002  0.028686 -0.060965  0.501959 -0.862263
2001-346T08:48:48.000  0.001130  0.000059  0.000006  0.028184 -0.060709  0.501992 -0.862279
2001-346T08:48:49.000  0.001120  0.000060  0.000001  0.027679 -0.060452  0.502024 -0.862294
2001-346T08:48:50.000  0.001132  0.000061  0.000010  0.027174 -0.060195  0.502055 -0.862310
2001-346T08:48:51.000  0.001136  0.000075  0.000006  0.026671 -0.059939  0.502087 -0.862325
2001-346T08:48:52.000  0.001139  0.000058  0.000018  0.026167 -0.059681  0.502117 -0.862341
2001-346T08:48:53.000  0.001129  0.000045  0.000007  0.025661 -0.059422  0.502146 -0.862357
2001-346T08:48:54.000  0.001123  0.000055  0.000013  0.025155 -0.059164  0.502173 -0.862374
2001-346T08:48:55.000  0.001149  0.000056  0.000022  0.024647 -0.058904  0.502200 -0.862391
2001-346T08:48:56.000  0.001152  0.000052  0.000014  0.024139 -0.058645  0.502226 -0.862408
2001-346T08:48:57.000  0.001134  0.000060  0.000027  0.023631 -0.058384  0.502248 -0.862426
2001-346T08:48:58.000  0.001136  0.000056  0.000026  0.023119 -0.058120  0.502272 -0.862445
2001-346T08:48:59.000  0.001145  0.000056  0.000021  0.022604 -0.057855  0.502293 -0.862464
2001-346T08:49:00.000  0.001160  0.000055  0.000027  0.022089 -0.057590  0.502313 -0.862483
2001-346T08:49:01.000  0.001163  0.000050  0.000032  0.021572 -0.057323  0.502332 -0.862503
2001-346T08:49:02.000  0.001159  0.000071  0.000029  0.021054 -0.057056  0.502349 -0.862524
2001-346T08:49:03.000  0.001163  0.000057  0.000049  0.020532 -0.056785  0.502365 -0.862545
2001-346T08:49:04.000  0.001182  0.000042  0.000052  0.020010 -0.056515  0.502380 -0.862566
2001-346T08:49:05.000  0.001194  0.000054  0.000036  0.019483 -0.056241  0.502394 -0.862588
2001-346T08:49:06.000  0.001187  0.000065  0.000064  0.018956 -0.055967  0.502406 -0.862610
2001-346T08:49:07.000  0.001203  0.000055  0.000062  0.018428 -0.055691  0.502417 -0.862633
2001-346T08:49:08.000  0.001211  0.000045  0.000059  0.017897 -0.055411  0.502426 -0.862657
2001-346T08:49:09.000  0.001207  0.000041  0.000060  0.017360 -0.055129  0.502433 -0.862682
2001-346T08:49:10.000  0.001213  0.000053  0.000071  0.016825 -0.054848  0.502437 -0.862708
2001-346T08:49:11.000  0.001218  0.000065  0.000075  0.016289 -0.054565  0.502439 -0.862735
2001-346T08:49:12.000  0.001193  0.000051  0.000081  0.015754 -0.054282  0.502438 -0.862763
2001-346T08:49:13.000  0.001210  0.000039  0.000083  0.015220 -0.053998  0.502437 -0.862792
2001-346T08:49:14.000  0.001238  0.000053  0.000079  0.014679 -0.053712  0.502432 -0.862822
2001-346T08:49:15.000  0.001205  0.000049  0.000080  0.014139 -0.053426  0.502426 -0.862852
2001-346T08:49:16.000  0.001210  0.000032  0.000090  0.013599 -0.053138  0.502418 -0.862883
2001-346T08:49:17.000  0.001226  0.000039  0.000099  0.013059 -0.052849  0.502408 -0.862915
2001-346T08:49:18.000  0.001230  0.000023  0.000110  0.012517 -0.052558  0.502394 -0.862949
2001-346T08:49:19.000  0.001234  0.000026  0.000112  0.011970 -0.052264  0.502378 -0.862984
2001-346T08:49:20.000  0.001231  0.000033  0.000115  0.011424 -0.051970  0.502361 -0.863019
2001-346T08:49:21.000  0.001251  0.000041  0.000121  0.010873 -0.051671  0.502341 -0.863056
2001-346T08:49:22.000  0.001252  0.000029  0.000127  0.010322 -0.051371  0.502320 -0.863092
2001-346T08:49:23.000  0.001254  0.000030  0.000139  0.009770 -0.051067  0.502296 -0.863131
2001-346T08:49:24.000  0.001260  0.000021  0.000133  0.009219 -0.050764  0.502270 -0.863170
2001-346T08:49:25.000  0.001262  0.000024  0.000140  0.008663 -0.050457  0.502241 -0.863211
2001-346T08:49:26.000  0.001248  0.000019  0.000145  0.008110 -0.050149  0.502209 -0.863253
2001-346T08:49:27.000  0.001265  0.000013  0.000157  0.007553 -0.049839  0.502176 -0.863295
2001-346T08:49:28.000  0.001267  0.000008  0.000152  0.006999 -0.049527  0.502141 -0.863338
2001-346T08:49:29.000  0.001265  0.000009  0.000156  0.006444 -0.049214  0.502102 -0.863383
2001-346T08:49:30.000  0.001277 -0.000003  0.000162  0.005885 -0.048897  0.502063 -0.863428
2001-346T08:49:31.000  0.001272 -0.000008  0.000173  0.005329 -0.048580  0.502020 -0.863474
2001-346T08:49:32.000  0.001284  0.000006  0.000176  0.004778 -0.048263  0.501976 -0.863521
2001-346T08:49:33.000  0.001274  0.000000  0.000167  0.004227 -0.047945  0.501932 -0.863567
2001-346T08:49:34.000  0.001257 -0.000029  0.000168  0.003683 -0.047627  0.501885 -0.863614
2001-346T08:49:35.000  0.001247 -0.000026  0.000173  0.003138 -0.047306  0.501838 -0.863661
2001-346T08:49:36.000  0.001229 -0.000029  0.000177  0.002603 -0.046988  0.501790 -0.863709
2001-346T08:49:37.000  0.001215 -0.000025  0.000163  0.002072 -0.046670  0.501742 -0.863755
2001-346T08:49:38.000  0.001193 -0.000039  0.000168  0.001549 -0.046354  0.501693 -0.863802
2001-346T08:49:39.000  0.001178 -0.000032  0.000186  0.001039 -0.046042  0.501645 -0.863847
2001-346T08:49:40.000  0.001179 -0.000041  0.000181  0.000534 -0.045729  0.501599 -0.863891
2001-346T08:49:41.000  0.001145 -0.000040  0.000176  0.000041 -0.045421  0.501552 -0.863934
2001-346T08:49:42.000  0.001113 -0.000041  0.000160 -0.000438 -0.045119  0.501508 -0.863976
2001-346T08:49:43.000  0.001093 -0.000058  0.000166 -0.000906 -0.044820  0.501465 -0.864016
2001-346T08:49:44.000  0.001063 -0.000056  0.000154 -0.001361 -0.044527  0.501424 -0.864054
2001-346T08:49:45.000  0.001040 -0.000079  0.000146 -0.001786 -0.044249  0.501382 -0.864092
2001-346T08:49:46.000  0.001004 -0.000054  0.000149 -0.002226 -0.043959  0.501338 -0.864131
2001-346T08:49:47.000  0.000978 -0.000067  0.000147 -0.002641 -0.043680  0.501296 -0.864169
2001-346T08:49:48.000  0.000940 -0.000088  0.000152 -0.003036 -0.043409  0.501255 -0.864204
2001-346T08:49:49.000  0.000888 -0.000092  0.000157 -0.003414 -0.043147  0.501215 -0.864240
2001-346T08:49:50.000  0.000847 -0.000089  0.000160 -0.003776 -0.042890  0.501173 -0.864275
2001-346T08:49:51.000  0.000801 -0.000095  0.000133 -0.004114 -0.042644  0.501132 -0.864310
2001-346T08:49:52.000  0.000748 -0.000108  0.000139 -0.004429 -0.042405  0.501089 -0.864345
2001-346T08:49:53.000  0.000691 -0.000106  0.000152 -0.004723 -0.042177  0.501041 -0.864382
2001-346T08:49:54.000  0.000645 -0.000114  0.000147 -0.004990 -0.041958  0.500990 -0.864421
2001-346T08:49:55.000  0.000592 -0.000146  0.000163 -0.005229 -0.041748  0.500934 -0.864462
2001-346T08:49:56.000  0.000528 -0.000145  0.000152 -0.005443 -0.041549  0.500872 -0.864507
2001-346T08:49:57.000  0.000494 -0.000151  0.000144 -0.005629 -0.041354  0.500813 -0.864549
2001-346T08:49:58.000  0.000462 -0.000173  0.000139 -0.005792 -0.041165  0.500753 -0.864591
2001-346T08:49:59.000  0.000392 -0.000190  0.000171 -0.005929 -0.040983  0.500692 -0.864634
2001-346T08:49:60.000  0.000329 -0.000204  0.000191 -0.006038 -0.040808  0.500627 -0.864680
2001-346T08:50:01.000  0.000293 -0.000219  0.000189 -0.006120 -0.040640  0.500558 -0.864727
2001-346T08:50:02.000  0.000220 -0.000234  0.000191 -0.006173 -0.040478  0.500485 -0.864776
2001-346T08:50:03.000  0.000165 -0.000261  0.000197 -0.006195 -0.040323  0.500405 -0.864830
2001-346T08:50:04.000  0.000122 -0.000265  0.000212 -0.006192 -0.040173  0.500314 -0.864889
2001-346T08:50:05.000  0.000051 -0.000290  0.000232 -0.006159 -0.040030  0.500214 -0.864954
2001-346T08:50:06.000 -0.000009 -0.000314  0.000256 -0.006094 -0.039895  0.500106 -0.865023
2001-346T08:50:07.000 -0.000066 -0.000327  0.000309 -0.006000 -0.039766  0.499982 -0.865102
2001-346T08:50:08.000 -0.000119 -0.000349  0.000355 -0.005884 -0.039641  0.499844 -0.865188
2001-346T08:50:09.000 -0.000160 -0.000361  0.000313 -0.005740 -0.039518  0.499709 -0.865272
2001-346T08:50:10.000 -0.000170 -0.000380  0.000270 -0.005581 -0.039394  0.499582 -0.865352
2001-346T08:50:11.000 -0.000243 -0.000409  0.000322 -0.005397 -0.039272  0.499446 -0.865437
2001-346T08:50:12.000 -0.000255 -0.000429  0.000332 -0.005196 -0.039151  0.499303 -0.865527
2001-346T08:50:13.000 -0.000284 -0.000445  0.000363 -0.004975 -0.039029  0.499154 -0.865620
2001-346T08:50:14.000 -0.000318 -0.000457  0.000397 -0.004737 -0.038908  0.498996 -0.865717
2001-346T08:50:15.000 -0.000338 -0.000482  0.000358 -0.004477 -0.038787  0.498830 -0.865820
2001-346T08:50:16.000 -0.000376 -0.000494  0.000371 -0.004204 -0.038667  0.498658 -0.865926
2001-346T08:50:17.000 -0.000396 -0.000508  0.000407 -0.003929 -0.038548  0.498483 -0.866033
2001-346T08:50:18.000 -0.000404 -0.000535  0.000412 -0.003617 -0.038417  0.498286 -0.866154
2001-346T08:50:19.000 -0.000418 -0.000556  0.000429 -0.003306 -0.038283  0.498094 -0.866271
2001-346T08:50:20.000 -0.000409 -0.000576  0.000411 -0.002990 -0.038141  0.497910 -0.866385
2001-346T08:50:21.000 -0.000392 -0.000614  0.000391 -0.002670 -0.037981  0.497733 -0.866494
2001-346T08:50:22.000 -0.000405 -0.000641  0.000375 -0.002348 -0.037810  0.497564 -0.866600
2001-346T08:50:23.000 -0.000388 -0.000677  0.000356 -0.002019 -0.037622  0.497397 -0.866705
2001-346T08:50:24.000 -0.000371 -0.000703  0.000345 -0.001691 -0.037418  0.497236 -0.866806
2001-346T08:50:25.000 -0.000376 -0.000739  0.000340 -0.001359 -0.037198  0.497080 -0.866906
2001-346T08:50:26.000 -0.000336 -0.000758  0.000346 -0.001029 -0.036961  0.496928 -0.867004
2001-346T08:50:27.000 -0.000310 -0.000795  0.000319 -0.000706 -0.036700  0.496785 -0.867097
2001-346T08:50:28.000 -0.000264 -0.000834  0.000309 -0.000387 -0.036417  0.496644 -0.867190
2001-346T08:50:29.000 -0.000218 -0.000858  0.000298 -0.000075 -0.036108  0.496510 -0.867279
2001-346T08:50:30.000 -0.000178 -0.000892  0.000270  0.000227 -0.035775  0.496385 -0.867365
2001-346T08:50:31.000 -0.000141 -0.000921  0.000250  0.000515 -0.035416  0.496270 -0.867446
2001-346T08:50:32.000 -0.000059 -0.000949  0.000207  0.000789 -0.035030  0.496168 -0.867519
2001-346T08:50:33.000 -0.000005 -0.000992  0.000169  0.001038 -0.034614  0.496088 -0.867581
2001-346T08:50:34.000  0.000066 -0.001026  0.000124  0.001269 -0.034165  0.496027 -0.867634
2001-346T08:50:35.000  0.000152 -0.001057  0.000058  0.001479 -0.033684  0.495988 -0.867674
2001-346T08:50:36.000  0.000223 -0.001096  0.000012  0.001664 -0.033171  0.495973 -0.867703
2001-346T08:50:37.000  0.000296 -0.001124 -0.000041  0.001824 -0.032626  0.495982 -0.867717
2001-346T08:50:38.000  0.000386 -0.001165 -0.000105  0.001962 -0.032047  0.496017 -0.867719
2001-346T08:50:39.000  0.000457 -0.001202 -0.000154  0.002073 -0.031424  0.496079 -0.867706
2001-346T08:50:40.000  0.000546 -0.001240 -0.000209  0.002159 -0.030769  0.496163 -0.867681
2001-346T08:50:41.000  0.000642 -0.001283 -0.000265  0.002218 -0.030069  0.496272 -0.867643
2001-346T08:50:42.000  0.000754 -0.001339 -0.000330  0.002240 -0.029323  0.496410 -0.867590
2001-346T08:50:43.000  0.000895 -0.001270 -0.000442  0.002217 -0.028534  0.496586 -0.867515
2001-346T08:50:44.000  0.001027 -0.000989 -0.000632  0.002123 -0.027754  0.496814 -0.867411
2001-346T08:50:45.000  0.001164 -0.001087 -0.000768  0.001916 -0.027015  0.497139 -0.867248
2001-346T08:50:46.000  0.001325 -0.001152 -0.000940  0.001668 -0.026219  0.497528 -0.867050
2001-346T08:50:47.000  0.001505 -0.001243 -0.001121  0.001372 -0.025346  0.497994 -0.866809
2001-346T08:50:48.000  0.001649 -0.001239 -0.001316  0.001011 -0.024430  0.498550 -0.866516
2001-346T08:50:49.000  0.001752 -0.001017 -0.001588  0.000570 -0.023605  0.499183 -0.866175
2001-346T08:50:50.000  0.001866 -0.001115 -0.001797  0.000052 -0.022659  0.499964 -0.865750
2001-346T08:50:51.000  0.001967 -0.001137 -0.002050 -0.000477 -0.021683  0.500825 -0.865277
2001-346T08:50:52.000  0.001976 -0.000925 -0.002227 -0.001048 -0.020754  0.501771 -0.864751
2001-346T08:50:53.000  0.002039 -0.000985 -0.002369 -0.001653 -0.019847  0.502778 -0.864186
2001-346T08:50:54.000  0.002102 -0.001062 -0.002429 -0.002263 -0.018890  0.503824 -0.863596
2001-346T08:50:55.000  0.002140 -0.001057 -0.002487 -0.002892 -0.017892  0.504912 -0.862980
