PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 785                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P154"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:44.77                                     
START_TIME                    = 2001-12-23T10:27:52.00Z                                    
STOP_TIME                     = 2001-12-23T10:40:18.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 747                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 154 of aerobraking at Mars.  The data comes from                       
  p154_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-357T10:27:52.000  0.001066 -0.000098 -0.000100  0.235630 -0.161688  0.462072 -0.839539
2001-357T10:27:53.000  0.001060 -0.000102 -0.000110  0.235220 -0.161384  0.462193 -0.839645
2001-357T10:27:54.000  0.001061 -0.000102 -0.000114  0.234810 -0.161082  0.462313 -0.839752
2001-357T10:27:55.000  0.001071 -0.000109 -0.000112  0.234401 -0.160778  0.462433 -0.839859
2001-357T10:27:56.000  0.001032 -0.000122 -0.000108  0.233994 -0.160475  0.462552 -0.839964
2001-357T10:27:57.000  0.001046 -0.000128 -0.000115  0.233583 -0.160169  0.462673 -0.840071
2001-357T10:27:58.000  0.001065 -0.000103 -0.000116  0.233172 -0.159864  0.462794 -0.840176
2001-357T10:27:59.000  0.001057 -0.000121 -0.000115  0.232765 -0.159559  0.462914 -0.840281
2001-357T10:28:00.000  0.001071 -0.000122 -0.000111  0.232357 -0.159253  0.463035 -0.840386
2001-357T10:28:01.000  0.001071 -0.000128 -0.000126  0.231950 -0.158947  0.463154 -0.840490
2001-357T10:28:02.000  0.001052 -0.000111 -0.000101  0.231541 -0.158640  0.463273 -0.840595
2001-357T10:28:03.000  0.001056 -0.000119 -0.000114  0.231133 -0.158333  0.463393 -0.840699
2001-357T10:28:04.000  0.001049 -0.000119 -0.000116  0.230726 -0.158026  0.463512 -0.840803
2001-357T10:28:05.000  0.001064 -0.000124 -0.000117  0.230318 -0.157719  0.463631 -0.840907
2001-357T10:28:06.000  0.001061 -0.000125 -0.000119  0.229910 -0.157410  0.463751 -0.841010
2001-357T10:28:07.000  0.001059 -0.000111 -0.000130  0.229503 -0.157101  0.463869 -0.841114
2001-357T10:28:08.000  0.001055 -0.000138 -0.000119  0.229096 -0.156791  0.463987 -0.841218
2001-357T10:28:09.000  0.001048 -0.000127 -0.000114  0.228689 -0.156482  0.464106 -0.841321
2001-357T10:28:10.000  0.001043 -0.000131 -0.000122  0.228283 -0.156172  0.464225 -0.841423
2001-357T10:28:11.000  0.001060 -0.000118 -0.000115  0.227876 -0.155862  0.464342 -0.841526
2001-357T10:28:12.000  0.001073 -0.000105 -0.000119  0.227471 -0.155554  0.464458 -0.841629
2001-357T10:28:13.000  0.001047 -0.000128 -0.000119  0.227064 -0.155241  0.464577 -0.841730
2001-357T10:28:14.000  0.001059 -0.000131 -0.000130  0.226658 -0.154929  0.464697 -0.841831
2001-357T10:28:15.000  0.001058 -0.000134 -0.000116  0.226253 -0.154617  0.464815 -0.841932
2001-357T10:28:16.000  0.001069 -0.000138 -0.000117  0.225849 -0.154303  0.464934 -0.842033
2001-357T10:28:17.000  0.001068 -0.000126 -0.000122  0.225445 -0.153992  0.465051 -0.842133
2001-357T10:28:18.000  0.001038 -0.000135 -0.000108  0.225039 -0.153678  0.465171 -0.842233
2001-357T10:28:19.000  0.001038 -0.000135 -0.000123  0.224635 -0.153362  0.465289 -0.842333
2001-357T10:28:20.000  0.001060 -0.000122 -0.000120  0.224230 -0.153048  0.465407 -0.842433
2001-357T10:28:21.000  0.001071 -0.000131 -0.000126  0.223826 -0.152733  0.465524 -0.842533
2001-357T10:28:22.000  0.001073 -0.000128 -0.000133  0.223424 -0.152420  0.465642 -0.842631
2001-357T10:28:23.000  0.001047 -0.000136 -0.000120  0.223019 -0.152102  0.465760 -0.842731
2001-357T10:28:24.000  0.001048 -0.000139 -0.000126  0.222615 -0.151785  0.465878 -0.842830
2001-357T10:28:25.000  0.001044 -0.000138 -0.000134  0.222211 -0.151469  0.465995 -0.842928
2001-357T10:28:26.000  0.001057 -0.000136 -0.000131  0.221807 -0.151152  0.466113 -0.843027
2001-357T10:28:27.000  0.001058 -0.000125 -0.000116  0.221404 -0.150835  0.466230 -0.843124
2001-357T10:28:28.000  0.001064 -0.000150 -0.000138  0.221002 -0.150517  0.466348 -0.843221
2001-357T10:28:29.000  0.001067 -0.000159 -0.000123  0.220598 -0.150197  0.466466 -0.843319
2001-357T10:28:30.000  0.001071 -0.000153 -0.000106  0.220195 -0.149877  0.466583 -0.843416
2001-357T10:28:31.000  0.001056 -0.000141 -0.000130  0.219792 -0.149559  0.466702 -0.843512
2001-357T10:28:32.000  0.001044 -0.000148 -0.000137  0.219391 -0.149238  0.466819 -0.843608
2001-357T10:28:33.000  0.001064 -0.000131 -0.000130  0.218991 -0.148920  0.466936 -0.843704
2001-357T10:28:34.000  0.001070 -0.000130 -0.000141  0.218585 -0.148597  0.467054 -0.843801
2001-357T10:28:35.000  0.001061 -0.000140 -0.000144  0.218182 -0.148275  0.467171 -0.843897
2001-357T10:28:36.000  0.001068 -0.000157 -0.000131  0.217780 -0.147953  0.467287 -0.843993
2001-357T10:28:37.000  0.001057 -0.000149 -0.000125  0.217379 -0.147630  0.467405 -0.844088
2001-357T10:28:38.000  0.001046 -0.000149 -0.000123  0.216977 -0.147306  0.467522 -0.844183
2001-357T10:28:39.000  0.001048 -0.000139 -0.000132  0.216573 -0.146983  0.467638 -0.844279
2001-357T10:28:40.000  0.001048 -0.000144 -0.000136  0.216171 -0.146658  0.467755 -0.844373
2001-357T10:28:41.000  0.001056 -0.000151 -0.000127  0.215770 -0.146333  0.467871 -0.844468
2001-357T10:28:42.000  0.001069 -0.000147 -0.000141  0.215367 -0.146009  0.467988 -0.844562
2001-357T10:28:43.000  0.001059 -0.000150 -0.000138  0.214967 -0.145683  0.468105 -0.844656
2001-357T10:28:44.000  0.001066 -0.000157 -0.000125  0.214567 -0.145357  0.468220 -0.844750
2001-357T10:28:45.000  0.001060 -0.000169 -0.000127  0.214165 -0.145028  0.468336 -0.844844
2001-357T10:28:46.000  0.001059 -0.000155 -0.000130  0.213765 -0.144701  0.468453 -0.844937
2001-357T10:28:47.000  0.001057 -0.000157 -0.000127  0.213363 -0.144373  0.468569 -0.845030
2001-357T10:28:48.000  0.001053 -0.000162 -0.000123  0.212962 -0.144044  0.468684 -0.845123
2001-357T10:28:49.000  0.001061 -0.000155 -0.000130  0.212562 -0.143716  0.468799 -0.845216
2001-357T10:28:50.000  0.001049 -0.000149 -0.000130  0.212159 -0.143385  0.468916 -0.845309
2001-357T10:28:51.000  0.001063 -0.000164 -0.000146  0.211758 -0.143053  0.469033 -0.845401
2001-357T10:28:52.000  0.001051 -0.000173 -0.000144  0.211356 -0.142722  0.469147 -0.845494
2001-357T10:28:53.000  0.001068 -0.000163 -0.000143  0.210953 -0.142391  0.469263 -0.845586
2001-357T10:28:54.000  0.001064 -0.000167 -0.000121  0.210554 -0.142060  0.469378 -0.845678
2001-357T10:28:55.000  0.001067 -0.000163 -0.000145  0.210150 -0.141726  0.469493 -0.845770
2001-357T10:28:56.000  0.001065 -0.000149 -0.000128  0.209748 -0.141392  0.469609 -0.845862
2001-357T10:28:57.000  0.001066 -0.000159 -0.000119  0.209345 -0.141057  0.469724 -0.845953
2001-357T10:28:58.000  0.001070 -0.000166 -0.000125  0.208942 -0.140721  0.469839 -0.846045
2001-357T10:28:59.000  0.001063 -0.000172 -0.000135  0.208540 -0.140386  0.469954 -0.846136
2001-357T10:29:00.000  0.001072 -0.000157 -0.000135  0.208138 -0.140051  0.470068 -0.846227
2001-357T10:29:01.000  0.001061 -0.000169 -0.000135  0.207734 -0.139712  0.470184 -0.846318
2001-357T10:29:02.000  0.001080 -0.000179 -0.000133  0.207330 -0.139374  0.470298 -0.846410
2001-357T10:29:03.000  0.001067 -0.000174 -0.000133  0.206925 -0.139035  0.470413 -0.846500
2001-357T10:29:04.000  0.001064 -0.000159 -0.000146  0.206521 -0.138696  0.470527 -0.846591
2001-357T10:29:05.000  0.001078 -0.000172 -0.000138  0.206117 -0.138356  0.470640 -0.846683
2001-357T10:29:06.000  0.001078 -0.000169 -0.000132  0.205710 -0.138014  0.470754 -0.846774
2001-357T10:29:07.000  0.001076 -0.000188 -0.000131  0.205305 -0.137671  0.470869 -0.846864
