PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 679                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P090"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:27.63                                     
START_TIME                    = 2001-12-09T19:00:09.00Z                                    
STOP_TIME                     = 2001-12-09T19:10:49.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 641                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 090 of aerobraking at Mars.  The data comes from                       
  p090_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-343T19:00:09.000  0.001064  0.000229  0.000147  0.082698 -0.098979  0.488236 -0.863128
2001-343T19:00:10.000  0.001061  0.000243  0.000149  0.082169 -0.098827  0.488233 -0.863198
2001-343T19:00:11.000  0.001052  0.000242  0.000143  0.081637 -0.098675  0.488228 -0.863268
2001-343T19:00:12.000  0.001081  0.000240  0.000165  0.081113 -0.098526  0.488223 -0.863338
2001-343T19:00:13.000  0.001078  0.000250  0.000164  0.080576 -0.098374  0.488218 -0.863408
2001-343T19:00:14.000  0.001059  0.000255  0.000154  0.080048 -0.098226  0.488212 -0.863477
2001-343T19:00:15.000  0.001068  0.000253  0.000159  0.079512 -0.098076  0.488206 -0.863547
2001-343T19:00:16.000  0.001067  0.000250  0.000170  0.078982 -0.097929  0.488199 -0.863616
2001-343T19:00:17.000  0.001069  0.000249  0.000177  0.078456 -0.097784  0.488192 -0.863685
2001-343T19:00:18.000  0.001073  0.000245  0.000172  0.077920 -0.097636  0.488185 -0.863754
2001-343T19:00:19.000  0.001060  0.000253  0.000180  0.077385 -0.097491  0.488177 -0.863823
2001-343T19:00:20.000  0.001078  0.000268  0.000165  0.076854 -0.097347  0.488169 -0.863891
2001-343T19:00:21.000  0.001088  0.000257  0.000161  0.076320 -0.097202  0.488160 -0.863960
2001-343T19:00:22.000  0.001069  0.000257  0.000160  0.075795 -0.097061  0.488152 -0.864027
2001-343T19:00:23.000  0.001047  0.000263  0.000180  0.075255 -0.096918  0.488142 -0.864095
2001-343T19:00:24.000  0.001066  0.000269  0.000175  0.074723 -0.096776  0.488133 -0.864163
2001-343T19:00:25.000  0.001061  0.000262  0.000177  0.074188 -0.096635  0.488122 -0.864230
2001-343T19:00:26.000  0.001060  0.000261  0.000172  0.073665 -0.096497  0.488113 -0.864296
2001-343T19:00:27.000  0.001064  0.000262  0.000157  0.073126 -0.096357  0.488103 -0.864363
