PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 880                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P195"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:56.23                                     
START_TIME                    = 2001-12-29T02:35:09.00Z                                    
STOP_TIME                     = 2001-12-29T02:49:10.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 842                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 195 of aerobraking at Mars.  The data comes from                       
  p195_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-363T02:35:09.000  0.000978 -0.000197 -0.000230 -0.304600  0.186296 -0.442016  0.822882
2001-363T02:35:10.000  0.000988 -0.000191 -0.000223 -0.304255  0.185963 -0.442171  0.823001
2001-363T02:35:11.000  0.000999 -0.000201 -0.000217 -0.303912  0.185632 -0.442326  0.823120
2001-363T02:35:12.000  0.000979 -0.000203 -0.000224 -0.303569  0.185298 -0.442481  0.823238
2001-363T02:35:13.000  0.000984 -0.000191 -0.000228 -0.303224  0.184962 -0.442638  0.823356
2001-363T02:35:14.000  0.000994 -0.000185 -0.000224 -0.302880  0.184628 -0.442794  0.823474
2001-363T02:35:15.000  0.000996 -0.000187 -0.000229 -0.302539  0.184294 -0.442950  0.823591
2001-363T02:35:16.000  0.000993 -0.000200 -0.000229 -0.302197  0.183958 -0.443105  0.823707
2001-363T02:35:17.000  0.000987 -0.000197 -0.000226 -0.301868  0.183634 -0.443256  0.823819
2001-363T02:35:18.000  0.000985 -0.000204 -0.000233 -0.301515  0.183285 -0.443417  0.823940
2001-363T02:35:19.000  0.000985 -0.000224 -0.000232 -0.301174  0.182945 -0.443573  0.824056
2001-363T02:35:20.000  0.000984 -0.000216 -0.000242 -0.300835  0.182606 -0.443729  0.824171
2001-363T02:35:21.000  0.000983 -0.000203 -0.000246 -0.300496  0.182267 -0.443886  0.824285
2001-363T02:35:22.000  0.000984 -0.000210 -0.000240 -0.300157  0.181928 -0.444043  0.824399
2001-363T02:35:23.000  0.000990 -0.000207 -0.000231 -0.299819  0.181587 -0.444199  0.824513
2001-363T02:35:24.000  0.000989 -0.000206 -0.000236 -0.299482  0.181247 -0.444355  0.824626
2001-363T02:35:25.000  0.000983 -0.000209 -0.000244 -0.299145  0.180905 -0.444512  0.824739
2001-363T02:35:26.000  0.000985 -0.000212 -0.000254 -0.298809  0.180563 -0.444669  0.824851
2001-363T02:35:27.000  0.000981 -0.000206 -0.000246 -0.298475  0.180222 -0.444824  0.824963
2001-363T02:35:28.000  0.000983 -0.000207 -0.000240 -0.298139  0.179878 -0.444981  0.825075
2001-363T02:35:29.000  0.000988 -0.000218 -0.000248 -0.297803  0.179534 -0.445138  0.825187
2001-363T02:35:30.000  0.001002 -0.000212 -0.000244 -0.297468  0.179189 -0.445296  0.825297
2001-363T02:35:31.000  0.000996 -0.000215 -0.000246 -0.297134  0.178844 -0.445453  0.825408
2001-363T02:35:32.000  0.000978 -0.000227 -0.000251 -0.296800  0.178499 -0.445610  0.825518
2001-363T02:35:33.000  0.000968 -0.000226 -0.000252 -0.296469  0.178154 -0.445767  0.825627
2001-363T02:35:34.000  0.000971 -0.000221 -0.000254 -0.296136  0.177808 -0.445924  0.825736
2001-363T02:35:35.000  0.000981 -0.000221 -0.000254 -0.295803  0.177461 -0.446080  0.825845
2001-363T02:35:36.000  0.000987 -0.000219 -0.000248 -0.295472  0.177114 -0.446237  0.825954
2001-363T02:35:37.000  0.000979 -0.000227 -0.000251 -0.295142  0.176766 -0.446394  0.826061
2001-363T02:35:38.000  0.000966 -0.000226 -0.000252 -0.294812  0.176418 -0.446551  0.826169
2001-363T02:35:39.000  0.000974 -0.000218 -0.000260 -0.294482  0.176068 -0.446708  0.826276
2001-363T02:35:40.000  0.000970 -0.000233 -0.000259 -0.294155  0.175721 -0.446865  0.826381
2001-363T02:35:41.000  0.000962 -0.000234 -0.000260 -0.293825  0.175368 -0.447024  0.826488
2001-363T02:35:42.000  0.000970 -0.000227 -0.000269 -0.293496  0.175017 -0.447181  0.826594
2001-363T02:35:43.000  0.000964 -0.000237 -0.000267 -0.293170  0.174667 -0.447338  0.826699
2001-363T02:35:44.000  0.000969 -0.000244 -0.000265 -0.292843  0.174315 -0.447496  0.826804
2001-363T02:35:45.000  0.000979 -0.000234 -0.000256 -0.292516  0.173961 -0.447654  0.826909
2001-363T02:35:46.000  0.000980 -0.000227 -0.000261 -0.292190  0.173609 -0.447810  0.827013
2001-363T02:35:47.000  0.000971 -0.000246 -0.000258 -0.291866  0.173256 -0.447966  0.827117
2001-363T02:35:48.000  0.000970 -0.000252 -0.000266 -0.291541  0.172902 -0.448124  0.827220
2001-363T02:35:49.000  0.000968 -0.000241 -0.000275 -0.291217  0.172547 -0.448282  0.827323
2001-363T02:35:50.000  0.000961 -0.000251 -0.000277 -0.290893  0.172191 -0.448440  0.827426
2001-363T02:35:51.000  0.000972 -0.000235 -0.000281 -0.290570  0.171836 -0.448598  0.827527
2001-363T02:35:52.000  0.000984 -0.000235 -0.000272 -0.290247  0.171480 -0.448756  0.827628
2001-363T02:35:53.000  0.000963 -0.000256 -0.000274 -0.289926  0.171122 -0.448914  0.827730
2001-363T02:35:54.000  0.000953 -0.000262 -0.000268 -0.289604  0.170765 -0.449070  0.827831
2001-363T02:35:55.000  0.000969 -0.000254 -0.000258 -0.289282  0.170408 -0.449227  0.827932
2001-363T02:35:56.000  0.000967 -0.000262 -0.000266 -0.288962  0.170049 -0.449384  0.828033
2001-363T02:35:57.000  0.000961 -0.000256 -0.000277 -0.288643  0.169691 -0.449542  0.828132
2001-363T02:35:58.000  0.000956 -0.000253 -0.000278 -0.288323  0.169331 -0.449699  0.828231
2001-363T02:35:59.000  0.000959 -0.000260 -0.000275 -0.288006  0.168973 -0.449856  0.828330
2001-363T02:36:00.000  0.000961 -0.000248 -0.000273 -0.287687  0.168613 -0.450014  0.828428
2001-363T02:36:01.000  0.000960 -0.000244 -0.000271 -0.287368  0.168251 -0.450172  0.828527
2001-363T02:36:02.000  0.000963 -0.000253 -0.000283 -0.287051  0.167889 -0.450329  0.828624
2001-363T02:36:03.000  0.000965 -0.000263 -0.000285 -0.286734  0.167528 -0.450487  0.828721
2001-363T02:36:04.000  0.000959 -0.000272 -0.000274 -0.286418  0.167166 -0.450644  0.828819
2001-363T02:36:05.000  0.000959 -0.000272 -0.000282 -0.286102  0.166802 -0.450801  0.828915
2001-363T02:36:06.000  0.000969 -0.000261 -0.000282 -0.285786  0.166438 -0.450959  0.829012
2001-363T02:36:07.000  0.000966 -0.000269 -0.000272 -0.285471  0.166074 -0.451116  0.829108
2001-363T02:36:08.000  0.000957 -0.000268 -0.000273 -0.285157  0.165709 -0.451273  0.829203
2001-363T02:36:09.000  0.000957 -0.000258 -0.000280 -0.284842  0.165344 -0.451431  0.829299
2001-363T02:36:10.000  0.000964 -0.000258 -0.000281 -0.284530  0.164979 -0.451589  0.829393
2001-363T02:36:11.000  0.000969 -0.000264 -0.000281 -0.284217  0.164612 -0.451747  0.829487
2001-363T02:36:12.000  0.000962 -0.000264 -0.000280 -0.283905  0.164245 -0.451904  0.829581
2001-363T02:36:13.000  0.000951 -0.000267 -0.000289 -0.283593  0.163877 -0.452060  0.829675
2001-363T02:36:14.000  0.000968 -0.000278 -0.000283 -0.283282  0.163509 -0.452217  0.829769
2001-363T02:36:15.000  0.000964 -0.000276 -0.000266 -0.282972  0.163142 -0.452372  0.829862
