PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 121                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P169"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:48.94                        
START_TIME                    = 2001-12-25T16:23:32.29Z                       
STOP_TIME                     = 2001-12-25T16:29:12.29Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 82                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 169       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-359T16:23:32.290   0.100   0.100   0.000   0.000                         
2001-359T16:23:44.290   0.200   0.200   0.000   0.000                         
2001-359T16:23:50.290   0.300   0.300   0.000   0.000                         
2001-359T16:23:58.290   0.400   0.400   0.000   0.000                         
2001-359T16:24:04.290   0.500   0.500   0.000   0.000                         
2001-359T16:24:08.290   0.600   0.600   0.000   0.000                         
2001-359T16:24:12.290   0.700   0.700   0.000   0.000                         
2001-359T16:24:16.290   0.800   0.800   0.000   0.000                         
2001-359T16:24:20.290   0.900   0.900   0.000   0.000                         
2001-359T16:24:23.290   1.000   1.000   0.000   0.000                         
2001-359T16:24:27.290   1.100   1.100   0.000   0.000                         
2001-359T16:24:30.290   1.200   1.200   0.000   0.000                         
2001-359T16:24:32.290   1.300   1.300   0.000   0.000                         
2001-359T16:24:34.290   1.400   1.400   0.000   0.000                         
2001-359T16:24:37.290   1.500   1.500   0.000   0.000                         
2001-359T16:24:39.290   1.600   1.600   0.000   0.000                         
2001-359T16:24:41.290   1.700   1.700   0.000   0.000                         
2001-359T16:24:43.290   1.800   1.800   0.000   0.000                         
2001-359T16:24:45.290   1.900   1.900   0.000   0.000                         
2001-359T16:24:48.290   2.000   2.000   0.000   0.000                         
2001-359T16:24:50.290   2.100   2.100   0.000   0.000                         
2001-359T16:24:52.290   2.200   2.200   0.000   0.000                         
2001-359T16:24:55.290   2.300   2.300   0.000   0.000                         
2001-359T16:25:00.290   2.400   2.400   0.000   0.000                         
2001-359T16:25:04.290   2.500   2.500   0.000   0.000                         
2001-359T16:25:07.290   2.600   2.600   0.000   0.000                         
2001-359T16:25:10.290   2.700   2.700   0.000   0.000                         
