PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 85                                            
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P150"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:43.73                        
START_TIME                    = 2001-12-22T19:21:53.60Z                       
STOP_TIME                     = 2001-12-22T19:30:30.60Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 46                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 150       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-356T19:21:53.601   0.100   0.100   0.000   0.000                         
2001-356T19:22:27.601   0.200   0.200   0.000   0.000                         
2001-356T19:22:53.601   0.300   0.300   0.000   0.000                         
2001-356T19:23:03.601   0.400   0.400   0.000   0.000                         
2001-356T19:23:12.601   0.500   0.500   0.000   0.000                         
2001-356T19:23:20.601   0.600   0.600   0.000   0.000                         
2001-356T19:23:27.601   0.700   0.700   0.000   0.000                         
2001-356T19:23:33.601   0.800   0.800   0.000   0.000                         
2001-356T19:23:38.601   0.900   0.900   0.000   0.000                         
2001-356T19:23:44.601   1.000   1.000   0.000   0.000                         
2001-356T19:23:47.601   1.100   1.100   0.000   0.000                         
2001-356T19:23:52.601   1.200   1.200   0.000   0.000                         
2001-356T19:23:55.601   1.300   1.300   0.000   0.000                         
2001-356T19:23:59.601   1.400   1.400   0.000   0.000                         
2001-356T19:24:04.601   1.500   1.500   0.000   0.000                         
2001-356T19:24:08.601   1.600   1.600   0.000   0.000                         
2001-356T19:24:14.601   1.700   1.700   0.000   0.000                         
2001-356T19:24:18.601   1.800   1.800   0.000   0.000                         
2001-356T19:24:21.601   1.900   1.900   0.000   0.000                         
2001-356T19:24:25.601   2.000   2.000   0.000   0.000                         
2001-356T19:24:29.601   2.100   2.100   0.000   0.000                         
2001-356T19:24:32.601   2.200   2.200   0.000   0.000                         
2001-356T19:24:37.601   2.300   2.300   0.000   0.000                         
2001-356T19:24:41.601   2.400   2.400   0.000   0.000                         
2001-356T19:24:46.601   2.500   2.500   0.000   0.000                         
2001-356T19:24:51.601   2.600   2.600   0.000   0.000                         
2001-356T19:24:55.601   2.700   2.700   0.000   0.000                         
2001-356T19:25:01.601   2.800   2.800   0.000   0.000                         
2001-356T19:25:06.601   2.900   2.900   0.000   0.000                         
2001-356T19:25:13.601   3.000   3.000   0.000   0.000                         
2001-356T19:25:20.601   3.100   3.100   0.000   0.000                         
2001-356T19:25:28.601   3.200   3.200   0.000   0.000                         
2001-356T19:25:36.601   3.300   3.300   0.000   0.000                         
2001-356T19:25:44.601   3.400   3.400   0.000   0.000                         
2001-356T19:25:50.601   3.500   3.500   0.000   0.000                         
2001-356T19:25:58.600   3.600   3.600   0.000   0.000                         
2001-356T19:26:08.600   3.700   3.700   0.000   0.000                         
2001-356T19:26:19.600   3.800   3.800   0.000   0.000                         
2001-356T19:26:32.600   3.900   3.900   0.000   0.000                         
2001-356T19:26:45.600   4.000   4.000   0.000   0.000                         
2001-356T19:26:58.600   4.100   4.100   0.000   0.000                         
2001-356T19:27:09.600   4.200   4.200   0.000   0.000                         
2001-356T19:27:28.600   4.300   4.300   0.000   0.000                         
2001-356T19:30:20.600   4.400   4.300   0.100   0.000                         
2001-356T19:30:29.600   4.500   4.400   0.100   0.000                         
2001-356T19:30:30.600   4.600   4.400   0.200   0.000                         
