    2002-01-03T05:32:27.499    -652.00000    3632.56623     238.38675      17.46648     147.31893       3.02167     137.20140     302.38748   2.43689E-01  -3.69722E+00  -9.30719E-02   3.70641E+00   1.03332E-03   2.80771E-06  -1.12422E-05   4.03582E+00  -1.43891E+00  -3.77099E+00  -9.88070E-05   1.37550E-04   0.00000E+00   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:28.499    -651.00000    3632.18084     238.01042      17.52413     147.31093       3.02139     137.21743     302.38748   2.43633E-01  -3.69757E+00  -9.25012E-02   3.70674E+00   1.03784E-03   4.89304E-06  -1.44786E-05   4.03151E+00  -1.42996E+00  -3.76978E+00  -6.24990E-05   1.73834E-04   0.00000E+00   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:29.499    -650.00000    3631.79589     237.63454      17.58178     147.30293       3.02111     137.23340     302.38749   2.43590E-01  -3.69791E+00  -9.19117E-02   3.70707E+00   1.04080E-03   8.45661E-06  -1.97413E-05   4.02729E+00  -1.42072E+00  -3.76875E+00  -6.80510E-04  -4.44201E-04   0.00000E+00   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:30.499    -649.00000    3631.41139     237.25912      17.63946     147.29493       3.02111     137.24931     302.38750   2.43573E-01  -3.69826E+00  -9.13180E-02   3.70739E+00   1.04258E-03   8.48025E-06  -2.44228E-05   4.02345E+00  -1.41141E+00  -3.76815E+00  -2.80200E-04  -4.39151E-05   1.65640E-05   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:31.499    -648.00000    3631.02732     236.88421      17.69714     147.28693       3.02083     137.26517     302.38750   2.43564E-01  -3.69860E+00  -9.07159E-02   3.70772E+00   1.04326E-03   7.53564E-06  -2.78549E-05   4.01970E+00  -1.40198E+00  -3.76766E+00  -2.90180E-04  -5.39191E-05  -3.17324E-06   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:32.499    -647.00000    3630.64370     236.50975      17.75483     147.27892       3.02056     137.28098     302.38751   2.43572E-01  -3.69894E+00  -9.01183E-02   3.70804E+00   1.04299E-03   7.22905E-06  -3.15667E-05   4.01624E+00  -1.39262E+00  -3.76744E+00   1.94990E-04   4.31227E-04  -8.04102E-05   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:33.499    -646.00000    3630.26052     236.13576      17.81254     147.27090       3.02028     137.29673     302.38752   2.43583E-01  -3.69928E+00  -8.95070E-02   3.70837E+00   1.04662E-03   3.71939E-06  -3.27692E-05   4.01278E+00  -1.38305E+00  -3.76727E+00  -3.20840E-04  -8.46271E-05  -4.73279E-06   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:34.499    -645.00000    3629.87779     235.76223      17.87026     147.26289       3.02000     137.31242     302.38752   2.43605E-01  -3.69962E+00  -8.88988E-02   3.70870E+00   1.04562E-03   1.87267E-06  -3.60116E-05   4.00951E+00  -1.37353E+00  -3.76727E+00  -2.36800E-04  -6.11070E-07   2.28486E-05   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:35.499    -644.00000    3629.49550     235.38926      17.92799     147.25487       3.01972     137.32806     302.38753   2.43640E-01  -3.69996E+00  -8.82945E-02   3.70902E+00   1.04424E-03   2.54819E-07  -3.84051E-05   4.00647E+00  -1.36408E+00  -3.76746E+00  -6.02990E-04  -3.66825E-04   3.71061E-05   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
    2002-01-03T05:32:36.499    -643.00000    3629.11365     235.01676      17.98574     147.24685       3.01944     137.34364     302.38754   2.43680E-01  -3.70029E+00  -8.76979E-02   3.70934E+00   1.04456E-03  -1.57884E-06  -4.09314E-05   4.00355E+00  -1.35474E+00  -3.76772E+00  -1.50600E-04   8.55409E-05  -2.64408E-05   0.00000E+00   0.00000E+00   3.12435E-04   0.00000E+00   2.00000E-04   0.00000E+00   2.00000E-04   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
