PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 795                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P143"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:54.53                        
START_TIME                    = 2001-12-21T16:00:37.00Z                       
STOP_TIME                     = 2001-12-21T16:13:09.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 753                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 143 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -375.9  60.8  227.0  3.0 131.3 197.42   0.281  0.686                         
 -374.9  60.9  226.9  3.0 131.3 196.89   0.075  0.684                         
 -373.9  60.9  226.9  3.0 131.3 196.37  -0.571  0.689                         
 -372.9  61.0  226.9  3.0 131.3 195.84  -0.466  0.688                         
 -371.9  61.1  226.9  3.0 131.2 195.32   0.515  0.689                         
 -370.9  61.1  226.9  3.0 131.2 194.79   0.432  0.688                         
 -369.9  61.2  226.8  3.0 131.2 194.27   0.020  0.684                         
 -368.9  61.3  226.8  2.9 131.1 193.75  -0.859  0.692                         
 -367.9  61.3  226.8  2.9 131.1 193.23  -0.117  0.685                         
 -366.9  61.4  226.8  2.9 131.1 192.71   0.131  0.685                         
 -365.9  61.5  226.7  2.9 131.1 192.19   0.757  0.691                         
 -364.9  61.5  226.7  2.9 131.0 191.68   0.341  0.687                         
 -363.9  61.6  226.7  2.9 131.0 191.16  -0.428  0.688                         
 -362.9  61.7  226.7  2.9 131.0 190.65  -0.583  0.689                         
 -361.9  61.7  226.7  2.9 131.0 190.14   0.498  0.689                         
 -360.9  61.8  226.6  2.9 130.9 189.63  -0.018  0.684                         
 -359.9  61.8  226.6  2.9 130.9 189.12   0.147  0.685                         
 -358.9  61.9  226.6  2.9 130.9 188.61  -0.573  0.689                         
 -357.9  62.0  226.6  2.9 130.9 188.10  -0.037  0.684                         
 -356.9  62.0  226.5  2.9 130.8 187.60   0.307  0.687                         
 -355.9  62.1  226.5  2.9 130.8 187.09   0.283  0.686                         
 -354.9  62.2  226.5  2.9 130.8 186.59  -0.453  0.688                         
 -353.9  62.2  226.5  2.9 130.8 186.09  -0.362  0.687                         
 -352.9  62.3  226.4  2.9 130.7 185.59  -0.161  0.685                         
 -351.9  62.4  226.4  2.9 130.7 185.09   0.683  0.690                         
 -350.9  62.4  226.4  2.9 130.7 184.59   0.240  0.686                         
 -349.9  62.5  226.4  2.9 130.6 184.09  -0.089  0.685                         
 -348.9  62.6  226.3  2.9 130.6 183.60  -0.284  0.686                         
 -347.9  62.6  226.3  2.9 130.6 183.11  -0.047  0.684                         
 -346.9  62.7  226.3  2.9 130.6 182.61   0.581  0.689                         
 -345.9  62.8  226.3  2.9 130.5 182.12  -0.023  0.684                         
 -344.9  62.8  226.3  2.9 130.5 181.63  -0.077  0.684                         
 -343.9  62.9  226.2  2.9 130.5 181.14  -0.761  0.691                         
 -342.9  62.9  226.2  2.9 130.4 180.66   0.214  0.686                         
 -341.9  63.0  226.2  2.9 130.4 180.17   0.202  0.686                         
 -340.9  63.1  226.2  2.9 130.4 179.69   0.431  0.688                         
 -339.9  63.1  226.1  2.9 130.4 179.20  -0.665  0.690                         
 -338.9  63.2  226.1  2.9 130.3 178.72  -0.229  0.686                         
 -337.9  63.3  226.1  2.9 130.3 178.24   0.111  0.685                         
 -336.9  63.3  226.1  2.9 130.3 177.76   0.493  0.689                         
 -335.9  63.4  226.0  2.9 130.3 177.28  -0.221  0.686                         
 -334.9  63.5  226.0  2.9 130.2 176.81  -0.436  0.688                         
 -333.9  63.5  226.0  2.9 130.2 176.33  -0.033  0.684                         
 -332.9  63.6  226.0  2.9 130.2 175.86   0.176  0.685                         
 -331.9  63.7  225.9  2.9 130.1 175.38   0.546  0.689                         
 -330.9  63.7  225.9  2.9 130.1 174.91  -0.087  0.685                         
 -329.9  63.8  225.9  2.9 130.1 174.44  -0.287  0.687                         
 -328.9  63.9  225.9  2.9 130.1 173.97  -0.416  0.688                         
 -327.9  63.9  225.8  2.9 130.0 173.51   0.138  0.685                         
 -326.9  64.0  225.8  2.9 130.0 173.04   0.572  0.689                         
 -325.9  64.1  225.8  2.9 130.0 172.57   0.445  0.688                         
 -324.9  64.1  225.7  2.9 129.9 172.11  -0.279  0.686                         
 -323.9  64.2  225.7  2.9 129.9 171.65  -0.338  0.687                         
 -322.9  64.2  225.7  2.9 129.9 171.19  -0.211  0.686                         
