PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 844                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P180"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:59:08.44                        
START_TIME                    = 2001-12-27T04:39:08.00Z                       
STOP_TIME                     = 2001-12-27T04:52:29.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 802                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 180 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -400.6  51.1   90.9  2.9 135.3 189.42  -0.016  0.765                         
 -399.6  51.2   90.9  2.9 135.3 188.99  -1.086  0.775                         
 -398.6  51.2   90.9  2.9 135.3 188.57   0.617  0.771                         
 -397.6  51.3   90.9  2.9 135.3 188.14   0.083  0.765                         
 -396.6  51.4   90.9  2.9 135.3 187.72   0.787  0.772                         
 -395.6  51.4   90.9  2.9 135.2 187.29  -0.796  0.772                         
 -394.6  51.5   90.9  2.9 135.2 186.87  -0.333  0.768                         
 -393.6  51.6   90.8  2.9 135.2 186.45  -0.239  0.767                         
 -392.6  51.6   90.8  2.9 135.2 186.03   0.907  0.773                         
 -391.6  51.7   90.8  2.9 135.2 185.61  -0.043  0.765                         
 -390.6  51.8   90.8  2.9 135.1 185.19  -0.105  0.765                         
 -389.6  51.8   90.8  2.9 135.1 184.77  -0.832  0.773                         
 -388.6  51.9   90.8  2.9 135.1 184.35   0.801  0.772                         
 -387.6  51.9   90.8  2.9 135.1 183.93  -0.211  0.767                         
 -386.6  52.0   90.7  2.9 135.1 183.52   0.920  0.774                         
 -385.6  52.1   90.7  2.9 135.0 183.11  -0.416  0.769                         
 -384.6  52.1   90.7  2.9 135.0 182.69  -0.643  0.771                         
 -383.6  52.2   90.7  2.9 135.0 182.28  -0.499  0.769                         
 -382.6  52.3   90.7  2.9 135.0 181.87   1.032  0.775                         
 -381.6  52.3   90.7  2.9 135.0 181.46   0.004  0.764                         
 -380.6  52.4   90.6  2.9 134.9 181.05   0.219  0.767                         
 -379.6  52.4   90.6  2.9 134.9 180.64  -1.062  0.775                         
 -378.6  52.5   90.6  2.9 134.9 180.24   0.314  0.768                         
 -377.6  52.6   90.6  2.9 134.9 179.83   0.311  0.768                         
 -376.6  52.6   90.6  2.9 134.9 179.42   0.645  0.771                         
 -375.6  52.7   90.6  2.9 134.8 179.02  -0.162  0.766                         
 -374.6  52.8   90.6  2.9 134.8 178.62  -0.301  0.767                         
 -373.6  52.8   90.5  2.9 134.8 178.22  -0.331  0.768                         
 -372.6  52.9   90.5  2.9 134.8 177.82   0.612  0.771                         
 -371.6  52.9   90.5  2.9 134.8 177.42   0.560  0.770                         
 -370.6  53.0   90.5  2.9 134.7 177.02  -0.766  0.772                         
 -369.6  53.1   90.5  2.9 134.7 176.62  -0.286  0.767                         
 -368.6  53.1   90.5  2.9 134.7 176.22  -0.028  0.765                         
 -367.6  53.2   90.5  2.9 134.7 175.83   0.541  0.770                         
 -366.6  53.3   90.4  2.9 134.6 175.43   0.659  0.771                         
 -365.6  53.3   90.4  2.9 134.6 175.04   0.184  0.766                         
 -364.6  53.4   90.4  2.9 134.6 174.65  -1.097  0.775                         
 -363.6  53.5   90.4  2.9 134.6 174.25   0.166  0.766                         
 -362.6  53.5   90.4  2.9 134.6 173.86   0.343  0.768                         
 -361.6  53.6   90.4  2.9 134.5 173.47   1.452  0.779                         
 -360.6  53.6   90.3  2.9 134.5 173.09  -0.289  0.767                         
 -359.6  53.7   90.3  2.9 134.5 172.70  -0.021  0.765                         
