PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 708                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P101"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:58:38.70                        
START_TIME                    = 2001-12-12T21:36:15.00Z                       
STOP_TIME                     = 2001-12-12T21:47:20.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 666                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 101 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -332.3  71.4   57.6  3.0 126.1 204.51   0.100  0.536                         
 -331.3  71.5   57.6  3.0 126.1 203.87  -0.208  0.537                         
 -330.3  71.6   57.5  3.0 126.1 203.23   0.025  0.535                         
 -329.3  71.6   57.5  3.0 126.1 202.60  -0.212  0.537                         
 -328.3  71.7   57.4  3.0 126.0 201.96   0.032  0.535                         
 -327.3  71.8   57.4  3.0 126.0 201.33  -0.242  0.537                         
 -326.3  71.8   57.3  2.9 126.0 200.70   0.113  0.536                         
 -325.3  71.9   57.3  2.9 125.9 200.07  -0.159  0.536                         
 -324.3  72.0   57.2  2.9 125.9 199.45  -0.125  0.536                         
 -323.3  72.0   57.2  2.9 125.9 198.82   0.107  0.536                         
 -322.3  72.1   57.1  2.9 125.8 198.20   0.229  0.537                         
 -321.3  72.2   57.1  2.9 125.8 197.58  -0.030  0.535                         
 -320.3  72.2   57.0  2.9 125.8 196.96  -0.059  0.535                         
 -319.3  72.3   57.0  2.9 125.8 196.34  -0.049  0.535                         
 -318.3  72.4   56.9  2.9 125.7 195.72  -0.027  0.535                         
 -317.3  72.4   56.9  2.9 125.7 195.11  -0.116  0.536                         
 -316.3  72.5   56.8  2.9 125.7 194.49  -0.085  0.536                         
 -315.3  72.6   56.8  2.9 125.6 193.88   0.189  0.537                         
 -314.3  72.6   56.7  2.9 125.6 193.27  -0.315  0.538                         
 -313.3  72.7   56.7  2.9 125.6 192.67   0.188  0.537                         
 -312.3  72.8   56.6  2.9 125.5 192.06  -0.073  0.536                         
 -311.3  72.8   56.5  2.9 125.5 191.46   0.004  0.535                         
 -310.3  72.9   56.5  2.9 125.5 190.85  -0.153  0.536                         
 -309.3  73.0   56.4  2.9 125.4 190.25   0.130  0.536                         
 -308.3  73.0   56.4  2.9 125.4 189.65  -0.107  0.536                         
 -307.3  73.1   56.3  2.9 125.4 189.06   0.126  0.536                         
 -306.3  73.2   56.3  2.9 125.4 188.46  -0.099  0.536                         
 -305.3  73.2   56.2  2.9 125.3 187.87   0.014  0.535                         
 -304.3  73.3   56.2  2.9 125.3 187.28  -0.012  0.535                         
 -303.3  73.4   56.1  2.9 125.3 186.69  -0.008  0.535                         
 -302.3  73.4   56.0  2.9 125.2 186.10  -0.056  0.535                         
 -301.3  73.5   56.0  2.9 125.2 185.51   0.106  0.536                         
 -300.3  73.6   55.9  2.9 125.2 184.93  -0.064  0.535                         
 -299.3  73.6   55.9  2.9 125.1 184.35  -0.111  0.536                         
 -298.3  73.7   55.8  2.9 125.1 183.76  -0.121  0.536                         
 -297.3  73.8   55.7  2.9 125.1 183.19  -0.006  0.535                         
 -296.3  73.8   55.7  2.8 125.0 182.61  -0.056  0.535                         
 -295.3  73.9   55.6  2.8 125.0 182.03  -0.032  0.535                         
 -294.3  74.0   55.6  2.8 125.0 181.46  -0.079  0.536                         
 -293.3  74.0   55.5  2.8 124.9 180.89  -0.063  0.535                         
 -292.3  74.1   55.4  2.8 124.9 180.32   0.087  0.536                         
 -291.3  74.2   55.4  2.8 124.9 179.75  -0.060  0.535                         
 -290.3  74.2   55.3  2.8 124.8 179.18   0.119  0.536                         
 -289.3  74.3   55.3  2.8 124.8 178.62  -0.038  0.535                         
 -288.3  74.4   55.2  2.8 124.8 178.05   0.151  0.536                         
 -287.3  74.4   55.1  2.8 124.7 177.49   0.074  0.536                         
 -286.3  74.5   55.1  2.8 124.7 176.93   0.086  0.536                         
 -285.3  74.6   55.0  2.8 124.7 176.38  -0.038  0.535                         
 -284.3  74.6   54.9  2.8 124.7 175.82  -0.023  0.535                         
 -283.3  74.7   54.9  2.8 124.6 175.27   0.096  0.536                         
 -282.3  74.8   54.8  2.8 124.6 174.71   0.087  0.536                         
 -281.3  74.8   54.7  2.8 124.6 174.16  -0.077  0.536                         
 -280.3  74.9   54.7  2.8 124.5 173.62  -0.046  0.535                         
 -279.3  75.0   54.6  2.8 124.5 173.07  -0.159  0.536                         
 -278.3  75.0   54.5  2.8 124.5 172.52  -0.003  0.535                         
 -277.3  75.1   54.4  2.8 124.4 171.98  -0.136  0.536                         
 -276.3  75.2   54.4  2.8 124.4 171.44   0.042  0.535                         
 -275.3  75.2   54.3  2.8 124.4 170.90  -0.446  0.539                         
 -274.3  75.3   54.2  2.8 124.3 170.36   0.251  0.537                         
 -273.3  75.4   54.2  2.8 124.3 169.83  -0.066  0.535                         
