 -294.8  72.5   -5.3  2.8 125.8 178.41   0.044  0.895                         
 -293.8  72.5   -5.4  2.8 125.7 177.87   0.208  0.897                         
 -292.8  72.6   -5.4  2.8 125.7 177.33   0.010  0.895                         
 -291.8  72.7   -5.5  2.8 125.7 176.80   0.137  0.896                         
 -290.8  72.7   -5.5  2.8 125.6 176.27   0.051  0.895                         
 -289.8  72.8   -5.6  2.8 125.6 175.73   0.078  0.896                         
 -288.8  72.9   -5.6  2.8 125.6 175.20  -0.107  0.896                         
 -287.8  72.9   -5.7  2.8 125.5 174.68  -0.042  0.895                         
 -286.8  73.0   -5.8  2.8 125.5 174.15  -0.229  0.897                         
 -285.8  73.1   -5.8  2.8 125.5 173.63   0.001  0.895                         
 -284.8  73.1   -5.9  2.8 125.4 173.10   0.155  0.896                         
 -283.8  73.2   -5.9  2.8 125.4 172.58   0.049  0.895                         
 -282.8  73.3   -6.0  2.8 125.4 172.06  -0.082  0.896                         
 -281.8  73.3   -6.0  2.8 125.3 171.54  -0.000  0.895                         
 -280.8  73.4   -6.1  2.8 125.3 171.03  -0.057  0.895                         
 -279.8  73.5   -6.2  2.8 125.3 170.51   0.091  0.896                         
 -278.8  73.5   -6.2  2.8 125.2 170.00   0.030  0.895                         
 -277.8  73.6   -6.3  2.8 125.2 169.49  -0.058  0.895                         
 -276.8  73.7   -6.3  2.8 125.2 168.98  -0.121  0.896                         
 -275.8  73.7   -6.4  2.8 125.1 168.47  -0.094  0.896                         
 -274.8  73.8   -6.4  2.8 125.1 167.97   0.219  0.897                         
 -273.8  73.9   -6.5  2.8 125.1 167.46  -0.091  0.896                         
 -272.8  73.9   -6.6  2.8 125.0 166.96  -0.065  0.895                         
 -271.8  74.0   -6.6  2.8 125.0 166.46  -0.224  0.897                         
 -270.8  74.1   -6.7  2.8 125.0 165.96   0.039  0.895                         
 -269.8  74.1   -6.8  2.8 124.9 165.47  -0.221  0.897                         
 -268.8  74.2   -6.8  2.7 124.9 164.97   0.083  0.896                         
 -267.8  74.3   -6.9  2.7 124.9 164.48  -0.212  0.897                         
 -266.8  74.3   -6.9  2.7 124.8 163.99   0.031  0.895                         
 -265.8  74.4   -7.0  2.7 124.8 163.49  -0.100  0.896                         
 -264.8  74.5   -7.1  2.7 124.8 163.01   0.181  0.897                         
 -263.8  74.5   -7.1  2.7 124.7 162.52   0.083  0.896                         
 -262.8  74.6   -7.2  2.7 124.7 162.03   0.111  0.896                         
 -261.8  74.7   -7.3  2.7 124.7 161.55  -0.176  0.897                         
 -260.8  74.7   -7.3  2.7 124.6 161.07   0.110  0.896                         
 -259.8  74.8   -7.4  2.7 124.6 160.59  -0.007  0.895                         
 -258.8  74.9   -7.5  2.7 124.6 160.11   0.090  0.896                         
 -257.8  74.9   -7.5  2.7 124.5 159.64   0.034  0.895                         
 -256.8  75.0   -7.6  2.7 124.5 159.16   0.038  0.895                         
 -255.8  75.1   -7.7  2.7 124.5 158.69   0.147  0.896                         
 -254.8  75.1   -7.8  2.7 124.4 158.22  -0.008  0.895                         
 -253.8  75.2   -7.8  2.7 124.4 157.75   0.022  0.895                         
 -252.8  75.3   -7.9  2.7 124.4 157.28   0.167  0.897                         
 -251.8  75.3   -8.0  2.7 124.3 156.81  -0.165  0.896                         
 -250.8  75.4   -8.0  2.7 124.3 156.35   0.087  0.896                         
 -249.8  75.5   -8.1  2.7 124.3 155.89  -0.174  0.897                         
 -248.8  75.5   -8.2  2.7 124.2 155.43   0.071  0.896                         
 -247.8  75.6   -8.3  2.7 124.2 154.97   0.370  0.899                         
 -246.8  75.7   -8.3  2.7 124.2 154.51   0.061  0.895                         
 -245.8  75.7   -8.4  2.6 124.1 154.06  -0.202  0.897                         
 -244.8  75.8   -8.5  2.6 124.1 153.60  -0.023  0.895                         
 -243.8  75.9   -8.6  2.6 124.1 153.15   0.074  0.896                         
 -242.8  75.9   -8.6  2.6 124.0 152.70   0.095  0.896                         
 -241.8  76.0   -8.7  2.6 124.0 152.25   0.210  0.897                         
 -240.8  76.1   -8.8  2.6 124.0 151.80   0.228  0.897                         
 -239.8  76.1   -8.9  2.6 123.9 151.36   0.245  0.897                         
 -238.8  76.2   -9.0  2.6 123.9 150.92  -0.098  0.896                         
 -237.8  76.3   -9.0  2.6 123.8 150.47   0.076  0.896                         
 -236.8  76.3   -9.1  2.6 123.8 150.04   0.260  0.897                         
 -235.8  76.4   -9.2  2.6 123.8 149.60   0.072  0.896                         
 -234.8  76.5   -9.3  2.6 123.7 149.16  -0.342  0.898                         
 -233.8  76.5   -9.4  2.6 123.7 148.73   0.001  0.895                         
 -232.8  76.6   -9.5  2.6 123.7 148.29   0.169  0.897                         
 -231.8  76.7   -9.6  2.6 123.6 147.86   0.244  0.897                         
 -230.8  76.7   -9.6  2.6 123.6 147.43  -0.041  0.895                         
 -229.8  76.8   -9.7  2.6 123.6 147.01   0.203  0.897                         
 -228.8  76.9   -9.8  2.6 123.5 146.58  -0.052  0.895                         
 -227.8  76.9   -9.9  2.6 123.5 146.16   0.316  0.898                         
 -226.8  77.0  -10.0  2.5 123.5 145.74   0.135  0.896                         
 -225.8  77.1  -10.1  2.5 123.4 145.32   0.028  0.895                         
 -224.8  77.1  -10.2  2.5 123.4 144.90  -0.083  0.896                         
 -223.8  77.2  -10.3  2.5 123.4 144.48   0.129  0.896                         
 -222.8  77.2  -10.4  2.5 123.3 144.07  -0.036  0.895                         
 -221.8  77.3  -10.5  2.5 123.3 143.65   0.169  0.897                         
 -220.8  77.4  -10.6  2.5 123.2 143.24   0.119  0.896                         
 -219.8  77.4  -10.7  2.5 123.2 142.83   0.029  0.895                         
 -218.8  77.5  -10.8  2.5 123.2 142.42   0.128  0.896                         
 -217.8  77.6  -10.9  2.5 123.1 142.02   0.263  0.897                         
 -216.8  77.6  -11.0  2.5 123.1 141.61   0.217  0.897                         
 -215.8  77.7  -11.1  2.5 123.1 141.21  -0.048  0.895                         
 -214.8  77.8  -11.2  2.5 123.0 140.81   0.215  0.897                         
 -213.8  77.8  -11.3  2.5 123.0 140.41   0.094  0.896                         
 -212.8  77.9  -11.4  2.5 123.0 140.01   0.146  0.896                         
 -211.8  78.0  -11.5  2.5 122.9 139.62   0.041  0.895                         
 -210.8  78.0  -11.6  2.4 122.9 139.22   0.241  0.897                         
 -209.8  78.1  -11.7  2.4 122.8 138.83   0.279  0.898                         
 -208.8  78.2  -11.8  2.4 122.8 138.44   0.346  0.898                         
 -207.8  78.2  -11.9  2.4 122.8 138.05  -0.007  0.895                         
 -206.8  78.3  -12.0  2.4 122.7 137.67   0.184  0.897                         
 -205.8  78.4  -12.1  2.4 122.7 137.28   0.337  0.898                         
 -204.8  78.4  -12.3  2.4 122.7 136.90   0.637  0.901                         
 -203.8  78.5  -12.4  2.4 122.6 136.52   0.340  0.898                         
 -202.8  78.6  -12.5  2.4 122.6 136.14   0.480  0.900                         
 -201.8  78.6  -12.6  2.4 122.6 135.76   0.443  0.899                         
 -200.8  78.7  -12.7  2.4 122.5 135.39   0.350  0.898                         
 -199.8  78.8  -12.8  2.4 122.5 135.01   0.379  0.899                         
 -198.8  78.8  -13.0  2.4 122.4 134.64   0.385  0.899                         
 -197.8  78.9  -13.1  2.3 122.4 134.27   0.616  0.901                         
 -196.8  79.0  -13.2  2.3 122.4 133.90   0.808  0.903                         
 -195.8  79.0  -13.3  2.3 122.3 133.54   0.652  0.901                         
 -194.8  79.1  -13.5  2.3 122.3 133.17   0.721  0.902                         
 -193.8  79.2  -13.6  2.3 122.3 132.81   0.578  0.901                         
 -192.8  79.2  -13.7  2.3 122.2 132.45   0.823  0.903                         
 -191.8  79.3  -13.9  2.3 122.2 132.09   0.650  0.901                         
 -190.8  79.4  -14.0  2.3 122.1 131.73   0.837  0.903                         
 -189.8  79.4  -14.1  2.3 122.1 131.37   0.562  0.900                         
 -188.8  79.5  -14.3  2.3 122.1 131.02   0.814  0.903                         
 -187.8  79.6  -14.4  2.3 122.0 130.67   0.951  0.904                         
 -186.8  79.6  -14.6  2.3 122.0 130.32   0.753  0.902                         
 -185.8  79.7  -14.7  2.2 122.0 129.97   0.726  0.902                         
 -184.8  79.8  -14.8  2.2 121.9 129.62   0.890  0.904                         
 -183.8  79.8  -15.0  2.2 121.9 129.28   1.104  0.906                         
 -182.8  79.9  -15.1  2.2 121.8 128.93   1.120  0.906                         
 -181.8  79.9  -15.3  2.2 121.8 128.59   0.870  0.904                         
 -180.8  80.0  -15.4  2.2 121.8 128.25   1.099  0.906                         
 -179.8  80.1  -15.6  2.2 121.7 127.91   1.384  0.909                         
 -178.8  80.1  -15.7  2.2 121.7 127.58   1.043  0.905                         
 -177.8  80.2  -15.9  2.2 121.7 127.24   1.079  0.906                         
 -176.8  80.3  -16.1  2.2 121.6 126.91   1.244  0.907                         
 -175.8  80.3  -16.2  2.1 121.6 126.58   1.158  0.906                         
 -174.8  80.4  -16.4  2.1 121.5 126.25   1.610  0.911                         
 -173.8  80.5  -16.6  2.1 121.5 125.92   1.197  0.907                         
 -172.8  80.5  -16.7  2.1 121.5 125.60   1.284  0.908                         
 -171.8  80.6  -16.9  2.1 121.4 125.28   1.456  0.909                         
 -170.8  80.7  -17.1  2.1 121.4 124.95   1.662  0.911                         
 -169.8  80.7  -17.2  2.1 121.3 124.63   1.531  0.910                         
 -168.8  80.8  -17.4  2.1 121.3 124.32   1.893  0.914                         
 -167.8  80.9  -17.6  2.1 121.3 124.00   2.079  0.916                         
 -166.8  80.9  -17.8  2.0 121.2 123.69   2.278  0.918                         
 -165.8  81.0  -18.0  2.0 121.2 123.37   2.415  0.919                         
 -164.8  81.0  -18.2  2.0 121.2 123.06   2.588  0.921                         
 -163.8  81.1  -18.3  2.0 121.1 122.75   2.927  0.924                         
 -162.8  81.2  -18.5  2.0 121.1 122.45   2.849  0.923                         
 -161.8  81.2  -18.7  2.0 121.0 122.14   2.974  0.925                         
 -160.8  81.3  -18.9  2.0 121.0 121.84   3.460  0.929                         
 -159.8  81.4  -19.1  2.0 121.0 121.54   3.236  0.927                         
 -158.8  81.4  -19.3  1.9 120.9 121.24   3.006  0.925                         
 -157.8  81.5  -19.5  1.9 120.9 120.94   2.945  0.924                         
 -156.8  81.6  -19.8  1.9 120.8 120.64   3.278  0.928                         
 -155.8  81.6  -20.0  1.9 120.8 120.35   3.891  0.934                         
 -154.8  81.7  -20.2  1.9 120.8 120.06   3.585  0.931                         
 -153.8  81.7  -20.4  1.9 120.7 119.77   2.996  0.925                         
 -152.8  81.8  -20.6  1.9 120.7 119.48   3.003  0.925                         
 -151.8  81.9  -20.9  1.8 120.7 119.19   2.849  0.923                         
 -150.8  81.9  -21.1  1.8 120.6 118.91   2.588  0.921                         
 -149.8  82.0  -21.3  1.8 120.6 118.62   2.891  0.924                         
 -148.8  82.1  -21.6  1.8 120.5 118.34   2.879  0.924                         
 -147.8  82.1  -21.8  1.8 120.5 118.06   2.941  0.924                         
 -146.8  82.2  -22.0  1.8 120.5 117.79   3.068  0.926                         
 -145.8  82.2  -22.3  1.7 120.4 117.51   3.205  0.927                         
 -144.8  82.3  -22.5  1.7 120.4 117.24   3.358  0.928                         
 -143.8  82.4  -22.8  1.7 120.3 116.96   4.083  0.936                         
 -142.8  82.4  -23.1  1.7 120.3 116.69   4.716  0.942                         
 -141.8  82.5  -23.3  1.7 120.3 116.43   4.824  0.943                         
 -140.8  82.6  -23.6  1.7 120.2 116.16   5.294  0.948                         
 -139.8  82.6  -23.9  1.6 120.2 115.89   5.475  0.950                         
 -138.8  82.7  -24.2  1.6 120.1 115.63   5.984  0.955                         
 -137.8  82.7  -24.4  1.6 120.1 115.37   6.409  0.959                         
 -136.8  82.8  -24.7  1.6 120.1 115.11   6.694  0.962                         
 -135.8  82.9  -25.0  1.6 120.0 114.85   6.982  0.965                         
 -134.8  82.9  -25.3  1.6 120.0 114.60   7.202  0.967                         
 -133.8  83.0  -25.6  1.5 119.9 114.34   7.399  0.969                         
 -132.8  83.0  -25.9  1.5 119.9 114.09   7.381  0.969                         
 -131.8  83.1  -26.2  1.5 119.9 113.84   7.445  0.969                         
 -130.8  83.2  -26.6  1.5 119.8 113.59   7.284  0.968                         
 -129.8  83.2  -26.9  1.4 119.8 113.35   7.875  0.974                         
 -128.8  83.3  -27.2  1.4 119.7 113.10   7.896  0.974                         
 -127.8  83.3  -27.5  1.4 119.7 112.86   8.352  0.978                         
 -126.8  83.4  -27.9  1.4 119.7 112.62   8.923  0.984                         
 -125.8  83.4  -28.2  1.4 119.6 112.38   9.367  0.989                         
 -124.8  83.5  -28.6  1.3 119.6 112.14   9.581  0.991                         
 -123.8  83.6  -29.0  1.3 119.5 111.91   9.686  0.992                         
 -122.8  83.6  -29.3  1.3 119.5 111.68  10.200  0.997                         
 -121.8  83.7  -29.7  1.3 119.5 111.44  10.557  1.000                         
 -120.8  83.7  -30.1  1.2 119.4 111.21  10.724  1.002                         
 -119.8  83.8  -30.5  1.2 119.4 110.99  11.120  1.006                         
 -118.8  83.9  -30.9  1.2 119.3 110.76  11.633  1.011                         
 -117.8  83.9  -31.3  1.2 119.3 110.54  11.674  1.012                         
 -116.8  84.0  -31.7  1.1 119.3 110.31  11.715  1.012                         
 -115.8  84.0  -32.1  1.1 119.2 110.09  11.944  1.014                         
 -114.8  84.1  -32.5  1.1 119.2 109.88  12.594  1.021                         
 -113.8  84.1  -32.9  1.0 119.1 109.66  13.356  1.028                         
 -112.8  84.2  -33.4  1.0 119.1 109.44  14.431  1.039                         
 -111.8  84.2  -33.8  1.0 119.1 109.23  15.071  1.046                         
 -110.8  84.3  -34.3  1.0 119.0 109.02  16.696  1.062                         
 -109.8  84.3  -34.7  0.9 119.0 108.81  16.896  1.064                         
 -108.8  84.4  -35.2  0.9 118.9 108.60  17.387  1.069                         
 -107.8  84.5  -35.7  0.9 118.9 108.40  18.523  1.080                         
 -106.8  84.5  -36.2  0.8 118.8 108.19  19.622  1.091                         
 -105.8  84.6  -36.7  0.8 118.8 107.99  20.210  1.097                         
 -104.8  84.6  -37.2  0.8 118.8 107.79  20.822  1.103                         
 -103.8  84.7  -37.7  0.7 118.7 107.59  20.751  1.102                         
 -102.8  84.7  -38.3  0.7 118.7 107.40  21.279  1.108                         
 -101.8  84.8  -38.8  0.7 118.6 107.20  22.038  1.115                         
 -100.8  84.8  -39.4  0.6 118.6 107.01  22.947  1.124                         
  -99.8  84.9  -39.9  0.6 118.6 106.82  24.622  1.141                         
  -98.8  84.9  -40.5  0.5 118.5 106.63  24.945  1.144                         
  -97.8  85.0  -41.1  0.5 118.5 106.44  25.078  1.146                         
  -96.8  85.0  -41.7  0.5 118.4 106.26  24.942  1.144                         
  -95.8  85.1  -42.3  0.4 118.4 106.08  25.211  1.147                         
  -94.8  85.1  -42.9  0.4 118.4 105.90  26.008  1.155                         
  -93.8  85.2  -43.5  0.3 118.3 105.72  27.074  1.166                         
  -92.8  85.2  -44.2  0.3 118.3 105.54  27.377  1.169                         
  -91.8  85.2  -44.8  0.3 118.2 105.36  27.248  1.167                         
  -90.8  85.3  -45.5  0.2 118.2 105.19  27.378  1.169                         
  -89.8  85.3  -46.2  0.2 118.1 105.02  26.927  1.164                         
  -88.8  85.4  -46.9  0.1 118.1 104.85  27.394  1.169                         
  -87.8  85.4  -47.6  0.1 118.1 104.68  29.265  1.187                         
  -86.8  85.5  -48.3  0.0 118.0 104.51  30.135  1.196                         
  -85.8  85.5  -49.1 24.0 118.0 104.35  31.282  1.208                         
  -84.8  85.5  -49.8 23.9 117.9 104.18  32.650  1.221                         
  -83.8  85.6  -50.6 23.9 117.9 104.02  34.411  1.239                         
  -82.8  85.6  -51.3 23.8 117.9 103.87  33.312  1.228                         
  -81.8  85.7  -52.1 23.8 117.8 103.71  33.136  1.226                         
  -80.8  85.7  -52.9 23.7 117.8 103.55  34.099  1.236                         
  -79.8  85.7  -53.8 23.7 117.7 103.40  33.380  1.229                         
  -78.8  85.8  -54.6 23.6 117.7 103.25  33.544  1.230                         
  -77.8  85.8  -55.4 23.6 117.6 103.10  33.808  1.233                         
  -76.8  85.8  -56.3 23.5 117.6 102.95  35.469  1.250                         
  -75.8  85.9  -57.2 23.4 117.6 102.81  36.662  1.261                         
  -74.8  85.9  -58.0 23.4 117.5 102.66  37.304  1.268                         
  -73.8  85.9  -58.9 23.3 117.5 102.52  36.366  1.259                         
  -72.8  86.0  -59.9 23.3 117.4 102.38  37.729  1.272                         
  -71.8  86.0  -60.8 23.2 117.4 102.24  37.411  1.269                         
  -70.8  86.0  -61.7 23.1 117.4 102.10  40.773  1.303                         
  -69.8  86.1  -62.7 23.1 117.3 101.97  40.051  1.295                         
  -68.8  86.1  -63.7 23.0 117.3 101.84  41.371  1.309                         
  -67.8  86.1  -64.6 22.9 117.2 101.71  41.844  1.313                         
  -66.8  86.1  -65.6 22.9 117.2 101.58  42.411  1.319                         
  -65.8  86.1  -66.6 22.8 117.1 101.45  42.852  1.323                         
  -64.8  86.2  -67.6 22.7 117.1 101.33  41.936  1.314                         
  -63.8  86.2  -68.7 22.7 117.1 101.20  43.936  1.334                         
  -62.8  86.2  -69.7 22.6 117.0 101.08  43.344  1.328                         
  -61.8  86.2  -70.7 22.5 117.0 100.96  42.786  1.323                         
  -60.8  86.2  -71.8 22.5 116.9 100.84  43.751  1.332                         
  -59.8  86.3  -72.9 22.4 116.9 100.73  44.335  1.338                         
  -58.8  86.3  -73.9 22.3 116.8 100.61  46.747  1.362                         
  -57.8  86.3  -75.0 22.3 116.8 100.50  46.522  1.360                         
  -56.8  86.3  -76.1 22.2 116.8 100.39  44.701  1.342                         
  -55.8  86.3  -77.2 22.1 116.7 100.28  44.658  1.341                         
  -54.8  86.3  -78.3 22.0 116.7 100.18  46.040  1.355                         
  -53.8  86.3  -79.4 22.0 116.6 100.07  46.742  1.362                         
  -52.8  86.3  -80.5 21.9 116.6  99.97  45.245  1.347                         
  -51.8  86.3  -81.6 21.8 116.5  99.87  46.137  1.356                         
  -50.8  86.3  -82.7 21.7 116.5  99.77  49.053  1.385                         
  -49.8  86.3  -83.8 21.7 116.5  99.67  52.162  1.416                         
  -48.8  86.3  -85.0 21.6 116.4  99.58  52.106  1.416                         
  -47.8  86.3  -86.1 21.5 116.4  99.49  52.240  1.417                         
  -46.8  86.3  -87.2 21.4 116.3  99.39  50.590  1.401                         
  -45.8  86.3  -88.3 21.4 116.3  99.31  49.632  1.391                         
  -44.8  86.3  -89.4 21.3 116.2  99.22  51.478  1.410                         
  -43.8  86.3  -90.5 21.2 116.2  99.13  56.280  1.458                         
  -42.8  86.3  -91.6 21.2 116.2  99.05  53.704  1.432                         
  -41.8  86.3  -92.7 21.1 116.1  98.97  52.673  1.422                         
  -40.8  86.3  -93.8 21.0 116.1  98.89  52.408  1.419                         
  -39.8  86.3  -94.9 20.9 116.0  98.81  53.584  1.431                         
  -38.8  86.3  -96.0 20.9 116.0  98.73  50.866  1.403                         
  -37.8  86.2  -97.0 20.8 115.9  98.66  48.359  1.378                         
  -36.8  86.2  -98.1 20.7 115.9  98.59  46.465  1.359                         
  -35.8  86.2  -99.1 20.7 115.9  98.51  49.113  1.386                         
  -34.8  86.2 -100.2 20.6 115.8  98.45  51.603  1.411                         
  -33.8  86.2 -101.2 20.5 115.8  98.38  48.393  1.379                         
  -32.8  86.2 -102.2 20.4 115.7  98.31  53.422  1.429                         
  -31.8  86.1 -103.2 20.4 115.7  98.25  56.562  1.460                         
  -30.8  86.1 -104.2 20.3 115.6  98.19  59.818  1.493                         
  -29.8  86.1 -105.2 20.3 115.6  98.13  58.908  1.484                         
  -28.8  86.1 -106.2 20.2 115.6  98.07  60.003  1.495                         
  -27.8  86.0 -107.2 20.1 115.5  98.02  61.886  1.514                         
  -26.8  86.0 -108.1 20.1 115.5  97.96  60.749  1.502                         
  -25.8  86.0 -109.0 20.0 115.4  97.91  57.039  1.465                         
  -24.8  85.9 -110.0 19.9 115.4  97.86  55.246  1.447                         
  -23.8  85.9 -110.9 19.9 115.3  97.81  57.368  1.469                         
  -22.8  85.9 -111.8 19.8 115.3  97.77  57.798  1.473                         
  -21.8  85.9 -112.6 19.8 115.2  97.72  58.149  1.476                         
  -20.8  85.8 -113.5 19.7 115.2  97.68  57.990  1.475                         
  -19.8  85.8 -114.4 19.6 115.2  97.64  56.642  1.461                         
  -18.8  85.7 -115.2 19.6 115.1  97.60  63.048  1.525                         
  -17.8  85.7 -116.0 19.5 115.1  97.57  63.299  1.528                         
  -16.8  85.7 -116.8 19.5 115.0  97.53  61.123  1.506                         
  -15.8  85.6 -117.6 19.4 115.0  97.50  61.307  1.508                         
  -14.8  85.6 -118.4 19.4 114.9  97.47  61.846  1.513                         
  -13.8  85.6 -119.2 19.3 114.9  97.44  60.427  1.499                         
  -12.8  85.5 -119.9 19.3 114.9  97.41  62.203  1.517                         
  -11.8  85.5 -120.7 19.2 114.8  97.39  64.826  1.543                         
  -10.8  85.4 -121.4 19.2 114.8  97.36  66.412  1.559                         
   -9.8  85.4 -122.1 19.1 114.7  97.34  64.098  1.536                         
   -8.8  85.3 -122.8 19.1 114.7  97.32  58.315  1.478                         
   -7.8  85.3 -123.5 19.0 114.6  97.30  61.972  1.515                         
   -6.8  85.3 -124.2 19.0 114.6  97.29  67.987  1.575                         
   -5.8  85.2 -124.9 18.9 114.5  97.27  66.835  1.563                         
   -4.8  85.2 -125.5 18.9 114.5  97.26  67.295  1.568                         
   -3.8  85.1 -126.2 18.9 114.5  97.25  69.834  1.593                         
   -2.8  85.1 -126.8 18.8 114.4  97.24  68.823  1.583                         
   -1.8  85.0 -127.4 18.8 114.4  97.24  68.374  1.579                         
   -0.8  85.0 -128.0 18.7 114.3  97.23  67.661  1.571                         
    0.2  84.9 -128.6 18.7 114.3  97.23  65.951  1.554                         
    1.2  84.9 -129.2 18.7 114.2  97.23  65.796  1.553                         
    2.2  84.8 -129.7 18.6 114.2  97.23  66.620  1.561                         
    3.2  84.8 -130.3 18.6 114.1  97.23  69.434  1.589                         
    4.2  84.7 -130.8 18.6 114.1  97.24  73.850  1.633                         
    5.2  84.7 -131.4 18.5 114.1  97.24  72.016  1.615                         
    6.2  84.6 -131.9 18.5 114.0  97.25  69.567  1.591                         
    7.2  84.6 -132.4 18.4 114.0  97.26  68.628  1.581                         
    8.2  84.5 -132.9 18.4 113.9  97.27  66.297  1.558                         
    9.2  84.5 -133.4 18.4 113.9  97.29  59.629  1.491                         
   10.2  84.4 -133.9 18.3 113.8  97.30  56.458  1.459                         
   11.2  84.4 -134.4 18.3 113.8  97.32  61.802  1.513                         
   12.2  84.3 -134.9 18.3 113.7  97.34  67.986  1.575                         
   13.2  84.3 -135.3 18.3 113.7  97.36  69.138  1.586                         
   14.2  84.2 -135.8 18.2 113.7  97.39  67.916  1.574                         
