PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 840                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P174"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:59:06.16                        
START_TIME                    = 2001-12-26T09:12:25.00Z                       
STOP_TIME                     = 2001-12-26T09:25:42.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 798                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 174 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -398.7  52.6   14.8  2.9 134.8 191.78   0.170  0.816                         
 -397.7  52.6   14.8  2.9 134.8 191.32  -0.156  0.816                         
 -396.7  52.7   14.8  2.9 134.8 190.87  -0.707  0.821                         
 -395.7  52.7   14.7  2.9 134.7 190.42   0.045  0.815                         
 -394.7  52.8   14.7  2.9 134.7 189.97   0.373  0.818                         
 -393.7  52.9   14.7  2.9 134.7 189.52   0.430  0.819                         
 -392.7  52.9   14.7  2.9 134.7 189.07  -1.058  0.825                         
 -391.7  53.0   14.7  2.9 134.7 188.63   0.206  0.816                         
 -390.7  53.1   14.7  2.9 134.6 188.18  -0.211  0.816                         
 -389.7  53.1   14.6  2.9 134.6 187.74   0.676  0.821                         
 -388.7  53.2   14.6  2.9 134.6 187.29  -0.187  0.816                         
 -387.7  53.2   14.6  2.9 134.6 186.85   0.085  0.815                         
 -386.7  53.3   14.6  2.9 134.6 186.41  -0.638  0.821                         
 -385.7  53.4   14.6  2.9 134.5 185.97   0.420  0.819                         
 -384.7  53.4   14.6  2.9 134.5 185.53   0.078  0.815                         
 -383.7  53.5   14.6  2.9 134.5 185.09  -0.176  0.816                         
 -382.7  53.6   14.5  2.9 134.5 184.65  -0.639  0.821                         
 -381.7  53.6   14.5  2.9 134.4 184.22  -0.089  0.815                         
 -380.7  53.7   14.5  2.9 134.4 183.78   0.568  0.820                         
 -379.7  53.8   14.5  2.9 134.4 183.35   0.552  0.820                         
 -378.7  53.8   14.5  2.9 134.4 182.92   0.167  0.816                         
 -377.7  53.9   14.5  2.9 134.4 182.48  -0.814  0.822                         
 -376.7  53.9   14.4  2.9 134.3 182.05  -0.660  0.821                         
 -375.7  54.0   14.4  2.9 134.3 181.62   0.833  0.823                         
 -374.7  54.1   14.4  2.9 134.3 181.19   0.532  0.820                         
 -373.7  54.1   14.4  2.9 134.3 180.77   0.093  0.815                         
 -372.7  54.2   14.4  2.9 134.3 180.34  -1.099  0.825                         
 -371.7  54.3   14.4  2.9 134.2 179.91  -0.301  0.817                         
 -370.7  54.3   14.4  2.9 134.2 179.49   0.619  0.821                         
 -369.7  54.4   14.3  2.9 134.2 179.07   0.228  0.817                         
 -368.7  54.5   14.3  2.9 134.2 178.64   0.370  0.818                         
 -367.7  54.5   14.3  2.9 134.1 178.22  -1.027  0.825                         
 -366.7  54.6   14.3  2.9 134.1 177.80   0.118  0.816                         
 -365.7  54.6   14.3  2.9 134.1 177.38   0.099  0.815                         
 -364.7  54.7   14.3  2.9 134.1 176.97   0.882  0.823                         
 -363.7  54.8   14.2  2.9 134.1 176.55  -0.665  0.821                         
 -362.7  54.8   14.2  2.9 134.0 176.13  -0.064  0.815                         
 -361.7  54.9   14.2  2.9 134.0 175.72  -0.697  0.821                         
 -360.7  55.0   14.2  2.9 134.0 175.31   1.208  0.826                         
 -359.7  55.0   14.2  2.9 134.0 174.89   0.084  0.815                         
 -358.7  55.1   14.2  2.9 133.9 174.48  -0.040  0.815                         
 -357.7  55.2   14.1  2.9 133.9 174.07  -0.768  0.822                         
 -356.7  55.2   14.1  2.9 133.9 173.66  -0.046  0.815                         
 -355.7  55.3   14.1  2.9 133.9 173.25   0.787  0.822                         
 -354.7  55.3   14.1  2.9 133.8 172.85  -0.189  0.816                         
 -353.7  55.4   14.1  2.9 133.8 172.44  -0.412  0.818                         
 -352.7  55.5   14.1  2.9 133.8 172.04   0.084  0.815                         
 -351.7  55.5   14.0  2.9 133.8 171.63  -0.324  0.818                         
 -350.7  55.6   14.0  2.9 133.8 171.23   0.219  0.817                         
 -349.7  55.7   14.0  2.9 133.7 170.83   0.600  0.820                         
 -348.7  55.7   14.0  2.9 133.7 170.43  -0.091  0.815                         
 -347.7  55.8   14.0  2.9 133.7 170.03  -0.460  0.819                         
 -346.7  55.9   14.0  2.9 133.7 169.63  -0.083  0.815                         
 -345.7  55.9   13.9  2.9 133.6 169.23   0.813  0.822                         
 -344.7  56.0   13.9  2.9 133.6 168.84  -0.516  0.819                         
 -343.7  56.0   13.9  2.9 133.6 168.44  -0.117  0.816                         
 -342.7  56.1   13.9  2.9 133.6 168.05  -0.409  0.818                         
 -341.7  56.2   13.9  2.9 133.5 167.65   0.754  0.822                         
