PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 97                                            
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P081"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:25.28                        
START_TIME                    = 2001-12-06T22:06:45.32Z                       
STOP_TIME                     = 2001-12-06T22:12:19.32Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 58                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 081       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-340T22:06:45.316   0.000   0.000   0.100   0.100                         
2001-340T22:08:38.316   0.100   0.100   0.100   0.100                         
2001-340T22:08:43.316   0.200   0.200   0.100   0.100                         
2001-340T22:08:47.316   0.300   0.300   0.100   0.100                         
2001-340T22:08:51.316   0.400   0.400   0.100   0.100                         
2001-340T22:08:55.316   0.500   0.500   0.100   0.100                         
2001-340T22:08:59.316   0.600   0.600   0.100   0.100                         
2001-340T22:09:02.316   0.700   0.700   0.100   0.100                         
2001-340T22:09:08.316   0.800   0.800   0.100   0.100                         
2001-340T22:09:12.316   0.900   0.900   0.100   0.100                         
2001-340T22:09:17.316   1.000   1.000   0.100   0.100                         
2001-340T22:09:21.316   1.100   1.100   0.100   0.100                         
2001-340T22:09:24.316   1.200   1.200   0.100   0.100                         
2001-340T22:09:28.316   1.300   1.300   0.100   0.100                         
2001-340T22:09:31.316   1.400   1.400   0.100   0.100                         
2001-340T22:09:34.316   1.500   1.500   0.100   0.100                         
2001-340T22:09:36.316   1.600   1.600   0.100   0.100                         
2001-340T22:09:40.316   1.700   1.700   0.100   0.100                         
2001-340T22:09:43.316   1.800   1.800   0.100   0.100                         
2001-340T22:09:46.316   1.900   1.900   0.100   0.100                         
2001-340T22:09:52.316   2.000   2.000   0.100   0.100                         
2001-340T22:09:56.316   2.100   2.100   0.100   0.100                         
2001-340T22:10:01.316   2.200   2.200   0.100   0.100                         
2001-340T22:10:04.316   2.300   2.300   0.100   0.100                         
2001-340T22:10:08.316   2.400   2.400   0.100   0.100                         
2001-340T22:10:12.316   2.500   2.500   0.100   0.100                         
2001-340T22:10:16.316   2.600   2.600   0.100   0.100                         
2001-340T22:10:18.316   2.700   2.700   0.100   0.100                         
2001-340T22:10:22.316   2.800   2.800   0.100   0.100                         
2001-340T22:10:23.316   2.900   2.900   0.100   0.100                         
2001-340T22:10:25.316   3.000   3.000   0.100   0.100                         
2001-340T22:10:27.316   3.100   3.100   0.100   0.100                         
2001-340T22:10:28.316   3.200   3.200   0.100   0.100                         
2001-340T22:10:30.316   3.300   3.300   0.100   0.100                         
2001-340T22:10:31.316   3.400   3.400   0.100   0.100                         
2001-340T22:10:34.316   3.500   3.500   0.100   0.100                         
2001-340T22:10:36.316   3.600   3.600   0.100   0.100                         
2001-340T22:10:38.316   3.700   3.700   0.100   0.100                         
2001-340T22:10:40.316   3.800   3.800   0.100   0.100                         
2001-340T22:10:44.316   3.900   3.900   0.100   0.100                         
2001-340T22:10:46.316   4.000   4.000   0.100   0.100                         
2001-340T22:10:48.316   4.100   4.100   0.100   0.100                         
2001-340T22:10:51.316   4.200   4.200   0.100   0.100                         
2001-340T22:10:53.316   4.300   4.300   0.100   0.100                         
2001-340T22:10:56.316   4.400   4.400   0.100   0.100                         
2001-340T22:10:58.316   4.500   4.500   0.100   0.100                         
2001-340T22:11:01.316   4.600   4.600   0.100   0.100                         
2001-340T22:11:03.316   4.700   4.700   0.100   0.100                         
2001-340T22:11:07.316   4.800   4.800   0.100   0.100                         
2001-340T22:11:09.316   4.900   4.900   0.100   0.100                         
2001-340T22:11:11.316   5.000   5.000   0.100   0.100                         
2001-340T22:11:14.316   5.100   5.100   0.100   0.100                         
2001-340T22:11:19.316   5.200   5.200   0.100   0.100                         
2001-340T22:11:26.316   5.300   5.300   0.100   0.100                         
2001-340T22:11:35.316   5.400   5.400   0.100   0.100                         
2001-340T22:11:43.316   5.500   5.500   0.100   0.100                         
2001-340T22:11:54.316   5.600   5.600   0.100   0.100                         
2001-340T22:12:19.316   5.700   5.700   0.100   0.100                         
