PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 580                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P021"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:09.63                                     
START_TIME                    = 2001-11-08T04:39:37.00Z                                    
STOP_TIME                     = 2001-11-08T04:48:38.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 542                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 021 of aerobraking at Mars.  The data comes from                       
  p021_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-312T04:39:37.000  0.000846  0.000081 -0.000619 -0.008690 -0.065660  0.535089 -0.842195
2001-312T04:39:38.000  0.000844  0.000073 -0.000637 -0.009047 -0.065470  0.535374 -0.842026
2001-312T04:39:39.000  0.000841  0.000070 -0.000620 -0.009402 -0.065280  0.535658 -0.841855
2001-312T04:39:40.000  0.000854  0.000072 -0.000629 -0.009756 -0.065090  0.535942 -0.841685
2001-312T04:39:41.000  0.000860  0.000074 -0.000601 -0.010112 -0.064899  0.536226 -0.841515
2001-312T04:39:42.000  0.000827  0.000057 -0.000592 -0.010463 -0.064709  0.536508 -0.841345
2001-312T04:39:43.000  0.000837  0.000085 -0.000591 -0.010818 -0.064518  0.536792 -0.841174
2001-312T04:39:44.000  0.000848  0.000086 -0.000597 -0.011173 -0.064327  0.537077 -0.841003
2001-312T04:39:45.000  0.000845  0.000066 -0.000614 -0.011526 -0.064134  0.537361 -0.840831
2001-312T04:39:46.000  0.000842  0.000063 -0.000625 -0.011877 -0.063942  0.537645 -0.840659
2001-312T04:39:47.000  0.000841  0.000072 -0.000623 -0.012230 -0.063750  0.537930 -0.840486
2001-312T04:39:48.000  0.000841  0.000070 -0.000622 -0.012583 -0.063557  0.538214 -0.840314
2001-312T04:39:49.000  0.000826  0.000065 -0.000604 -0.012934 -0.063365  0.538499 -0.840141
2001-312T04:39:50.000  0.000826  0.000057 -0.000599 -0.013285 -0.063172  0.538783 -0.839968
2001-312T04:39:51.000  0.000841  0.000072 -0.000620 -0.013635 -0.062980  0.539067 -0.839794
2001-312T04:39:52.000  0.000833  0.000070 -0.000628 -0.013985 -0.062787  0.539351 -0.839621
2001-312T04:39:53.000  0.000834  0.000079 -0.000636 -0.014337 -0.062595  0.539637 -0.839445
2001-312T04:39:54.000  0.000838  0.000067 -0.000626 -0.014688 -0.062403  0.539922 -0.839270
2001-312T04:39:55.000  0.000847  0.000059 -0.000630 -0.015038 -0.062212  0.540207 -0.839094
2001-312T04:39:56.000  0.000827  0.000073 -0.000621 -0.015387 -0.062021  0.540491 -0.838919
2001-312T04:39:57.000  0.000846  0.000062 -0.000610 -0.015738 -0.061829  0.540776 -0.838744
2001-312T04:39:58.000  0.000836  0.000067 -0.000616 -0.016086 -0.061638  0.541060 -0.838568
2001-312T04:39:59.000  0.000827  0.000081 -0.000628 -0.016435 -0.061449  0.541344 -0.838392
2001-312T04:40:00.000  0.000826  0.000071 -0.000635 -0.016786 -0.061258  0.541631 -0.838213
2001-312T04:40:01.000  0.000839  0.000079 -0.000643 -0.017136 -0.061069  0.541917 -0.838035
2001-312T04:40:02.000  0.000830  0.000084 -0.000635 -0.017484 -0.060881  0.542202 -0.837857
2001-312T04:40:03.000  0.000806  0.000086 -0.000636 -0.017834 -0.060692  0.542489 -0.837678
2001-312T04:40:04.000  0.000827  0.000080 -0.000617 -0.018183 -0.060503  0.542774 -0.837499
2001-312T04:40:05.000  0.000834  0.000084 -0.000626 -0.018534 -0.060313  0.543061 -0.837320
2001-312T04:40:06.000  0.000835  0.000082 -0.000631 -0.018883 -0.060126  0.543346 -0.837140
2001-312T04:40:07.000  0.000836  0.000083 -0.000636 -0.019234 -0.059936  0.543634 -0.836959
2001-312T04:40:08.000  0.000842  0.000075 -0.000624 -0.019582 -0.059748  0.543918 -0.836779
2001-312T04:40:09.000  0.000841  0.000081 -0.000633 -0.019932 -0.059560  0.544205 -0.836598
2001-312T04:40:10.000  0.000842  0.000076 -0.000640 -0.020281 -0.059371  0.544492 -0.836416
