PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 135                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P119"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:35.53                        
START_TIME                    = 2001-12-17T03:22:08.21Z                       
STOP_TIME                     = 2001-12-17T03:29:49.21Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 96                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 119       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-351T03:22:08.213   0.100   0.100   0.000   0.000                         
2001-351T03:22:22.213   0.200   0.200   0.000   0.000                         
2001-351T03:22:31.213   0.300   0.300   0.000   0.000                         
2001-351T03:22:42.213   0.400   0.400   0.000   0.000                         
2001-351T03:22:49.213   0.500   0.500   0.000   0.000                         
2001-351T03:22:54.213   0.600   0.600   0.000   0.000                         
2001-351T03:23:00.213   0.700   0.700   0.000   0.000                         
2001-351T03:23:06.213   0.800   0.800   0.000   0.000                         
2001-351T03:23:12.213   0.900   0.900   0.000   0.000                         
2001-351T03:23:16.213   1.000   1.000   0.000   0.000                         
2001-351T03:23:21.213   1.100   1.100   0.000   0.000                         
2001-351T03:23:24.213   1.200   1.200   0.000   0.000                         
2001-351T03:23:28.213   1.300   1.300   0.000   0.000                         
2001-351T03:23:33.213   1.400   1.400   0.000   0.000                         
2001-351T03:23:36.213   1.500   1.500   0.000   0.000                         
2001-351T03:23:39.213   1.600   1.600   0.000   0.000                         
2001-351T03:23:43.213   1.700   1.700   0.000   0.000                         
2001-351T03:23:45.213   1.800   1.800   0.000   0.000                         
2001-351T03:23:48.212   1.900   1.900   0.000   0.000                         
2001-351T03:23:50.212   2.000   2.000   0.000   0.000                         
2001-351T03:23:52.212   2.100   2.100   0.000   0.000                         
2001-351T03:23:54.212   2.200   2.200   0.000   0.000                         
2001-351T03:23:56.212   2.300   2.300   0.000   0.000                         
2001-351T03:23:58.212   2.400   2.400   0.000   0.000                         
2001-351T03:24:00.212   2.500   2.500   0.000   0.000                         
2001-351T03:24:02.212   2.600   2.600   0.000   0.000                         
2001-351T03:24:05.212   2.700   2.700   0.000   0.000                         
2001-351T03:24:07.212   2.800   2.800   0.000   0.000                         
2001-351T03:24:09.212   2.900   2.900   0.000   0.000                         
2001-351T03:24:11.212   3.000   3.000   0.000   0.000                         
2001-351T03:24:12.212   3.100   3.100   0.000   0.000                         
2001-351T03:24:14.212   3.200   3.200   0.000   0.000                         
2001-351T03:24:16.212   3.300   3.300   0.000   0.000                         
2001-351T03:24:18.212   3.400   3.400   0.000   0.000                         
2001-351T03:24:19.212   3.500   3.500   0.000   0.000                         
2001-351T03:24:21.212   3.600   3.600   0.000   0.000                         
2001-351T03:24:22.212   3.700   3.700   0.000   0.000                         
2001-351T03:24:23.212   3.800   3.800   0.000   0.000                         
2001-351T03:24:25.212   3.900   3.900   0.000   0.000                         
2001-351T03:24:27.212   4.000   4.000   0.000   0.000                         
2001-351T03:24:29.212   4.100   4.100   0.000   0.000                         
2001-351T03:24:30.212   4.200   4.200   0.000   0.000                         
2001-351T03:24:32.212   4.300   4.300   0.000   0.000                         
2001-351T03:24:33.212   4.400   4.400   0.000   0.000                         
