PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 707                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P103"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:31.05                                     
START_TIME                    = 2001-12-13T10:04:40.00Z                                    
STOP_TIME                     = 2001-12-13T10:15:48.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 669                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 103 of aerobraking at Mars.  The data comes from                       
  p103_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-347T10:04:40.000  0.001081  0.000039  0.000086  0.113406 -0.103861  0.486071 -0.860283
2001-347T10:04:41.000  0.001093  0.000032  0.000088  0.112923 -0.103614  0.486095 -0.860363
2001-347T10:04:42.000  0.001085  0.000039  0.000075  0.112438 -0.103366  0.486120 -0.860442
2001-347T10:04:43.000  0.001095  0.000038  0.000066  0.111952 -0.103119  0.486146 -0.860521
2001-347T10:04:44.000  0.001109  0.000030  0.000084  0.111468 -0.102873  0.486169 -0.860600
2001-347T10:04:45.000  0.001094  0.000043  0.000080  0.110984 -0.102627  0.486191 -0.860679
2001-347T10:04:46.000  0.001089  0.000044  0.000084  0.110498 -0.102380  0.486215 -0.860758
2001-347T10:04:47.000  0.001091  0.000030  0.000090  0.110013 -0.102133  0.486238 -0.860836
2001-347T10:04:48.000  0.001104  0.000040  0.000085  0.109529 -0.101888  0.486262 -0.860913
2001-347T10:04:49.000  0.001119  0.000028  0.000091  0.109043 -0.101640  0.486285 -0.860991
2001-347T10:04:50.000  0.001108  0.000040  0.000083  0.108556 -0.101394  0.486306 -0.861070
2001-347T10:04:51.000  0.001096  0.000038  0.000080  0.108072 -0.101149  0.486329 -0.861146
2001-347T10:04:52.000  0.001102  0.000032  0.000090  0.107586 -0.100902  0.486352 -0.861223
2001-347T10:04:53.000  0.001103  0.000021  0.000091  0.107099 -0.100655  0.486374 -0.861301
2001-347T10:04:54.000  0.001091  0.000029  0.000097  0.106615 -0.100411  0.486395 -0.861377
2001-347T10:04:55.000  0.001099  0.000019  0.000093  0.106129 -0.100165  0.486415 -0.861454
