PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 891                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P196"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:56.50                                     
START_TIME                    = 2001-12-29T05:30:60.00Z                                    
STOP_TIME                     = 2001-12-29T05:45:12.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 853                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 196 of aerobraking at Mars.  The data comes from                       
  p196_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-363T05:30:60.000  0.001051  0.000038 -0.000121  0.306563 -0.200212  0.438086 -0.820984
2001-363T05:31:01.000  0.001055  0.000035 -0.000114  0.306132 -0.199980  0.438247 -0.821115
2001-363T05:31:02.000  0.001057  0.000033 -0.000115  0.305704 -0.199750  0.438406 -0.821246
2001-363T05:31:03.000  0.001049  0.000046 -0.000116  0.305275 -0.199519  0.438567 -0.821376
2001-363T05:31:04.000  0.001046  0.000044 -0.000127  0.304843 -0.199286  0.438729 -0.821506
2001-363T05:31:05.000  0.001049  0.000037 -0.000113  0.304415 -0.199055  0.438889 -0.821636
2001-363T05:31:06.000  0.001056  0.000044 -0.000103  0.303986 -0.198824  0.439050 -0.821764
2001-363T05:31:07.000  0.001059  0.000040 -0.000105  0.303557 -0.198594  0.439212 -0.821892
2001-363T05:31:08.000  0.001047  0.000038 -0.000131  0.303129 -0.198365  0.439373 -0.822019
2001-363T05:31:09.000  0.001052  0.000048 -0.000140  0.302696 -0.198132  0.439536 -0.822148
2001-363T05:31:10.000  0.001054  0.000059 -0.000137  0.302265 -0.197900  0.439698 -0.822276
2001-363T05:31:11.000  0.001048  0.000041 -0.000132  0.301834 -0.197669  0.439860 -0.822403
2001-363T05:31:12.000  0.001057  0.000046 -0.000113  0.301405 -0.197438  0.440021 -0.822529
2001-363T05:31:13.000  0.001053  0.000046 -0.000114  0.300976 -0.197206  0.440183 -0.822655
2001-363T05:31:14.000  0.001053  0.000042 -0.000120  0.300544 -0.196974  0.440346 -0.822782
2001-363T05:31:15.000  0.001051  0.000036 -0.000109  0.300113 -0.196742  0.440508 -0.822908
2001-363T05:31:16.000  0.001065  0.000040 -0.000120  0.299682 -0.196509  0.440672 -0.823033
2001-363T05:31:17.000  0.001047  0.000044 -0.000127  0.299268 -0.196285  0.440831 -0.823152
2001-363T05:31:18.000  0.001057  0.000054 -0.000141  0.298827 -0.196047  0.440997 -0.823280
2001-363T05:31:19.000  0.001058  0.000053 -0.000146  0.298394 -0.195813  0.441163 -0.823404
2001-363T05:31:20.000  0.001052  0.000036 -0.000135  0.297964 -0.195580  0.441326 -0.823527
2001-363T05:31:21.000  0.001054  0.000046 -0.000130  0.297534 -0.195348  0.441490 -0.823650
2001-363T05:31:22.000  0.001053  0.000049 -0.000126  0.297105 -0.195116  0.441654 -0.823772
2001-363T05:31:23.000  0.001042  0.000040 -0.000127  0.296677 -0.194885  0.441817 -0.823893
2001-363T05:31:24.000  0.001054  0.000052 -0.000120  0.296246 -0.194653  0.441982 -0.824015
2001-363T05:31:25.000  0.001050  0.000058 -0.000123  0.295818 -0.194421  0.442146 -0.824136
2001-363T05:31:26.000  0.001042  0.000061 -0.000126  0.295389 -0.194189  0.442310 -0.824256
2001-363T05:31:27.000  0.001048  0.000051 -0.000130  0.294959 -0.193956  0.442476 -0.824376
2001-363T05:31:28.000  0.001046  0.000047 -0.000129  0.294531 -0.193723  0.442642 -0.824495
2001-363T05:31:29.000  0.001060  0.000051 -0.000137  0.294097 -0.193488  0.442808 -0.824615
2001-363T05:31:30.000  0.001061  0.000054 -0.000131  0.293668 -0.193256  0.442974 -0.824734
2001-363T05:31:31.000  0.001047  0.000051 -0.000136  0.293239 -0.193022  0.443140 -0.824851
2001-363T05:31:32.000  0.001050  0.000054 -0.000144  0.292810 -0.192790  0.443306 -0.824969
2001-363T05:31:33.000  0.001050  0.000044 -0.000137  0.292380 -0.192557  0.443473 -0.825087
2001-363T05:31:34.000  0.001058  0.000044 -0.000150  0.291949 -0.192323  0.443639 -0.825204
2001-363T05:31:35.000  0.001057  0.000057 -0.000137  0.291518 -0.192090  0.443807 -0.825320
2001-363T05:31:36.000  0.001045  0.000047 -0.000135  0.291088 -0.191857  0.443974 -0.825437
2001-363T05:31:37.000  0.001041  0.000056 -0.000146  0.290660 -0.191625  0.444140 -0.825552
2001-363T05:31:38.000  0.001051  0.000051 -0.000151  0.290232 -0.191393  0.444307 -0.825667
2001-363T05:31:39.000  0.001066  0.000053 -0.000152  0.289799 -0.191158  0.444476 -0.825782
2001-363T05:31:40.000  0.001038  0.000046 -0.000143  0.289370 -0.190925  0.444643 -0.825896
2001-363T05:31:41.000  0.001049  0.000053 -0.000138  0.288941 -0.190694  0.444810 -0.826010
2001-363T05:31:42.000  0.001055  0.000054 -0.000147  0.288513 -0.190460  0.444978 -0.826123
2001-363T05:31:43.000  0.001035  0.000049 -0.000136  0.288083 -0.190226  0.445147 -0.826236
2001-363T05:31:44.000  0.001040  0.000050 -0.000145  0.287652 -0.189990  0.445315 -0.826350
2001-363T05:31:45.000  0.001047  0.000058 -0.000149  0.287222 -0.189755  0.445485 -0.826462
2001-363T05:31:46.000  0.001047  0.000049 -0.000161  0.286792 -0.189521  0.445655 -0.826574
2001-363T05:31:47.000  0.001047  0.000053 -0.000159  0.286364 -0.189289  0.445824 -0.826684
2001-363T05:31:48.000  0.001044  0.000064 -0.000151  0.285935 -0.189055  0.445993 -0.826795
2001-363T05:31:49.000  0.001037  0.000043 -0.000156  0.285517 -0.188827  0.446158 -0.826903
2001-363T05:31:50.000  0.001051  0.000039 -0.000155  0.285072 -0.188584  0.446333 -0.827017
2001-363T05:31:51.000  0.001051  0.000043 -0.000153  0.284641 -0.188350  0.446504 -0.827126
2001-363T05:31:52.000  0.001041  0.000046 -0.000158  0.284211 -0.188116  0.446674 -0.827236
2001-363T05:31:53.000  0.001048  0.000051 -0.000160  0.283786 -0.187884  0.446843 -0.827343
2001-363T05:31:54.000  0.001049  0.000056 -0.000165  0.283352 -0.187646  0.447015 -0.827453
2001-363T05:31:55.000  0.001052  0.000046 -0.000164  0.282921 -0.187411  0.447186 -0.827561
2001-363T05:31:56.000  0.001044  0.000064 -0.000166  0.282492 -0.187176  0.447357 -0.827669
2001-363T05:31:57.000  0.001056  0.000063 -0.000164  0.282063 -0.186942  0.447528 -0.827775
2001-363T05:31:58.000  0.001049  0.000064 -0.000157  0.281630 -0.186707  0.447700 -0.827883
2001-363T05:31:59.000  0.001045  0.000060 -0.000157  0.281198 -0.186470  0.447874 -0.827989
2001-363T05:32:00.000  0.001045  0.000067 -0.000156  0.280767 -0.186235  0.448046 -0.828095
2001-363T05:32:01.000  0.001046  0.000051 -0.000158  0.280336 -0.185999  0.448219 -0.828201
2001-363T05:32:02.000  0.001061  0.000053 -0.000174  0.279907 -0.185763  0.448391 -0.828305
2001-363T05:32:03.000  0.001054  0.000060 -0.000173  0.279477 -0.185527  0.448564 -0.828410
2001-363T05:32:04.000  0.001060  0.000049 -0.000156  0.279042 -0.185290  0.448738 -0.828515
2001-363T05:32:05.000  0.001062  0.000047 -0.000158  0.278612 -0.185055  0.448912 -0.828618
2001-363T05:32:06.000  0.001055  0.000048 -0.000159  0.278181 -0.184819  0.449086 -0.828721
2001-363T05:32:07.000  0.001047  0.000045 -0.000174  0.277750 -0.184582  0.449260 -0.828824
2001-363T05:32:08.000  0.001051  0.000050 -0.000173  0.277321 -0.184347  0.449434 -0.828926
2001-363T05:32:09.000  0.001045  0.000055 -0.000166  0.276888 -0.184109  0.449610 -0.829028
2001-363T05:32:10.000  0.001051  0.000058 -0.000170  0.276456 -0.183872  0.449785 -0.829130
2001-363T05:32:11.000  0.001049  0.000057 -0.000173  0.276027 -0.183635  0.449960 -0.829231
2001-363T05:32:12.000  0.001036  0.000050 -0.000174  0.275599 -0.183399  0.450134 -0.829331
2001-363T05:32:13.000  0.001037  0.000068 -0.000170  0.275170 -0.183164  0.450309 -0.829430
2001-363T05:32:14.000  0.001040  0.000070 -0.000162  0.274737 -0.182927  0.450487 -0.829530
2001-363T05:32:15.000  0.001050  0.000057 -0.000185  0.274304 -0.182688  0.450664 -0.829629
2001-363T05:32:16.000  0.001062  0.000060 -0.000200  0.273874 -0.182451  0.450841 -0.829727
2001-363T05:32:17.000  0.001052  0.000060 -0.000184  0.273443 -0.182213  0.451017 -0.829826
2001-363T05:32:18.000  0.001046  0.000058 -0.000169  0.273014 -0.181978  0.451192 -0.829923
2001-363T05:32:19.000  0.001058  0.000055 -0.000182  0.272580 -0.181739  0.451371 -0.830021
2001-363T05:32:20.000  0.001057  0.000061 -0.000181  0.272147 -0.181501  0.451548 -0.830119
2001-363T05:32:21.000  0.001044  0.000061 -0.000181  0.271729 -0.181270  0.451720 -0.830213
2001-363T05:32:22.000  0.001055  0.000049 -0.000159  0.271284 -0.181025  0.451903 -0.830312
2001-363T05:32:23.000  0.001064  0.000062 -0.000170  0.270854 -0.180788  0.452081 -0.830408
2001-363T05:32:24.000  0.001066  0.000048 -0.000173  0.270420 -0.180548  0.452259 -0.830504
2001-363T05:32:25.000  0.001047  0.000051 -0.000183  0.269989 -0.180310  0.452437 -0.830599
2001-363T05:32:26.000  0.001048  0.000056 -0.000190  0.269557 -0.180071  0.452617 -0.830693
2001-363T05:32:27.000  0.001057  0.000058 -0.000181  0.269125 -0.179832  0.452796 -0.830788
2001-363T05:32:28.000  0.001048  0.000065 -0.000180  0.268693 -0.179592  0.452975 -0.830882
2001-363T05:32:29.000  0.001044  0.000063 -0.000185  0.268261 -0.179354  0.453155 -0.830975
2001-363T05:32:30.000  0.001044  0.000059 -0.000192  0.267830 -0.179115  0.453335 -0.831067
