PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 683                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P092"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:28.11                                     
START_TIME                    = 2001-12-10T09:18:44.00Z                                    
STOP_TIME                     = 2001-12-10T09:29:28.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 645                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 092 of aerobraking at Mars.  The data comes from                       
  p092_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-344T09:18:44.000  0.001162  0.000039 -0.000013  0.135660 -0.116397  0.488219 -0.854219
2001-344T09:18:45.000  0.001164  0.000049 -0.000019  0.135153 -0.116133  0.488296 -0.854291
2001-344T09:18:46.000  0.001166  0.000040 -0.000021  0.134645 -0.115868  0.488375 -0.854363
2001-344T09:18:47.000  0.001162  0.000043 -0.000032  0.134139 -0.115604  0.488452 -0.854434
2001-344T09:18:48.000  0.001160  0.000050 -0.000018  0.133631 -0.115340  0.488529 -0.854505
2001-344T09:18:49.000  0.001168  0.000034 -0.000013  0.133123 -0.115075  0.488607 -0.854575
2001-344T09:18:50.000  0.001174  0.000051 -0.000017  0.132615 -0.114812  0.488686 -0.854645
2001-344T09:18:51.000  0.001149  0.000066 -0.000022  0.132108 -0.114551  0.488763 -0.854714
2001-344T09:18:52.000  0.001158  0.000049 -0.000022  0.131599 -0.114287  0.488841 -0.854783
2001-344T09:18:53.000  0.001167  0.000060 -0.000014  0.131091 -0.114024  0.488918 -0.854852
2001-344T09:18:54.000  0.001172  0.000066 -0.000011  0.130582 -0.113760  0.488996 -0.854921
2001-344T09:18:55.000  0.001159  0.000050 -0.000030  0.130075 -0.113498  0.489075 -0.854988
2001-344T09:18:56.000  0.001138  0.000068 -0.000029  0.129565 -0.113235  0.489153 -0.855055
2001-344T09:18:57.000  0.001151  0.000073 -0.000019  0.129057 -0.112974  0.489231 -0.855122
2001-344T09:18:58.000  0.001164  0.000045 -0.000019  0.128548 -0.112711  0.489309 -0.855189
2001-344T09:18:59.000  0.001151  0.000067 -0.000030  0.128040 -0.112451  0.489388 -0.855254
2001-344T09:19:00.000  0.001155  0.000056 -0.000018  0.127528 -0.112187  0.489465 -0.855321
2001-344T09:19:01.000  0.001151  0.000053 -0.000026  0.127020 -0.111926  0.489543 -0.855386
2001-344T09:19:02.000  0.001149  0.000059 -0.000025  0.126509 -0.111664  0.489622 -0.855451
2001-344T09:19:03.000  0.001145  0.000062 -0.000015  0.126001 -0.111404  0.489700 -0.855516
2001-344T09:19:04.000  0.001166  0.000062 -0.000015  0.125490 -0.111142  0.489778 -0.855580
2001-344T09:19:05.000  0.001156  0.000057 -0.000028  0.124980 -0.110880  0.489856 -0.855644
2001-344T09:19:06.000  0.001160  0.000046 -0.000030  0.124468 -0.110618  0.489935 -0.855707
2001-344T09:19:07.000  0.001170  0.000065 -0.000026  0.123958 -0.110357  0.490014 -0.855770
2001-344T09:19:08.000  0.001167  0.000070 -0.000023  0.123445 -0.110096  0.490093 -0.855833
2001-344T09:19:09.000  0.001160  0.000068 -0.000024  0.122935 -0.109835  0.490171 -0.855894
2001-344T09:19:10.000  0.001169  0.000067 -0.000027  0.122422 -0.109574  0.490250 -0.855957
2001-344T09:19:11.000  0.001169  0.000067 -0.000026  0.121911 -0.109315  0.490329 -0.856017
2001-344T09:19:12.000  0.001162  0.000062 -0.000033  0.121398 -0.109054  0.490408 -0.856078
2001-344T09:19:13.000  0.001165  0.000063 -0.000031  0.120887 -0.108794  0.490486 -0.856139
2001-344T09:19:14.000  0.001166  0.000066 -0.000035  0.120372 -0.108534  0.490564 -0.856200
2001-344T09:19:15.000  0.001171  0.000061 -0.000032  0.119862 -0.108275  0.490642 -0.856259
2001-344T09:19:16.000  0.001166  0.000067 -0.000037  0.119348 -0.108014  0.490720 -0.856319
2001-344T09:19:17.000  0.001165  0.000071 -0.000044  0.118836 -0.107756  0.490799 -0.856378
2001-344T09:19:18.000  0.001163  0.000070 -0.000024  0.118322 -0.107496  0.490877 -0.856437
2001-344T09:19:19.000  0.001157  0.000075 -0.000025  0.117811 -0.107238  0.490955 -0.856495
2001-344T09:19:20.000  0.001171  0.000059 -0.000028  0.117297 -0.106979  0.491034 -0.856553
2001-344T09:19:21.000  0.001184  0.000052 -0.000035  0.116781 -0.106717  0.491113 -0.856611
2001-344T09:19:22.000  0.001162  0.000061 -0.000050  0.116268 -0.106459  0.491191 -0.856667
2001-344T09:19:23.000  0.001173  0.000060 -0.000036  0.115755 -0.106201  0.491269 -0.856724
2001-344T09:19:24.000  0.001174  0.000068 -0.000024  0.115239 -0.105942  0.491347 -0.856781
2001-344T09:19:25.000  0.001162  0.000064 -0.000026  0.114726 -0.105684  0.491424 -0.856838
2001-344T09:19:26.000  0.001170  0.000053 -0.000029  0.114210 -0.105426  0.491502 -0.856894
2001-344T09:19:27.000  0.001178  0.000066 -0.000045  0.113696 -0.105168  0.491581 -0.856949
2001-344T09:19:28.000  0.001168  0.000066 -0.000037  0.113180 -0.104909  0.491659 -0.857004
2001-344T09:19:29.000  0.001167  0.000063 -0.000024  0.112665 -0.104652  0.491736 -0.857059
2001-344T09:19:30.000  0.001168  0.000067 -0.000033  0.112147 -0.104392  0.491814 -0.857114
2001-344T09:19:31.000  0.001171  0.000088 -0.000017  0.111631 -0.104136  0.491891 -0.857169
2001-344T09:19:32.000  0.001169  0.000075 -0.000034  0.111113 -0.103877  0.491969 -0.857222
2001-344T09:19:33.000  0.001171  0.000065 -0.000020  0.110596 -0.103619  0.492046 -0.857276
2001-344T09:19:34.000  0.001158  0.000073 -0.000032  0.110078 -0.103362  0.492123 -0.857330
2001-344T09:19:35.000  0.001174  0.000076 -0.000025  0.109560 -0.103105  0.492199 -0.857383
2001-344T09:19:36.000  0.001169  0.000077 -0.000016  0.109042 -0.102847  0.492276 -0.857436
2001-344T09:19:37.000  0.001168  0.000081 -0.000031  0.108532 -0.102594  0.492353 -0.857487
2001-344T09:19:38.000  0.001179  0.000070 -0.000018  0.108003 -0.102331  0.492431 -0.857540
2001-344T09:19:39.000  0.001162  0.000071 -0.000043  0.107484 -0.102074  0.492509 -0.857591
2001-344T09:19:40.000  0.001167  0.000063 -0.000035  0.106963 -0.101816  0.492585 -0.857643
2001-344T09:19:41.000  0.001163  0.000081 -0.000038  0.106444 -0.101560  0.492662 -0.857694
2001-344T09:19:42.000  0.001175  0.000074 -0.000046  0.105922 -0.101301  0.492739 -0.857745
2001-344T09:19:43.000  0.001178  0.000074 -0.000038  0.105401 -0.101044  0.492816 -0.857796
2001-344T09:19:44.000  0.001179  0.000084 -0.000025  0.104878 -0.100786  0.492893 -0.857846
2001-344T09:19:45.000  0.001172  0.000085 -0.000032  0.104358 -0.100530  0.492969 -0.857896
2001-344T09:19:46.000  0.001177  0.000073 -0.000034  0.103835 -0.100272  0.493045 -0.857945
2001-344T09:19:47.000  0.001164  0.000074 -0.000025  0.103313 -0.100016  0.493121 -0.857995
2001-344T09:19:48.000  0.001189  0.000087 -0.000033  0.102787 -0.099758  0.493198 -0.858044
2001-344T09:19:49.000  0.001182  0.000087 -0.000029  0.102265 -0.099502  0.493274 -0.858092
2001-344T09:19:50.000  0.001169  0.000082 -0.000042  0.101740 -0.099244  0.493350 -0.858140
2001-344T09:19:51.000  0.001163  0.000078 -0.000029  0.101218 -0.098988  0.493425 -0.858189
2001-344T09:19:52.000  0.001163  0.000080 -0.000032  0.100692 -0.098731  0.493501 -0.858236
2001-344T09:19:53.000  0.001180  0.000075 -0.000031  0.100164 -0.098471  0.493579 -0.858283
2001-344T09:19:54.000  0.001169  0.000083 -0.000037  0.099638 -0.098214  0.493655 -0.858330
