PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 576                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P017"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:08.63                                     
START_TIME                    = 2001-11-05T07:47:34.00Z                                    
STOP_TIME                     = 2001-11-05T07:56:31.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 538                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 017 of aerobraking at Mars.  The data comes from                       
  p017_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-309T07:47:34.000  0.000934  0.000271 -0.000114 -0.020543 -0.060507  0.514812 -0.854918
2001-309T07:47:35.000  0.000939  0.000265 -0.000105 -0.021009 -0.060380  0.514886 -0.854871
2001-309T07:47:36.000  0.000937  0.000262 -0.000098 -0.021473 -0.060255  0.514960 -0.854824
2001-309T07:47:37.000  0.000928  0.000277 -0.000107 -0.021938 -0.060130  0.515034 -0.854777
2001-309T07:47:38.000  0.000921  0.000285 -0.000116 -0.022405 -0.060008  0.515109 -0.854728
2001-309T07:47:39.000  0.000921  0.000273 -0.000114 -0.022871 -0.059888  0.515183 -0.854679
2001-309T07:47:40.000  0.000931  0.000282 -0.000114 -0.023337 -0.059769  0.515257 -0.854630
2001-309T07:47:41.000  0.000935  0.000289 -0.000120 -0.023804 -0.059652  0.515331 -0.854581
2001-309T07:47:42.000  0.000929  0.000291 -0.000123 -0.024271 -0.059536  0.515405 -0.854532
2001-309T07:47:43.000  0.000919  0.000295 -0.000114 -0.024736 -0.059422  0.515478 -0.854482
2001-309T07:47:44.000  0.000929  0.000299 -0.000109 -0.025204 -0.059310  0.515550 -0.854432
2001-309T07:47:45.000  0.000920  0.000309 -0.000112 -0.025673 -0.059200  0.515623 -0.854382
2001-309T07:47:46.000  0.000923  0.000317 -0.000114 -0.026141 -0.059091  0.515696 -0.854332
2001-309T07:47:47.000  0.000938  0.000307 -0.000119 -0.026610 -0.058984  0.515768 -0.854281
2001-309T07:47:48.000  0.000924  0.000303 -0.000127 -0.027078 -0.058879  0.515842 -0.854229
2001-309T07:47:49.000  0.000922  0.000320 -0.000118 -0.027549 -0.058776  0.515915 -0.854177
2001-309T07:47:50.000  0.000918  0.000325 -0.000110 -0.028019 -0.058676  0.515988 -0.854124
2001-309T07:47:51.000  0.000913  0.000315 -0.000122 -0.028489 -0.058576  0.516062 -0.854071
2001-309T07:47:52.000  0.000922  0.000317 -0.000121 -0.028959 -0.058478  0.516135 -0.854018
2001-309T07:47:53.000  0.000924  0.000334 -0.000126 -0.029430 -0.058381  0.516208 -0.853964
2001-309T07:47:54.000  0.000915  0.000329 -0.000116 -0.029900 -0.058286  0.516280 -0.853911
2001-309T07:47:55.000  0.000919  0.000322 -0.000108 -0.030371 -0.058192  0.516351 -0.853857
2001-309T07:47:56.000  0.000919  0.000329 -0.000111 -0.030843 -0.058100  0.516423 -0.853803
2001-309T07:47:57.000  0.000911  0.000333 -0.000118 -0.031314 -0.058009  0.516496 -0.853748
2001-309T07:47:58.000  0.000918  0.000148 -0.000094 -0.031765 -0.057912  0.516566 -0.853696
2001-309T07:47:59.000  0.000931 -0.000153 -0.000250 -0.032164 -0.057653  0.516662 -0.853640
2001-309T07:48:00.000  0.000935 -0.000170 -0.000275 -0.032520 -0.057345  0.516773 -0.853581
