PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 979                                                 
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P233"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:59:28.55                        
START_TIME                    = 2002-01-01T08:02:27.00Z                       
STOP_TIME                     = 2002-01-02T08:18:03.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 937                                                 
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 233 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -485.0  31.8  100.2  3.0 139.1 180.50   0.111  0.415                         
 -484.0  31.9  100.2  3.0 139.1 180.19   0.364  0.417                         
 -483.0  31.9  100.2  3.0 139.1 179.88   0.116  0.415                         
 -482.0  32.0  100.2  3.0 139.1 179.57   0.183  0.415                         
 -481.0  32.1  100.2  3.0 139.1 179.26  -0.332  0.417                         
 -480.0  32.1  100.2  3.0 139.1 178.96  -0.262  0.416                         
 -479.0  32.2  100.2  3.0 139.1 178.65   0.422  0.418                         
 -478.0  32.2  100.2  3.0 139.1 178.34   0.497  0.418                         
 -477.0  32.3  100.2  3.0 139.1 178.04  -0.261  0.416                         
 -476.0  32.4  100.2  3.0 139.1 177.73  -0.356  0.417                         
 -475.0  32.4  100.2  3.0 139.1 177.42  -0.103  0.415                         
 -474.0  32.5  100.1  3.0 139.1 177.12   0.567  0.419                         
 -473.0  32.5  100.1  3.0 139.1 176.82   0.418  0.418                         
 -472.0  32.6  100.1  3.0 139.1 176.51  -0.149  0.415                         
 -471.0  32.7  100.1  3.0 139.1 176.21  -0.447  0.418                         
 -470.0  32.7  100.1  3.0 139.1 175.91  -0.235  0.416                         
 -469.0  32.8  100.1  3.0 139.1 175.61   0.020  0.414                         
 -468.0  32.8  100.1  3.0 139.1 175.31   0.109  0.415                         
 -467.0  32.9  100.1  3.0 139.1 175.01  -0.013  0.414                         
 -466.0  33.0  100.1  3.0 139.1 174.71  -0.098  0.414                         
 -465.0  33.0  100.1  3.0 139.1 174.41  -0.333  0.417                         
 -464.0  33.1  100.0  3.0 139.1 174.11   0.134  0.415                         
 -463.0  33.1  100.0  3.0 139.1 173.81   0.444  0.418                         
 -462.0  33.2  100.0  3.0 139.1 173.51  -0.419  0.418                         
