PDS_VERSION_ID          = PDS3                                                
                                                                              
RECORD_TYPE             = FIXED_LENGTH                                        
RECORD_BYTES            = 80                                                  
FILE_RECORDS            = 1203                                                
LABEL_RECORDS           = 42                                                  
RECORD_FORMAT           = "F7.1,1X,F5.1,1X,F6.1,1X,F4.1,1X,F5.1,1X,F6.2,1X,   
                           F7.3,1X,F6.3,1X)"                                  
^TABLE                  = 43                                                  
PRODUCT_ID              = "ORBIT_PROFILE_L2P289"                              
INSTRUMENT_HOST_NAME    = "2001 MARS ODYSSEY"                                 
INSTRUMENT_NAME         = ACCELEROMETER                                       
DATA_SET_ID             = "ODY-M-ACCEL-5-PROFILE-V2.0"                        
TARGET_NAME               = MARS                                              
PRODUCT_CREATION_TIME         = 2007-10-28T10:59:50.30                        
START_TIME                    = 2002-01-06T11:03:48.00Z                       
STOP_TIME                     = 2002-01-07T11:23:08.00Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                  = TABLE                                               
 ROWS                   = 1161                                                
 ROW_BYTES              = 80                                                  
 INTERCHANGE_FORMAT     = ASCII                                               
 COLUMNS                = 8                                                   
 ^STRUCTURE             = "PROFILE.FMT"                                       
 DESCRIPTION            = "                                                   
  This table contains Level 2 density data at 1 second resolution for         
  orbit 289 during aerobraking. The data included are time from               
  periapsis (sec), latitude (deg), longitude (deg), LST (hr),                 
  SZA (deg), altitude (km), density (kg/km**3) and density sigma.             
  Density sigma is based on noise plus 1 percent bias. The data               
  covers 60 seconds before and after an altitude of 170 km.                   
                                                                              
  Robert H. Tolson                                                            
  28-Oct-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT              = TABLE                                               
END                                                                           
                                                                              
 -580.6   7.8  105.8  3.0 134.2 157.86   0.368  1.543                         
 -579.6   7.8  105.8  3.0 134.2 157.68   0.301  1.543                         
 -578.6   7.9  105.8  3.0 134.3 157.51  -2.088  1.560                         
 -577.6   8.0  105.8  3.0 134.3 157.34   1.422  1.554                         
 -576.6   8.0  105.8  3.0 134.3 157.17  -1.497  1.554                         
 -575.6   8.1  105.8  3.0 134.3 157.00   1.557  1.555                         
 -574.6   8.1  105.8  3.0 134.4 156.83  -0.013  1.540                         
 -573.6   8.2  105.7  3.0 134.4 156.66   0.554  1.545                         
 -572.6   8.3  105.7  3.0 134.4 156.49  -2.539  1.565                         
 -571.6   8.3  105.7  3.0 134.4 156.32   0.945  1.549                         
 -570.6   8.4  105.7  3.0 134.5 156.15   0.385  1.543                         
 -569.6   8.4  105.7  3.0 134.5 155.99   2.206  1.562                         
 -568.6   8.5  105.7  3.0 134.5 155.82  -2.291  1.562                         
 -567.6   8.6  105.7  3.0 134.5 155.65   1.038  1.550                         
 -566.6   8.6  105.7  3.0 134.6 155.48  -1.710  1.557                         
 -565.6   8.7  105.7  3.0 134.6 155.31   1.419  1.554                         
 -564.6   8.7  105.7  3.0 134.6 155.15  -0.137  1.541                         
 -563.6   8.8  105.7  3.0 134.6 154.98   1.391  1.553                         
 -562.6   8.8  105.7  3.0 134.6 154.81  -3.320  1.573                         
 -561.6   8.9  105.7  3.0 134.7 154.65  -0.270  1.542                         
 -560.6   9.0  105.6  3.0 134.7 154.48  -0.609  1.546                         
 -559.6   9.0  105.6  3.0 134.7 154.32   2.974  1.569                         
 -558.6   9.1  105.6  3.0 134.7 154.15  -0.258  1.542                         
 -557.6   9.1  105.6  3.0 134.8 153.99   0.264  1.542                         
 -556.6   9.2  105.6  3.0 134.8 153.82  -2.539  1.565                         
 -555.6   9.3  105.6  3.0 134.8 153.66   0.683  1.546                         
 -554.6   9.3  105.6  3.0 134.8 153.49   0.607  1.546                         
 -553.6   9.4  105.6  3.0 134.9 153.33   2.065  1.560                         
 -552.6   9.4  105.6  3.0 134.9 153.16  -3.147  1.571                         
 -551.6   9.5  105.6  3.0 134.9 153.00  -1.161  1.551                         
 -550.6   9.5  105.6  3.0 134.9 152.84  -1.039  1.550                         
 -549.6   9.6  105.6  3.0 134.9 152.68   2.805  1.568                         
 -548.6   9.7  105.6  3.0 135.0 152.51  -0.207  1.542                         
 -547.6   9.7  105.5  3.0 135.0 152.35   0.815  1.548                         
 -546.6   9.8  105.5  3.0 135.0 152.19  -2.272  1.562                         
 -545.6   9.8  105.5  3.0 135.0 152.03   0.636  1.546                         
 -544.6   9.9  105.5  3.0 135.1 151.87   0.480  1.544                         
 -543.6  10.0  105.5  3.0 135.1 151.71   3.023  1.570                         
 -542.6  10.0  105.5  3.0 135.1 151.55  -0.619  1.546                         
 -541.6  10.1  105.5  3.0 135.1 151.39   0.640  1.546                         
 -540.6  10.1  105.5  3.0 135.2 151.23  -1.809  1.558                         
 -539.6  10.2  105.5  3.0 135.2 151.07   2.403  1.564                         
 -538.6  10.3  105.5  3.0 135.2 150.91   0.590  1.545                         
 -537.6  10.3  105.5  3.0 135.2 150.75   0.917  1.549                         
 -536.6  10.4  105.5  3.0 135.2 150.59  -2.094  1.560                         
 -535.6  10.4  105.5  3.0 135.3 150.43  -0.367  1.543                         
 -534.6  10.5  105.4  3.0 135.3 150.27  -0.250  1.542                         
 -533.6  10.5  105.4  3.0 135.3 150.11   3.453  1.574                         
 -532.6  10.6  105.4  3.0 135.3 149.96   0.329  1.543                         
 -531.6  10.7  105.4  3.0 135.4 149.80   1.436  1.554                         
 -530.6  10.7  105.4  3.0 135.4 149.64  -1.940  1.559                         
 -529.6  10.8  105.4  3.0 135.4 149.49  -0.521  1.545                         
 -528.6  10.8  105.4  3.0 135.4 149.33  -0.143  1.541                         
 -527.6  10.9  105.4  3.0 135.4 149.17   2.928  1.569                         
 -526.6  11.0  105.4  3.0 135.5 149.02   0.249  1.542                         
 -525.6  11.0  105.4  3.0 135.5 148.86   0.742  1.547                         
 -524.6  11.1  105.4  3.0 135.5 148.71  -1.134  1.551                         
 -523.6  11.1  105.4  3.0 135.5 148.55   0.434  1.544                         
 -522.6  11.2  105.4  3.0 135.5 148.40   0.315  1.543                         
 -521.6  11.3  105.3  3.0 135.6 148.24   2.081  1.560                         
 -520.6  11.3  105.3  3.0 135.6 148.09  -0.472  1.544                         
 -519.6  11.4  105.3  3.0 135.6 147.94   0.442  1.544                         
 -518.6  11.4  105.3  3.0 135.6 147.78  -2.220  1.562                         
 -517.6  11.5  105.3  3.0 135.7 147.63   1.176  1.551                         
 -516.6  11.5  105.3  3.0 135.7 147.48   1.033  1.550                         
 -515.6  11.6  105.3  3.0 135.7 147.33   1.862  1.558                         
 -514.6  11.7  105.3  3.0 135.7 147.17   0.375  1.543                         
 -513.6  11.7  105.3  3.0 135.7 147.02  -0.893  1.548                         
 -512.6  11.8  105.3  3.0 135.8 146.87  -1.350  1.553                         
 -511.6  11.8  105.3  3.0 135.8 146.72   1.091  1.550                         
 -510.6  11.9  105.3  3.0 135.8 146.57   0.946  1.549                         
 -509.6  12.0  105.3  3.0 135.8 146.42   1.753  1.557                         
 -508.6  12.0  105.2  3.0 135.8 146.27  -1.336  1.553                         
 -507.6  12.1  105.2  3.0 135.9 146.12  -1.573  1.555                         
 -506.6  12.1  105.2  3.0 135.9 145.97  -1.336  1.553                         
 -505.6  12.2  105.2  3.0 135.9 145.82   0.539  1.545                         
 -504.6  12.3  105.2  3.0 135.9 145.67   0.908  1.549                         
 -503.6  12.3  105.2  3.0 135.9 145.52   0.625  1.546                         
 -502.6  12.4  105.2  3.0 136.0 145.37   0.223  1.542                         
