PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 120                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P208"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:01:00.13                        
START_TIME                    = 2001-12-30T15:28:36.76Z                       
STOP_TIME                     = 2001-12-30T15:39:24.75Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 81                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 208       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-364T15:28:36.755   0.100   0.100   0.000   0.000                         
2001-364T15:28:59.754   0.200   0.200   0.000   0.000                         
2001-364T15:29:20.754   0.300   0.300   0.000   0.000                         
2001-364T15:29:37.754   0.400   0.400   0.000   0.000                         
2001-364T15:29:43.754   0.500   0.500   0.000   0.000                         
2001-364T15:29:48.754   0.600   0.600   0.000   0.000                         
2001-364T15:29:52.754   0.700   0.700   0.000   0.000                         
2001-364T15:29:55.754   0.800   0.800   0.000   0.000                         
2001-364T15:30:00.754   0.900   0.900   0.000   0.000                         
2001-364T15:30:04.754   1.000   1.000   0.000   0.000                         
2001-364T15:30:08.754   1.100   1.100   0.000   0.000                         
2001-364T15:30:13.754   1.200   1.200   0.000   0.000                         
2001-364T15:30:19.754   1.300   1.300   0.000   0.000                         
2001-364T15:30:25.754   1.400   1.400   0.000   0.000                         
2001-364T15:30:30.754   1.500   1.500   0.000   0.000                         
2001-364T15:30:33.754   1.600   1.600   0.000   0.000                         
2001-364T15:30:36.754   1.700   1.700   0.000   0.000                         
2001-364T15:30:39.754   1.800   1.800   0.000   0.000                         
2001-364T15:30:42.754   1.900   1.900   0.000   0.000                         
2001-364T15:30:45.754   2.000   2.000   0.000   0.000                         
2001-364T15:30:47.754   2.100   2.100   0.000   0.000                         
2001-364T15:30:50.754   2.200   2.200   0.000   0.000                         
2001-364T15:30:53.754   2.300   2.300   0.000   0.000                         
2001-364T15:30:56.754   2.400   2.400   0.000   0.000                         
2001-364T15:30:59.754   2.500   2.500   0.000   0.000                         
2001-364T15:31:03.754   2.600   2.600   0.000   0.000                         
2001-364T15:31:06.754   2.700   2.700   0.000   0.000                         
