PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 773                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P137"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:40.20                                     
START_TIME                    = 2001-12-20T15:09:32.00Z                                    
STOP_TIME                     = 2001-12-20T15:21:46.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 735                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 137 of aerobraking at Mars.  The data comes from                       
  p137_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-354T15:09:32.000  0.000933 -0.000200 -0.000433 -0.217544  0.130404 -0.494700  0.831229
2001-354T15:09:33.000  0.000907 -0.000190 -0.000436 -0.217240  0.130057 -0.494915  0.831235
2001-354T15:09:34.000  0.000907 -0.000198 -0.000413 -0.216936  0.129711 -0.495129  0.831241
2001-354T15:09:35.000  0.000915 -0.000179 -0.000410 -0.216634  0.129364 -0.495343  0.831246
2001-354T15:09:36.000  0.000909 -0.000173 -0.000427 -0.216330  0.129015 -0.495558  0.831251
2001-354T15:09:37.000  0.000907 -0.000176 -0.000431 -0.216028  0.128667 -0.495773  0.831255
2001-354T15:09:38.000  0.000905 -0.000186 -0.000431 -0.215727  0.128318 -0.495989  0.831259
2001-354T15:09:39.000  0.000902 -0.000183 -0.000425 -0.215425  0.127970 -0.496205  0.831262
2001-354T15:09:40.000  0.000915 -0.000180 -0.000448 -0.215124  0.127621 -0.496421  0.831265
2001-354T15:09:41.000  0.000909 -0.000173 -0.000439 -0.214824  0.127272 -0.496636  0.831267
2001-354T15:09:42.000  0.000890 -0.000202 -0.000413 -0.214524  0.126922 -0.496851  0.831270
2001-354T15:09:43.000  0.000919 -0.000197 -0.000410 -0.214222  0.126570 -0.497069  0.831271
2001-354T15:09:44.000  0.000900 -0.000188 -0.000433 -0.213924  0.126220 -0.497286  0.831271
2001-354T15:09:45.000  0.000898 -0.000191 -0.000440 -0.213626  0.125871 -0.497503  0.831271
2001-354T15:09:46.000  0.000898 -0.000178 -0.000434 -0.213326  0.125520 -0.497721  0.831270
2001-354T15:09:47.000  0.000892 -0.000196 -0.000443 -0.213030  0.125169 -0.497937  0.831270
2001-354T15:09:48.000  0.000903 -0.000196 -0.000433 -0.212730  0.124816 -0.498154  0.831269
