PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 878                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P193"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:55.66                                     
START_TIME                    = 2001-12-28T20:39:50.00Z                                    
STOP_TIME                     = 2001-12-28T20:53:49.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 840                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 193 of aerobraking at Mars.  The data comes from                       
  p193_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-362T20:39:50.000  0.001034 -0.000019 -0.000187 -0.289096  0.186166 -0.446506  0.826074
2001-362T20:39:51.000  0.001057 -0.000022 -0.000204 -0.288687  0.185890 -0.446679  0.826186
2001-362T20:39:52.000  0.001051 -0.000031 -0.000185 -0.288280  0.185614 -0.446849  0.826298
2001-362T20:39:53.000  0.001042 -0.000034 -0.000200 -0.287875  0.185338 -0.447020  0.826408
2001-362T20:39:54.000  0.001041 -0.000038 -0.000183 -0.287470  0.185063 -0.447191  0.826519
2001-362T20:39:55.000  0.001041 -0.000037 -0.000197 -0.287063  0.184786 -0.447363  0.826629
2001-362T20:39:56.000  0.001038 -0.000047 -0.000210 -0.286659  0.184511 -0.447533  0.826739
2001-362T20:39:57.000  0.001032 -0.000041 -0.000197 -0.286253  0.184234 -0.447705  0.826848
2001-362T20:39:58.000  0.001043 -0.000035 -0.000193 -0.285848  0.183958 -0.447877  0.826956
2001-362T20:39:59.000  0.001031 -0.000049 -0.000195 -0.285444  0.183681 -0.448048  0.827065
2001-362T20:39:60.000  0.001035 -0.000051 -0.000192 -0.285042  0.183405 -0.448219  0.827172
2001-362T20:40:01.000  0.001040 -0.000029 -0.000206 -0.284634  0.183126 -0.448392  0.827280
2001-362T20:40:02.000  0.001022 -0.000036 -0.000215 -0.284232  0.182852 -0.448562  0.827387
2001-362T20:40:03.000  0.001037 -0.000037 -0.000209 -0.283826  0.182573 -0.448736  0.827494
2001-362T20:40:04.000  0.001042 -0.000017 -0.000202 -0.283423  0.182296 -0.448909  0.827599
2001-362T20:40:05.000  0.001024 -0.000025 -0.000211 -0.283020  0.182018 -0.449083  0.827704
2001-362T20:40:06.000  0.001039 -0.000043 -0.000195 -0.282623  0.181744 -0.449253  0.827807
2001-362T20:40:07.000  0.001036 -0.000043 -0.000218 -0.282211  0.181461 -0.449431  0.827914
2001-362T20:40:08.000  0.001028 -0.000031 -0.000206 -0.281810  0.181183 -0.449603  0.828017
2001-362T20:40:09.000  0.001029 -0.000040 -0.000203 -0.281407  0.180905 -0.449776  0.828122
2001-362T20:40:10.000  0.001036 -0.000024 -0.000213 -0.281004  0.180626 -0.449951  0.828224
2001-362T20:40:11.000  0.001034 -0.000044 -0.000198 -0.280600  0.180345 -0.450125  0.828327
2001-362T20:40:12.000  0.001035 -0.000042 -0.000201 -0.280201  0.180068 -0.450298  0.828429
2001-362T20:40:13.000  0.001035 -0.000030 -0.000204 -0.279797  0.179788 -0.450474  0.828531
2001-362T20:40:14.000  0.001035 -0.000042 -0.000209 -0.279393  0.179507 -0.450649  0.828633
2001-362T20:40:15.000  0.001031 -0.000045 -0.000200 -0.278993  0.179228 -0.450823  0.828733
2001-362T20:40:16.000  0.001040 -0.000047 -0.000201 -0.278594  0.178948 -0.450996  0.828834
2001-362T20:40:17.000  0.001040 -0.000048 -0.000221 -0.278190  0.178666 -0.451173  0.828934
2001-362T20:40:18.000  0.001040 -0.000059 -0.000209 -0.277791  0.178387 -0.451347  0.829033
2001-362T20:40:19.000  0.001044 -0.000050 -0.000204 -0.277389  0.178105 -0.451522  0.829133
2001-362T20:40:20.000  0.001031 -0.000042 -0.000237 -0.276988  0.177824 -0.451699  0.829231
2001-362T20:40:21.000  0.001026 -0.000043 -0.000223 -0.276587  0.177543 -0.451874  0.829330
2001-362T20:40:22.000  0.001034 -0.000035 -0.000214 -0.276188  0.177263 -0.452049  0.829427
2001-362T20:40:23.000  0.001025 -0.000036 -0.000230 -0.275785  0.176979 -0.452228  0.829525
2001-362T20:40:24.000  0.001040 -0.000048 -0.000229 -0.275384  0.176697 -0.452403  0.829622
2001-362T20:40:25.000  0.001018 -0.000055 -0.000215 -0.274984  0.176414 -0.452580  0.829718
2001-362T20:40:26.000  0.001036 -0.000041 -0.000228 -0.274584  0.176131 -0.452758  0.829814
2001-362T20:40:27.000  0.001031 -0.000038 -0.000223 -0.274184  0.175847 -0.452936  0.829910
2001-362T20:40:28.000  0.001034 -0.000059 -0.000228 -0.273786  0.175565 -0.453113  0.830004
2001-362T20:40:29.000  0.001048 -0.000050 -0.000225 -0.273385  0.175281 -0.453291  0.830099
