PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 136                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P178"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:51.39                        
START_TIME                    = 2001-12-26T22:17:36.16Z                       
STOP_TIME                     = 2001-12-26T22:27:34.16Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 97                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 178       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-360T22:17:36.156   0.100   0.100   0.000   0.000                         
2001-360T22:18:51.156   0.200   0.200   0.000   0.000                         
2001-360T22:19:07.156   0.300   0.300   0.000   0.000                         
2001-360T22:19:19.156   0.400   0.400   0.000   0.000                         
2001-360T22:19:32.156   0.500   0.500   0.000   0.000                         
2001-360T22:19:40.156   0.600   0.600   0.000   0.000                         
2001-360T22:19:45.156   0.700   0.700   0.000   0.000                         
2001-360T22:19:49.156   0.800   0.800   0.000   0.000                         
2001-360T22:19:53.156   0.900   0.900   0.000   0.000                         
2001-360T22:19:57.156   1.000   1.000   0.000   0.000                         
2001-360T22:20:00.156   1.100   1.100   0.000   0.000                         
2001-360T22:20:04.156   1.200   1.200   0.000   0.000                         
2001-360T22:20:07.156   1.300   1.300   0.000   0.000                         
2001-360T22:20:11.156   1.400   1.400   0.000   0.000                         
2001-360T22:20:17.156   1.500   1.500   0.000   0.000                         
2001-360T22:20:20.156   1.600   1.600   0.000   0.000                         
2001-360T22:20:25.156   1.700   1.700   0.000   0.000                         
2001-360T22:20:27.156   1.800   1.800   0.000   0.000                         
2001-360T22:20:30.156   1.900   1.900   0.000   0.000                         
2001-360T22:20:32.156   2.000   2.000   0.000   0.000                         
2001-360T22:20:35.156   2.100   2.100   0.000   0.000                         
2001-360T22:20:37.156   2.200   2.200   0.000   0.000                         
2001-360T22:20:38.156   2.300   2.300   0.000   0.000                         
2001-360T22:20:40.156   2.400   2.400   0.000   0.000                         
2001-360T22:20:42.156   2.500   2.500   0.000   0.000                         
2001-360T22:20:43.156   2.600   2.600   0.000   0.000                         
2001-360T22:20:46.156   2.700   2.700   0.000   0.000                         
2001-360T22:20:48.155   2.800   2.800   0.000   0.000                         
2001-360T22:20:50.155   2.900   2.900   0.000   0.000                         
2001-360T22:20:52.155   3.000   3.000   0.000   0.000                         
2001-360T22:20:54.155   3.100   3.100   0.000   0.000                         
2001-360T22:20:57.155   3.200   3.200   0.000   0.000                         
2001-360T22:20:59.155   3.300   3.300   0.000   0.000                         
2001-360T22:21:01.155   3.400   3.400   0.000   0.000                         
2001-360T22:21:03.155   3.500   3.500   0.000   0.000                         
2001-360T22:21:05.155   3.600   3.600   0.000   0.000                         
2001-360T22:21:06.155   3.700   3.700   0.000   0.000                         
2001-360T22:21:08.155   3.800   3.800   0.000   0.000                         
2001-360T22:21:10.155   3.900   3.900   0.000   0.000                         
2001-360T22:21:11.155   4.000   4.000   0.000   0.000                         
2001-360T22:21:12.155   4.100   4.100   0.000   0.000                         
