PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 723                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P115"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:34.31                                     
START_TIME                    = 2001-12-16T06:27:54.00Z                                    
STOP_TIME                     = 2001-12-16T06:39:18.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 685                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 115 of aerobraking at Mars.  The data comes from                       
  p115_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-350T06:27:54.000  0.001037  0.000155 -0.000211  0.129464 -0.122245  0.503691 -0.845335
2001-350T06:27:55.000  0.001046  0.000163 -0.000203  0.128998 -0.122038  0.503853 -0.845339
2001-350T06:27:56.000  0.001035  0.000165 -0.000199  0.128532 -0.121832  0.504015 -0.845344
2001-350T06:27:57.000  0.001034  0.000169 -0.000208  0.128066 -0.121626  0.504177 -0.845347
2001-350T06:27:58.000  0.001035  0.000183 -0.000205  0.127601 -0.121421  0.504338 -0.845351
2001-350T06:27:59.000  0.001037  0.000164 -0.000201  0.127135 -0.121215  0.504500 -0.845354
2001-350T06:27:60.000  0.001042  0.000147 -0.000220  0.126669 -0.121007  0.504663 -0.845356
2001-350T06:28:01.000  0.001039  0.000159 -0.000229  0.126203 -0.120802  0.504826 -0.845358
2001-350T06:28:02.000  0.001039  0.000153 -0.000214  0.125737 -0.120595  0.504990 -0.845359
2001-350T06:28:03.000  0.001044  0.000160 -0.000211  0.125272 -0.120390  0.505152 -0.845361
2001-350T06:28:04.000  0.001035  0.000169 -0.000219  0.124805 -0.120185  0.505316 -0.845361
2001-350T06:28:05.000  0.001034  0.000165 -0.000213  0.124338 -0.119979  0.505478 -0.845362
2001-350T06:28:06.000  0.001042  0.000171 -0.000219  0.123873 -0.119775  0.505640 -0.845362
2001-350T06:28:07.000  0.001037  0.000166 -0.000222  0.123408 -0.119571  0.505804 -0.845361
2001-350T06:28:08.000  0.001038  0.000161 -0.000220  0.122939 -0.119365  0.505969 -0.845360
2001-350T06:28:09.000  0.001041  0.000169 -0.000217  0.122474 -0.119161  0.506132 -0.845359
2001-350T06:28:10.000  0.001026  0.000160 -0.000222  0.122007 -0.118956  0.506296 -0.845357
2001-350T06:28:11.000  0.001027  0.000163 -0.000206  0.121541 -0.118752  0.506460 -0.845355
2001-350T06:28:12.000  0.001035  0.000170 -0.000199  0.121075 -0.118548  0.506623 -0.845352
2001-350T06:28:13.000  0.001032  0.000174 -0.000216  0.120609 -0.118343  0.506788 -0.845349
2001-350T06:28:14.000  0.001032  0.000176 -0.000214  0.120143 -0.118140  0.506952 -0.845345
2001-350T06:28:15.000  0.001053  0.000178 -0.000217  0.119676 -0.117936  0.507116 -0.845341
2001-350T06:28:16.000  0.001041  0.000175 -0.000227  0.119208 -0.117732  0.507280 -0.845337
