PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 74                                            
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P057"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:18.92                        
START_TIME                    = 2001-11-27T19:32:49.30Z                       
STOP_TIME                     = 2001-11-27T19:35:43.30Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 35                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 057       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-331T19:32:49.299   0.100   0.100   0.000   0.000                         
2001-331T19:32:56.299   0.200   0.200   0.000   0.000                         
2001-331T19:33:01.299   0.300   0.300   0.000   0.000                         
2001-331T19:33:06.299   0.400   0.400   0.000   0.000                         
2001-331T19:33:11.299   0.500   0.500   0.000   0.000                         
2001-331T19:33:17.299   0.600   0.600   0.000   0.000                         
2001-331T19:33:21.299   0.700   0.700   0.000   0.000                         
2001-331T19:33:27.299   0.800   0.800   0.000   0.000                         
2001-331T19:33:32.299   0.900   0.900   0.000   0.000                         
2001-331T19:33:37.299   1.000   1.000   0.000   0.000                         
2001-331T19:33:41.299   1.100   1.100   0.000   0.000                         
2001-331T19:33:45.299   1.200   1.200   0.000   0.000                         
2001-331T19:33:49.299   1.300   1.300   0.000   0.000                         
2001-331T19:33:52.299   1.400   1.400   0.000   0.000                         
2001-331T19:33:55.299   1.500   1.500   0.000   0.000                         
2001-331T19:33:59.299   1.600   1.600   0.000   0.000                         
2001-331T19:34:03.299   1.700   1.700   0.000   0.000                         
2001-331T19:34:09.299   1.800   1.800   0.000   0.000                         
2001-331T19:34:15.299   1.900   1.900   0.000   0.000                         
2001-331T19:34:21.299   2.000   2.000   0.000   0.000                         
2001-331T19:34:26.299   2.100   2.100   0.000   0.000                         
2001-331T19:34:31.299   2.200   2.200   0.000   0.000                         
2001-331T19:34:35.299   2.300   2.300   0.000   0.000                         
2001-331T19:34:38.299   2.400   2.400   0.000   0.000                         
2001-331T19:34:43.299   2.500   2.500   0.000   0.000                         
2001-331T19:34:46.299   2.600   2.600   0.000   0.000                         
2001-331T19:34:49.299   2.700   2.700   0.000   0.000                         
2001-331T19:34:55.299   2.800   2.800   0.000   0.000                         
2001-331T19:35:02.299   2.900   2.900   0.000   0.000                         
2001-331T19:35:13.299   3.000   3.000   0.000   0.000                         
2001-331T19:35:21.299   3.100   3.100   0.000   0.000                         
2001-331T19:35:27.299   3.200   3.200   0.000   0.000                         
2001-331T19:35:32.299   3.300   3.300   0.000   0.000                         
2001-331T19:35:38.299   3.400   3.400   0.000   0.000                         
2001-331T19:35:43.299   3.500   3.500   0.000   0.000                         
