PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 848                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P186"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:53.63                                     
START_TIME                    = 2001-12-27T23:26:19.00Z                                    
STOP_TIME                     = 2001-12-27T23:39:48.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 810                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 186 of aerobraking at Mars.  The data comes from                       
  p186_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-361T23:26:19.000  0.001017 -0.000148 -0.000198 -0.284850  0.178712 -0.449104  0.827785
2001-361T23:26:20.000  0.001018 -0.000154 -0.000194 -0.284487  0.178394 -0.449256  0.827896
2001-361T23:26:21.000  0.001003 -0.000160 -0.000197 -0.284122  0.178074 -0.449408  0.828008
2001-361T23:26:22.000  0.001000 -0.000154 -0.000200 -0.283757  0.177753 -0.449561  0.828119
2001-361T23:26:23.000  0.001001 -0.000152 -0.000198 -0.283394  0.177433 -0.449712  0.828229
2001-361T23:26:24.000  0.001000 -0.000165 -0.000201 -0.283032  0.177113 -0.449864  0.828339
2001-361T23:26:25.000  0.001007 -0.000172 -0.000211 -0.282668  0.176790 -0.450017  0.828449
2001-361T23:26:26.000  0.001012 -0.000168 -0.000212 -0.282305  0.176468 -0.450170  0.828559
2001-361T23:26:27.000  0.001014 -0.000161 -0.000208 -0.281943  0.176146 -0.450322  0.828668
2001-361T23:26:28.000  0.001001 -0.000157 -0.000202 -0.281580  0.175823 -0.450475  0.828777
2001-361T23:26:29.000  0.000996 -0.000166 -0.000201 -0.281219  0.175499 -0.450628  0.828885
2001-361T23:26:30.000  0.001003 -0.000171 -0.000199 -0.280859  0.175176 -0.450781  0.828992
2001-361T23:26:31.000  0.001011 -0.000166 -0.000208 -0.280498  0.174851 -0.450934  0.829100
2001-361T23:26:32.000  0.001001 -0.000165 -0.000216 -0.280138  0.174526 -0.451087  0.829207
2001-361T23:26:33.000  0.000996 -0.000165 -0.000219 -0.279778  0.174201 -0.451240  0.829314
2001-361T23:26:34.000  0.001007 -0.000164 -0.000223 -0.279417  0.173875 -0.451393  0.829420
2001-361T23:26:35.000  0.001008 -0.000171 -0.000216 -0.279058  0.173548 -0.451546  0.829526
