2001-337T09:45:45.000  0.001082  0.000271  0.000085 -0.052627  0.084839 -0.497462  0.861722
2001-337T09:45:46.000  0.001100  0.000290  0.000103 -0.052086  0.084694 -0.497481  0.861758
2001-337T09:45:47.000  0.001083  0.000303  0.000081 -0.051538  0.084548 -0.497501  0.861793
2001-337T09:45:48.000  0.001096  0.000287  0.000082 -0.050995  0.084405 -0.497520  0.861829
2001-337T09:45:49.000  0.001087  0.000269  0.000076 -0.050448  0.084260 -0.497540  0.861864
2001-337T09:45:50.000  0.001080  0.000271  0.000081 -0.049908  0.084119 -0.497559  0.861898
2001-337T09:45:51.000  0.001086  0.000299  0.000081 -0.049364  0.083978 -0.497578  0.861932
2001-337T09:45:52.000  0.001092  0.000305  0.000072 -0.048817  0.083836 -0.497598  0.861966
2001-337T09:45:53.000  0.001079  0.000278  0.000080 -0.048270  0.083694 -0.497617  0.861999
2001-337T09:45:54.000  0.001089  0.000305  0.000081 -0.047725  0.083555 -0.497636  0.862032
2001-337T09:45:55.000  0.001086  0.000288  0.000070 -0.047177  0.083415 -0.497656  0.862065
2001-337T09:45:56.000  0.001069  0.000310  0.000063 -0.046637  0.083279 -0.497675  0.862096
2001-337T09:45:57.000  0.001076  0.000294  0.000087 -0.046087  0.083141 -0.497693  0.862128
2001-337T09:45:58.000  0.001080  0.000317  0.000085 -0.045542  0.083005 -0.497711  0.862160
2001-337T09:45:59.000  0.001095  0.000308  0.000081 -0.044992  0.082867 -0.497729  0.862192
2001-337T09:45:60.000  0.001094  0.000312  0.000063 -0.044449  0.082733 -0.497748  0.862222
2001-337T09:46:01.000  0.001082  0.000305  0.000091 -0.043902  0.082598 -0.497768  0.862251
2001-337T09:46:02.000  0.001079  0.000307  0.000089 -0.043355  0.082465 -0.497785  0.862282
2001-337T09:46:03.000  0.001093  0.000308  0.000078 -0.042808  0.082330 -0.497804  0.862311
2001-337T09:46:04.000  0.001076  0.000320  0.000076 -0.042262  0.082198 -0.497823  0.862340
2001-337T09:46:05.000  0.001080  0.000324  0.000081 -0.041710  0.082066 -0.497841  0.862369
2001-337T09:46:06.000  0.001078  0.000300  0.000085 -0.041167  0.081934 -0.497858  0.862398
2001-337T09:46:07.000  0.001078  0.000328  0.000083 -0.040621  0.081804 -0.497875  0.862426
2001-337T09:46:08.000  0.001078  0.000336  0.000083 -0.040071  0.081674 -0.497893  0.862454
2001-337T09:46:09.000  0.001077  0.000307  0.000078 -0.039522  0.081544 -0.497911  0.862481
2001-337T09:46:10.000  0.001065  0.000325  0.000078 -0.038976  0.081416 -0.497929  0.862508
2001-337T09:46:11.000  0.001077  0.000336  0.000067 -0.038423  0.081288 -0.497947  0.862534
2001-337T09:46:12.000  0.001081  0.000331  0.000083 -0.037880  0.081161 -0.497964  0.862560
2001-337T09:46:13.000  0.001073  0.000332  0.000068 -0.037327  0.081034 -0.497982  0.862586
2001-337T09:46:14.000  0.001080  0.000306  0.000070 -0.036780  0.080908 -0.498001  0.862610
2001-337T09:46:15.000  0.001064  0.000334  0.000079 -0.036227  0.080782 -0.498018  0.862635
2001-337T09:46:16.000  0.001087  0.000359  0.000091 -0.035680  0.080660 -0.498035  0.862660
2001-337T09:46:17.000  0.001082  0.000344  0.000078 -0.035129  0.080535 -0.498053  0.862684
2001-337T09:46:18.000  0.001085  0.000334  0.000076 -0.034582  0.080413 -0.498069  0.862708
2001-337T09:46:19.000  0.001083  0.000347  0.000086 -0.034028  0.080290 -0.498085  0.862732
2001-337T09:46:20.000  0.001074  0.000338  0.000083 -0.033481  0.080169 -0.498102  0.862755
2001-337T09:46:21.000  0.001059  0.000346  0.000066 -0.032927  0.080048 -0.498120  0.862777
2001-337T09:46:22.000  0.001081  0.000325  0.000064 -0.032381  0.079928 -0.498138  0.862799
2001-337T09:46:23.000  0.001066  0.000343  0.000068 -0.031832  0.079809 -0.498155  0.862821
2001-337T09:46:24.000  0.001072  0.000350  0.000065 -0.031279  0.079690 -0.498172  0.862842
2001-337T09:46:25.000  0.001079  0.000352  0.000067 -0.030725  0.079572 -0.498189  0.862862
2001-337T09:46:26.000  0.001067  0.000345  0.000075 -0.030177  0.079455 -0.498207  0.862883
2001-337T09:46:27.000  0.001082  0.000345  0.000077 -0.029622  0.079336 -0.498224  0.862903
2001-337T09:46:28.000  0.001060  0.000359  0.000068 -0.029077  0.079223 -0.498240  0.862922
2001-337T09:46:29.000  0.001068  0.000343  0.000085 -0.028522  0.079107 -0.498257  0.862942
2001-337T09:46:30.000  0.001071  0.000338  0.000074 -0.027972  0.078992 -0.498273  0.862961
2001-337T09:46:31.000  0.001080  0.000369  0.000065 -0.027416  0.078877 -0.498290  0.862980
2001-337T09:46:32.000  0.001068  0.000368  0.000064 -0.026867  0.078765 -0.498307  0.862998
2001-337T09:46:33.000  0.001062  0.000371  0.000076 -0.026313  0.078652 -0.498323  0.863016
2001-337T09:46:34.000  0.001053  0.000342  0.000075 -0.025761  0.078540 -0.498340  0.863033
2001-337T09:46:35.000  0.001063  0.000341  0.000074 -0.025209  0.078429 -0.498356  0.863050
2001-337T09:46:36.000  0.001075  0.000357  0.000066 -0.024657  0.078319 -0.498373  0.863066
2001-337T09:46:37.000  0.001068  0.000357  0.000077 -0.024101  0.078209 -0.498390  0.863082
2001-337T09:46:38.000  0.001060  0.000363  0.000086 -0.023551  0.078100 -0.498406  0.863097
2001-337T09:46:39.000  0.001080  0.000360  0.000065 -0.022999  0.077992 -0.498423  0.863112
2001-337T09:46:40.000  0.001063  0.000367  0.000089 -0.022444  0.077884 -0.498440  0.863127
2001-337T09:46:41.000  0.001048  0.000357  0.000061 -0.021889  0.077777 -0.498457  0.863141
2001-337T09:46:42.000  0.001074  0.000367  0.000054 -0.021335  0.077670 -0.498475  0.863154
2001-337T09:46:43.000  0.001060  0.000382  0.000067 -0.020777  0.077564 -0.498492  0.863168
2001-337T09:46:44.000  0.001058  0.000367  0.000052 -0.020229  0.077461 -0.498508  0.863180
2001-337T09:46:45.000  0.001076  0.000383  0.000076 -0.019669  0.077356 -0.498525  0.863193
2001-337T09:46:46.000  0.001072  0.000375  0.000071 -0.019115  0.077251 -0.498542  0.863205
2001-337T09:46:47.000  0.001069  0.000367  0.000070 -0.018556  0.077146 -0.498559  0.863217
2001-337T09:46:48.000  0.001062  0.000351  0.000059 -0.018004  0.077044 -0.498576  0.863228
2001-337T09:46:49.000  0.001058  0.000353  0.000050 -0.017446  0.076941 -0.498594  0.863238
2001-337T09:46:50.000  0.001054  0.000365  0.000066 -0.016889  0.076839 -0.498611  0.863248
2001-337T09:46:51.000  0.001070  0.000366  0.000080 -0.016331  0.076737 -0.498627  0.863259
2001-337T09:46:52.000  0.001071  0.000396  0.000060 -0.015776  0.076637 -0.498646  0.863267
2001-337T09:46:53.000  0.001048  0.000377  0.000056 -0.015215  0.076536 -0.498663  0.863276
2001-337T09:46:54.000  0.001077  0.000376  0.000069 -0.014659  0.076435 -0.498680  0.863285
2001-337T09:46:55.000  0.001085  0.000396  0.000073 -0.014101  0.076336 -0.498697  0.863293
2001-337T09:46:56.000  0.001070  0.000397  0.000061 -0.013539  0.076237 -0.498716  0.863300
2001-337T09:46:57.000  0.001073  0.000392  0.000069 -0.012976  0.076138 -0.498734  0.863307
2001-337T09:46:58.000  0.001090  0.000380  0.000052 -0.012416  0.076038 -0.498752  0.863314
2001-337T09:46:59.000  0.001078  0.000398  0.000068 -0.011850  0.075939 -0.498771  0.863319
2001-337T09:46:60.000  0.001058  0.000400  0.000052 -0.011294  0.075841 -0.498791  0.863324
2001-337T09:47:01.000  0.001076  0.000397  0.000049 -0.010725  0.075741 -0.498811  0.863329
2001-337T09:47:02.000  0.001072  0.000395  0.000051 -0.010162  0.075644 -0.498829  0.863333
2001-337T09:47:03.000  0.001092  0.000405  0.000050 -0.009590  0.075544 -0.498849  0.863337
2001-337T09:47:04.000  0.001100  0.000397  0.000051 -0.009026  0.075446 -0.498869  0.863340
2001-337T09:47:05.000  0.001085  0.000394  0.000054 -0.008456  0.075347 -0.498889  0.863343
2001-337T09:47:06.000  0.001113  0.000386  0.000055 -0.007885  0.075247 -0.498908  0.863346
2001-337T09:47:07.000  0.001096  0.000397  0.000057 -0.007312  0.075149 -0.498928  0.863348
2001-337T09:47:08.000  0.001110  0.000401  0.000054 -0.006740  0.075050 -0.498947  0.863351
2001-337T09:47:09.000  0.001090  0.000410  0.000050 -0.006160  0.074951 -0.498967  0.863352
2001-337T09:47:10.000  0.001104  0.000396  0.000052 -0.005586  0.074851 -0.498986  0.863353
2001-337T09:47:11.000  0.001104  0.000407  0.000071 -0.005008  0.074752 -0.499005  0.863354
2001-337T09:47:12.000  0.001114  0.000404  0.000069 -0.004424  0.074650 -0.499025  0.863355
2001-337T09:47:13.000  0.001111  0.000413  0.000048 -0.003837  0.074548 -0.499044  0.863355
2001-337T09:47:14.000  0.001120  0.000417  0.000054 -0.003251  0.074445 -0.499063  0.863356
2001-337T09:47:15.000  0.001135  0.000410  0.000053 -0.002657  0.074341 -0.499082  0.863356
2001-337T09:47:16.000  0.001113  0.000410  0.000048 -0.002072  0.074238 -0.499101  0.863356
2001-337T09:47:17.000  0.001129  0.000438  0.000045 -0.001474  0.074134 -0.499120  0.863355
2001-337T09:47:18.000  0.001136  0.000407  0.000054 -0.000881  0.074029 -0.499138  0.863354
2001-337T09:47:19.000  0.001133  0.000407  0.000068 -0.000280  0.073923 -0.499158  0.863352
2001-337T09:47:20.000  0.001129  0.000421  0.000040  0.000313  0.073819 -0.499177  0.863350
2001-337T09:47:21.000  0.001148  0.000411  0.000058  0.000916  0.073712 -0.499197  0.863347
2001-337T09:47:22.000  0.001151  0.000424  0.000064  0.001514  0.073608 -0.499218  0.863343
2001-337T09:47:23.000  0.001166  0.000417  0.000042  0.002121  0.073501 -0.499241  0.863337
2001-337T09:47:24.000  0.001161  0.000413  0.000052  0.002725  0.073394 -0.499263  0.863332
2001-337T09:47:25.000  0.001160  0.000414  0.000039  0.003337  0.073286 -0.499288  0.863325
2001-337T09:47:26.000  0.001167  0.000339  0.000057  0.003935  0.073162 -0.499312  0.863319
2001-337T09:47:27.000  0.001225 -0.000090  0.000102  0.004441  0.072845 -0.499356  0.863318
2001-337T09:47:28.000  0.001233 -0.000060  0.000060  0.004950  0.072516 -0.499400  0.863317
2001-337T09:47:29.000  0.001207 -0.000034 -0.000008  0.005461  0.072188 -0.499447  0.863314
2001-337T09:47:30.000  0.001211 -0.000034 -0.000057  0.005972  0.071862 -0.499497  0.863309
2001-337T09:47:31.000  0.001225 -0.000053 -0.000068  0.006493  0.071533 -0.499547  0.863304
2001-337T09:47:32.000  0.001246 -0.000048 -0.000042  0.007010  0.071209 -0.499595  0.863299
2001-337T09:47:33.000  0.001256 -0.000029  0.000009  0.007539  0.070878 -0.499642  0.863294
2001-337T09:47:34.000  0.001263 -0.000037  0.000029  0.008070  0.070551 -0.499688  0.863290
2001-337T09:47:35.000  0.001263 -0.000040  0.000033  0.008609  0.070218 -0.499733  0.863285
2001-337T09:47:36.000  0.001294 -0.000030  0.000010  0.009148  0.069888 -0.499779  0.863280
2001-337T09:47:37.000  0.001305 -0.000021  0.000001  0.009697  0.069552 -0.499828  0.863273
2001-337T09:47:38.000  0.001303 -0.000025 -0.000047  0.010252  0.069214 -0.499877  0.863265
2001-337T09:47:39.000  0.001324 -0.000057 -0.000060  0.010813  0.068872 -0.499928  0.863256
2001-337T09:47:40.000  0.001338 -0.000028 -0.000016  0.011382  0.068527 -0.499978  0.863248
2001-337T09:47:41.000  0.001355 -0.000016  0.000007  0.011964  0.068175 -0.500029  0.863238
2001-337T09:47:42.000  0.001380 -0.000029  0.000017  0.012544  0.067824 -0.500077  0.863230
2001-337T09:47:43.000  0.001394 -0.000032  0.000010  0.013137  0.067467 -0.500126  0.863221
2001-337T09:47:44.000  0.001424 -0.000024 -0.000003  0.013742  0.067103 -0.500176  0.863210
2001-337T09:47:45.000  0.001441  0.000001 -0.000005  0.014356  0.066736 -0.500227  0.863199
2001-337T09:47:46.000  0.001460 -0.000029 -0.000036  0.014973  0.066366 -0.500279  0.863187
2001-337T09:47:47.000  0.001485 -0.000020 -0.000033  0.015608  0.065989 -0.500332  0.863174
2001-337T09:47:48.000  0.001499 -0.000012  0.000005  0.016240  0.065612 -0.500384  0.863161
2001-337T09:47:49.000  0.001526 -0.000011 -0.000001  0.016893  0.065224 -0.500437  0.863147
2001-337T09:47:50.000  0.001542 -0.000010 -0.000004  0.017549  0.064834 -0.500489  0.863133
2001-337T09:47:51.000  0.001571 -0.000027 -0.000003  0.018221  0.064435 -0.500542  0.863119
2001-337T09:47:52.000  0.001587  0.000010 -0.000005  0.018893  0.064038 -0.500593  0.863104
2001-337T09:47:53.000  0.001599 -0.000014 -0.000022  0.019580  0.063632 -0.500645  0.863089
2001-337T09:47:54.000  0.001605 -0.000011 -0.000016  0.020268  0.063226 -0.500696  0.863073
2001-337T09:47:55.000  0.001632 -0.000017 -0.000005  0.020972  0.062809 -0.500748  0.863056
2001-337T09:47:56.000  0.001661 -0.000018 -0.000016  0.021680  0.062391 -0.500798  0.863040
2001-337T09:47:57.000  0.001664 -0.000009  0.000009  0.022400  0.061968 -0.500847  0.863024
2001-337T09:47:58.000  0.001683 -0.000007  0.000004  0.023117  0.061546 -0.500895  0.863007
2001-337T09:47:59.000  0.001709 -0.000019  0.000020  0.023845  0.061118 -0.500942  0.862991
2001-337T09:47:60.000  0.001716 -0.000020  0.000016  0.024583  0.060683 -0.500989  0.862973
2001-337T09:48:01.000  0.001724 -0.000010 -0.000005  0.025329  0.060246 -0.501037  0.862955
2001-337T09:48:02.000  0.001734 -0.000005  0.000019  0.026075  0.059811 -0.501083  0.862936
2001-337T09:48:03.000  0.001754  0.000000 -0.000004  0.026834  0.059367 -0.501129  0.862917
2001-337T09:48:04.000  0.001766 -0.000010  0.000028  0.027584  0.058927 -0.501173  0.862898
2001-337T09:48:05.000  0.001787 -0.000006  0.000019  0.028355  0.058477 -0.501219  0.862876
2001-337T09:48:06.000  0.001796  0.000001  0.000016  0.029123  0.058029 -0.501265  0.862855
2001-337T09:48:07.000  0.001803 -0.000006  0.000010  0.029907  0.057572 -0.501311  0.862832
2001-337T09:48:08.000  0.001833  0.000007  0.000018  0.030686  0.057118 -0.501358  0.862807
2001-337T09:48:09.000  0.001857  0.000005  0.000016  0.031480  0.056655 -0.501408  0.862780
2001-337T09:48:10.000  0.001867  0.000001 -0.000001  0.032279  0.056190 -0.501460  0.862751
2001-337T09:48:11.000  0.001882  0.000011  0.000005  0.033086  0.055720 -0.501512  0.862720
2001-337T09:48:12.000  0.001915 -0.000020 -0.000015  0.033898  0.055247 -0.501569  0.862686
2001-337T09:48:13.000  0.001936  0.000001 -0.000017  0.034726  0.054764 -0.501629  0.862649
2001-337T09:48:14.000  0.001924 -0.000015 -0.000018  0.035549  0.054284 -0.501693  0.862609
2001-337T09:48:15.000  0.001960 -0.000003 -0.000049  0.036385  0.053797 -0.501762  0.862564
2001-337T09:48:16.000  0.001970 -0.000009 -0.000054  0.037232  0.053303 -0.501836  0.862515
2001-337T09:48:17.000  0.001988 -0.000004 -0.000070  0.038085  0.052805 -0.501917  0.862462
2001-337T09:48:18.000  0.001991 -0.000010 -0.000087  0.038938  0.052307 -0.502005  0.862403
2001-337T09:48:19.000  0.002007 -0.000016 -0.000093  0.039805  0.051801 -0.502100  0.862338
2001-337T09:48:20.000  0.002024 -0.000002 -0.000119  0.040664  0.051302 -0.502201  0.862269
2001-337T09:48:21.000  0.002031 -0.000013 -0.000143  0.041542  0.050790 -0.502311  0.862194
2001-337T09:48:22.000  0.002035 -0.000009 -0.000183  0.042415  0.050281 -0.502429  0.862112
2001-337T09:48:23.000  0.002054 -0.000005 -0.000188  0.043302  0.049766 -0.502557  0.862024
2001-337T09:48:24.000  0.002058  0.000008 -0.000197  0.044180  0.049256 -0.502691  0.861930
2001-337T09:48:25.000  0.002062 -0.000012 -0.000231  0.045069  0.048736 -0.502836  0.861829
2001-337T09:48:26.000  0.002076 -0.000013 -0.000256  0.045953  0.048221 -0.502987  0.861723
2001-337T09:48:27.000  0.002082 -0.000005 -0.000260  0.046851  0.047699 -0.503147  0.861611
2001-337T09:48:28.000  0.002105 -0.000004 -0.000282  0.047743  0.047178 -0.503316  0.861492
2001-337T09:48:29.000  0.002104 -0.000009 -0.000309  0.048647  0.046648 -0.503495  0.861365
2001-337T09:48:30.000  0.002127 -0.000018 -0.000327  0.049544  0.046121 -0.503682  0.861233
2001-337T09:48:31.000  0.002134 -0.000004 -0.000357  0.050449  0.045588 -0.503881  0.861092
2001-337T09:48:32.000  0.002163 -0.000009 -0.000389  0.051367  0.045045 -0.504090  0.860944
2001-337T09:48:33.000  0.002165 -0.000038 -0.000405  0.052290  0.044495 -0.504308  0.860790
2001-337T09:48:34.000  0.002193 -0.000037 -0.000417  0.053213  0.043944 -0.504535  0.860629
2001-337T09:48:35.000  0.002198 -0.000046 -0.000459  0.054148  0.043381 -0.504775  0.860458
2001-337T09:48:36.000  0.002220 -0.000050 -0.000477  0.055070  0.042823 -0.505020  0.860284
2001-337T09:48:37.000  0.002220 -0.000045 -0.000513  0.056008  0.042252 -0.505280  0.860099
2001-337T09:48:38.000  0.002216 -0.000073 -0.000537  0.056932  0.041682 -0.505549  0.859908
2001-337T09:48:39.000  0.002179 -0.000070 -0.000546  0.057857  0.041108 -0.505831  0.859708
2001-337T09:48:40.000  0.002163 -0.000079 -0.000572  0.058757  0.040542 -0.506116  0.859506
2001-337T09:48:41.000  0.002148 -0.000076 -0.000581  0.059653  0.039974 -0.506411  0.859297
2001-337T09:48:42.000  0.002115 -0.000103 -0.000615  0.060530  0.039411 -0.506713  0.859084
2001-337T09:48:43.000  0.002064 -0.000121 -0.000615  0.061388  0.038853 -0.507021  0.858867
2001-337T09:48:44.000  0.002039 -0.000128 -0.000623  0.062223  0.038303 -0.507335  0.858646
2001-337T09:48:45.000  0.001988 -0.000146 -0.000639  0.063040  0.037754 -0.507655  0.858421
2001-337T09:48:46.000  0.001909 -0.000149 -0.000646  0.063818  0.037222 -0.507968  0.858202
2001-337T09:48:47.000  0.001853 -0.000165 -0.000626  0.064570  0.036696 -0.508280  0.857983
2001-337T09:48:48.000  0.001795 -0.000178 -0.000638  0.065297  0.036177 -0.508592  0.857766
2001-337T09:48:49.000  0.001726 -0.000188 -0.000607  0.065991  0.035668 -0.508900  0.857551
2001-337T09:48:50.000  0.001653 -0.000214 -0.000614  0.066644  0.035172 -0.509203  0.857341
2001-337T09:48:51.000  0.001557 -0.000229 -0.000602  0.067267  0.034683 -0.509503  0.857134
2001-337T09:48:52.000  0.001485 -0.000249 -0.000606  0.067838  0.034213 -0.509794  0.856935
2001-337T09:48:53.000  0.001412 -0.000283 -0.000595  0.068378  0.033744 -0.510085  0.856737
2001-337T09:48:54.000  0.001306 -0.000322 -0.000557  0.068867  0.033294 -0.510363  0.856550
2001-337T09:48:55.000  0.001197 -0.000348 -0.000537  0.069313  0.032852 -0.510634  0.856370
2001-337T09:48:56.000  0.001102 -0.000376 -0.000505  0.069702  0.032428 -0.510888  0.856203
2001-337T09:48:57.000  0.000986 -0.000397 -0.000471  0.070039  0.032015 -0.511129  0.856047
2001-337T09:48:58.000  0.000853 -0.000417 -0.000423  0.070316  0.031617 -0.511347  0.855909
2001-337T09:48:59.000  0.000726 -0.000474 -0.000338  0.070536  0.031230 -0.511535  0.855793
2001-337T09:48:60.000  0.000624 -0.000517 -0.000269  0.070696  0.030855 -0.511692  0.855699
2001-337T09:49:01.000  0.000509 -0.000564 -0.000182  0.070797  0.030487 -0.511817  0.855630
2001-337T09:49:02.000  0.000376 -0.000596 -0.000115  0.070835  0.030138 -0.511907  0.855585
2001-337T09:49:03.000  0.000252 -0.000621 -0.000070  0.070813  0.029800 -0.511969  0.855561
2001-337T09:49:04.000  0.000119 -0.000673 -0.000009  0.070728  0.029472 -0.512007  0.855557
2001-337T09:49:05.000  0.000015 -0.000702  0.000101  0.070583  0.029155 -0.512009  0.855578
2001-337T09:49:06.000 -0.000108 -0.000732  0.000209  0.070378  0.028852 -0.511964  0.855633
2001-337T09:49:07.000 -0.000239 -0.000772  0.000349  0.070107  0.028556 -0.511863  0.855725
2001-337T09:49:08.000 -0.000354 -0.000832  0.000497  0.069779  0.028277 -0.511708  0.855854
2001-337T09:49:09.000 -0.000462 -0.000869  0.000608  0.069386  0.028000 -0.511495  0.856022
2001-337T09:49:10.000 -0.000572 -0.000896  0.000769  0.068938  0.027733 -0.511222  0.856230
2001-337T09:49:11.000 -0.000691 -0.000953  0.000928  0.068430  0.027466 -0.510880  0.856484
2001-337T09:49:12.000 -0.000783 -0.001010  0.001090  0.067878  0.027204 -0.510476  0.856777
2001-337T09:49:13.000 -0.000875 -0.001054  0.001279  0.067273  0.026935 -0.509990  0.857122
2001-337T09:49:14.000 -0.000956 -0.001096  0.001455  0.066625  0.026659 -0.509426  0.857517
2001-337T09:49:15.000 -0.001044 -0.001155  0.001633  0.065930  0.026376 -0.508781  0.857962
2001-337T09:49:16.000 -0.001091 -0.001216  0.001729  0.065198  0.026081 -0.508076  0.858445
2001-337T09:49:17.000 -0.001123 -0.001285  0.001873  0.064424  0.025766 -0.507321  0.858959
2001-337T09:49:18.000 -0.001160 -0.001331  0.002006  0.063631  0.025436 -0.506526  0.859497
2001-337T09:49:19.000 -0.001147 -0.001392  0.002082  0.062809  0.025071 -0.505678  0.860067
2001-337T09:49:20.000 -0.001149 -0.001481  0.002200  0.061976  0.024679 -0.504796  0.860657
2001-337T09:49:21.000 -0.001131 -0.001533  0.002259  0.061127  0.024248 -0.503869  0.861273
2001-337T09:49:22.000 -0.001074 -0.001617  0.002252  0.060286  0.023777 -0.502940  0.861888
2001-337T09:49:23.000 -0.000995 -0.001689  0.002297  0.059451  0.023250 -0.501987  0.862516
2001-337T09:49:24.000 -0.000919 -0.001775  0.002288  0.058650  0.022678 -0.501048  0.863132
2001-337T09:49:25.000 -0.000798 -0.001829  0.002131  0.057856  0.022042 -0.500119  0.863741
2001-337T09:49:26.000 -0.000651 -0.001905  0.002066  0.057094  0.021355 -0.499239  0.864317
2001-337T09:49:27.000 -0.000527 -0.001986  0.002026  0.056365  0.020599 -0.498396  0.864870
2001-337T09:49:28.000 -0.000321 -0.002077  0.001888  0.055706  0.019775 -0.497619  0.865379
2001-337T09:49:29.000 -0.000133 -0.002139  0.001761  0.055102  0.018864 -0.496893  0.865855
2001-337T09:49:30.000  0.000063 -0.002179  0.001562  0.054568  0.017890 -0.496244  0.866282
2001-337T09:49:31.000  0.000264 -0.001923  0.001232  0.054156  0.016942 -0.495702  0.866637
2001-337T09:49:32.000  0.000508 -0.001973  0.001000  0.053848  0.015976 -0.495271  0.866921
2001-337T09:49:33.000  0.000719 -0.002080  0.000673  0.053622  0.014905 -0.494967  0.867128
2001-337T09:49:34.000  0.000926 -0.001806  0.000392  0.053520  0.013855 -0.494811  0.867240
2001-337T09:49:35.000  0.001172 -0.001877  0.000067  0.053530  0.012790 -0.494780  0.867274
2001-337T09:49:36.000  0.001441 -0.001978 -0.000327  0.053626  0.011638 -0.494889  0.867222
2001-337T09:49:37.000  0.001596 -0.001762 -0.000655  0.053844  0.010481 -0.495131  0.867085
2001-337T09:49:38.000  0.001865 -0.001834 -0.001036  0.054166  0.009303 -0.495529  0.866851
2001-337T09:49:39.000  0.002097 -0.001876 -0.001387  0.054571  0.008025 -0.496096  0.866514
2001-337T09:49:40.000  0.002327 -0.001698 -0.001771  0.055109  0.006831 -0.496839  0.866064
2001-337T09:49:41.000  0.002526 -0.001815 -0.002125  0.055725  0.005522 -0.497769  0.865500
2001-337T09:49:42.000  0.002644 -0.001632 -0.002505  0.056436  0.004244 -0.498873  0.864825
2001-337T09:49:43.000  0.002858 -0.001662 -0.003020  0.057220  0.002924 -0.500155  0.864038
2001-337T09:49:44.000  0.002863 -0.001515 -0.003408  0.058054  0.001647 -0.501599  0.863149
2001-337T09:49:45.000  0.002928 -0.001587 -0.003744  0.058922  0.000348 -0.503220  0.862147
2001-337T09:49:46.000  0.003015 -0.001266 -0.004153  0.059825 -0.000945 -0.504966  0.861063
2001-337T09:49:47.000  0.003019 -0.001489 -0.004104  0.060759 -0.002209 -0.506767  0.859936
2001-337T09:49:48.000  0.003099 -0.001620 -0.004071  0.061683 -0.003528 -0.508571  0.858800
2001-337T09:49:49.000  0.003098 -0.001389 -0.003932  0.062669 -0.004781 -0.510362  0.857660
