PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 160                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P088"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:27.13                        
START_TIME                    = 2001-12-09T04:21:31.07Z                       
STOP_TIME                     = 2001-12-09T04:30:39.07Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 121                                           
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 088       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-343T04:21:31.072   0.000   0.000   0.100   0.100                         
2001-343T04:24:57.072   0.100   0.100   0.100   0.100                         
2001-343T04:24:59.072   0.200   0.200   0.100   0.100                         
2001-343T04:25:02.072   0.300   0.300   0.100   0.100                         
2001-343T04:25:04.072   0.400   0.400   0.100   0.100                         
2001-343T04:25:05.072   0.500   0.500   0.100   0.100                         
2001-343T04:25:07.072   0.600   0.600   0.100   0.100                         
2001-343T04:25:09.072   0.700   0.700   0.100   0.100                         
2001-343T04:25:11.072   0.800   0.800   0.100   0.100                         
2001-343T04:25:13.072   0.900   0.900   0.100   0.100                         
2001-343T04:25:15.072   1.000   1.000   0.100   0.100                         
2001-343T04:25:16.072   1.100   1.100   0.100   0.100                         
2001-343T04:25:18.072   1.200   1.200   0.100   0.100                         
2001-343T04:25:19.072   1.300   1.300   0.100   0.100                         
2001-343T04:25:20.072   1.400   1.400   0.100   0.100                         
2001-343T04:25:22.072   1.500   1.500   0.100   0.100                         
2001-343T04:25:24.072   1.600   1.600   0.100   0.100                         
2001-343T04:25:25.072   1.700   1.700   0.100   0.100                         
2001-343T04:25:27.072   1.800   1.800   0.100   0.100                         
2001-343T04:25:28.072   1.900   1.900   0.100   0.100                         
2001-343T04:25:30.072   2.000   2.000   0.100   0.100                         
2001-343T04:25:31.072   2.100   2.100   0.100   0.100                         
2001-343T04:25:32.072   2.200   2.200   0.100   0.100                         
2001-343T04:25:35.072   2.300   2.300   0.100   0.100                         
2001-343T04:25:36.072   2.400   2.400   0.100   0.100                         
2001-343T04:25:37.072   2.500   2.500   0.100   0.100                         
2001-343T04:25:38.072   2.600   2.600   0.100   0.100                         
2001-343T04:25:40.072   2.700   2.700   0.100   0.100                         
2001-343T04:25:41.072   2.800   2.800   0.100   0.100                         
2001-343T04:25:42.072   2.900   2.900   0.100   0.100                         
2001-343T04:25:43.072   3.000   3.000   0.100   0.100                         
2001-343T04:25:44.072   3.100   3.100   0.100   0.100                         
2001-343T04:25:46.072   3.200   3.200   0.100   0.100                         
2001-343T04:25:47.072   3.300   3.300   0.100   0.100                         
2001-343T04:25:49.072   3.500   3.500   0.100   0.100                         
2001-343T04:25:51.072   3.700   3.700   0.100   0.100                         
2001-343T04:25:53.072   3.800   3.800   0.100   0.100                         
2001-343T04:25:54.072   3.900   3.900   0.100   0.100                         
2001-343T04:25:55.072   4.000   4.000   0.100   0.100                         
2001-343T04:25:57.072   4.100   4.100   0.100   0.100                         
2001-343T04:25:58.072   4.200   4.200   0.100   0.100                         
2001-343T04:25:59.072   4.300   4.300   0.100   0.100                         
2001-343T04:26:00.072   4.400   4.400   0.100   0.100                         
2001-343T04:26:01.072   4.500   4.500   0.100   0.100                         
2001-343T04:26:02.072   4.600   4.600   0.100   0.100                         
2001-343T04:26:03.072   4.700   4.700   0.100   0.100                         
