PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 815                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P167"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:48.27                                     
START_TIME                    = 2001-12-25T09:26:16.00Z                                    
STOP_TIME                     = 2001-12-25T09:39:12.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 777                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 167 of aerobraking at Mars.  The data comes from                       
  p167_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-359T09:26:16.000  0.001016 -0.000179 -0.000259 -0.239429  0.153469 -0.464848  0.838473
2001-359T09:26:17.000  0.001004 -0.000191 -0.000254 -0.239071  0.153126 -0.465006  0.838550
2001-359T09:26:18.000  0.001002 -0.000196 -0.000244 -0.238714  0.152783 -0.465164  0.838627
2001-359T09:26:19.000  0.001002 -0.000188 -0.000243 -0.238357  0.152438 -0.465322  0.838703
2001-359T09:26:20.000  0.000997 -0.000187 -0.000253 -0.238000  0.152093 -0.465481  0.838779
2001-359T09:26:21.000  0.001003 -0.000201 -0.000257 -0.237644  0.151748 -0.465640  0.838854
2001-359T09:26:22.000  0.000991 -0.000210 -0.000249 -0.237288  0.151402 -0.465799  0.838929
2001-359T09:26:23.000  0.000995 -0.000209 -0.000251 -0.236933  0.151057 -0.465958  0.839004
2001-359T09:26:24.000  0.001006 -0.000193 -0.000244 -0.236578  0.150711 -0.466116  0.839079
2001-359T09:26:25.000  0.001007 -0.000181 -0.000241 -0.236223  0.150363 -0.466275  0.839152
2001-359T09:26:26.000  0.001003 -0.000195 -0.000247 -0.235869  0.150015 -0.466436  0.839225
2001-359T09:26:27.000  0.000992 -0.000204 -0.000251 -0.235516  0.149667 -0.466595  0.839298
2001-359T09:26:28.000  0.000999 -0.000195 -0.000258 -0.235164  0.149320 -0.466754  0.839370
2001-359T09:26:29.000  0.000996 -0.000197 -0.000259 -0.234812  0.148971 -0.466915  0.839441
2001-359T09:26:30.000  0.000999 -0.000204 -0.000260 -0.234471  0.148632 -0.467070  0.839510
2001-359T09:26:31.000  0.000991 -0.000205 -0.000258 -0.234107  0.148269 -0.467236  0.839584
2001-359T09:26:32.000  0.000997 -0.000218 -0.000270 -0.233756  0.147919 -0.467396  0.839654
2001-359T09:26:33.000  0.001013 -0.000222 -0.000279 -0.233405  0.147568 -0.467557  0.839724
2001-359T09:26:34.000  0.001013 -0.000215 -0.000277 -0.233055  0.147216 -0.467718  0.839793
2001-359T09:26:35.000  0.000999 -0.000222 -0.000267 -0.232707  0.146865 -0.467878  0.839862
2001-359T09:26:36.000  0.000990 -0.000218 -0.000263 -0.232357  0.146512 -0.468038  0.839931
2001-359T09:26:37.000  0.000989 -0.000220 -0.000271 -0.232008  0.146159 -0.468200  0.839999
2001-359T09:26:38.000  0.000996 -0.000218 -0.000271 -0.231661  0.145807 -0.468360  0.840067
2001-359T09:26:39.000  0.001002 -0.000207 -0.000257 -0.231314  0.145453 -0.468521  0.840134
2001-359T09:26:40.000  0.000998 -0.000212 -0.000268 -0.230967  0.145098 -0.468683  0.840200
2001-359T09:26:41.000  0.000991 -0.000214 -0.000276 -0.230623  0.144745 -0.468845  0.840266
