PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 704                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P101"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:30.50                                     
START_TIME                    = 2001-12-12T21:36:15.00Z                                    
STOP_TIME                     = 2001-12-12T21:47:20.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 666                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 101 of aerobraking at Mars.  The data comes from                       
  p101_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-346T21:36:15.000  0.001105 -0.000026 -0.000051  0.124466 -0.107088  0.490288 -0.855954
2001-346T21:36:16.000  0.001102 -0.000036 -0.000047  0.124005 -0.106802  0.490366 -0.856012
2001-346T21:36:17.000  0.001088 -0.000039 -0.000057  0.123545 -0.106518  0.490444 -0.856069
2001-346T21:36:18.000  0.001104 -0.000020 -0.000040  0.123076 -0.106230  0.490524 -0.856127
2001-346T21:36:19.000  0.001114 -0.000023 -0.000040  0.122614 -0.105943  0.490603 -0.856184
2001-346T21:36:20.000  0.001109 -0.000031 -0.000053  0.122153 -0.105658  0.490680 -0.856241
2001-346T21:36:21.000  0.001096 -0.000022 -0.000046  0.121687 -0.105370  0.490758 -0.856298
2001-346T21:36:22.000  0.001118 -0.000018 -0.000047  0.121224 -0.105083  0.490836 -0.856354
2001-346T21:36:23.000  0.001101 -0.000025 -0.000039  0.120759 -0.104795  0.490915 -0.856410
2001-346T21:36:24.000  0.001114 -0.000027 -0.000059  0.120295 -0.104508  0.490993 -0.856465
2001-346T21:36:25.000  0.001105 -0.000027 -0.000046  0.119832 -0.104219  0.491070 -0.856521
2001-346T21:36:26.000  0.001107 -0.000024 -0.000052  0.119370 -0.103932  0.491148 -0.856576
2001-346T21:36:27.000  0.001099 -0.000043 -0.000048  0.118905 -0.103643  0.491224 -0.856632
2001-346T21:36:28.000  0.001095 -0.000035 -0.000046  0.118444 -0.103356  0.491301 -0.856686
2001-346T21:36:29.000  0.001111 -0.000027 -0.000037  0.117980 -0.103068  0.491379 -0.856740
2001-346T21:36:30.000  0.001102 -0.000041 -0.000048  0.117516 -0.102777  0.491457 -0.856795
2001-346T21:36:31.000  0.001102 -0.000018 -0.000046  0.117051 -0.102487  0.491533 -0.856849
2001-346T21:36:32.000  0.001100 -0.000020 -0.000059  0.116590 -0.102199  0.491610 -0.856902
2001-346T21:36:33.000  0.001097 -0.000022 -0.000057  0.116130 -0.101912  0.491687 -0.856955
2001-346T21:36:34.000  0.001110 -0.000036 -0.000054  0.115662 -0.101618  0.491765 -0.857008
2001-346T21:36:35.000  0.001119 -0.000027 -0.000056  0.115202 -0.101330  0.491842 -0.857060
2001-346T21:36:36.000  0.001098 -0.000019 -0.000056  0.114738 -0.101039  0.491919 -0.857113
2001-346T21:36:37.000  0.001101 -0.000032 -0.000051  0.114276 -0.100749  0.491996 -0.857164
2001-346T21:36:38.000  0.001114 -0.000019 -0.000046  0.113811 -0.100459  0.492073 -0.857216
2001-346T21:36:39.000  0.001122 -0.000029 -0.000056  0.113347 -0.100168  0.492149 -0.857268
2001-346T21:36:40.000  0.001098 -0.000033 -0.000053  0.112885 -0.099877  0.492227 -0.857318
2001-346T21:36:41.000  0.001105 -0.000040 -0.000059  0.112435 -0.099594  0.492301 -0.857367
2001-346T21:36:42.000  0.001097 -0.000044 -0.000056  0.111960 -0.099295  0.492380 -0.857419
2001-346T21:36:43.000  0.001102 -0.000049 -0.000055  0.111497 -0.099004  0.492457 -0.857469
2001-346T21:36:44.000  0.001106 -0.000044 -0.000037  0.111034 -0.098712  0.492532 -0.857519
2001-346T21:36:45.000  0.001109 -0.000015 -0.000050  0.110572 -0.098422  0.492609 -0.857568
2001-346T21:36:46.000  0.001118 -0.000038 -0.000056  0.110108 -0.098128  0.492686 -0.857617
