PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 754                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P128"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:37.91                                     
START_TIME                    = 2001-12-18T23:08:59.00Z                                    
STOP_TIME                     = 2001-12-18T23:20:54.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 716                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 128 of aerobraking at Mars.  The data comes from                       
  p128_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-352T23:08:59.000  0.001093 -0.000068 -0.000146 -0.182171  0.136407 -0.478141  0.848285
2001-352T23:08:60.000  0.001095 -0.000067 -0.000141 -0.181730  0.136106 -0.478271  0.848355
2001-352T23:09:01.000  0.001078 -0.000068 -0.000162 -0.181290  0.135804 -0.478402  0.848424
2001-352T23:09:02.000  0.001084 -0.000062 -0.000161 -0.180849  0.135502 -0.478533  0.848492
2001-352T23:09:03.000  0.001098 -0.000059 -0.000139 -0.180409  0.135199 -0.478662  0.848561
2001-352T23:09:04.000  0.001093 -0.000044 -0.000148 -0.179968  0.134897 -0.478793  0.848629
2001-352T23:09:05.000  0.001114 -0.000060 -0.000140 -0.179528  0.134594 -0.478924  0.848697
2001-352T23:09:06.000  0.001112 -0.000060 -0.000132 -0.179090  0.134290 -0.479053  0.848764
2001-352T23:09:07.000  0.001101 -0.000060 -0.000136 -0.178649  0.133986 -0.479186  0.848830
2001-352T23:09:08.000  0.001090 -0.000066 -0.000148 -0.178208  0.133681 -0.479317  0.848897
2001-352T23:09:09.000  0.001090 -0.000083 -0.000150 -0.177771  0.133377 -0.479447  0.848963
2001-352T23:09:10.000  0.001100 -0.000087 -0.000154 -0.177332  0.133073 -0.479577  0.849029
2001-352T23:09:11.000  0.001090 -0.000056 -0.000159 -0.176894  0.132769 -0.479709  0.849094
2001-352T23:09:12.000  0.001087 -0.000062 -0.000127 -0.176454  0.132463 -0.479840  0.849159
2001-352T23:09:13.000  0.001100 -0.000070 -0.000144 -0.176016  0.132156 -0.479972  0.849223
2001-352T23:09:14.000  0.001101 -0.000085 -0.000160 -0.175579  0.131850 -0.480104  0.849287
2001-352T23:09:15.000  0.001112 -0.000079 -0.000157 -0.175141  0.131543 -0.480235  0.849351
2001-352T23:09:16.000  0.001102 -0.000060 -0.000154 -0.174703  0.131237 -0.480367  0.849413
2001-352T23:09:17.000  0.001084 -0.000065 -0.000154 -0.174267  0.130931 -0.480498  0.849476
2001-352T23:09:18.000  0.001096 -0.000081 -0.000168 -0.173829  0.130623 -0.480630  0.849538
2001-352T23:09:19.000  0.001093 -0.000074 -0.000159 -0.173394  0.130315 -0.480763  0.849600
2001-352T23:09:20.000  0.001088 -0.000098 -0.000143 -0.172957  0.130007 -0.480894  0.849662
2001-352T23:09:21.000  0.001102 -0.000088 -0.000160 -0.172518  0.129697 -0.481027  0.849723
2001-352T23:09:22.000  0.001091 -0.000075 -0.000160 -0.172086  0.129392 -0.481159  0.849783
2001-352T23:09:23.000  0.001101 -0.000092 -0.000158 -0.171647  0.129080 -0.481292  0.849843
2001-352T23:09:24.000  0.001108 -0.000065 -0.000166 -0.171210  0.128770 -0.481426  0.849902
2001-352T23:09:25.000  0.001095 -0.000085 -0.000168 -0.170779  0.128463 -0.481558  0.849961
2001-352T23:09:26.000  0.001091 -0.000082 -0.000150 -0.170343  0.128152 -0.481692  0.850020
2001-352T23:09:27.000  0.001090 -0.000067 -0.000156 -0.169909  0.127843 -0.481824  0.850078
2001-352T23:09:28.000  0.001098 -0.000080 -0.000164 -0.169473  0.127529 -0.481957  0.850137
2001-352T23:09:29.000  0.001084 -0.000079 -0.000173 -0.169038  0.127217 -0.482090  0.850195
2001-352T23:09:30.000  0.001098 -0.000081 -0.000169 -0.168604  0.126904 -0.482225  0.850251
2001-352T23:09:31.000  0.001094 -0.000079 -0.000169 -0.168169  0.126592 -0.482360  0.850307
2001-352T23:09:32.000  0.001086 -0.000082 -0.000179 -0.167736  0.126280 -0.482494  0.850363
2001-352T23:09:33.000  0.001091 -0.000094 -0.000170 -0.167303  0.125965 -0.482630  0.850418
2001-352T23:09:34.000  0.001096 -0.000080 -0.000170 -0.166869  0.125652 -0.482765  0.850473
2001-352T23:09:35.000  0.001104 -0.000076 -0.000166 -0.166435  0.125339 -0.482899  0.850528
2001-352T23:09:36.000  0.001085 -0.000084 -0.000174 -0.166002  0.125025 -0.483033  0.850583
2001-352T23:09:37.000  0.001088 -0.000070 -0.000177 -0.165568  0.124710 -0.483168  0.850637
2001-352T23:09:38.000  0.001088 -0.000093 -0.000194 -0.165139  0.124396 -0.483302  0.850691
2001-352T23:09:39.000  0.001083 -0.000096 -0.000181 -0.164704  0.124080 -0.483436  0.850744
2001-352T23:09:40.000  0.001098 -0.000082 -0.000185 -0.164270  0.123764 -0.483572  0.850797
2001-352T23:09:41.000  0.001089 -0.000089 -0.000186 -0.163840  0.123449 -0.483707  0.850849
2001-352T23:09:42.000  0.001084 -0.000095 -0.000173 -0.163408  0.123133 -0.483841  0.850902
2001-352T23:09:43.000  0.001087 -0.000087 -0.000177 -0.162977  0.122817 -0.483976  0.850953
2001-352T23:09:44.000  0.001089 -0.000089 -0.000185 -0.162544  0.122498 -0.484113  0.851004
2001-352T23:09:45.000  0.001086 -0.000080 -0.000187 -0.162113  0.122183 -0.484247  0.851055
2001-352T23:09:46.000  0.001107 -0.000109 -0.000169 -0.161680  0.121863 -0.484383  0.851107
2001-352T23:09:47.000  0.001097 -0.000108 -0.000177 -0.161249  0.121545 -0.484519  0.851156
2001-352T23:09:48.000  0.001094 -0.000085 -0.000176 -0.160819  0.121226 -0.484655  0.851206
2001-352T23:09:49.000  0.001099 -0.000097 -0.000185 -0.160389  0.120907 -0.484791  0.851255
2001-352T23:09:50.000  0.001093 -0.000084 -0.000197 -0.159958  0.120589 -0.484928  0.851303
2001-352T23:09:51.000  0.001088 -0.000096 -0.000178 -0.159527  0.120268 -0.485064  0.851352
2001-352T23:09:52.000  0.001101 -0.000092 -0.000177 -0.159097  0.119948 -0.485200  0.851400
2001-352T23:09:53.000  0.001074 -0.000093 -0.000187 -0.158668  0.119628 -0.485337  0.851447
2001-352T23:09:54.000  0.001094 -0.000090 -0.000183 -0.158239  0.119308 -0.485474  0.851494
2001-352T23:09:55.000  0.001084 -0.000111 -0.000177 -0.157809  0.118985 -0.485611  0.851540
2001-352T23:09:56.000  0.001097 -0.000104 -0.000182 -0.157378  0.118661 -0.485750  0.851586
2001-352T23:09:57.000  0.001091 -0.000092 -0.000196 -0.156950  0.118341 -0.485887  0.851632
2001-352T23:09:58.000  0.001078 -0.000098 -0.000188 -0.156521  0.118018 -0.486024  0.851677
2001-352T23:09:59.000  0.001096 -0.000122 -0.000187 -0.156093  0.117694 -0.486160  0.851723
2001-352T23:10:00.000  0.001080 -0.000106 -0.000198 -0.155663  0.117370 -0.486298  0.851767
2001-352T23:10:01.000  0.001089 -0.000113 -0.000183 -0.155234  0.117045 -0.486436  0.851811
2001-352T23:10:02.000  0.001088 -0.000099 -0.000203 -0.154806  0.116721 -0.486575  0.851854
2001-352T23:10:03.000  0.001101 -0.000092 -0.000200 -0.154376  0.116397 -0.486713  0.851898
