PDS_VERSION_ID                = PDS3                                          
                                                                              
RECORD_TYPE                   = FIXED_LENGTH                                  
RECORD_BYTES                  = 80                                            
FILE_RECORDS                  = 134                                           
LABEL_RECORDS                 = 39                                            
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,8(1X,F7.3))"   
^TABLE                        = 40                                            
PRODUCT_ID                    = "THRUSTER_ON_TIMES_P117"                      
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                           
INSTRUMENT_NAME               = "ACCELEROMETER"                               
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                
TARGET_NAME                   = MARS                                          
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:34.98                        
START_TIME                    = 2001-12-16T17:03:18.26Z                       
STOP_TIME                     = 2001-12-16T17:07:34.26Z                       
                                                                              
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                      
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                      
                                                                              
OBJECT                        = TABLE                                         
 ROWS                         = 95                                            
 ROW_BYTES                    = 80                                            
 INTERCHANGE_FORMAT           = ASCII                                         
 COLUMNS                      = 5                                             
 ^STRUCTURE                   = "THRUSTER.FMT"                                
 DESCRIPTION                  = "                                             
  This file contains the thruster on times, in columns 2 through 5, which     
  correspond to the times in column one from Mars Odyssey for orbit 117       
  of aerobraking at Mars.  The thruster on times are a summation of the       
  time each thruster was fired from the beginning of each aerobraking pass.   
  A change in the thruster on times indicates a thruster has been fired.      
  R.H. Tolson                                                                 
  03-Nov-2007                                                                 
  "                                                                           
                                                                              
END_OBJECT                    = TABLE                                         
END                                                                           
                                                                              
2001-350T17:03:18.259   0.100   0.100   0.000   0.000                         
2001-350T17:03:28.259   0.200   0.200   0.000   0.000                         
2001-350T17:03:35.259   0.300   0.300   0.000   0.000                         
2001-350T17:03:40.259   0.400   0.400   0.000   0.000                         
2001-350T17:03:45.259   0.500   0.500   0.000   0.000                         
2001-350T17:03:49.259   0.600   0.600   0.000   0.000                         
2001-350T17:03:55.259   0.700   0.700   0.000   0.000                         
2001-350T17:03:59.259   0.800   0.800   0.000   0.000                         
2001-350T17:04:02.259   0.900   0.900   0.000   0.000                         
2001-350T17:04:07.259   1.000   1.000   0.000   0.000                         
2001-350T17:04:11.259   1.100   1.100   0.000   0.000                         
2001-350T17:04:15.259   1.200   1.200   0.000   0.000                         
2001-350T17:04:18.259   1.300   1.300   0.000   0.000                         
2001-350T17:04:21.259   1.400   1.400   0.000   0.000                         
2001-350T17:04:24.259   1.500   1.500   0.000   0.000                         
2001-350T17:04:27.259   1.600   1.600   0.000   0.000                         
2001-350T17:04:30.259   1.700   1.700   0.000   0.000                         
2001-350T17:04:32.259   1.800   1.800   0.000   0.000                         
2001-350T17:04:34.259   1.900   1.900   0.000   0.000                         
2001-350T17:04:38.259   2.000   2.000   0.000   0.000                         
2001-350T17:04:40.259   2.100   2.100   0.000   0.000                         
2001-350T17:04:42.259   2.200   2.200   0.000   0.000                         
2001-350T17:04:44.259   2.300   2.300   0.000   0.000                         
2001-350T17:04:45.259   2.400   2.400   0.000   0.000                         
2001-350T17:04:49.259   2.500   2.500   0.000   0.000                         
2001-350T17:04:51.259   2.600   2.600   0.000   0.000                         
2001-350T17:04:53.259   2.700   2.700   0.000   0.000                         
