2001-354T02:11:27.000  0.001082  0.000038 -0.000186 -0.166877  0.130644 -0.482575  0.849826
2001-354T02:11:28.000  0.001091  0.000015 -0.000180 -0.166420  0.130380 -0.482724  0.849872
2001-354T02:11:29.000  0.001097  0.000036 -0.000200 -0.165962  0.130116 -0.482875  0.849917
2001-354T02:11:30.000  0.001087  0.000039 -0.000180 -0.165508  0.129856 -0.483023  0.849961
2001-354T02:11:31.000  0.001080  0.000033 -0.000182 -0.165048  0.129590 -0.483174  0.850005
2001-354T02:11:32.000  0.001097  0.000049 -0.000174 -0.164590  0.129328 -0.483323  0.850049
2001-354T02:11:33.000  0.001085  0.000031 -0.000181 -0.164135  0.129064 -0.483473  0.850092
2001-354T02:11:34.000  0.001074  0.000028 -0.000194 -0.163676  0.128801 -0.483623  0.850135
2001-354T02:11:35.000  0.001073  0.000034 -0.000170 -0.163218  0.128538 -0.483773  0.850178
2001-354T02:11:36.000  0.001090  0.000029 -0.000193 -0.162763  0.128274 -0.483925  0.850218
2001-354T02:11:37.000  0.001104  0.000021 -0.000185 -0.162305  0.128010 -0.484075  0.850260
2001-354T02:11:38.000  0.001094  0.000042 -0.000175 -0.161847  0.127746 -0.484226  0.850301
2001-354T02:11:39.000  0.001078  0.000039 -0.000193 -0.161390  0.127483 -0.484378  0.850341
2001-354T02:11:40.000  0.001088  0.000011 -0.000193 -0.160933  0.127217 -0.484530  0.850381
2001-354T02:11:41.000  0.001081  0.000033 -0.000185 -0.160478  0.126954 -0.484680  0.850420
2001-354T02:11:42.000  0.001088  0.000026 -0.000180 -0.160020  0.126688 -0.484833  0.850459
2001-354T02:11:43.000  0.001085  0.000030 -0.000203 -0.159562  0.126424 -0.484987  0.850497
2001-354T02:11:44.000  0.001084  0.000024 -0.000202 -0.159105  0.126159 -0.485139  0.850535
2001-354T02:11:45.000  0.001099  0.000018 -0.000188 -0.158648  0.125894 -0.485290  0.850573
2001-354T02:11:46.000  0.001080  0.000027 -0.000188 -0.158193  0.125632 -0.485441  0.850610
2001-354T02:11:47.000  0.001085  0.000028 -0.000192 -0.157733  0.125367 -0.485595  0.850647
2001-354T02:11:48.000  0.001077  0.000033 -0.000183 -0.157274  0.125102 -0.485749  0.850683
2001-354T02:11:49.000  0.001096  0.000038 -0.000188 -0.156818  0.124837 -0.485902  0.850719
2001-354T02:11:50.000  0.001087  0.000038 -0.000203 -0.156359  0.124572 -0.486056  0.850754
2001-354T02:11:51.000  0.001075  0.000034 -0.000181 -0.155902  0.124307 -0.486209  0.850790
2001-354T02:11:52.000  0.001096  0.000038 -0.000199 -0.155451  0.124046 -0.486360  0.850824
2001-354T02:11:53.000  0.001087  0.000038 -0.000192 -0.154988  0.123778 -0.486517  0.850858
2001-354T02:11:54.000  0.001078  0.000028 -0.000203 -0.154529  0.123512 -0.486671  0.850892
2001-354T02:11:55.000  0.001085  0.000028 -0.000201 -0.154071  0.123248 -0.486825  0.850925
2001-354T02:11:56.000  0.001096  0.000026 -0.000203 -0.153615  0.122983 -0.486979  0.850958
2001-354T02:11:57.000  0.001088  0.000038 -0.000195 -0.153159  0.122719 -0.487132  0.850991
2001-354T02:11:58.000  0.001086  0.000024 -0.000199 -0.152698  0.122452 -0.487287  0.851023
2001-354T02:11:59.000  0.001087  0.000043 -0.000212 -0.152240  0.122186 -0.487442  0.851055
2001-354T02:12:00.000  0.001081  0.000052 -0.000201 -0.151781  0.121920 -0.487598  0.851085
2001-354T02:12:01.000  0.001080  0.000052 -0.000208 -0.151323  0.121653 -0.487754  0.851116
2001-354T02:12:02.000  0.001075  0.000042 -0.000196 -0.150868  0.121390 -0.487908  0.851146
2001-354T02:12:03.000  0.001090  0.000020 -0.000195 -0.150406  0.121121 -0.488065  0.851176
2001-354T02:12:04.000  0.001103  0.000030 -0.000196 -0.149947  0.120854 -0.488221  0.851205
2001-354T02:12:05.000  0.001068  0.000048 -0.000211 -0.149490  0.120590 -0.488377  0.851234
2001-354T02:12:06.000  0.001088  0.000045 -0.000209 -0.149030  0.120323 -0.488533  0.851263
2001-354T02:12:07.000  0.001088  0.000035 -0.000206 -0.148571  0.120055 -0.488689  0.851291
2001-354T02:12:08.000  0.001087  0.000035 -0.000201 -0.148114  0.119789 -0.488844  0.851319
2001-354T02:12:09.000  0.001083  0.000038 -0.000204 -0.147654  0.119523 -0.489000  0.851347
2001-354T02:12:10.000  0.001103  0.000047 -0.000214 -0.147192  0.119256 -0.489157  0.851374
2001-354T02:12:11.000  0.001090  0.000048 -0.000212 -0.146733  0.118989 -0.489313  0.851401
2001-354T02:12:12.000  0.001082  0.000029 -0.000207 -0.146272  0.118719 -0.489470  0.851428
2001-354T02:12:13.000  0.001080  0.000046 -0.000205 -0.145814  0.118455 -0.489625  0.851454
2001-354T02:12:14.000  0.001098  0.000037 -0.000208 -0.145353  0.118185 -0.489783  0.851480
2001-354T02:12:15.000  0.001089  0.000033 -0.000204 -0.144892  0.117917 -0.489940  0.851505
2001-354T02:12:16.000  0.001081  0.000036 -0.000221 -0.144430  0.117648 -0.490098  0.851530
2001-354T02:12:17.000  0.001099  0.000046 -0.000211 -0.143970  0.117380 -0.490254  0.851555
2001-354T02:12:18.000  0.001093  0.000029 -0.000212 -0.143510  0.117112 -0.490410  0.851579
2001-354T02:12:19.000  0.001088  0.000051 -0.000228 -0.143045  0.116842 -0.490569  0.851603
2001-354T02:12:20.000  0.001069  0.000052 -0.000216 -0.142584  0.116574 -0.490725  0.851627
2001-354T02:12:21.000  0.001100  0.000042 -0.000201 -0.142123  0.116305 -0.490881  0.851651
2001-354T02:12:22.000  0.001094  0.000032 -0.000210 -0.141659  0.116033 -0.491038  0.851675
2001-354T02:12:23.000  0.001096  0.000058 -0.000213 -0.141195  0.115764 -0.491194  0.851699
2001-354T02:12:24.000  0.001105  0.000045 -0.000215 -0.140735  0.115495 -0.491349  0.851722
2001-354T02:12:25.000  0.001090  0.000030 -0.000206 -0.140271  0.115225 -0.491505  0.851746
2001-354T02:12:26.000  0.001112  0.000044 -0.000209 -0.139804  0.114953 -0.491660  0.851769
2001-354T02:12:27.000  0.001101  0.000039 -0.000190 -0.139340  0.114683 -0.491813  0.851793
2001-354T02:12:28.000  0.001101  0.000026 -0.000213 -0.138873  0.114410 -0.491969  0.851816
2001-354T02:12:29.000  0.001093  0.000026 -0.000211 -0.138408  0.114140 -0.492121  0.851840
2001-354T02:12:30.000  0.001101  0.000028 -0.000201 -0.137939  0.113867 -0.492275  0.851864
2001-354T02:12:31.000  0.001106  0.000025 -0.000208 -0.137469  0.113593 -0.492428  0.851888
2001-354T02:12:32.000  0.001115  0.000032 -0.000214 -0.136996  0.113318 -0.492580  0.851913
2001-354T02:12:33.000  0.001116  0.000033 -0.000203 -0.136525  0.113044 -0.492731  0.851938
2001-354T02:12:34.000  0.001116  0.000039 -0.000191 -0.136052  0.112769 -0.492880  0.851964
2001-354T02:12:35.000  0.001116  0.000036 -0.000205 -0.135574  0.112490 -0.493030  0.851990
2001-354T02:12:36.000  0.001111  0.000038 -0.000188 -0.135098  0.112214 -0.493178  0.852017
2001-354T02:12:37.000  0.001132  0.000023 -0.000186 -0.134619  0.111934 -0.493324  0.852044
2001-354T02:12:38.000  0.001128  0.000018 -0.000181 -0.134138  0.111654 -0.493470  0.852073
2001-354T02:12:39.000  0.001135  0.000016 -0.000179 -0.133653  0.111373 -0.493616  0.852101
2001-354T02:12:40.000  0.001150  0.000028 -0.000182 -0.133169  0.111093 -0.493757  0.852131
2001-354T02:12:41.000  0.001165  0.000030 -0.000162 -0.132682  0.110810 -0.493899  0.852162
2001-354T02:12:42.000  0.001153  0.000031 -0.000173 -0.132190  0.110524 -0.494040  0.852194
2001-354T02:12:43.000  0.001154  0.000028 -0.000167 -0.131699  0.110238 -0.494178  0.852227
2001-354T02:12:44.000  0.001169  0.000033 -0.000186 -0.131202  0.109951 -0.494314  0.852262
2001-354T02:12:45.000  0.001179  0.000016 -0.000148 -0.130709  0.109664 -0.494447  0.852298
2001-354T02:12:46.000  0.001181  0.000021 -0.000163 -0.130206  0.109372 -0.494582  0.852334
2001-354T02:12:47.000  0.001179  0.000037 -0.000154 -0.129704  0.109081 -0.494713  0.852371
2001-354T02:12:48.000  0.001186  0.000031 -0.000139 -0.129197  0.108787 -0.494842  0.852411
2001-354T02:12:49.000  0.001190  0.000015 -0.000143 -0.128689  0.108492 -0.494971  0.852451
2001-354T02:12:50.000  0.001201  0.000011 -0.000143 -0.128182  0.108198 -0.495096  0.852492
2001-354T02:12:51.000  0.001192  0.000014 -0.000140 -0.127667  0.107899 -0.495221  0.852534
2001-354T02:12:52.000  0.001208  0.000034 -0.000140 -0.127150  0.107602 -0.495345  0.852577
2001-354T02:12:53.000  0.001217  0.000009 -0.000139 -0.126634  0.107301 -0.495465  0.852622
2001-354T02:12:54.000  0.001224  0.000027 -0.000138 -0.126112  0.106999 -0.495586  0.852667
2001-354T02:12:55.000  0.001229  0.000018 -0.000129 -0.125590  0.106696 -0.495703  0.852714
2001-354T02:12:56.000  0.001228  0.000015 -0.000131 -0.125073  0.106396 -0.495818  0.852761
2001-354T02:12:57.000  0.001250 -0.000002 -0.000124 -0.124538  0.106084 -0.495934  0.852810
2001-354T02:12:58.000  0.001271  0.000014 -0.000110 -0.124004  0.105774 -0.496048  0.852861
2001-354T02:12:59.000  0.001256  0.000023 -0.000097 -0.123471  0.105464 -0.496157  0.852913
2001-354T02:13:00.000  0.001269  0.000033 -0.000092 -0.122930  0.105151 -0.496266  0.852967
2001-354T02:13:01.000  0.001289  0.000009 -0.000079 -0.122390  0.104837 -0.496372  0.853021
2001-354T02:13:02.000  0.001287  0.000016 -0.000087 -0.121841  0.104519 -0.496476  0.853078
2001-354T02:13:03.000  0.001290  0.000014 -0.000087 -0.121291  0.104199 -0.496580  0.853135
2001-354T02:13:04.000  0.001305  0.000020 -0.000076 -0.120732  0.103873 -0.496682  0.853195
2001-354T02:13:05.000  0.001327  0.000016 -0.000073 -0.120172  0.103546 -0.496780  0.853256
2001-354T02:13:06.000  0.001322  0.000012 -0.000052 -0.119613  0.103221 -0.496875  0.853319
2001-354T02:13:07.000  0.001338  0.000006 -0.000059 -0.119040  0.102889 -0.496969  0.853384
2001-354T02:13:08.000  0.001365  0.000018 -0.000036 -0.118466  0.102555 -0.497061  0.853451
2001-354T02:13:09.000  0.001373  0.000013 -0.000045 -0.117891  0.102218 -0.497150  0.853519
2001-354T02:13:10.000  0.001367  0.000003 -0.000040 -0.117306  0.101876 -0.497238  0.853590
2001-354T02:13:11.000  0.001382  0.000017 -0.000036 -0.116716  0.101532 -0.497323  0.853662
2001-354T02:13:12.000  0.001410  0.000012 -0.000022 -0.116123  0.101185 -0.497405  0.853736
2001-354T02:13:13.000  0.001418 -0.000004 -0.000027 -0.115522  0.100831 -0.497485  0.853813
2001-354T02:13:14.000  0.001431  0.000004 -0.000010 -0.114912  0.100475 -0.497562  0.853893
2001-354T02:13:15.000  0.001430  0.000002 -0.000004 -0.114299  0.100116 -0.497634  0.853975
2001-354T02:13:16.000  0.001480 -0.000013  0.000003 -0.113678  0.099750 -0.497704  0.854060
2001-354T02:13:17.000  0.001480 -0.000017  0.000021 -0.113051  0.099382 -0.497770  0.854147
2001-354T02:13:18.000  0.001490 -0.000002  0.000029 -0.112410  0.099007 -0.497834  0.854238
2001-354T02:13:19.000  0.001522 -0.000008  0.000039 -0.111765  0.098626 -0.497892  0.854333
2001-354T02:13:20.000  0.001518 -0.000011  0.000031 -0.111110  0.098241 -0.497948  0.854430
2001-354T02:13:21.000  0.001551 -0.000027  0.000047 -0.110452  0.097851 -0.497998  0.854531
2001-354T02:13:22.000  0.001566 -0.000012  0.000043 -0.109791  0.097463 -0.498047  0.854632
2001-354T02:13:23.000  0.001587 -0.000015  0.000072 -0.109116  0.097064 -0.498092  0.854738
2001-354T02:13:24.000  0.001594 -0.000030  0.000104 -0.108441  0.096663 -0.498132  0.854846
2001-354T02:13:25.000  0.001585 -0.000019  0.000093 -0.107764  0.096262 -0.498169  0.854955
2001-354T02:13:26.000  0.001610 -0.000006  0.000088 -0.107079  0.095855 -0.498204  0.855067
2001-354T02:13:27.000  0.001612 -0.000035  0.000107 -0.106392  0.095446 -0.498235  0.855180
2001-354T02:13:28.000  0.001636 -0.000030  0.000123 -0.105712  0.095041 -0.498262  0.855293
2001-354T02:13:29.000  0.001622 -0.000038  0.000139 -0.105007  0.094621 -0.498287  0.855412
2001-354T02:13:30.000  0.001655 -0.000030  0.000124 -0.104303  0.094200 -0.498311  0.855531
2001-354T02:13:31.000  0.001662 -0.000047  0.000128 -0.103599  0.093778 -0.498331  0.855651
2001-354T02:13:32.000  0.001673 -0.000058  0.000147 -0.102883  0.093349 -0.498346  0.855776
2001-354T02:13:33.000  0.001714 -0.000046  0.000145 -0.102168  0.092919 -0.498360  0.855900
2001-354T02:13:34.000  0.001725 -0.000031  0.000162 -0.101438  0.092481 -0.498368  0.856030
2001-354T02:13:35.000  0.001727 -0.000036  0.000156 -0.100703  0.092039 -0.498374  0.856161
2001-354T02:13:36.000  0.001771 -0.000045  0.000176 -0.099955  0.091589 -0.498375  0.856296
2001-354T02:13:37.000  0.001762 -0.000035  0.000187 -0.099202  0.091136 -0.498372  0.856434
2001-354T02:13:38.000  0.001808 -0.000063  0.000214 -0.098445  0.090679 -0.498360  0.856576
2001-354T02:13:39.000  0.001835 -0.000050  0.000229 -0.097667  0.090210 -0.498343  0.856725
2001-354T02:13:40.000  0.001836 -0.000060  0.000253 -0.096885  0.089738 -0.498317  0.856878
2001-354T02:13:41.000  0.001855 -0.000068  0.000274 -0.096097  0.089261 -0.498283  0.857036
2001-354T02:13:42.000  0.001884 -0.000070  0.000298 -0.095293  0.088776 -0.498237  0.857203
2001-354T02:13:43.000  0.001923 -0.000085  0.000331 -0.094480  0.088283 -0.498179  0.857378
2001-354T02:13:44.000  0.001948 -0.000082  0.000369 -0.093655  0.087784 -0.498105  0.857563
2001-354T02:13:45.000  0.001972 -0.000095  0.000422 -0.092818  0.087276 -0.498014  0.857759
2001-354T02:13:46.000  0.001990 -0.000104  0.000465 -0.091967  0.086761 -0.497904  0.857966
2001-354T02:13:47.000  0.002021 -0.000092  0.000497 -0.091116  0.086245 -0.497777  0.858183
2001-354T02:13:48.000  0.002020 -0.000120  0.000541 -0.090253  0.085720 -0.497631  0.858411
2001-354T02:13:49.000  0.002023 -0.000117  0.000587 -0.089396  0.085198 -0.497468  0.858647
2001-354T02:13:50.000  0.002019 -0.000134  0.000606 -0.088533  0.084671 -0.497289  0.858892
2001-354T02:13:51.000  0.002020 -0.000132  0.000657 -0.087673  0.084145 -0.497096  0.859144
2001-354T02:13:52.000  0.002007 -0.000136  0.000688 -0.086812  0.083615 -0.496884  0.859406
2001-354T02:13:53.000  0.001994 -0.000158  0.000732 -0.085957  0.083087 -0.496653  0.859677
2001-354T02:13:54.000  0.002005 -0.000144  0.000788 -0.085111  0.082562 -0.496401  0.859957
2001-354T02:13:55.000  0.001987 -0.000164  0.000823 -0.084257  0.082031 -0.496126  0.860250
2001-354T02:13:56.000  0.001952 -0.000168  0.000878 -0.083420  0.081506 -0.495830  0.860552
2001-354T02:13:57.000  0.001938 -0.000180  0.000931 -0.082586  0.080982 -0.495510  0.860866
2001-354T02:13:58.000  0.001929 -0.000188  0.000998 -0.081758  0.080460 -0.495167  0.861192
2001-354T02:13:59.000  0.001898 -0.000190  0.001025 -0.080944  0.079943 -0.494800  0.861528
2001-354T02:14:00.000  0.001872 -0.000207  0.001115 -0.080152  0.079440 -0.494409  0.861873
2001-354T02:14:01.000  0.001838 -0.000218  0.001211 -0.079347  0.078928 -0.493966  0.862248
2001-354T02:14:02.000  0.001835 -0.000240  0.001318 -0.078561  0.078428 -0.493479  0.862644
2001-354T02:14:03.000  0.001779 -0.000249  0.001429 -0.077792  0.077937 -0.492949  0.863062
2001-354T02:14:04.000  0.001752 -0.000260  0.001531 -0.077031  0.077451 -0.492365  0.863507
2001-354T02:14:05.000  0.001686 -0.000259  0.001632 -0.076296  0.076977 -0.491738  0.863971
2001-354T02:14:06.000  0.001669 -0.000288  0.001754 -0.075570  0.076506 -0.491058  0.864464
2001-354T02:14:07.000  0.001624 -0.000304  0.001839 -0.074864  0.076043 -0.490333  0.864978
2001-354T02:14:08.000  0.001563 -0.000310  0.001958 -0.074181  0.075589 -0.489555  0.865517
2001-354T02:14:09.000  0.001537 -0.000327  0.002054 -0.073520  0.075145 -0.488733  0.866076
2001-354T02:14:10.000  0.001468 -0.000366  0.002184 -0.072882  0.074708 -0.487851  0.866665
2001-354T02:14:11.000  0.001399 -0.000382  0.002368 -0.072263  0.074278 -0.486891  0.867293
2001-354T02:14:12.000  0.001345 -0.000409  0.002526 -0.071674  0.073860 -0.485863  0.867954
2001-354T02:14:13.000  0.001271 -0.000424  0.002705 -0.071116  0.073457 -0.484762  0.868650
2001-354T02:14:14.000  0.001190 -0.000486  0.002877 -0.070589  0.073062 -0.483570  0.869390
2001-354T02:14:15.000  0.001101 -0.000486  0.003072 -0.070096  0.072684 -0.482296  0.870169
2001-354T02:14:16.000  0.001008 -0.000526  0.003268 -0.069646  0.072321 -0.480941  0.870985
2001-354T02:14:17.000  0.000912 -0.000553  0.003439 -0.069237  0.071974 -0.479493  0.871844
2001-354T02:14:18.000  0.000808 -0.000604  0.003622 -0.068872  0.071644 -0.477951  0.872746
2001-354T02:14:19.000  0.000693 -0.000627  0.003789 -0.068554  0.071332 -0.476338  0.873678
2001-354T02:14:20.000  0.000600 -0.000631  0.003954 -0.068288  0.071039 -0.474637  0.874649
2001-354T02:14:21.000  0.000481 -0.000691  0.004080 -0.068073  0.070765 -0.472883  0.875637
2001-354T02:14:22.000  0.000367 -0.000724  0.004194 -0.067906  0.070502 -0.471051  0.876658
2001-354T02:14:23.000  0.000262 -0.000730  0.004292 -0.067792  0.070255 -0.469174  0.877692
2001-354T02:14:24.000  0.000149 -0.000787  0.004358 -0.067732  0.070020 -0.467249  0.878742
2001-354T02:14:25.000  0.000029 -0.000826  0.004393 -0.067726  0.069794 -0.465298  0.879795
2001-354T02:14:26.000 -0.000056 -0.000859  0.004418 -0.067775  0.069578 -0.463344  0.880839
2001-354T02:14:27.000 -0.000162 -0.000902  0.004418 -0.067880  0.069365 -0.461351  0.881893
2001-354T02:14:28.000 -0.000276 -0.000941  0.004389 -0.068035  0.069158 -0.459370  0.882931
2001-354T02:14:29.000 -0.000351 -0.000985  0.004309 -0.068239  0.068950 -0.457411  0.883948
2001-354T02:14:30.000 -0.000414 -0.001030  0.004246 -0.068493  0.068740 -0.455462  0.884950
2001-354T02:14:31.000 -0.000505 -0.001065  0.004125 -0.068792  0.068526 -0.453563  0.885919
2001-354T02:14:32.000 -0.000565 -0.001113  0.003973 -0.069133  0.068304 -0.451726  0.886847
2001-354T02:14:33.000 -0.000635 -0.001151  0.003767 -0.069527  0.068071 -0.449958  0.887733
2001-354T02:14:34.000 -0.000716 -0.001209  0.003533 -0.069970  0.067826 -0.448274  0.888569
2001-354T02:14:35.000 -0.000745 -0.001241  0.003272 -0.070449  0.067565 -0.446704  0.889341
2001-354T02:14:36.000 -0.000796 -0.000907  0.002876 -0.070914  0.067412 -0.445280  0.890030
2001-354T02:14:37.000 -0.000833 -0.000899  0.002527 -0.071384  0.067299 -0.444014  0.890633
2001-354T02:14:38.000 -0.000843 -0.000934  0.002164 -0.071892  0.067158 -0.442909  0.891152
2001-354T02:14:39.000 -0.000887 -0.000999  0.001731 -0.072430  0.066984 -0.441984  0.891581
2001-354T02:14:40.000 -0.000875 -0.001073  0.001251 -0.073000  0.066771 -0.441263  0.891908
2001-354T02:14:41.000 -0.000846 -0.001103  0.000715 -0.073596  0.066516 -0.440775  0.892119
2001-354T02:14:42.000 -0.000895 -0.000754  0.000069 -0.074199  0.066267 -0.440548  0.892200
2001-354T02:14:43.000 -0.000880 -0.000779 -0.000521 -0.074782  0.066095 -0.440599  0.892139
2001-354T02:14:44.000 -0.000840 -0.000830 -0.001193 -0.075376  0.065892 -0.440948  0.891931
2001-354T02:14:45.000 -0.000812 -0.000900 -0.001790 -0.075984  0.065630 -0.441557  0.891598
2001-354T02:14:46.000 -0.000747 -0.000963 -0.002376 -0.076606  0.065308 -0.442437  0.891132
2001-354T02:14:47.000 -0.000659 -0.001000 -0.002972 -0.077227  0.064922 -0.443575  0.890540
2001-354T02:14:48.000 -0.000593 -0.000744 -0.003566 -0.077799  0.064569 -0.444983  0.889813
2001-354T02:14:49.000 -0.000499 -0.000703 -0.004168 -0.078322  0.064231 -0.446666  0.888948
2001-354T02:14:50.000 -0.000344 -0.000807 -0.004639 -0.078816  0.063811 -0.448598  0.887961
2001-354T02:14:51.000 -0.000208 -0.000878 -0.005078 -0.079279  0.063312 -0.450720  0.886881
2001-354T02:14:52.000 -0.000080 -0.000950 -0.005458 -0.079714  0.062725 -0.453024  0.885709
2001-354T02:14:53.000  0.000055 -0.000674 -0.005859 -0.080056  0.062188 -0.455502  0.884444
2001-354T02:14:54.000  0.000204 -0.000714 -0.006093 -0.080338  0.061616 -0.458139  0.883095
2001-354T02:14:55.000  0.000388 -0.000809 -0.006273 -0.080577  0.060958 -0.460864  0.881700
2001-354T02:14:56.000  0.000548 -0.000630 -0.006464 -0.080754  0.060213 -0.463660  0.880268
2001-354T02:14:57.000  0.000728 -0.000607 -0.006465 -0.080806  0.059540 -0.466509  0.878802
2001-354T02:14:58.000  0.000944 -0.000722 -0.006384 -0.080791  0.058792 -0.469315  0.877359
2001-354T02:14:59.000  0.001119 -0.000868 -0.006200 -0.080708  0.057938 -0.472092  0.875932
2001-354T02:15:00.000  0.001281 -0.000598 -0.006003 -0.080491  0.057151 -0.474787  0.874547
2001-354T02:15:01.000  0.001498 -0.000692 -0.005607 -0.080190  0.056313 -0.477336  0.873240
2001-354T02:15:02.000  0.001702 -0.000520 -0.005209 -0.079808  0.055388 -0.479686  0.872045
2001-354T02:15:03.000  0.001895 -0.000535 -0.004659 -0.079284  0.054538 -0.481869  0.870943
2001-354T02:15:04.000  0.002065 -0.000711 -0.004024 -0.078701  0.053630 -0.483755  0.870006
2001-354T02:15:05.000  0.002188 -0.000477 -0.003386 -0.078011  0.052675 -0.485398  0.869211
2001-354T02:15:06.000  0.002378 -0.000608 -0.002585 -0.077226  0.051755 -0.486733  0.868590
2001-354T02:15:07.000  0.002534 -0.000747 -0.001736 -0.076387  0.050773 -0.487710  0.868174
2001-354T02:15:08.000  0.002653 -0.000576 -0.000886 -0.075423  0.049865 -0.488324  0.867966
2001-354T02:15:09.000  0.002737 -0.000731  0.000071 -0.074429  0.048917 -0.488520  0.867995
2001-354T02:15:10.000  0.002816 -0.000512  0.000792 -0.073339  0.048035 -0.488357  0.868229
