PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 717                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P112"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:33.47                                     
START_TIME                    = 2001-12-15T14:12:37.00Z                                    
STOP_TIME                     = 2001-12-15T14:23:55.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 679                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 112 of aerobraking at Mars.  The data comes from                       
  p112_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-349T14:12:37.000  0.001088  0.000208 -0.000095 -0.132013  0.121504 -0.489019  0.853621
2001-349T14:12:38.000  0.001109  0.000219 -0.000099 -0.131499  0.121317 -0.489144  0.853656
2001-349T14:12:39.000  0.001107  0.000203 -0.000104 -0.130987  0.121129 -0.489267  0.853691
2001-349T14:12:40.000  0.001110  0.000205 -0.000091 -0.130470  0.120941 -0.489391  0.853725
2001-349T14:12:41.000  0.001101  0.000209 -0.000088 -0.129956  0.120756 -0.489515  0.853759
2001-349T14:12:42.000  0.001095  0.000219 -0.000101 -0.129439  0.120570 -0.489641  0.853792
2001-349T14:12:43.000  0.001106  0.000217 -0.000104 -0.128923  0.120383 -0.489766  0.853824
2001-349T14:12:44.000  0.001095  0.000222 -0.000101 -0.128410  0.120199 -0.489891  0.853856
2001-349T14:12:45.000  0.001098  0.000217 -0.000100 -0.127894  0.120014 -0.490017  0.853887
2001-349T14:12:46.000  0.001088  0.000217 -0.000107 -0.127380  0.119829 -0.490143  0.853917
2001-349T14:12:47.000  0.001092  0.000226 -0.000122 -0.126864  0.119645 -0.490270  0.853947
2001-349T14:12:48.000  0.001098  0.000219 -0.000116 -0.126349  0.119462 -0.490397  0.853976
2001-349T14:12:49.000  0.001107  0.000226 -0.000107 -0.125834  0.119279 -0.490524  0.854005
2001-349T14:12:50.000  0.001101  0.000227 -0.000105 -0.125320  0.119097 -0.490650  0.854033
2001-349T14:12:51.000  0.001098  0.000231 -0.000097 -0.124803  0.118914 -0.490777  0.854062
2001-349T14:12:52.000  0.001099  0.000223 -0.000097 -0.124287  0.118732 -0.490904  0.854089
2001-349T14:12:53.000  0.001097  0.000211 -0.000105 -0.123772  0.118550 -0.491032  0.854116
2001-349T14:12:54.000  0.001095  0.000209 -0.000115 -0.123258  0.118370 -0.491160  0.854142
2001-349T14:12:55.000  0.001096  0.000223 -0.000118 -0.122743  0.118189 -0.491289  0.854167
2001-349T14:12:56.000  0.001091  0.000230 -0.000106 -0.122225  0.118009 -0.491417  0.854192
2001-349T14:12:57.000  0.001098  0.000228 -0.000110 -0.121711  0.117830 -0.491543  0.854218
2001-349T14:12:58.000  0.001093  0.000237 -0.000110 -0.121195  0.117652 -0.491672  0.854241
2001-349T14:12:59.000  0.001085  0.000222 -0.000106 -0.120680  0.117473 -0.491800  0.854265
2001-349T14:13:00.000  0.001091  0.000239 -0.000124 -0.120162  0.117296 -0.491929  0.854288
2001-349T14:13:01.000  0.001090  0.000246 -0.000126 -0.119646  0.117119 -0.492057  0.854311
2001-349T14:13:02.000  0.001081  0.000235 -0.000131 -0.119131  0.116943 -0.492187  0.854333
