PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 576                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P019"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:09.14                                     
START_TIME                    = 2001-11-06T18:40:07.00Z                                    
STOP_TIME                     = 2001-11-06T18:49:04.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 538                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 019 of aerobraking at Mars.  The data comes from                       
  p019_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-310T18:40:07.000  0.000848  0.000068 -0.000615 -0.012580 -0.063296  0.537311 -0.840912
2001-310T18:40:08.000  0.000853  0.000066 -0.000621 -0.012938 -0.063099  0.537595 -0.840739
2001-310T18:40:09.000  0.000862  0.000064 -0.000623 -0.013296 -0.062902  0.537881 -0.840565
2001-310T18:40:10.000  0.000855  0.000062 -0.000624 -0.013654 -0.062705  0.538167 -0.840392
2001-310T18:40:11.000  0.000847  0.000066 -0.000625 -0.014011 -0.062509  0.538453 -0.840217
2001-310T18:40:12.000  0.000842  0.000063 -0.000616 -0.014368 -0.062312  0.538739 -0.840043
2001-310T18:40:13.000  0.000848  0.000075 -0.000607 -0.014725 -0.062114  0.539024 -0.839868
2001-310T18:40:14.000  0.000855  0.000067 -0.000617 -0.015080 -0.061917  0.539309 -0.839693
2001-310T18:40:15.000  0.000849  0.000070 -0.000616 -0.015435 -0.061720  0.539594 -0.839518
2001-310T18:40:16.000  0.000854  0.000071 -0.000620 -0.015793 -0.061522  0.539881 -0.839341
2001-310T18:40:17.000  0.000851  0.000078 -0.000616 -0.016149 -0.061326  0.540168 -0.839164
2001-310T18:40:18.000  0.000863  0.000077 -0.000619 -0.016504 -0.061129  0.540454 -0.838987
2001-310T18:40:19.000  0.000850  0.000068 -0.000627 -0.016859 -0.060932  0.540741 -0.838810
2001-310T18:40:20.000  0.000856  0.000059 -0.000621 -0.017215 -0.060735  0.541027 -0.838633
2001-310T18:40:21.000  0.000848  0.000057 -0.000618 -0.017570 -0.060538  0.541313 -0.838455
2001-310T18:40:22.000  0.000845  0.000068 -0.000629 -0.017925 -0.060342  0.541599 -0.838277
2001-310T18:40:23.000  0.000843  0.000061 -0.000631 -0.018281 -0.060146  0.541885 -0.838098
2001-310T18:40:24.000  0.000838  0.000065 -0.000618 -0.018636 -0.059950  0.542173 -0.837919
2001-310T18:40:25.000  0.000849  0.000064 -0.000626 -0.018990 -0.059755  0.542460 -0.837739
2001-310T18:40:26.000  0.000834  0.000061 -0.000632 -0.019345 -0.059559  0.542748 -0.837558
2001-310T18:40:27.000  0.000837  0.000061 -0.000637 -0.019699 -0.059364  0.543035 -0.837377
2001-310T18:40:28.000  0.000845  0.000068 -0.000635 -0.020053 -0.059170  0.543322 -0.837197
2001-310T18:40:29.000  0.000844  0.000082 -0.000635 -0.020408 -0.058976  0.543609 -0.837016
2001-310T18:40:30.000  0.000852  0.000077 -0.000634 -0.020761 -0.058781  0.543895 -0.836834
2001-310T18:40:31.000  0.000845  0.000066 -0.000641 -0.021114 -0.058587  0.544183 -0.836652
2001-310T18:40:32.000  0.000839  0.000076 -0.000640 -0.021470 -0.058392  0.544471 -0.836469
2001-310T18:40:33.000  0.000850  0.000069 -0.000625 -0.021823 -0.058198  0.544758 -0.836287
2001-310T18:40:34.000  0.000857  0.000059 -0.000636 -0.022177 -0.058003  0.545046 -0.836104
2001-310T18:40:35.000  0.000850  0.000054 -0.000632 -0.022530 -0.057808  0.545334 -0.835920
2001-310T18:40:36.000  0.000847  0.000078 -0.000625 -0.022883 -0.057614  0.545622 -0.835736
2001-310T18:40:37.000  0.000849  0.000086 -0.000623 -0.023233 -0.057420  0.545908 -0.835552
2001-310T18:40:38.000  0.000848  0.000077 -0.000637 -0.023588 -0.057224  0.546197 -0.835367
2001-310T18:40:39.000  0.000845  0.000070 -0.000632 -0.023941 -0.057029  0.546484 -0.835182
2001-310T18:40:40.000  0.000848  0.000061 -0.000634 -0.024292 -0.056833  0.546771 -0.834998
2001-310T18:40:41.000  0.000851  0.000058 -0.000640 -0.024644 -0.056638  0.547058 -0.834812
2001-310T18:40:42.000  0.000854  0.000072 -0.000643 -0.024996 -0.056444  0.547346 -0.834627
2001-310T18:40:43.000  0.000831  0.000062 -0.000642 -0.025346 -0.056249  0.547633 -0.834441
2001-310T18:40:44.000  0.000827  0.000052 -0.000646 -0.025698 -0.056054  0.547922 -0.834254
2001-310T18:40:45.000  0.000834  0.000056 -0.000641 -0.026049 -0.055857  0.548210 -0.834067
2001-310T18:40:46.000  0.000841  0.000069 -0.000635 -0.026386 -0.055668  0.548486 -0.833887
2001-310T18:40:47.000  0.000837  0.000054 -0.000633 -0.026748 -0.055463  0.548783 -0.833694
2001-310T18:40:48.000  0.000843  0.000062 -0.000629 -0.027099 -0.055265  0.549072 -0.833505
2001-310T18:40:49.000  0.000838  0.000062 -0.000632 -0.027449 -0.055068  0.549361 -0.833317
2001-310T18:40:50.000  0.000844  0.000058 -0.000650 -0.027798 -0.054871  0.549650 -0.833128
2001-310T18:40:51.000  0.000842  0.000063 -0.000648 -0.028147 -0.054674  0.549937 -0.832939
2001-310T18:40:52.000  0.000839  0.000069 -0.000645 -0.028496 -0.054476  0.550224 -0.832751
2001-310T18:40:53.000  0.000841  0.000066 -0.000646 -0.028845 -0.054277  0.550512 -0.832562
2001-310T18:40:54.000  0.000839  0.000070 -0.000643 -0.029193 -0.054078  0.550800 -0.832372
2001-310T18:40:55.000  0.000852  0.000057 -0.000639 -0.029542 -0.053879  0.551088 -0.832182
2001-310T18:40:56.000  0.000854  0.000054 -0.000641 -0.029891 -0.053679  0.551375 -0.831992
2001-310T18:40:57.000  0.000851  0.000053 -0.000641 -0.030239 -0.053480  0.551663 -0.831801
2001-310T18:40:58.000  0.000844  0.000054 -0.000640 -0.030588 -0.053282  0.551950 -0.831611
2001-310T18:40:59.000  0.000830  0.000060 -0.000638 -0.030936 -0.053082  0.552238 -0.831420
2001-310T18:41:00.000  0.000839  0.000055 -0.000637 -0.031285 -0.052882  0.552525 -0.831229
2001-310T18:41:01.000  0.000835  0.000053 -0.000634 -0.031634 -0.052681  0.552814 -0.831036
2001-310T18:41:02.000  0.000839  0.000051 -0.000641 -0.031981 -0.052480  0.553099 -0.830845
2001-310T18:41:03.000  0.000841  0.000046 -0.000646 -0.032329 -0.052281  0.553385 -0.830655
2001-310T18:41:04.000  0.000844  0.000055 -0.000635 -0.032680 -0.052080  0.553672 -0.830462
2001-310T18:41:05.000  0.000853  0.000058 -0.000634 -0.033030 -0.051878  0.553958 -0.830270
2001-310T18:41:06.000  0.000845  0.000065 -0.000643 -0.033380 -0.051676  0.554244 -0.830078
2001-310T18:41:07.000  0.000843  0.000056 -0.000625 -0.033729 -0.051474  0.554529 -0.829886
2001-310T18:41:08.000  0.000850  0.000056 -0.000628 -0.034079 -0.051271  0.554812 -0.829695
2001-310T18:41:09.000  0.000852  0.000061 -0.000637 -0.034430 -0.051068  0.555097 -0.829503
