PDS_VERSION_ID                = PDS3                                                       
                                                                                           
RECORD_TYPE                   = FIXED_LENGTH                                               
RECORD_BYTES                  = 93                                                         
FILE_RECORDS                  = 757                                                        
LABEL_RECORDS                 = 37                                                         
RECORD_FORMAT                 = "(I4,1X,I3,1X,I2,1X,I2,1X,F6.3,7(1X,F9.6))"                
^TABLE                        = 39                                                         
PRODUCT_ID                    = "RATES_AND_QUATERNIONS_P132"                               
INSTRUMENT_HOST_NAME          = "2001 MARS ODYSSEY"                                        
INSTRUMENT_NAME               = "ACCELEROMETER"                                            
DATA_SET_ID                   = "ODY-M-ACCEL-2-ACCELDATA-V2.0"                             
TARGET_NAME                   = MARS                                                       
PRODUCT_CREATION_TIME         = 2007-11-03T10:00:38.94                                     
START_TIME                    = 2001-12-19T17:19:42.00Z                                    
STOP_TIME                     = 2001-12-19T17:31:40.00Z                                    
                                                                                           
SPACECRAFT_CLOCK_START_COUNT     = "UNK"                                                   
SPACECRAFT_CLOCK_STOP_COUNT      = "UNK"                                                   
                                                                                           
OBJECT                        = TABLE                                                      
 ROWS                         = 719                                                        
 ROW_BYTES                    = 93                                                         
 INTERCHANGE_FORMAT           = ASCII                                                      
 COLUMNS                      = 8                                                          
 ^STRUCTURE                   = "RATEQUAT.FMT"                                             
 DESCRIPTION                  = "                                                          
  The data in this file are the angular rates and quaternions from the Mars                
  Odyssey for orbit 132 of aerobraking at Mars.  The data comes from                       
  p132_slew.drf.                                                                           
                                                                                           
  R.H. Tolson                                                                              
  03-Nov-2007                                                                              
  "                                                                                        
                                                                                           
END_OBJECT                    = TABLE                                                      
END                                                                                        
                                                                                           
2001-353T17:19:42.000  0.001092 -0.000037 -0.000134  0.175566 -0.132673  0.479519 -0.849491
2001-353T17:19:43.000  0.001097 -0.000053 -0.000137  0.175121 -0.132381  0.479646 -0.849557
2001-353T17:19:44.000  0.001092 -0.000034 -0.000151  0.174677 -0.132089  0.479773 -0.849623
2001-353T17:19:45.000  0.001086 -0.000036 -0.000134  0.174232 -0.131796  0.479900 -0.849688
2001-353T17:19:46.000  0.001099 -0.000043 -0.000131  0.173790 -0.131503  0.480026 -0.849752
2001-353T17:19:47.000  0.001100 -0.000035 -0.000111  0.173344 -0.131210  0.480154 -0.849817
2001-353T17:19:48.000  0.001089 -0.000055 -0.000136  0.172901 -0.130917  0.480280 -0.849881
2001-353T17:19:49.000  0.001091 -0.000046 -0.000134  0.172459 -0.130625  0.480406 -0.849944
2001-353T17:19:50.000  0.001062 -0.000055 -0.000127  0.172018 -0.130333  0.480532 -0.850007
2001-353T17:19:51.000  0.001076 -0.000062 -0.000132  0.171571 -0.130038  0.480660 -0.850070
2001-353T17:19:52.000  0.001094 -0.000042 -0.000129  0.171129 -0.129745  0.480786 -0.850133
2001-353T17:19:53.000  0.001094 -0.000039 -0.000152  0.170687 -0.129452  0.480913 -0.850195
2001-353T17:19:54.000  0.001094 -0.000049 -0.000147  0.170243 -0.129157  0.481040 -0.850256
2001-353T17:19:55.000  0.001103 -0.000047 -0.000153  0.169801 -0.128863  0.481167 -0.850318
2001-353T17:19:56.000  0.001101 -0.000048 -0.000149  0.169358 -0.128568  0.481294 -0.850379
2001-353T17:19:57.000  0.001107 -0.000039 -0.000137  0.168913 -0.128272  0.481422 -0.850440
2001-353T17:19:58.000  0.001073 -0.000059 -0.000140  0.168473 -0.127978  0.481548 -0.850500
2001-353T17:19:59.000  0.001090 -0.000048 -0.000149  0.168030 -0.127685  0.481675 -0.850559
2001-353T17:19:60.000  0.001096 -0.000056 -0.000133  0.167587 -0.127388  0.481801 -0.850620
2001-353T17:20:01.000  0.001096 -0.000047 -0.000148  0.167142 -0.127092  0.481929 -0.850679
2001-353T17:20:02.000  0.001090 -0.000049 -0.000144  0.166703 -0.126798  0.482055 -0.850738
2001-353T17:20:03.000  0.001091 -0.000053 -0.000136  0.166259 -0.126502  0.482181 -0.850798
2001-353T17:20:04.000  0.001092 -0.000041 -0.000133  0.165816 -0.126205  0.482308 -0.850856
2001-353T17:20:05.000  0.001087 -0.000050 -0.000144  0.165377 -0.125910  0.482434 -0.850914
2001-353T17:20:06.000  0.001081 -0.000057 -0.000147  0.164937 -0.125614  0.482559 -0.850972
2001-353T17:20:07.000  0.001094 -0.000053 -0.000163  0.164491 -0.125314  0.482687 -0.851030
2001-353T17:20:08.000  0.001098 -0.000052 -0.000145  0.164063 -0.125027  0.482809 -0.851086
2001-353T17:20:09.000  0.001096 -0.000044 -0.000149  0.163610 -0.124721  0.482938 -0.851145
2001-353T17:20:10.000  0.001087 -0.000046 -0.000144  0.163167 -0.124423  0.483066 -0.851201
2001-353T17:20:11.000  0.001076 -0.000060 -0.000150  0.162729 -0.124126  0.483192 -0.851256
2001-353T17:20:12.000  0.001093 -0.000047 -0.000152  0.162285 -0.123827  0.483319 -0.851312
2001-353T17:20:13.000  0.001086 -0.000057 -0.000155  0.161841 -0.123527  0.483446 -0.851368
2001-353T17:20:14.000  0.001108 -0.000044 -0.000135  0.161401 -0.123229  0.483572 -0.851424
2001-353T17:20:15.000  0.001098 -0.000039 -0.000132  0.160961 -0.122931  0.483699 -0.851478
2001-353T17:20:16.000  0.001094 -0.000059 -0.000145  0.160519 -0.122630  0.483826 -0.851533
2001-353T17:20:17.000  0.001095 -0.000056 -0.000152  0.160078 -0.122330  0.483953 -0.851587
2001-353T17:20:18.000  0.001095 -0.000059 -0.000151  0.159636 -0.122030  0.484080 -0.851640
2001-353T17:20:19.000  0.001091 -0.000060 -0.000143  0.159196 -0.121731  0.484207 -0.851693
2001-353T17:20:20.000  0.001075 -0.000062 -0.000141  0.158755 -0.121431  0.484333 -0.851747
2001-353T17:20:21.000  0.001085 -0.000053 -0.000154  0.158316 -0.121132  0.484460 -0.851799
2001-353T17:20:22.000  0.001086 -0.000064 -0.000152  0.157878 -0.120833  0.484587 -0.851851
2001-353T17:20:23.000  0.001089 -0.000070 -0.000137  0.157434 -0.120530  0.484713 -0.851904
2001-353T17:20:24.000  0.001094 -0.000052 -0.000159  0.156994 -0.120231  0.484840 -0.851955
2001-353T17:20:25.000  0.001090 -0.000073 -0.000162  0.156552 -0.119929  0.484966 -0.852007
2001-353T17:20:26.000  0.001097 -0.000067 -0.000161  0.156112 -0.119626  0.485094 -0.852058
2001-353T17:20:27.000  0.001082 -0.000063 -0.000153  0.155674 -0.119328  0.485220 -0.852108
2001-353T17:20:28.000  0.001085 -0.000063 -0.000148  0.155232 -0.119024  0.485347 -0.852159
2001-353T17:20:29.000  0.001077 -0.000062 -0.000161  0.154791 -0.118720  0.485476 -0.852208
2001-353T17:20:30.000  0.001074 -0.000070 -0.000159  0.154353 -0.118418  0.485603 -0.852257
2001-353T17:20:31.000  0.001084 -0.000069 -0.000167  0.153911 -0.118115  0.485730 -0.852307
2001-353T17:20:32.000  0.001078 -0.000074 -0.000154  0.153472 -0.117811  0.485857 -0.852356
2001-353T17:20:33.000  0.001089 -0.000070 -0.000165  0.153033 -0.117508  0.485984 -0.852404
2001-353T17:20:34.000  0.001104 -0.000057 -0.000142  0.152590 -0.117203  0.486111 -0.852453
2001-353T17:20:35.000  0.001088 -0.000068 -0.000150  0.152150 -0.116900  0.486238 -0.852501
2001-353T17:20:36.000  0.001102 -0.000054 -0.000167  0.151710 -0.116596  0.486365 -0.852548
2001-353T17:20:37.000  0.001087 -0.000057 -0.000147  0.151271 -0.116291  0.486492 -0.852595
2001-353T17:20:38.000  0.001098 -0.000052 -0.000163  0.150830 -0.115988  0.486619 -0.852642
2001-353T17:20:39.000  0.001088 -0.000056 -0.000169  0.150387 -0.115681  0.486747 -0.852689
2001-353T17:20:40.000  0.001096 -0.000070 -0.000164  0.149958 -0.115383  0.486870 -0.852735
2001-353T17:20:41.000  0.001105 -0.000067 -0.000169  0.149506 -0.115070  0.487000 -0.852782
2001-353T17:20:42.000  0.001093 -0.000072 -0.000164  0.149064 -0.114762  0.487128 -0.852828
2001-353T17:20:43.000  0.001105 -0.000061 -0.000156  0.148623 -0.114455  0.487254 -0.852874
2001-353T17:20:44.000  0.001110 -0.000064 -0.000140  0.148182 -0.114147  0.487381 -0.852920
2001-353T17:20:45.000  0.001078 -0.000088 -0.000152  0.147740 -0.113837  0.487509 -0.852964
2001-353T17:20:46.000  0.001088 -0.000068 -0.000157  0.147300 -0.113530  0.487636 -0.853009
2001-353T17:20:47.000  0.001097 -0.000078 -0.000174  0.146859 -0.113221  0.487764 -0.853053
2001-353T17:20:48.000  0.001096 -0.000074 -0.000157  0.146415 -0.112910  0.487892 -0.853097
2001-353T17:20:49.000  0.001097 -0.000063 -0.000159  0.145972 -0.112600  0.488019 -0.853141
2001-353T17:20:50.000  0.001086 -0.000067 -0.000156  0.145529 -0.112290  0.488147 -0.853185
2001-353T17:20:51.000  0.001108 -0.000061 -0.000152  0.145086 -0.111979  0.488274 -0.853229
2001-353T17:20:52.000  0.001097 -0.000088 -0.000160  0.144644 -0.111668  0.488401 -0.853272
2001-353T17:20:53.000  0.001106 -0.000075 -0.000167  0.144202 -0.111358  0.488529 -0.853314
2001-353T17:20:54.000  0.001103 -0.000057 -0.000175  0.143761 -0.111048  0.488656 -0.853356
2001-353T17:20:55.000  0.001109 -0.000077 -0.000162  0.143315 -0.110733  0.488785 -0.853398
2001-353T17:20:56.000  0.001120 -0.000076 -0.000161  0.142873 -0.110422  0.488912 -0.853440
2001-353T17:20:57.000  0.001110 -0.000071 -0.000173  0.142431 -0.110109  0.489040 -0.853481
2001-353T17:20:58.000  0.001105 -0.000078 -0.000181  0.141986 -0.109795  0.489169 -0.853522
2001-353T17:20:59.000  0.001100 -0.000066 -0.000167  0.141545 -0.109484  0.489296 -0.853562
2001-353T17:21:00.000  0.001105 -0.000088 -0.000174  0.141101 -0.109170  0.489424 -0.853602
2001-353T17:21:01.000  0.001118 -0.000072 -0.000186  0.140655 -0.108855  0.489553 -0.853642
2001-353T17:21:02.000  0.001100 -0.000065 -0.000182  0.140212 -0.108541  0.489681 -0.853682
2001-353T17:21:03.000  0.001118 -0.000070 -0.000195  0.139768 -0.108226  0.489808 -0.853721
2001-353T17:21:04.000  0.001122 -0.000061 -0.000185  0.139322 -0.107909  0.489937 -0.853761
2001-353T17:21:05.000  0.001099 -0.000071 -0.000168  0.138879 -0.107594  0.490064 -0.853800
